titles,authors,date,source,descriptions,citations
Social media-based intervention to promote HBV screening and liver cancer prevention among Korean Americans: Results of a pilot study,"Y Alicia Hong, Soo Yee, Pramita Bagchi, Hee-soon Juon, Sojung Claire Kim, Daisy Le",2022/2,Journal Digital health,"In United States, Asian Americans are 10 times more likely to have hepatitis B virus (HBV) infection than Whites. Asian immigrants with limited English proficiency face extra barriers to HBV screening and many are unaware of the infectious status. This study aimed to evaluate a social media-based intervention to promote HBV screening and liver cancer prevention among Korean Americans (KA) with limited English proficiency.",2
A test for heteroscedasticity in functional linear models,"James Cameron, Pramita Bagchi",2022/6,Journal TEST,"We propose a new test to validate the assumption of homoscedasticity in a functional linear model. We consider a minimum distance measure of heteroscedasticity in functional data, which is zero in the case where the variance is constant and positive otherwise. We derive an explicit form of the measure, propose an estimator for the quantity, and show that an appropriately standardized version of the estimator is asymptotically normally distributed under both the null (homoscedasticity) and alternative hypotheses. We extend this result for residuals from functional linear models and develop a bootstrap diagnostic test for the presence of heteroscedasticity under the postulated model. Moreover, our approach also allows testing for “relevant” deviations from the homoscedastic variance structure and constructing confidence intervals for the proposed measure. We investigate the performance of our method using …",1
A study on the least squares estimator of multivariate isotonic regression function,"Pramita Bagchi, Subhra Sankar Dhar",2020/12,Journal Scandinavian Journal of Statistics,"Consider the problem of pointwise estimation of f in a multivariate isotonic regression model Z=f(X1,…,Xd)+ϵ, where Z is the response variable, f is an unknown nonparametric regression function, which is isotonic with respect to each component, and ϵ is the error term. In this article, we investigate the behavior of the least squares estimator of f. We generalize the greatest convex minorant characterization of isotonic regression estimator for the multivariate case and use it to establish the asymptotic distribution of properly normalized version of the estimator. Moreover, we test whether the multivariate isotonic regression function at a fixed point is larger (or smaller) than a specified value or not based on this estimator, and the consistency of the test is established. The practicability of the estimator and the test are shown on simulated and real data as well.",1
Supplement to “A test for separability in covariance operators of random surfaces.”,"PRAMITA BAGCHI, HOLGER DETTE",2020,"Description ) 1/2], which was introduced by [4]. Here a0 and b0 are non negative scaling parameters of time and space respectively; c0> 0 is the separability parameter, σ2> 0 is the point-wise variance and d is the spatial dimension. The covariance is separable if c0= 1. For the simulation study we take a0= 2, b0= 1, σ2= 1, d= 2 and consider different values of the parameter c0. The data has been generated in the same way as described in Section 4.1 and the corresponding results are shown in Table 1 & 2. We observe a very similar picture as described in Section 4.1 and a detailed discussion is therefore omitted. We also compare the computing times of the different procedures. We use R (version 3.4. 1) on the same computer in order to make sure that the computing times are comparable. Also we consider a smaller simulation set-up, so that these codes are faster to run on a personal computer. The computing times are …",") 1/2], which was introduced by [4]. Here a0 and b0 are non negative scaling parameters of time and space respectively; c0> 0 is the separability parameter, σ2> 0 is the point-wise variance and d is the spatial dimension. The covariance is separable if c0= 1. For the simulation study we take a0= 2, b0= 1, σ2= 1, d= 2 and consider different values of the parameter c0. The data has been generated in the same way as described in Section 4.1 and the corresponding results are shown in Table 1 & 2. We observe a very similar picture as described in Section 4.1 and a detailed discussion is therefore omitted. We also compare the computing times of the different procedures. We use R (version 3.4. 1) on the same computer in order to make sure that the computing times are comparable. Also we consider a smaller simulation set-up, so that these codes are faster to run on a personal computer. The computing times are …",1
Association between proteomic biomarkers and myocardial fibrosis measured by MRI: the multi-ethnic study of atherosclerosis,"Hooman Bakhshi, Sam A Michelhaugh, Scott A Bruce, Stephen L Seliger, Xiaoxiao Qian, Bharath Ambale Venkatesh, Vinithra Varadarajan, Pramita Bagchi, Joao AC Lima, Christopher deFilippi",2023/4/1,Journal EBioMedicine,"Cardiac magnetic resonance imaging (CMR) determines the extent of interstitial fibrosis, measured by increased extracellular volume (ECV), and replacement fibrosis with late gadolinium myocardial enhancement (LGE). Despite advances in detection, the pathophysiology of subclinical myocardial fibrosis is incompletely understood. Targeted proteomic discovery technologies enable quantification of low abundance circulating proteins to elucidate cardiac fibrosis mechanisms.",
PROTEOMIC PATHWAYS ASSOCIATED WITH INTERSTITIAL MYOCARDIAL FIBROSIS IN THE MULTI-ETHNIC STUDY OF ATHEROSCLEROSIS,"Sam A Michelhaugh, Hooman Bakhshi, Scott Bruce, Stephen L Seliger, Xiaoxiao Qian, Bharath Ambale Venkatesh, Vinithra Varadarajan, Pramita Bagchi, Joao AC Lima, Christopher R DeFilippi",2023/3/7,Journal Journal of the American College of Cardiology,Background,
Protein Biomarkers Predict Risk of Gastrointestinal Bleeding in Left Ventricular Assist Device Patients,"K Cavallo, M Kanwar, G Diao, SS Sinha, R Singh, D Tang, I Isseh, J Brocious, P Bagchi, D Crandall, DJ Farrar, S Murali, J Walenga, J Lindenfeld, C Defilippi, P Shah",2022/4/1,Source The Journal of Heart and Lung Transplantation,"Recently, protein biomarkers such as N-terminal B-type natriuretic peptide (NT-proBNP), and growth differentiation factor-15 (GDF-15) have been shown to predict risk for gastrointestinal bleeding (GIB) and stroke in atrial fibrillation. This study aims to assess the validity of these biomarkers in predicting the incidence of stroke or GIB in LVAD recipients.",
One-Year Outcomes in Patients With Cardiogenic Shock: Insights From the Inova-Shock Registry,"Shashank Sinha, Carolyn Rosner, Behnam N Tehrani, Aneel Maini, Alexander G Truesdell, PRAMITA BAGCHI, James Cameron, Abdulla Damluji, mehul desai, Shashank Desai, Kelly C Epps, Christopher Defilippi, Leonard Genovese, Hala Moukhachen, James Park, Mitchell Psotka, Anika Raja, Matthew W Sherwood, Ramesh Singh, Daniel Tang, Karl Young, Christopher M O'Connor, Wayne B Batchelor",2021/11/16,Journal Circulation,"Introduction: Historically, studies have focused on short-term morbidity and mortality associated with cardiogenic shock (CS). Little is known about post discharge outcomes following acute myocardial infarction (AMI-CS) as compared to acute decompensated heart failure (ADHF-CS).",
Association of coronary artery calcification and thoracic aortic calcification with incident peripheral arterial disease in the Multi-Ethnic Study of Atherosclerosis (MESA),"Hooman Bakhshi, Pramita Bagchi, Zahra Meyghani, Behnam Tehrani, Xiaoxiao Qian, Parveen K Garg, Bharath Ambale-Venkatesh, Harpreet S Bhatia, Yoshiaki Ohyama, Colin O Wu, Matthew Budoff, Matthew Allison, Michael H Criqui, David A Bluemke, Joao AC Lima, Christopher R deFilippi",2021/11,Journal European heart journal open,The association of subclinical atherosclerotic disease in the coronary arteries and thoracic aorta with incident peripheral arterial disease (PAD) is unknown. We investigated the association between coronary artery calcium score (CACs) and thoracic aortic calcium score (TACs) with incident clinical and subclinical PAD.,
CARDIOVASCULAR PROTEOMICS PROFILES IN REPLACEMENT AND INTERSTITIAL MYOCARDIAL FIBROSIS: THE MULTI-ETHNIC STUDY OF ATHEROSCLEROSIS,"Hooman Bakhshi, Pramita Bagchi, Jiayang Sun, Stephen Seliger, Guoqing Diao, Bharath Ambale Venkatesh, Vinithra Varadarajan, Joao Lima, Christopher DeFilippi",2021/5/11,Journal Journal of the American College of Cardiology,Background,
Adaptive Frequency Band Analysis for Functional Time Series,"Pramita Bagchi, Scott A Bruce",2021/2/2,Journal arXiv preprint arXiv:2102.01784,"The frequency-domain properties of nonstationary functional time series often contain valuable information. These properties are characterized through its time-varying power spectrum. Practitioners seeking low-dimensional summary measures of the power spectrum often partition frequencies into bands and create collapsed measures of power within bands. However, standard frequency bands have largely been developed through manual inspection of time series data and may not adequately summarize power spectra. In this article, we propose a framework for adaptive frequency band estimation of nonstationary functional time series that optimally summarizes the time-varying dynamics of the series. We develop a scan statistic and search algorithm to detect changes in the frequency domain. We establish theoretical properties of this framework and develop a computationally-efficient implementation. The validity of our method is also justified through numerous simulation studies and an application to analyzing electroencephalogram data in participants alternating between eyes open and eyes closed conditions.",
Gender-Stratified Difference in the Association Between Coronary Artery Calcium and Incident Peripheral Artery Disease: The Multi-Ethnic Study of Atherosclerosis,"Hooman Bakhshi, Pramita Bagchi, Zahra Meyghani, Behnam N Tehrani, Parveen K Garg, Bharath Ambale Venkatesh, Yoshiaki Ohyama, Colin Wu, Matthew J Budoff, Michael H Criqui, David A Bluemke, Joao Ac Lima, Christopher Defilippi",2020/11/17,Journal Circulation,"Introduction: Coronary artery calcium score (CACs) measured by non-contrast cardiac CT has a strong correlation with coronary atherosclerotic burden. Although CACs predicts incident coronary heart disease, its gender-specific association with incident peripheral artery disease (PAD) is not clear.",
Utility of the Sofa Score to Risk Stratify Patients in the Cardiac Intensive Care Unit at a Tertiary Care Center,"Anika I Raja, Leonard Genovese, Ankit Vyas, Pramita Bagchi, Palak Shah, Mitchell Psotka, Aaron J Bagnola, MC Flanagan, Timothy Welch, Carolyn Rosner, Behnam N Tehrani, Alexander Truesdell, Abdulla Damluji, Robert Cole, Lauren Cooper, Shashank Desai, Hala Moukhachen, Stephanie Garofalo, Wayne Batchelor, Christopher Defilippi, Shashank S Sinha",2020/11/17,Journal Circulation,Introduction: The Sequential Organ Failure Assessment (SOFA) score predicts intensive care unit (ICU) mortality within a medical ICU population but utility of the SOFA score in the contemporary cardiac ICU (CICU) is unclear.,
A study on the least square estimator of multiple isotonic regression function,"Pramita Bagchi, Subhra Sankar Dhar",2018,Publisher Universitätsbibliothek Dortmund,"Consider the problem of pointwise estimation of f in a multiple isotonic regression model Z= f (X1,..., Xd)+ ϵ, where Z is the response variable, f is an unknown non-parametric regression function, which is isotonic with respect to each component, and ϵ is the error term. In this article, we investigate the behaviour of the least square estimator of f and establish its asymptotic properties. We generalize the greatest convex minorant characterization of isotonic regression estimator for the multivariate case and use it to establish the asymptotic distribution of properly normalized version of the estimator. Moreover, we test whether the multiple isotonic regression function at a fixed point is larger (or smaller) than a specified value or not based on this estimator, and the consistency of the test is established. The practicability of the estimator and the test are shown on simulated and real data as well.",
Non-Standard Statistical Inference Under Short and Long Range Dependence.,Pramita Bagchi,2015,"Description The work discusses different non-standard problems under different types of short and long range dependence.  In the first part we introduce new point-wise confidence interval estimates for monotone functions observed with additive and dependent noise. Existence of such monotone trend is quite common in time series data. We study both short- and long-range dependence regimes for the errors. The interval estimates are obtained via the method of inversion of certain discrepancy statistics. This approach avoids the estimation of nuisance parameters such as the derivative of the unknown function, which other methods are forced to deal with. The resulting estimates are therefore more accurate, stable, and widely applicable in practice under mild assumptions on the trend and error structure. While motivated by earlier work in the independent context, the dependence of the errors, especially long-range dependence leads to new phenomena and new universal limits based on convex minorant functionals of drifted fractional Brownian motion.  In the second part we investigate the problem of  M-estimation, the technique of extracting a parameter estimate by minimizing a loss function is used in almost every statistical problems. We focus on the general theory of such estimators in the presence of dependence in data, a very common feature in time series or econometric applications.  Unlike the case of independent and identically distributed observations, there is a lack of an overarching asymptotic theory for M-estimation under dependence. In order to develop a general theory, we have proved a new triangular version of functional central limit …","The work discusses different non-standard problems under different types of short and long range dependence.  In the first part we introduce new point-wise confidence interval estimates for monotone functions observed with additive and dependent noise. Existence of such monotone trend is quite common in time series data. We study both short- and long-range dependence regimes for the errors. The interval estimates are obtained via the method of inversion of certain discrepancy statistics. This approach avoids the estimation of nuisance parameters such as the derivative of the unknown function, which other methods are forced to deal with. The resulting estimates are therefore more accurate, stable, and widely applicable in practice under mild assumptions on the trend and error structure. While motivated by earlier work in the independent context, the dependence of the errors, especially long-range dependence leads to new phenomena and new universal limits based on convex minorant functionals of drifted fractional Brownian motion.  In the second part we investigate the problem of  M-estimation, the technique of extracting a parameter estimate by minimizing a loss function is used in almost every statistical problems. We focus on the general theory of such estimators in the presence of dependence in data, a very common feature in time series or econometric applications.  Unlike the case of independent and identically distributed observations, there is a lack of an overarching asymptotic theory for M-estimation under dependence. In order to develop a general theory, we have proved a new triangular version of functional central limit …",
Endogenous Sex Hormones and Glucose in South Asians: The MASALA Study,"Belinda Needham, Catherine Kim, Bhramar Mukherjee, Pramita Bagchi, Frank Stanczyk, Alka Kanaya",2014/6/1,Conference DIABETES,,
Testing for white noise in functional time series,"Pramita Bagchi, Vaidotas Characiejus, Holger Dette",XXXIV. International Seminar on Stability Problems for Stochastic Models,Pages 23,,
