titles,authors,date,source,descriptions,citations
System of systems uncertainty quantification using machine learning techniques with smart grid application,"Ali K Raz, Paul C Wood, Linas Mockus, Daniel A DeLaurentis",2020/11,Journal Systems Engineering,"System‐of‐Systems capability is inherently tied to the participation and performance of the constituent systems and the network performance which connects the systems together. It is imperative for the SoS stakeholders to quantify the SoS capability and performance to any uncertain variations in the system participation and network outages so that the system participation is incentivized and network design optimized. However, given the independent operations, management, and objectives of constituent systems, along with an increasing number of systems that collectively become a part of SoS, it becomes difficult to obtain a closed analytical function for SoS performance characterization. In this paper, we investigate and compare two machine learning techniques, Artificial Neural Network and Parametric Bayesian Estimation, to obtain a predictive model of the SoS given the uncertainty in the constituent system …",10
Multi-disciplinary perspectives for engineering resilience in systems,"Ali K Raz, C Robert Kenley",2019/10/6,"Conference 2019 IEEE International Conference on Systems, Man and Cybernetics (SMC)","Resilience is defined as an ability to bounce back from disruption but in systems engineering resilience can be an elusive concept where it is contrasted with a system performance, robustness, and dependability. However, given the ambiguous yet widespread notion of bouncing back from the unexpected, the concept of resilience is investigated in multiple different technical and non-technical fields ranging from critical infrastructure protection to psychology, mental health, community building, and ecology. In this paper, we investigate resilience from a multi-disciplinary viewpoint to understand differences on how resilience is studied in systems engineering and what principles can be adopted from these disciplines for design and engineering of future resilient systems. Our investigation reveals that systems engineering takes a problem focused approach that constraints system failure response under disruption …",9
System‐of‐systems tools and techniques for the analysis of cyber‐physical systems,"Cesare Guariniello, Ali Khalid Raz, Zhemei Fang, Daniel DeLaurentis",2020/7,Journal Systems Engineering,"Dynamic and real‐time adaptive configuration of Cyber‐Physical Systems (CPSs) results in increased complexity due to a variety of heterogeneous and interdependent variables and creates unique challenges. For example, (a) Emergent Behavior: How do we ensure that system constituents dynamically and adaptively collaborate to produce a consistent repeatable functionality while supporting the capability to upgrade the individual entities through technology infusion; (b) Scale: How do we ensure scalability of these systems by managing complexity; and (c) Risk Management: How do we evaluate and manage the risks associated with the connection and interdependencies of heterogenous systems. Design and development of this new generation of CPSs can be viewed through the lens of System‐of‐Systems (SoS) methodology which is designed to analyze and assess the evolving topologies created by …",8
Projecting line-haul truck technology adoption: How heterogeneity among fleets impacts system-wide adoption,"Ana Guerrero de la Peña, Navindran Davendralingam, Ali K Raz, Daniel DeLaurentis, Gregory Shaver, Vivek Sujan, Neera Jain",2019/4/1,Journal Transportation Research Part E: Logistics and Transportation Review,"A System-of-Systems engineering methodology is used to project truck technology adoption behaviors of heterogeneous fleets operating over the U.S. line-haul freight transportation system. A constrained mixed-integer linear program is formulated to optimize total cost of ownership of regional fleets given vehicle highway performance, fleet operations, cost of energy, and freight demand. A design-of-experiments demonstrates adoption sensitivity to economic parameters and individual fleet management constraints. Validation results demonstrate the importance of modeling fleet heterogeneity to achieving 90% prediction accuracy of historical adoption of three different vehicle architectures across 12 representative fleets over a 11-year period.",8
Performance evaluation of distributed Track-to-Track fusion systems,"Ali K Raz, Daniel A DeLaurentis",2014/10/5,"Conference 2014 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","Implications of network-centric considerations provide additional challenges for fusing track information from distributed and heterogeneous sources. In this paper a multisensor tracking system that consists of distributed active and passive sensors is used to describe a distributed Track-to-Track (T2T) fusion system. Network-centric operations manifest an extended design space for the distributed T2T fusion systems. This paper describes a Design of Experiments (DoE) approach to comprehend the extended design space of the distributed T2T fusion systems. Using statistical analysis techniques, ANOVA and Tukey HSD tests, we quantify the impact of key system design variables on the distributed T2T fusion system performance. The sensitivity analysis, based on statistical results, establishes the significance of interactions between system design variables and emphasizes the need for design and evaluation of the …",8
An overview of systems engineering challenges for designing ai-enabled aerospace systems,"Ali K Raz, Erik P Blasch, Cesare Guariniello, Zohaib T Mian",2021,Source AIAA Scitech 2021 Forum,View Video Presentation: https://doi.org/10.2514/6.2021-0564.vid,6
Artificial Intelligence in Use by Multimodal Fusion,"Erik P Blasch, Uttam Majumder, Todd Rovito, Ali K Raz",2019/7/2,Conference 2019 22th International Conference on Information Fusion (FUSION),"The explosion of artificial intelligence (AI) methods present many opportunities for future technology, while at the same time, there are some unresolved challenges. One example is the ability to explain, reproduce, and leverage AI methods for practical applications. AI, along with many other pattern recognition and information fusion techniques can augment a user in decision making. However, when difficult decisions arise, contextual knowledge can help discern the merits of the results. In this paper, we highlight the ability of AI to support “usable” man-machine support as for methods that support data at rest, data in use, and data in motion (RUM). An example is shown for deep multi modal image fusion in support of simultaneous tracking and identification.",6
A system-of-systems perspective on information fusion systems: architecture representation and evaluation,"Ali K Raz, Daniel A DeLaurentis",2015,Book AIAA Infotech@ Aerospace,Translating observation to information and extracting knowledge from information for enhancing situ-ational awareness and improved decision making is a prime objective of information fusion. Information,6
Finding the Path Toward Design of Synergistic Human-Centric Complex Systems,"Hesham Y Fouad, Ali K Raz, James Llinas, William F Lawless, Ranjeev Mittu",2021,Journal Engineering Artificially Intelligent Systems: A Systems Engineering Approach to Realizing Synergistic Capabilities,"Modern decision support systems are becoming increasingly sophisticated due to the unprecedented volume of data that must be processed through their underlying information architectures. As advances are made in artificial intelligence and machine learning (AI/ML), a natural expectation would be to assume that the complexity and sophistication of these systems will become daunting in terms of comprehending their design complexity, effective operations, and managing total lifecycle costs. Considering the fact that such systems operate holistically with humans, the interdependencies created between the information architectures, AI/ML processes and humans begs that a fundamental question be asked –“how do we design complex systems such as to yield and exploit effective and efficient human-machine interdependencies and synergies?” A simple example of these interdependencies may include …",5
Towards intelligent architecting of aerospace system-of-systems: Part II,"Cesare Guariniello, Linas Mockus, Ali K Raz, Daniel A DeLaurentis",2020/3/7,Conference 2020 IEEE Aerospace Conference,"System-of-Systems (SoS) are composed of large scale independent and complex heterogeneous systems which collaborate to create capabilities not achievable by a single system, for example air transportation system, satellite constellations, and space exploration architectures. To support architecting of aerospace SoS, in this work we present a methodology to accurately predict different aspects of performance for design/operation and SoS architecting, expanding previous work on intelligent architecting of aerospace SoS, by adding rigorous Uncertainty Quantification via Bayesian Neural Networks. A Bayesian Neural Network is a neural network with a-priori distribution on its weights. In addition to solving the overfit problem, which is common to traditional deep neural networks, Bayesian Neural Networks provide automated model pruning (or reduction of feature design space), that addresses a well-known …",5
Integrating SysML and Agent‐Based Modeling for Rapid Architecture Evaluation,"Apoorv Maheshwari, Ali K Raz, Daniel A DeLaurentis, Andrew Murphy, Oluwatomi Kolawole",2018/6,Journal Insight,"In the face of the changing operational requirements and demands for new capabilities, it often is necessary for systems architects to make substantial changes in a system's architecture. However, traditional systems engineering processes, where architects finalized architecture during the initial concept development stages and engineers develop system simulations during later lifecycle phases, do not support a rapid architecture evolution. In this article, we propose a model‐based systems engineering (MBSE) process to facilitate the rapid evaluation of changes in systems architecture and/or design artifacts for complex systems. This process specifies the minimum set of information that engineers need to include in systems architecture using SysML diagrams with traceability between the diagrams and the agent‐based simulation (ABS) models of a complex system. By integrating SysML and ABS models early in …",5
A taxonomy for system of autonomous systems,"Mohammadreza Torkjazi, Ali K Raz",2022/6/7,Conference 2022 17th Annual System of Systems Engineering Conference (SOSE),"Artificial Intelligence and machine learning is rapidly equipping modern systems with real-time learning and autonomous decision-making capabilities allowing these systems to decide and act on their own based on observations from their operational environment. These autonomous systems become constituent systems in a system of autonomous systems that provides more capabilities to fulfill the mission needs and decreases operators’ workload. These autonomous systems have varying level of autonomy which not only defines their independent autonomous behaviour but also the resulting capabilities of the larger system of autonomous systems. However, there is a gap in system of systems literature to classify different types and key structural heuristics for a system of autonomous systems based on the level of autonomy of its constituent systems. In this paper, we propose a taxonomy for system of …",4
Mission engineering and design using real-time strategy games: An explainable AI approach,"Adam Dachowicz, Kshitij Mall, Prajwal Balasubramani, Apoorv Maheshwari, Ali K Raz, Jitesh H Panchal, Daniel A DeLaurentis",2022/2/1,Journal Journal of Mechanical Design,"Mission design is a challenging problem, requiring designers to consider complex design spaces and dynamically evolving mission environments. In this paper, we adapt computational design approaches, widely used by the engineering design community, to address unique challenges associated with mission design. We present a framework to enable efficient mission design by efficiently building a surrogate model of the mission simulation environment to assist with design tasks. This framework combines design of experiments (DOEs) techniques for data collection, meta-modeling with machine learning models, and uncertainty quantification (UQ) and explainable AI (XAI) techniques to validate the model and explore the mission design space. We demonstrate this framework using an open-source real-time strategy (RTS) game called microRTS as our mission environment. The objective considered in this …",4
Information Fusion as an Autonomy enabler for UAS Traffic Management (UTM),"Erik Blasch, Ali K Raz, Roberto Sabatini, Carlos C Insaurralde",2021,Journal Proceedings of the AIAA Scitech Forum,"Autonomy proliferates air and space traffic management with the National Aeronautics and Space Administration (NASA) initiative on Unmanned Aircraft System Traffic Management (UTM). New endeavors such as electric vertical take-off and landing (eVTOL) and COVID19 are challenging every aspect of the NextGEN rollout. Hence, to develop a safe and secure UTM, there is need for knowledge management. Knowledge management comes from awareness about the environment and awareness is based on assessment. The information fusion community has long developed methods for data fusion (eg, statistical analysis), sensor fusion (eg, navigation and tracking), information fusion (eg, Notice to Airman and air tracks), as well intelligence fusion (eg, response to malicious attacks) for knowledge assessment. Each of these techniques has opportunities to enable UTM autonomy, joint all-domain command and control, and surveillance. This paper explores the various uses of fusion available to support the autonomy. For example, three types of autonomy have been proposed: autonomy at rest (eg, flight plans, radar positions), autonomy in motion (eg, dynamic tracking with automatic dependent surveillance-broadcast (ADS-B) and weather), as well as autonomy in use (eg, getting the right data at the correct time). A use case is presented for UTM that utilizes data fusion from ADS-B, radar, LiDAR, and visual data to provide effective positioning in response to various cyber attacks on the ADS-B data.",4
"A DAI Process for Systemof-Systems Engineering–Antecedents, Status Quo and Path Forward","Navindran Davendralingam, Ali K Raz, Shashank Tamaskar, Cesare Guariniello, Kushal Moolchandani, Daniel A DeLaurentis",2018,Journal Council of Engineering Systems Universities (CESUN),,4
Test and Evaluation of Reinforcement Learning via Robustness Testing and Explainable AI for High-Speed Aerospace Vehicles,"Ali K Raz, Sean Matthew Nolan, Winston Levin, Kshitij Mall, Ahmad Mia, Linas Mockus, Kris Ezra, Kyle Williams",2022/3/5,Conference 2022 IEEE Aerospace Conference (AERO),"Reinforcement Learning (RL) provides an ability to train an artificial intelligent agent in dynamic and uncertain environments. RL has demonstrated an impressive performance capability to learn nearly optimal policies in various application domains including aerospace. Despite the demonstrated performance outcomes of RL, characterizing performance boundaries, explaining the logic behind RL decisions, and quantifying resulting uncertainties in RL outputs are major challenges that slow down the adoption of RL in real-time systems. This is particularly true for aerospace systems where the risk of failure is high and performance envelopes of systems of interest may be small. To facilitate adoption of learning agents in real-time systems, this paper presents a three-part Test and Evaluation (T&E) framework for RL built from Systems engineering for artificial intelligence (SE4AI) perspective. This T&E framework …",3
Toward automated game balance: A systematic engineering design approach,"Daniel A DeLaurentis, Jitesh H Panchal, Ali K Raz, Prajwal Balasubramani, Apoorv Maheshwari, Adam Dachowicz, Kshitij Mall",2021/8/17,Conference 2021 IEEE Conference on Games (CoG),"This study proposes a framework to automatically assess and bring balance in real-time strategy (RTS) games. A three-layered framework comprising intelligent bots, deep machine learning, explainable artificial intelligence (XAI), uncertainty quantification (UQ), and optimal learning is presented. For preliminary analysis, we conducted a study using the mi-croRTS game built specifically for advancing AI research. Data is generated through self play games between the intelligent bots, and game balance is measured through the predicted probability of each player winning a game. To demonstrate game re-balancing using this approach, a sample unbalanced game is shown along with proposed perturbations on important features identified using a popular XAI technique called SHapley Additive exPlanations (SHAP). Results indicate this framework enables efficient identification of game parameters causing …",3
Experiences in evolving system-of-systems engineering methodology to address pain points,"Cesare Guariniello, Ali K Raz, Linas Mockus, Daniel DeLaurentis",2019/5/19,Conference 2019 14th Annual Conference System of Systems Engineering (SoSE),"The growing interest in System-of-Systems has resulted in rapid and widespread application of its concepts to a variety of problems. While this generated a large number of novel and valuable techniques, tools, and methodologies in System-of-Systems Engineering, it also broadened the problem domains, and subsequently made it difficult to achieve a high degree of coordination and cohesion in the discipline. Previous attempts at creating a formal structure to System-of-Systems Engineering provided valuable support to practitioners, but have been sometimes disconnected from the current practical needs in the discipline, leaving behind some pain points that still need to be addressed. In this work, we propose a different perspective to deal with the pain points: based on our experience and on analysis of the current challenges of System-of-Systems Engineering, we identify potential research directions which are …",3
Projection of adoption trajectories for diesel and alternative powertrain technologies for heavy-duty class 8 vehicles in a line-haul regional network,"Ana Guerrero, Navindran Davendralingam, Ali Raz, Daniel DeLaurentis, Gregory Shaver, Vivek Sujan, Neera Jain",2019,Total citations Cited by 32019202021,,3
Minimum SysML Representations to Enable Rapid Evaluation using Agent‐Based Simulation,"Apoorv Maheshwari, Ali K Raz, Aleksandra Dervisevic, Robert Campbell, Daniel A DeLaurentis, William Colligan, Andrew Murphy, Oluwatomi Kolawole",2018/7,Journal INCOSE International Symposium,"The changing operational requirements and demands for new capabilities, often makes it necessary for systems architects to make substantial changes in a system's architecture. However, the traditional systems engineering processes advocate finalization of architecture at early stages of the design process with little or no change at the later stages of the design. The simulation development is often done towards the end of the design phase and thus, the traditional systems engineering approaches do not support a rapid architecture evolution. In this paper, we propose a Model‐Based Systems Engineering (MBSE) process to facilitate rapid evaluation of changes in a system architecture and/or design artifact for complex systems. This process specifies the minimum set of information that needs to be included in system architecture using SysML diagrams with traceability between the diagrams and agent‐based …",3
Developing Model-Based Systems Engineering Artifacts for Legacy Systems,"Apoorv Maheshwari, Navindran Davendralingam, Ali K Raz, Daniel A DeLaurentis",2018,Book 2018 AIAA Aerospace Sciences Meeting,"Model-Based Systems Engineering (MBSE) is an approach to systems engineering that uses models as an integral part of the technical baseline that includes the requirements, analysis, design, implementation, and verification of a capability, system, and/or product throughout the acquisition life cycle. Despite several advantages, the inability to efficiently transform legacy information to model-based representations remains a significant hurdle for the industrial adoption of MBSE. In this paper, we propose a framework to obtain a model-based representation of legacy products. This framework employs a novel data-driven reverse engineering approach to determine the unknown design team structure and thereby identify the critical requirements underpinning the legacy product. These requirements are then used to generate the model-based representations of the legacy product. We demonstrate application of the …",3
Joint data learning panel summary,"Erik Blasch, Andreas Savakis, Yufeng Zheng, Genshe Chen, Ivan Kadar, Uttam Majumder, Ali K Raz",2022/6/8,"Conference Signal Processing, Sensor/Information Fusion, and Target Recognition XXXI","Artificial Intelligence/Deep Learning (AI/DL) techniques are based on learning a model using large available data sets. The data sets typically are from a single modality (e.g., imagery) and hence the model is based on a single modality. Likewise, multiple models are each built for a common scenario (e.g., video and natural language processing of text describing the situation). There are issues of robustness, efficiency, and explainability that need to be addressed. A second modality can improve efficiency (e.g., cueing), robustness (e.g., results cannot be fooled such as adversary systems), and explainability from different sources. The challenge is how to organize the data needed for joint data training and model building. For example, what is needed is (1) structure for indexing data as an object file, (2) recording of metadata for effective correlation, and (3) supporting methods of analysis for model interpretability for …",2
Evolving Towards a Reference Architecture for Data Fusion,"James Llinas, Christopher Bowman, Ali K Raz",2022,Book AIAA SCITECH 2022 Forum,View Video Presentation: https://doi.org/10.2514/6.2022-0995.vid,2
Information fusion as an autonomy enabler for uav traffic management,"Ali K Raz, Roberto Sabatini",2021,Book AIAA Scitech 2021 Forum,View Video Presentation: https://doi.org/10.2514/6.2021-0658.vid,2
Development and Validation of a Framework for Projecting Line-Haul Truck Technology Adoption using a Systemof-Systems Methodology,"Ana Guerrero, Navindran Davendralingam, Ali Raz, Daniel DeLaurentis, Gregory Shaver, Vivek Sujan, Neera Jain",2018,Journal Transportation Research Part E: Logistics and Transportation Review,,2
Information Fusion System design space characterization by Design of Experiments,"Ali K Raz, Daniel A DeLaurentis",2016/7/5,Conference 2016 19th International Conference on Information Fusion (FUSION),"An Information Fusion System (IFS) is comprised of multiple independent and distributed systems which collaborate with one another while performing Low-Level Information Fusion (LLIF) and High-Level Information Fusion (HLIF) functions. The design variables of an IFS range from selecting algorithms and techniques that provide LLIF and HLIF functionality, to orchestrating the distribution and collaboration of independent systems (namely the IFS architecture) which provides the information fusion capability. Hence, the design space of an IFS constitutes an extensive set of heterogeneous design variables. It is imperative for the systems designers and decision makers to characterize this design space in order to evaluate implications of IFS design decisions. The objective of this paper is to introduce a structured methodology for characterizing the design space of an IFS, where characterization means both …",2
Modeling Hypersonic Vehicle Interdependencies at the Subsystem Level,"Brandon Smith, Eli Sitchin, Ali Raz, Dan DeLaurentis, William Stahlschmidt",2021,Book AIAA Aviation 2021 Forum,View Video Presentation: https://doi.org/10.2514/6.2021-2456.vid,1
Applying Social Constructivism in Model-based Systems Engineering Online Instructional Module for Engineering Professionals,"Tiantian Li, Kerrie Douglas, Ha Phuong Le, Ali K Raz, Wan Ju Huang, Audeen W Fentiman",2020/10/21,Conference 2020 IEEE Frontiers in Education Conference (FIE),"This research-to-practice WIP (Work In Progress) presents the design and assessment of online Model-Based Systems Engineering (MBSE) modules for practicing engineers using social constructivism as a theoretical framework. Despite many advantages of MBSE, experts in this field are still scarce in the current engineering workforce. To address this need, an online module that will be deployed in the summer of 2020 targets practicing engineers as its learners to equip them with MBSE-related knowledge and skills. In industry, teams working on MBSE-related projects usually collaborate across multidisciplinary units. Therefore, social interaction plays an integral role in MBSE training programs. To understand how group interaction could foster learning in online engineering modules, we apply social constructivism as a theoretical framework to engage learners in meaningful interactions and facilitate the …",1
Implementation and Validation of Hypersonic Motion Primitives for Reinforcement Learning Using Optimal Control Theory,"Kyle Williams, Julie Marie-Jones Parish, Sean Nolan, Andrew Haines, Matthew Lanier, Linas Mockus, Kristopher Ezra, Ali Raz",2020/6/1,Issue SAND2020-5761C,"REAL-TIME guidance solutions for complex high-speed and hypersonic aerospace systems in uncertain operational environments is a rich and multifaceted research area. Limited computational resources, highly nonlinear dynamics, poor solution convergence, and low robustness to uncertainty all contribute to the challenges of this problem space. Although, well-defined or pre-computed trajectories provide accurate and usable solutions, they are undesirable for executing near real-time maneuvers to address in-flight operational uncertainties because they are difficult to solve and are fundamentally inflexible. There are three main boundaries to generating trajectory updates for hypersonic vehicles—especially onboard the vehicle—in-flight. First, the capability to solve the full trajectory generation problem on-board is limited by available flight computational resources. Second, as the flight progresses, the number and magnitude of uncertainties vary and consequently change the optimization problem. In theory, multi-stage decision problems can be solved using dynamic programming, but often their exact solution is computationally intractable either due to long convergence times or a lack of solution convergence altogether. Third, given the high speeds and short decision times associated with hypersonic missions, enabling in-flight vehicle updates likely requires a situationally-aware vehicle equipped with real-time decision-making capabilities to address evolving mission parameters and perhaps even to incorporate information from local sensor systems. In this paper, we seek to bypass challenging optimization problems that typically …",1
System-of-Systems Acquisition Analytics Using Machine Learning Techniques,"Ali Raz, Prajwal Balasubramani, Stephanie Harrington, Cesare Guariniello, Daniel A DeLaurentis",2020/4/20,Publisher Acquisition Research Program,"System-of-Systems capability emerges from the collaboration of multiple systems, which are acquired from independent organizations. The systems within an SoS serve two purposes: one is to meet their own independent objectives, and the second is to contribute some capability to the SoS from which all constituents can benefit. In recent decades, the fields of machine learning and data analytics have found widespread application in system design and acquisitions. It is unanimously understood that any organization acquiring a complex system employs some form of data analytics to assess a system’s independent objectives. Even though the systems contribute to and benefit from the larger SoS, the data analytics and decision-making about the independent system is rarely shared across the SoS stakeholders. The objective of this work is to identify how the sharing of datasets and the corresponding analytics among SoS stakeholders can lead to an improved SoS capability. We propose to utilize machine learning techniques to predict the SoS capability by sharing pertinent datasets and prescribe the information links between systems to enable this sharing. This paper is an interim update on the work in progress towards the above research effort and focuses on quantifying the value of sharing information across the SoS stakeholders.",1
Predictive and Prescriptive Analytics via System of Systems Engineering: Informational Determinants for Enterprise-Level Effectiveness,"Navindran Davendralingam, Apoorv Maheshwari, A Raz, Daniel A DeLaurentis",2018,Journal Proceedings of the Council of Engineering Systems Universities Global Conference 2018,"We present ongoing research on the development of an information-centric framework to help inform early stage decisions on data management strategies towards enterprise analytic capability development. The framework focuses on examining the impact that data collection features (eg survey categories, types of variables, ownership/privacy of data, connectivity of data sets) have on the type and effectiveness of predictive and prescriptive analytics that can be employed. The authors adopt a holistic, system-of-systems engineering inspired approach where consideration for relevant stakeholder interests, resources, operations, policies and economics of data collection and curation are examined and related to possible predictive/prescriptive analytic deployments. The framework is envisioned to assist decision-makers in orchestrating both the analytic and data architectures components across an organization in an integrated manner that maximizes informational synergy, and, widens analytic capabilities of prescriptive and predictive elements deployed. In this paper, we use a conceptual problem to demonstrate the impact that even small, intuitive changes in how data is collected, can result in different predictive and prescriptive analytic implementations. Thematic ideas of the framework are illustrated on the concept problem.",1
Motion-Primitive based Deep Reinforcement Learning for High Speed Aerospace Vehicle Missions,"Winston C Levin, Sean M Nolan, Ali K Raz, Kris Ezra, Julie J Parish, Kyle Williams",2023,Book AIAA SCITECH 2023 Forum,View Video Presentation: https://doi.org/10.2514/6.2023-2667.vid,
Exploiting Information Fusion for Cybersecurity of Small Unmanned Aerial Vehicles,"Ali K Raz, Michael Hieb, Jair Ferrari, Lance Sherry, Paulo Costa",2023,Book AIAA SCITECH 2023 Forum,View Video Presentation: https://doi.org/10.2514/6.2023-2582.vid,
