titles,authors,date,source,descriptions,citations
Health effects of power plant emissions through ambient air quality,"Chanmin Kim, Lucas RF Henneman, Christine Choirat, Corwin M Zigler",2020/10,Journal Journal of the Royal Statistical Society Series A: Statistics in Society,"Coal burning power plants are a frequent target of regulatory programmes because of their emission of chemicals that are known precursors to the formation of ambient particulate air pollution. Health impact assessments of emissions from coal power plants typically rely on assumed causal relationships between emissions, ambient pollution and health, many of which have never been empirically verified. We offer a novel statistical evaluation of some of these presumed causal relationships, integrating the formality of causal inference methods with repurposed tools from atmospheric science to accommodate the central challenge of long-range pollution transport of emissions from power plants to exposed populations. The statistical approach follows recent work on Bayesian methods for deploying principal stratification and causal mediation analysis in tandem to characterize the extent to which decreased …",17
"Impact of air pollution control policies on cardiorespiratory emergency department visits, Atlanta, GA, 1999–2013","Joseph Y Abrams, Mitchel Klein, Lucas RF Henneman, Stefanie E Sarnat, Howard H Chang, Matthew J Strickland, James A Mulholland, Armistead G Russell, Paige E Tolbert",2019/5/1,Journal Environment international,"Air pollution control policies resulting from the 1990 Clean Air Act Amendments were aimed at reducing pollutant emissions, ambient concentrations, and ultimately adverse health outcomes.",17
"Air quality accountability: Developing long-term daily time series of pollutant changes and uncertainties in Atlanta, Georgia resulting from the 1990 Clean Air Act Amendments","Lucas RF Henneman, Cong Liu, Howard Chang, James Mulholland, Paige Tolbert, Armistead Russell",2019/2/1,Journal Environment international,"The 1990 Clean Air Act Amendments codified major institutional changes relating to the management of air pollutants in the United States. Recent research years has attributed reduced emissions over the past two decades to regulations enacted under these Amendments, but none have separated long-term daily impacts of individual regulatory programs on multiple source categories under a consistent framework. Using daily emissions and air quality measurements along with a detailed review of national and local regulations promulgated after the Amendments, we quantify daily changes in emissions and air quality attributable to regulations on electricity generating units and on-road mobile sources. To quantify daily changes, we develop nine sets of counterfactual emissions and ambient air pollution concentration time series for 10 pollutants that assume individual regulatory programs and combinations thereof …",14
Air pollution accountability of energy transitions: the relative importance of point source emissions and wind fields in exposure changes,"Lucas RF Henneman, Loretta J Mickley, Corwin M Zigler",2019/10/29,Journal Environmental Research Letters,"Recent studies have sought epidemiological evidence of the effectiveness of energy transitions. Such evidence often relies on so-called'natural experiments', wherein environmental and/or health outcomes are assessed before, during, and after the transition of interest. Often, these studies attribute air pollution exposure changes—either modeled or measured—directly to the transition. We formalize a framework for separating the fractions of a given exposure change attributable to meteorological variability and emissions changes. Using this framework, we quantify relative impacts of wind variability and emissions changes from coal-fired power plants on exposure to  emissions across the United States under three unique combinations of spatial-temporal and source scales. We find that the large emissions reductions achieved by United States coal-fired power plants after 2005 dominated population exposure …",13
Relaxing energy policies coupled with climate change will significantly undermine efforts to attain US ozone standards,"Huizhong Shen, Yilin Chen, Yufei Li, Armistead G Russell, Yongtao Hu, Lucas RF Henneman, Mehmet Talât Odman, Jhih-Shyang Shih, Dallas Burtraw, Shuai Shao, Haofei Yu, Momei Qin, Zhihong Chen, Abiola S Lawal, Gertrude K Pavur, Marilyn A Brown, Charles T Driscoll",2019/10/25,Journal One Earth,"The United States (US) federal administration is relaxing energy policies (EPs), with yet uncharacterized effects on ambient air quality. The complex effects of EPs coupled with uncertainties associated with future climate have hindered past quantification. Here, we integrate model simulations to show that compared with a scenario of continued EPs and stationary climate, relaxation of EPs coupled with intense warming will increase the number of US counties in ozone nonattainment (NNA) by >75% in 2050. The NNA under the current standard of 0.070 parts per million (ppm) is projected to increase in 2050 from 27 to 49, while NNA under a tighter standard of 0.060 ppm will increase from 497 to 879. Our study demonstrates synergistic effects of EP relaxation with climate change on ozone standard compliance and indicates that the current decline in ambient ozone could be reversed by relaxing EPs in a changing …",11
Comparisons of simple and complex methods for quantifying exposure to individual point source air pollution emissions,"Lucas RF Henneman, Irene C Dedoussi, Joan A Casey, Christine Choirat, Steven RH Barrett, Corwin M Zigler",2021/7,Journal Journal of exposure science & environmental epidemiology,"Expanded use of reduced complexity approaches in epidemiology and environmental justice investigations motivates detailed evaluation of these modeling approaches. Chemical transport models (CTMs) remain the most complete representation of atmospheric processes but are limited in applications that require large numbers of runs, such as those that evaluate individual impacts from large numbers of sources. This limitation motivates comparisons between modern CTM-derived techniques and intentionally simpler alternatives. We model population-weighted PM2.5 source impacts from each of greater than 1100 coal power plants operating in the United States in 2006 and 2011 using three approaches: (1) adjoint PM2.5 sensitivities calculated by the GEOS-Chem CTM; (2) a wind field-based Lagrangian model called HyADS; and (3) a simple calculation based on emissions and inverse source-receptor …",10
"Four decades of United States mobile source pollutants: spatial–temporal trends assessed by ground-based monitors, air quality models, and satellites","Lucas RF Henneman, Huizhong Shen, Christian Hogrefe, Armistead G Russell, Corwin M Zigler",2021/1/5,Journal Environmental science & technology,"On-road emissions sources degrade air quality, and these sources have been highly regulated. Epidemiological and environmental justice studies often use road proximity as a proxy for traffic-related air pollution (TRAP) exposure, and other studies employ air quality models or satellite observations. To assess these metrics’ abilities to reproduce observed near-road concentration gradients and changes over time, we apply a hierarchical linear regression to ground-based observations, long-term air quality model simulations using Community Multiscale Air Quality (CMAQ), and satellite products. Across 1980–2019, observed TRAP concentrations decreased, and road proximity was positively correlated with TRAP. For all pollutants, concentrations decreased fastest at locations with higher road proximity, resulting in “flatter” concentration fields in recent years. This flattening unfolded at a relatively constant rate for …",9
Counterfactual time series analysis of short-term change in air pollution following the COVID-19 state of emergency in the United States,"Tanujit Dey, Pooja Tyagi, M Benjamin Sabath, Leila Kamareddine, Lucas Henneman, Danielle Braun, Francesca Dominici",2021/12/7,Journal Scientific reports,"Lockdown measures implemented in response to the COVID-19 pandemic produced sudden behavioral changes. We implement counterfactual time series analysis based on seasonal autoregressive integrated moving average models (SARIMA), to examine the extent of air pollution reduction attained following state-level emergency declarations. We also investigate whether these reductions occurred everywhere in the US, and the local factors (geography, population density, and sources of emission) that drove them. Following state-level emergency declarations, we found evidence of a statistically significant decrease in nitrogen dioxide (NO2) levels in 34 of the 36 states and in fine particulate matter (PM2.5) levels in 16 of the 48 states that were investigated. The lockdown produced a decrease of up to 3.4 µg/m3 in PM2.5 (observed in California) with range (− 2.3, 3.4) and up to 11.6 ppb in NO2 (observed in …",8
Association between county-level coal-fired power plant pollution and racial disparities in preterm births from 2000 to 2018,"Misbath Daouda, Lucas Henneman, Marianthi-Anna Kioumourtzoglou, Alison Gemmill, Corwin Zigler, Joan A Casey",2021/3/2,Journal Environmental Research Letters,"Coal has historically been a primary energy source in the United States (US). The byproducts of coal combustion, such as fine particulate matter (PM 2.5), have increasingly been associated with adverse birth outcomes. The goal of this study was to leverage the current progressive transition away from coal in the US to assess whether coal PM 2.5 is associated with preterm birth (PTB) rates and whether this association differs by maternal Black/White race/ethnicity. Using a novel dispersion modeling approach, we estimated PM 2.5 pollution from coal-fired power plants nationwide at the county-level during the study period (2000–2018). We also obtained county-level PTB rates for non-Hispanic White and non-Hispanic Black mothers. We used a generalized additive mixed model to estimate the relationship between coal PM 2.5 and PTB rates, overall and stratified by maternal race. We included a natural spline to …",6
A source-oriented approach to coal power plant emissions health effects,"Kevin Cummiskey, Chanmin Kim, Christine Choirat, Lucas RF Henneman, Joel Schwartz, Corwin Zigler",2019/2/26,Journal arXiv preprint arXiv:1902.09703,"There is increasing focus on whether air pollution originating from different sources has different health implications. In particular, recent evidence suggests that fine particulate matter (PM2.5) with chemical tracers suggesting coal combustion origins is especially harmful. Augmenting this knowledge with estimates from causal inference methods to identify the health impacts of PM2.5 derived from specific point sources of coal combustion would be an important step towards informing specific, targeted interventions. We investigated the effect of high-exposure to coal combustion emissions from 783 coal-fired power generating units on ischemic heart disease (IHD) hospitalizations in over 19 million Medicare beneficiaries residing at 21,351 ZIP codes in the eastern United States. We used InMAP, a newly-developed, reduced-complexity air quality model to classify each ZIP code as either a high-exposed or control location. Our health outcomes analysis uses a causal inference method - propensity score matching - to adjust for potential confounders of the relationship between exposure and IHD. We fit separate Poisson regression models to the matched data in each geographic region to estimate the incidence rate ratio for IHD comparing high-exposed to control locations. High exposure to coal power plant emissions and IHD were positively associated in the Northeast (IRR = 1.08, 95% CI = 1.06, 1.09) and the Southeast (IRR = 1.06, 95% CI = 1.04, 1.08). No significant association was found in the Industrial Midwest (IRR = 1.02, 95% CI = 1.00, 1.04), likely the result of small exposure contrasts between high-exposed and control ZIP codes in that …",5
"Energy policy, air quality, and climate mitigation in South Africa: The case for Integrated Assessment","Carmen Klausbruckner, Lucas RF Henneman, Peter Rafaj, Harold J Annegarn",2018,Journal Systems analysis approach for complex global challenges,"Background and significance: South AfricaSouth Africa reports approximately 20,000 premature deaths due to air pollution annually. Policy in South Africa has typically addressed greenhouse gas emissions, energy supply, and air quality separately. Integrated assessment provides a framework in which policies related to these topics can be evaluated simultaneously. Methodology: The present study provides an overview of legal and policy documents and reviews available literature concerning existing energy, climate, and air quality policies in South Africa to highlight inconsistencies of different policy approaches and identify possible co-benefits. Previous applications of integrated assessment in South Africa are discussed as approaches to provide evidence-based decision support. Application/relevance to systems analysis: The analysis and results demonstrate that a complete analysis of the energy and industry …",4
Differential impacts of COVID-19 lockdowns on PM2. 5 across the United States,"Kevin L Chen, Lucas RF Henneman, Rachel C Nethery",2021/12/1,Journal Environmental Advances,"The COVID-19 pandemic has induced large-scale behavioral changes, presenting a unique opportunity to study how air pollution is affected by societal shifts. At 455 PM 2.5 monitoring sites across the United States, we conduct a causal inference analysis to determine the impacts of COVID-19 lockdowns on PM 2.5. Our approach allows for rigorous confounding adjustment with highly spatio-temporally resolved effect estimates. We find that, with the exception of the Southwest, most of the US experienced increases in PM 2.5 compared to concentrations expected under business-as-usual. To investigate possible drivers of this phenomenon, we use a regression model to characterize the relationship of various factors with the observed impacts. Our findings have immense environmental policy relevance, suggesting that mobility reductions alone may be insufficient to substantially and uniformly reduce PM 2.5.",3
Short-term change in air pollution following the COVID-19 state of emergency: A national analysis for the United States,"Pooja Tyagi, Danielle Braun, Benjamin Sabath, Lucas Henneman, Francesca Dominici",2020/8/6,Journal medRxiv,"Lockdown measures taken in response to the COVID-19 pandemic produced sudden social and economic changes. We examined the extent of air pollution reduction that was attained under these extreme circumstances, whether these reductions occurred everywhere in the US, and the local factors that drove them. Employing counterfactual time series analysis based on seasonal autoregressive integrated moving average models, we found that these extreme lockdown measures led to a reduction in the weekly PM2.5 average by up to 3.4 µg m-3 and the weekly NO2 average by up to 11 ppb. These values represent a substantial fraction of the annual mean NAAQS values of 12 µg m-3 and 53 ppb, respectively. We found evidence of a statistically significant decline in NO2 concentrations following the state-level emergency declaration in almost all states. However, statistically significant declines in PM2.5 occurred mostly in the West Coast and the Northeast. Certain states experienced a decline in NO2 but an increase in PM2.5 concentrations, indicating that these two pollutants arise from dissimilar sources in these states. Finally, we found evidence that states with a higher percentage of mobile source emissions prior to the emergency measures experienced a greater decline in NO2 levels during the pandemic. Although the current social and economic restrictions are not sustainable, our results provide a benchmark to estimate the extent to which air pollution reductions can be achieved. We also identify factors that contributed to the magnitude of pollutant reductions, which can help guide future state-level policies to sustainably reduce air …",3
A mechanistic model of annual sulfate concentrations in the United States,"Nathan B Wikle, Ephraim M Hanks, Lucas RF Henneman, Corwin M Zigler",2022/9/14,Journal Journal of the American Statistical Association,"Understanding how individual pollution sources contribute to ambient sulfate pollution is critical for assessing past and future air quality regulations. Since attribution to specific sources is typically not encoded in spatial air pollution data, we develop a mechanistic model which we use to estimate, with uncertainty, the contribution of ambient sulfate concentrations attributable specifically to sulfur dioxide (SO2) emissions from individual coal-fired power plants in the central United States. We propose a multivariate Ornstein–Uhlenbeck (OU) process approximation to the dynamics of the underlying space-time chemical transport process, and its distributional properties are leveraged to specify novel probability models for spatial data that are viewed as either a snapshot or time-averaged observation of the OU process. Using US EPA SO2 emissions data from 193 power plants and state-of-the-art estimates of ground …",2
Inequitable Exposures to U.S. Coal Power Plant–Related : 22 Years and Counting,"Lucas RF Henneman, Munshi Md Rasel, Christine Choirat, Susan C Anenberg, Corwin Zigler",2023/3/8,Journal Environmental Health Perspectives,"Emissions from coal power plants have decreased over recent decades due to regulations and economics affecting costs of providing electricity generated by coal vis-à-vis its alternatives. These changes have improved regional air quality, but questions remain about whether benefits have accrued equitably across population groups.",1
Ozone in the Eastern United States: Production Efficiency Variability Over Time and Between Sources,"Lucas RF Henneman, Huizhong Shen, Cong Liu, Yongtao Hu, James A Mulholland, Armistead G Russell",2020,Conference Air Pollution Modeling and its Application XXVI 36,"The eastern United States has seen dramatic air pollution emissions reductions since the turn of the century. These emissions reductions have in turn been linked to widespread reductions in ozone (O3)—between 2000 and 2016, the US EPA reports a reduction in 4th highest mean daily annual 8-hr O3 of 15% (from 82.3 to 69.6 ppb) across 206 sites nationwide. Reductions, however, have not been spatially uniform or linear with emissions reductions, and therefore motivate an investigation into spatial and source-specific O3 production efficiency (OPE). OPE is a measure of the number of O3 molecules produced per emitted NOX (NOX = NO + NO2) molecule. We assess OPE using both model-based and empirical approaches. We modelled July OPE in 2001 and 2011 using CMAQ-DDM version 5.0 with a 12 km resolution over the eastern US. CMAQ-modelled OPE is taken as a ratio of electricity generating …",1
"Impacts of Emission Changes on Air Quality and Acute Health Effects in the Southeast, 1993–2012","AG Russell, Paige Tolbert, Lucas Henneman, Cong Liu, Mitchel Klein, Joseph Abrams, James Mulholland, Yongtao Hu, Talat Odman, Howard Chang, Stefanie Sarnat, Matthew Strickland",2012,Journal Program and Abstracts,,1
Accounting for the Health Benefits of Air Pollution Regulations in China,"Patrick L Kinney, Xiaoming Shi, Shuxiao Wang, Maigeng Zhou, Lucas Henneman, Tiantian Li, Peng Yin, Zhenping Zhao, Haotian Zheng",2022/12/15,Journal Fall Meeting 2022,,
Trends in air pollution emissions in the contiguous United States from 1970 to 2010: an environmental justice analysis,"Yanelli Nunez, Jaime Benavides, Misbath Daouda, Lucas RF Henneman, Randall V Martin, Erin E McDuffie, Jeff Goldsmith, Joan A Casey, Marianthi-Anna Kioumourtzoglou",2022/9/18,Journal ISEE Conference Abstracts," Background: Air pollution emissions have substantially decreased in the US since the 1970 Clean Air Act. We examined racial and economic disparities in emissions reductions from specific pollution sources.  Methods: We evaluated racial/ethnic and economic disparities in emissions reductions from six pollution sectors [industry (SO2), energy (SO2), agriculture (NH3), commercial (NOx), residential (organic carbon), and on-road transport (NOx)] across the contiguous US from 1970–2010. We used the CEDGBD-MAP emissions inventory to estimate the average relative emissions change from one decennial to the following and its link to demographics (percent White, Black, Asian, American Indian Hispanic, family income, property value, poverty, and unemployment) at the county level. We constructed hierarchical models with the relative emissions change as the dependent variable and demographics as …",
