titles,authors,date,source,descriptions,citations
Biologically Inspired Security as a Service for Service-Oriented Middleware,Hoda Hassan and Haitham S. Hamza Tashreen Shaikh Jamaluddin,2017,Journal In Proceedings of the 12th International Conference on Evaluation of Novel Approaches to Software Engineering,,1
A Reference Model and Architecture for Future Computer Networks,Hoda Mamdouh Hassan,2010/5/26,Institution Virginia Tech,"The growing need for a trustworthy Future Internet demands evolutionary approaches unfettered by legacy constrains and concepts. The networking community is calling for new network architectural proposals that address the deficiencies identified in present network realizations, acknowledge the need for a trustworthy IT infrastructure, and satisfy the society's emerging and future requirements. Proposed architectures need to be founded on well-articulated design principles, account for network operational and management complexities, embrace technology and application heterogeneity, regulate network-inherent emergent behavior, and overcome shortcomings attributed to present network realizations.   This dissertation presents our proposed clean-slate Concern-Oriented Reference Model (CORM) for architecting future computer networks. CORM stands as a guiding framework from which network architectures can be derived according to specific functional, contextual, and operational requirements or constraints. CORM represents a pioneering attempt within the network realm, and to our knowledge, CORM is the first reference model that is bio-inspired and derived in accordance with the Function-Behavior-Structure (FBS) engineering framework.  CORM conceives a computer network as a software-dependent complex system whose design needs to be attempted in a concern-oriented bottom-up approach along two main dimensions: a vertical dimension addressing structure and configuration of network building blocks; and a horizontal dimension addressing communication and interactions among the previously formulated building …",1
Digital Transformation: Developing Business Model toward Smart Farms’ platform,"Hoda Hassan Rania Ibrahim, Amr Elramly",2021/1,"Journal International journal of circuits, systems and signal processing",,
Biologically Inspired Anomaly Detection Framework,"Tashreen Shaikh Jamaluddin, Hoda Hassan, Haitham Hamza",2018,"Conference Evaluation of Novel Approaches to Software Engineering: 12th International Conference, ENASE 2017, Porto, Portugal, April 28–29, 2017, Revised Selected Papers 12","Service-Oriented Computing is largely accepted as a well-founded reference paradigm for Service-Oriented Architecture that integrates Service-Oriented Middleware and the Web Service interaction patterns. In most SOA applications, SOAP as a communication protocol is adopted to develop Web services. SOAP is highly extensible and ensures confidentiality and integrity as specified within the WS-Security standards. Securing this protocol is obviously a vital issue for securing Web services and SOA applications. ",
Erratum: Transformation of Coloured Petri Nets to UML 2 Diagrams,"Ayman Yassin, Hoda Hassan",2014,"Conference New Perspectives in Information Systems and Technologies, Volume 2","In the original version, the first author wants to change his email id. It should read as:",
A Profit Oriented Session-based Admission Control Mechanism for the Cloud Environment,"AbdelRahman Tawakol, Hoda Hassan, Samah Senbel",2014,Conference 4th International Workshop on Pervasive and Context-Aware Middleware,"The proliferation of cloud-computing services has encouraged business-owners to migrate their applications to the cloud. With the existence of the Service Level Agreement (SLA) in the cloud, the business-owners can guarantee the quality of service they were promised to get from the providers. However, in such shared environment, there is a high probability of overload situations to occur violating the SLA, and causing profit losses to both providers and clients. This paper proposes an SLA-aware Profit-Oriented session-based Admission Control (POAC) mechanism that manages the overload problem in three-tier Web-based applications hosted on a cloud environment. The proposed Admission Control (AC) was validated using simulation. Our experiments show that the proposed approach makes profit-aware decisions, while taking the SLA in consideration. Thus benefiting both the service providers and the …",
CORM: A Concern-Oriented Approach and Model to Computer Network Design,Hoda Mamdouh Hassan,2012,"Book Developments in Wireless Network Prototyping, Design, and Deployment: Future Generations","Designing future computer networks dictates an eclectic vision capable of encompassing ideas and concepts developed in contemporary research unfettered by today’s operational and technological constraints. However, unguided by a clear articulation of core design principles, the process of network design may be at stake of falling into similar pitfalls and limitations attributed to current network realizations. This chapter presents CORM: a clean-slate Concern-Oriented Reference Model for architecting future computer networks. CORM stands as a guiding framework from which several network architectures can be derived. CORM represents a pioneering attempt within the network realm, and to the author’s knowledge, CORM is the first reference model that is bio-inspired, accounts for complex system characteristics, and applies a software engineering approach to network design. Moreover, CORM’s derivation …",
A Bottom- Up Approach to Network Design,"Hoda Hassan, Mohamed Eltoweissy, Mostafa Youssef",2009,"Conference International conference on New technologies, mobility and security",,
SmartNets 2018 Authors’ Index,"Abdefattah Belguith, Adel Ghazel, Adnen Rajhi, Afef Slama, Ahmed Haddad, Alexandre Vervisch-Picois, Amir Hammami, Aref Meddeb, Athraa Al-Krizi, Fadzil Ahmad, Federico Coffele, Ferdews Tlili, Ferdinand Guinko, Fethi Choubani, Ghada AlJurbua, Ghalid Abib, Hanen Mehrez, Hatem Ben Sta, Hoda M Hassan, Ilhem Lengliz, James Irvine, Kinan Ghanem, Lama AlHoshan, Latif Ladid, Lydie Koné, Manel Boubaker, Mohamed Najeh Lakhoua, Mohamed Ould-Elhassen, Muhammad Mustafa Hassan",Presents an index of the authors whose articles are published in the conference proceedings record.,"Scholar articles SmartNets 2018 Authors’ IndexA Belguith, A Ghazel, A Rajhi, A Slama, A Haddad…",Presents an index of the authors whose articles are published in the conference proceedings record.,
IASM: An Integrated Attribute Similarity for Complex Networks Generation,"Bassant Youssef, Hoda Hassan",2014,Conference 28th IEEE International Conference on Information Networking,"Complex networks are seen in different real life disciplines. They are characterized by a scale-free power-law degree distribution, a small average path length (small world phenomenon), a high average clustering coefficient, and the emergence of community structure. Most proposed complex networks models did not incorporate all of the four common properties of complex networks. Models have also neglected incorporating the heterogeneous nature of network nodes. In this paper, we propose two generation models for heterogeneous complex networks. We introduce the Integrated Attribute Similarity Model (IASM). IASM uses preferential attachment to connect nodes based on their attributes similarities integrated with node's structural popularity (normalized degree or Eigen vector centrality). IASM proposed model is modified to increase their clustering coefficient using a triad formation step.",4
A Reference Model for Future Computer Networks,Hoda Hassan,"Future Internet design demands revolutionary approaches unfettered by legacy constraints and concepts. This paper presents a clean-slate Concern-Oriented Reference Model (CORM) for architecting future computer networks based on novel network design principles. CORM realizes the network as a software-dependent complex system. It defines the network design space in terms of function, structure and behavior, and perceives each of these design space elements within the context of network concerns, identified as Application, Communication, Resource and Federation. CORM adopts a bottom-up approach in network construction, focusing on the network building block, whose structure and behavior are inspired by evolutionary bacterium cell. Hence, CORM refutes the long endorsed concept of layering, and intrinsically accounts for emergent behavior, while ensuring network congruency. CORM's basic abstraction unit is validated using the Function-Behavior-Structure engineering framework. The paper concludes by presenting and evaluating an architecture derived from CORM.",Scholar articles A Reference Model for Future Computer NetworksH HassanRelated articles All 2 versions ,"Future Internet design demands revolutionary approaches unfettered by legacy constraints and concepts. This paper presents a clean-slate Concern-Oriented Reference Model (CORM) for architecting future computer networks based on novel network design principles. CORM realizes the network as a software-dependent complex system. It defines the network design space in terms of function, structure and behavior, and perceives each of these design space elements within the context of network concerns, identified as Application, Communication, Resource and Federation. CORM adopts a bottom-up approach in network construction, focusing on the network building block, whose structure and behavior are inspired by evolutionary bacterium cell. Hence, CORM refutes the long endorsed concept of layering, and intrinsically accounts for emergent behavior, while ensuring network congruency. CORM's basic abstraction unit is validated using the Function-Behavior-Structure engineering framework. The paper concludes by presenting and evaluating an architecture derived from CORM.",
