titles,authors,date,source,descriptions,citations
Efficient palette-based decomposition and recoloring of images via RGBXY-space geometry,"Jianchao Tan, Jose Echevarria, Yotam Gingold",2018/12/4,Journal ACM Transactions on Graphics (TOG),"We introduce an extremely scalable and efficient yet simple palette-based image decomposition algorithm. Given an RGB image and set of palette colors, our algorithm decomposes the image into a set of additive mixing layers, each of which corresponds to a palette color applied with varying weight. Our approach is based on the geometry of images in RGBXY-space. This new geometric approach is orders of magnitude more efficient than previous work and requires no numerical optimization. We provide an implementation of the algorithm in 48 lines of Python code. We demonstrate a real-time layer decomposition tool in which users can interactively edit the palette to adjust the layers. After preprocessing, our algorithm can decompose 6 MP images into layers in 20 milliseconds.",50
Shading-based surface editing,"Yotam Gingold, Denis Zorin",2008/8/1,Journal ACM Transactions on Graphics (TOG),"We present a system for free-form surface modeling that allows a user to modify a shape by changing its rendered, shaded image using stroke-based drawing tools. User input is translated into a set of tangent and positional constraints on the surface. A new shape, whose rendered image closely approximates user input, is computed using an efficient and stable surface optimization procedure. We demonstrate how several types of free-form surface edits which may be difficult to cast in terms of standard deformation approaches can be easily performed using our system.",45
Pixelated image abstraction with integrated user constraints,"Timothy Gerstner, Doug DeCarlo, Marc Alexa, Adam Finkelstein, Yotam Gingold, Andrew Nealen",2013/8/1,Journal Computers & Graphics,"We present an automatic method that can be used to abstract high resolution images into very low resolution outputs with reduced color palettes in the style of pixel art. Our method simultaneously solves for a mapping of features and a reduced palette needed to construct the output image. The results are an approximation to the results generated by pixel artists. We compare our method against the results of two naive methods common to image manipulation programs, as well as the hand-crafted work of pixel artists. Through a formal user study and interviews with expert pixel artists we show that our results offer an improvement over the naive methods. By integrating a set of manual controls into our algorithm, we give users the ability to add constraints and incorporate their own choices into the iterative process.",39
A direct texture placement and editing interface,"Yotam I Gingold, Philip L Davidson, Jefferson Y Han, Denis Zorin",2006/10/15,Book Proceedings of the 19th annual ACM symposium on User interface software and technology,"The creation of most models used in computer animation and computer games requires the assignment of texture coordinates, texture painting, and texture editing. We present a novel approach for texture placement and editing based on direct manipulation of textures on the surface. Compared to conventional tools for surface texturing, our system combines UV-coordinate specification and texture editing into one seamless process, reducing the need for careful initial design of parameterization and providing a natural interface for working with textures directly on 3D surfaces.A combination of efficient techniques for interactive constrained parameterization and advanced input devices makes it possible to realize a set of natural interaction paradigms. The texture is regarded as a piece of stretchable material, which the user can position and deform on the surface, selecting arbitrary sets of constraints and mapping …",37
Seamless: seam erasure and seam-aware decoupling of shape from mesh resolution.,"Songrun Liu, Zachary Ferguson, Alec Jacobson, Yotam I Gingold",2017/11/1,Journal ACM Trans. Graph.,"A 3D surface’s parametrization by two coordinates naturally affords defining functions or signals that map points on the surface to scalar or vector values. In practice, a triangle mesh parameterized into the unit square can define a high-resolution signal (eg, color values) at points on its 3D surface by reading the pixel values of an image at corresponding parametrization coordinates. Parameterization not only decouples the triangle mesh resolution from the signal image resolution, but also provides a bridge between levels of detail approximating the same underlying surface (see Figure 1). If two different resolution meshes of the same surface agree on a parameterization to the plane, then a signal designed for one mesh is readily defined upon other.",36
Color Me Noisy: Example‐based rendering of hand‐colored animations with temporal noise control,"Jakub Fišer, Michal Lukáč, Ondřej Jamriška, Martin Čadík, Yotam Gingold, Paul Asente, Daniel Sýkora",2014/7,Journal Computer Graphics Forum,"We present an example‐based approach to rendering hand‐colored animations which delivers visual richness comparable to real artwork while enabling control over the amount of perceived temporal noise. This is important both for artistic purposes and viewing comfort, but is tedious or even intractable to achieve manually. We analyse typical features of real hand‐colored animations and propose an algorithm that tries to mimic them using only static examples of drawing media. We apply the algorithm to various animations using different drawing media and compare the quality of synthetic results with real artwork. To verify our method perceptually, we conducted experiments confirming that our method delivers distinguishable noise levels and reduces eye strain. Finally, we demonstrate the capabilities of our method to mask imperfections such as shower‐door artifacts.",32
Skinning cubic Bézier splines and Catmull-Clark subdivision surfaces,"Songrun Liu, Alec Jacobson, Yotam Gingold",2014/11/19,Journal ACM Transactions on Graphics (TOG),"Smooth space deformation has become a vital tool for the animation and design of 2D and 3D shapes. Linear methods, under the umbrella term of ""linear blend skinning"", are the de facto standard for 3D animations. Unfortunately such approaches do not trivially extend to deforming vector graphics, such as the cubic Bézier splines prevalent in 2D or subdivision surfaces in 3D. We propose a variational approach to reposition the control points of cubic Bézier splines and Catmull-Clark subdivision surfaces---or any linear subdivision curves or surfaces---to produce curves or surfaces which match a linear blend skinning deformation as closely as possible. Exploiting the linearity of linear blend skinning, we show how this optimization collapses neatly into the repeated multiplication of a matrix per handle. We support C0, C1, G1, and fixed-angle continuity constraints between adjacent Bézier curves in a spline …",30
Decomposing time-lapse paintings into layers,"Jianchao Tan, Marek Dvorožňák, Daniel Sýkora, Yotam Gingold",2015/7/27,Journal ACM Transactions on Graphics (TOG),"The creation of a painting, in the physical world or digitally, is a process that occurs over time. Later strokes cover earlier strokes, and strokes painted at a similar time are likely to be part of the same object. In the final painting, this temporal history is lost, and a static arrangement of color is all that remains. The rich literature for interacting with image editing history cannot be used. To enable these interactions, we present a set of techniques to decompose a time lapse video of a painting (defined generally to include pencils, markers, etc.) into a sequence of translucent ""stroke"" images. We present translucency-maximizing solutions for recovering physical (Kubelka and Munk layering) or digital (Porter and Duff ""over"" blending operation) paint parameters from before/after image pairs. We also present a pipeline for processing real-world videos of paintings capable of handling long-term occlusions, such as the painter's …",24
A benchmark for rough sketch cleanup,"Chuan Yan, David Vanderhaeghe, Yotam Gingold",2020/11/26,Journal ACM Transactions on Graphics (TOG),"Sketching is a foundational step in the design process. Decades of sketch processing research have produced algorithms for 3D shape interpretation, beautification, animation generation, colorization, etc. However, there is a mismatch between sketches created in the wild and the clean, sketch-like input required by these algorithms, preventing their adoption in practice. The recent flurry of sketch vectorization, simplification, and cleanup algorithms could be used to bridge this gap. However, they differ wildly in the assumptions they make on the input and output sketches. We present the first benchmark to evaluate and focus sketch cleanup research. Our dataset consists of 281 sketches obtained in the wild and a curated subset of 101 sketches. For this curated subset along with 40 sketches from previous work, we commissioned manual vectorizations and multiple ground truth cleaned versions by professional artists …",21
"Diamonds From the Rough: Improving Drawing, Painting, and Singing via Crowdsourcing.","Yotam I Gingold, Etienne Vouga, Eitan Grinspun, Haym Hirsh",2012/7/15,Conference HCOMP@ AAAI,"It is well established that in certain domains, noisy inputs can be reliably combined to obtain a better answer than any individual. It is now possible to consider the crowdsourcing of physical actions, commonly used for creative expressions such as drawing, shading, and singing. We provide algorithms for converting low-quality input obtained from the physical actions of a crowd into high-quality output. The inputs take the form of line drawings, shaded images, and songs. We investigate single-individual crowds (multiple inputs from a single human) and multiple-individual crowds.",21
Shape optimization using reflection lines,"Elif Tosun, Yotam I Gingold, Jason Reisman, Denis Zorin",2007/7/4,Conference Symposium on Geometry Processing,"Many common objects have highly reflective metallic or painted finishes. Their appearance is primarily defined by the distortion the curved shape of the surface introduces in the reflections of surrounding objects. Reflection lines are commonly used for surface interrogation, as they capture many essential aspects of reflection distortion directly, and clearly show surface imperfections that may be hard to see with conventional lighting. In this paper, we propose the use of functionals based on reflection lines for mesh optimization and editing. We describe a simple and efficient discretization of such functionals based on screen-space surface parameterization, and we demonstrate how such discrete functionals can be used for several types of surface editing operations.",21
"AniMesh: Interleaved animation, modeling, and editing","Ming Jin, Dan Gopstein, Yotam Gingold, Andrew Nealen",2015/11/4,Journal ACM Transactions on Graphics (TOG),"We introduce AniMesh, a system that supports interleaved modeling and animation creation and editing. AniMesh is suitable for rapid prototyping and easily accessible to non-experts. Source animations can be obtained from commodity motion capture devices or by adapting canned motion sequences. We propose skeleton abstraction and motion retargeting algorithms for finding correspondences and transferring motion between skeletons, or portions of skeletons, with varied topology. Motion can be copied-andpasted between kinematic chains with different skeletal topologies, and entire model parts can be cut and reattached, while always retaining plausible, composite animations.",20
Pigmento: Pigment-based image analysis and editing,"Jianchao Tan, Stephen DiVerdi, Jingwan Lu, Yotam Gingold",2018/7/23,Journal IEEE transactions on visualization and computer graphics,"The colorful appearance of a physical painting is determined by the distribution of paint pigments across the canvas, which we model as a per-pixel mixture of a small number of pigments with multispectral absorption and scattering coefficients. We present an algorithm to efficiently recover this structure from an RGB image, yielding a plausible set of pigments and a low RGB reconstruction error. We show that under certain circumstances we are able to recover pigments that are close to ground truth, while in all cases our results are always plausible. Using our decomposition, we repose standard digital image editing operations as operations in pigment space rather than RGB, with interestingly novel results. We demonstrate tonal adjustments, selection masking, cut-copy-paste, recoloring, palette summarization, and edge enhancement.",19
Sketch-based modeling,"Frederic Cordier, Karan Singh, Yotam Gingold, Marie-Paule Cani",2016/11/28,Book SIGGRAPH ASIA 2016 Courses,• Method of creating 3D models• The user draws a 2D shape which is converted to 3D automatically,18
Inverse toon shading: Interactive normal field modeling with isophotes,"Qiuying Xu, Y Gingold, Karan Singh",2015/6/20,Conference Proceedings of the Symposium on Sketch-Based Interfaces and Modeling,"We introduce an interactive modeling tool for designing a smooth 3D normal field from the isophotes of a discretely shaded 2D image. Block or cartoon shading is a visual style in which artists depict a smoothly shaded 3D object using a small number of discrete brightness values, manifested as regions or bands of constant color. In our approach, artists trace isophotes, or curves of constant brightness, along the boundaries between constant color bands. Our algorithm first estimates light directions and computes 3D normals along the object silhouette and at intersections between isophotes from different light sources. We then propagate these 3D normals smoothly along isophotes, and subsequently throughout the interior of the shape. We describe our user interface for editing isophotes and correcting unintended normals produced by our algorithm. We validate our approach with a perceptual experiment and …",18
Controlled-topology filtering,"Yotam I Gingold, Denis Zorin",2006/6/6,Book Proceedings of the 2006 ACM symposium on Solid and physical modeling,"Many applications require the extraction of isolines and isosurfaces from scalar functions defined on regular grids. These scalar functions may have many different origins: from MRI and CT scan data to terrain data or results of a simulation. As a result of noise and other artifacts, curves and surfaces obtained by standard extraction algorithms often suffer from topological irregularities and geometric noise.While it is possible to remove topological and geometric noise as a post-processing step, in the case when a large number of isolines are of interest there is a considerable advantage in filtering the scalar function directly. While most smoothing filters result in gradual simplification of the topological structure of contours, new topological features typically emerge and disappear during the smoothing process.In this paper, we describe an algorithm for filtering functions defined on regular 2D grids with controlled topology …",18
Geometrical properties of a family of compactifications,"Yotam I Gingold, Harry Gingold",2007/1/21,Journal Balkan Journal of Geometry and Its Applications,We study the benefits of the explicit formulas of a parametrized family of bijections and the explicit formula of a certain metric. These formulas are induced by a family of compactifications of C that” account for all arguments of infinity”. This family of bijections map the union of C and a continuum of ideal points onto a family of spherical bowls. This family of bijections are shown to give rise to a multitude of expressions that are” invariant with respect to independent rotations”. These expressions help us generalize certain geometrical properties that are associated with the stereographic projection. Application of the metric to the approximation of unbounded functions is also demonstrated.,14
"From rock, paper, scissors to Street Fighter II: Proof by construction",Yotam I Gingold,2006/7/30,Book Proceedings of the 2006 ACM SIGGRAPH symposium on Videogames,"Competitive fighting games, where players choose a rapid sequence of actions designed to trump an opponent's simultaneous actions, are more complex, real-time adaptations of the well-known game Rock, Paper, Scissors. We present an analysis of Rock, Paper, Scissors's gameplay, as well as real-time variations. These variations comprise a constructive argument that competitive fighting games, such as Capcom's Street Fighter II, are indeed also variants of Rock, Paper, Scissors.",14
"Palette-based image decomposition, harmonization, and color transfer","Jianchao Tan, Jose Echevarria, Yotam Gingold",2018/4/4,Journal arXiv preprint arXiv:1804.01225,"We present a palette-based framework for color composition for visual applications. Color composition is a critical aspect of visual applications in art, design, and visualization. The color wheel is often used to explain pleasing color combinations in geometric terms, and, in digital design, to provide a user interface to visualize and manipulate colors. We abstract relationships between palette colors as a compact set of axes describing harmonic templates over perceptually uniform color wheels. Our framework provides a basis for a variety of color-aware image operations, such as color harmonization and color transfer, and can be applied to videos. To enable our approach, we introduce an extremely scalable and efficient yet simple palette-based image decomposition algorithm. Our approach is based on the geometry of images in RGBXY-space. This new geometric approach is orders of magnitude more efficient than previous work and requires no numerical optimization. We demonstrate a real-time layer decomposition tool. After preprocessing, our algorithm can decompose 6 MP images into layers in 20 milliseconds. We also conducted three large-scale, wide-ranging perceptual studies on the perception of harmonic colors and harmonization algorithms.",12
Continuous visibility feature,"Guilin Liu, Yotam Gingold, Jyh-Ming Lien",2015,Conference Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition,"In this work, we propose a new type of visibility measurement named Continuous Visibility Feature (CVF). We say that a point q on the mesh is continuously visible from another point p if there exists a geodesic path connecting p and q that is entirely visible by p. In order to efficiently estimate the continuous visibility for all the vertices in a model, we propose two approaches that use specific CVF properties to avoid exhaustive visibility tests. CVF is then measured as the area of the continuously visible region. With this stronger visibility measure, we show that CVF better encodes the surface and part information of mesh than the tradition line-of-sight based visibility. For example, we show that existing segmentation algorithms can generate better segmentation results using CVF and its variants than using other visibility-based shape descriptors, such as shape diameter function. Similar to visibility and other mesh surface features, continuous visibility would have many applications.",11
Video recoloring via spatial-temporal geometric palettes,"Zheng-Jun Du, Kai-Xiang Lei, Kun Xu, Jianchao Tan, Yotam Gingold",2021/7/19,Journal ACM Transactions on Graphics (TOG),"Color correction and color grading are important steps in film production. Recent palette-based approaches to image recoloring have shown that a small set of representative colors provide an intuitive set of handles for color adjustment. However, a single, static palette cannot represent the time-varying colors in a video. We introduce a spatial-temporal geometry-based approach to video recoloring. Specifically, its core is a 4D skew polytope with a few vertices that approximately encloses the video pixels in color and time, which implicitly defines time-varying palettes through slicing of the 4D skew polytope at specific time values. Our geometric palette is compact, descriptive, and provides a correspondence between colors throughout the video, including topological changes when colors merge or split. Experiments show that our method produces natural, artifact-free recoloring.",8
FlatMagic: Improving Flat Colorization through AI-Driven Design for Digital Comic Professionals,"Chuan Yan, John Joon Young Chung, Yoon Kiheon, Yotam Gingold, Eytan Adar, Sungsoo Ray Hong",2022/4/29,Book Proceedings of the 2022 CHI Conference on Human Factors in Computing Systems," Creating digital comics involves multiple stages, some creative and some menial. For example, coloring a comic requires a labor-intensive stage known as ‘flatting,’ or masking segments of continuous color, as well as creative shading, lighting, and stylization stages. The use of AI can automate the colorization process, but early efforts have revealed limitations—technical and UX—to full automation. Via a formative study of professionals, we identify flatting as a bottleneck and key target of opportunity for human-guided AI-driven automation. Based on this insight, we built FlatMagic, an interactive, AI-driven flat colorization support tool for Photoshop. Our user studies found that using FlatMagic significantly reduced professionals’ real and perceived effort versus their current practice. While participants effectively used FlatMagic, we also identified potential constraints in interactions with AI and partially automated …",5
Video summarization using causality graphs,"Shay Sheinfeld, Yotam Gingold, Ariel Shamir",2016/6,Journal HCOMP Workshop on Human Computation for Image and Video Analysis,"Video summarization is useful for many applications such as content skimming and searching. However, automatic summarization is extremely challenging due to problems such as detecting scene changes, determining who or what is in each scene, recognizing the words and actions, and above all assigning meaning, causal relationships, and importance to the displayed events. Computer vision algorithms can provide some solutions to the former tasks, but the latter task is semantic in nature and challenging for machine computation.",5
Bijective Deformations in R^n via Integral Curve Coordinates,"Lisa Huynh, Yotam Gingold",2015/5/1,Journal arXiv preprint arXiv:1505.00073,"Shape deformation is a widely studied problem in computer graphics, with applications to animation, physical simulation, parameterization, interactive modeling, and image editing. In one instance of this problem, a \cage"" (polygon in 2D and polyhedra in 3D) is created around a shape or image region. As the vertices of the cage are moved, the interior deforms. The cage may be identical to the shape's boundary, which has one fewer dimension than the shape itself, and is typically more convenient, as the cage may be simpler (fewer vertices) or be free of undesirable properties (such as a non-manifold mesh or high topological genus). We introduce Integral Curve Coordinates and use them to create shape deformations that are bijective, given a bijective deformation of the shape's boundary or an enclosing cage. Our approach can be applied to shapes in any dimension, provided that the boundary of the shape (or cage) is topologically equivalent to an n-sphere. Integral Curve Coordinates identify each point in a domain with a point along an integral curve of the gradient of a function f, where f has exactly one critical point, a maximum, in the domain, and the gradient of f on the boundary points inward. By identifying every point inside a domain (shape) with a point on its boundary, Integral Curve Coordinates provide a natural mapping from one domain to another given a mapping of the boundary. We evaluate our deformation approach in 2D. Our algorithm is based on the following three steps: (i) choosing a maximum via a grass re algorithm; (ii) computing a suitable function f on a discrete grid via a construct called the cousin tree; (iii) tracing …",4
I♥ LA: compilable markdown for linear algebra,"Yong Li, Shoaib Kamil, Alec Jacobson, Yotam Gingold",2021/12/10,Journal ACM Transactions on Graphics (TOG),"Communicating linear algebra in written form is challenging: mathematicians must choose between writing in languages that produce well-formatted but semantically-underdefined representations such as LaTeX; or languages with well-defined semantics but notation unlike conventional math, such as C++/Eigen. In both cases, the underlying linear algebra is obfuscated by the requirements of esoteric language syntax (as in LaTeX) or awkward APIs due to language semantics (as in C++). The gap between representations results in communication challenges, including underspecified and irrepro-ducible research results, difficulty teaching math concepts underlying complex numerical code, as well as repeated, redundant, and error-prone translations from communicated linear algebra to executable code. We introduce I♥LA, a language with syntax designed to closely mimic conventionally-written linear algebra …",3
ScaffoldSketch: accurate industrial design drawing in VR,"Xue Yu, Stephen DiVerdi, Akshay Sharma, Yotam Gingold",2021/10/10,Book The 34th Annual ACM Symposium on User Interface Software and Technology,"We present an approach to in-air design drawing based on the two-stage approach common in 2D design drawing practice. The primary challenge to 3D drawing in-air is the accuracy of users’ strokes. Beautifying or auto-correcting an arbitrary drawing in 2D or 3D is challenging due to ambiguities stemming from many possible interpretations of a stroke. A similar challenge appears when drawing freehand on paper in the real world. 2D design drawing practice (as taught in industrial design school) addresses this by decomposing the process of creating realistic 2D projections of 3D shapes. Designers first create scaffold or construction lines. When drawing shape or structure curves, designers are guided by the scaffolds. Our key insight is that accurate industrial design drawing in 3D becomes tractable when decomposed into auto-correcting scaffold strokes, which have simple relationships with one another …",3
A spherical projection of a complex Hilbert space is conformal iff it is the stereographic projection.,"Harry Gingold, Yotam Gingold, Salah Hamad",2018/1/1,Journal Differential Geometry--Dynamical Systems,We consider a family of nonlinear projections that map a complex Hilbert space onto a bounded “bowl” shaped subset of a sphere. Our main result states that a projection is conformal iff it is the stereographic projection and iff the projection renders all certain pairs of triangles induced by the projection to be similar. It follows that various so called “compactifications” that are given in the literature are special members of this family of nonlinear projections. These include the stereographic projection and the Poincare compactification. Background and motivation are discussed and several examples illustrating the results are provided.,3
PosterChild: Blend‐Aware Artistic Posterization,"Cheng‐Kang Ted Chao, Karan Singh, Yotam Gingold",2021/7,Journal Computer Graphics Forum,"Posterization is an artistic effect which converts continuous images into regions of constant color with smooth boundaries, often with an artistically recolored palette. Artistic posterization is extremely time‐consuming and tedious. We introduce a blend‐aware algorithm for generating posterized images with palette‐based control for artistic recoloring. Our algorithm automatically extracts a palette and then uses multi‐label optimization to find blended‐color regions in terms of that palette. We smooth boundaries away from image details with frequency‐guided median filtering. We evaluate our algorithm with a comparative user study and showcase its ability to produce compelling posterizations of a variety of inputs. Our parameters provide artistic control and enable cohesive, real‐time recoloring after posterization pre‐processing.",2
"Catalyzing the Agility, Accessibility, and Predictability of the Manufacturing-Entrepreneurship Ecosystem through Design Environments and Markets for Virtual Things.","Alexander Brodsky, Yotam I Gingold, Thomas D LaToza, Lap-Fai Yu, Xu Han",2021,Conference ICORES,"Proposed is a fundamentally new approach to manufacturing as a service based on a market of virtual things: parameterized products and services that can be searched, composed and optimized, while hiding the underlying complexity of product designs and manufacturing service networks. The approach includes (1) a mathematical framework, composition and decision guidance for virtual things;(2) bootstrapping the market with novel computational techniques and tools to reuse the distributed wealth of existing product and process designs by generalizing them into models of virtual things; and,(3) intelligent computational design tools for entrepreneurs. The goal is to catalyze the agility, accessibility and predictability of the manufacturingentrepreneurship ecosystem, transforming the Future of Manufacturing.",2
Using isophotes and shadows to interactively model normal and height fields,"Qiuying Xu, Songrun Liu, Yotam Gingold, Karan Singh",2016/10/1,Journal Computers & Graphics,"We introduce an interactive modeling tool for designing (a) a smooth 3D normal field from the isophotes of a discretely shaded 2D image and (b) lifting the normal field into a smooth height field given a cast shadow. Block or cartoon shading is a visual style in which artists depict a smoothly shaded 3D object using a small number of discrete brightness values, manifested as regions or bands of constant color. In our approach, artists trace isophotes, or curves of constant brightness, along the boundaries between constant color bands. Our algorithm first estimates light directions and computes 3D normals along the object silhouette and at intersections between isophotes from different light sources. We then propagate these 3D normals smoothly along isophotes, and subsequently throughout the interior of the shape. We describe our user interface for editing isophotes and correcting unintended normals produced by …",2
Simulation of perspective by nonlinear transformations,"Yotam I Gingold, Harry Gingold",2013/6/1,Journal Mathematical Modelling and Analysis,"A feature of the brain processing the visualization of objects is such that objects that are much farther away from the eye look smaller than closer objects to the eye. We show that a family of nonlinear transformations, also to be called compactifications, simulate qualitatively this property of keeping objects in perspective. These transformations project objects in a plane on a spherical shell. It is shown then that an observer located at a fixed point on the axis of the sphere visualizes the projected objects on the sphere in perspective. Namely, that objects that are farther away from the observation point seem smaller. Examples are provided. This is a departure from the traditional approaches using linearity and projections of objects from one plane into another plane.",2
Programmable Virtual Reality Environments,"Nanlin Sun, Annette Feng, Ryan Patton, Yotam Gingold, Wallace Lages",2021/3/27,Conference 2021 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW),"We present a programmable virtual environment that allows users to create and manipulate 3D objects via code while inside virtual reality. Our environment supports the control of 3D transforms, physical, and visual properties. Programming is done by means of a custom visual block-language that is translated into Lua language scripts. We believed that the direction of this project will benefit computer science education in helping students to learn programming and spatial thinking more efficiently.",1
