titles,authors,date,source,descriptions,citations
Location-aided opportunistic forwarding in multirate and multihop wireless networks,"Kai Zeng, Zhenyu Yang, Wenjing Lou",2008/12/31,Journal IEEE Transactions on Vehicular Technology,"Routing in multihop wireless networks is challenging, mainly due to unreliable wireless links/channels. Geographic opportunistic routing (GOR) was proposed to cope with the unreliable transmissions by exploiting the broadcast nature of the wireless medium and the spatial diversity of the network topology. Previous studies on GOR have focused on networks with a single channel rate. The capability of supporting multiple channel rates, which is common in current wireless systems, has not carefully been studied for GOR. In this paper, we carry out a study on the impacts of multiple rates, as well as candidate selection, prioritization, and coordination, on the performance of GOR. We propose a new local metric, i.e., the opportunistic effective one-hop throughput (OEOT), to characterize the tradeoff between one-hop packet advancement and packet forwarding time. We further propose a local rate adaptation and …",100
Opportunistic broadcast of event-driven warning messages in vehicular ad hoc networks with lossy links,"Ming Li, Kai Zeng, Wenjing Lou",2011/7/14,Journal Computer Networks,"Multi-hop broadcast is a key technique to disseminate time-sensitive event-driven safety warning messages (WMs) in Vehicular Ad hoc Networks (VANETs). Due to the lossy nature of the vehicular wireless environment and the fact that the implementation of broadcast at the link layer uses unreliable transmissions (i.e., lack of positive ACKs), highly reliable, scalable, and fast multi-hop broadcast protocol is particularly difficult to design in VANETs with lossy links. Schemes that use redundant network layer broadcasts have been proposed. However, the tradeoff between reception reliability and transmission count in such schemes needs to be carefully considered.",96
Opportunistic routing in multi-radio multi-channel multi-hop wireless networks,"Kai Zeng, Zhenyu Yang, Wenjing Lou",2010/10/4,Journal IEEE transactions on Wireless Communications,"Two major factors that limit the throughput in multi-hop wireless networks are the co-channel interference and unreliability of wireless transmissions. Multi-radio multi-channel technology and opportunistic routing (OR) have shown their promise to significantly improve the network capacity by combating these two limits. It raises an interesting problem on the tradeoff between multiplexing and spatial diversity when integrating these two techniques for throughput optimization. It is unknown what the capacity of the network could be when nodes have multiple radios and OR capability. In this paper, we present our study on optimizing an end-to-end throughput of the multi-radio multi-channel network when OR is available. First, we formulate the end-to-end throughput bound as a linear programming (LP) problem which jointly solves the radio-channel assignment, transmission scheduling, and forwarding candidate …",96
PHY-CRAM: Physical layer challenge-response authentication mechanism for wireless networks,"Dan Shan, Kai Zeng, Weidong Xiang, Paul Richardson, Yan Dong",2013/8/23,Journal IEEE Journal on selected areas in communications,"Exploiting the unique properties of the physical layer to enhance or complement authentication strength in wireless networks has attracted a lot of research attention recently. In this paper, we propose a novel PHYsical layer Challenge-Response Authentication Mechanism (PHY-CRAM) for wireless networks. PHY-CRAM is suitable for both one-way and mutual authentication. It fully utilizes the randomness, reciprocal, and location decorrelation features of the wireless fading channel, and is immune to various passive and active attacks. In the authentication procedure, challenge-response signals are exchanged at the physical layer, which allow two devices to verify their shared secrets while not revealing these secrets to attackers. PHY-CRAM adopts orthogonal frequency-division multiplexing (OFDM) technique which separately modulates the higher layer information and shared keys on subcarriers' phases and …",94
Bluetooth beacon based location determination,"Jindan Zhu, Kai Zeng, Prasant Mohapatra, Kyu Han Kim",2015/2/24,Patent office US,"Examples disclosed herein relate to utilizing Bluetooth beacons for location determination of a mobile device. A Wi-Fi signal scan and a Bluetooth beacon scan are initiated at the mobile device. A location of the mobile device is determined based on at least on at least one Bluetooth beacon detectable by the mobile device, where the at least one Bluetooth beacon is transmitted from a first location, and where the first location is the location of the mobile device. A user of the mobile device is prompted for location information input, in response to determining that no Bluetooth beacons are detectable by the mobile device or when the at least one Bluetooth beacon detected is determined to be transmitted from a second location different from the location of the mobile device.",92
Probability density of the received power in mobile networks,"Kannan Govindan, Kai Zeng, Prasant Mohapatra",2011/9/19,Journal IEEE transactions on Wireless communications,"Probability density of the received power is well analyzed for wireless networks with static nodes. However, most of the present days networks are mobile and not much exploration has been done on statistical analysis of the received power for mobile networks in particular, for the network with random moving patterns. In this paper, we derive probability density of the received power for mobile networks with random mobility models. We consider the power received at an access point from a particular mobile node. Two mobility models are considered: Random Direction (RD) model and Random way-point (RWP) model. Wireless channel is assumed to have a small scale fading of Rayleigh distribution and path loss exponent of 4. 3D, 2D and 1D deployment of nodes are considered. Our findings show that the probability density of the received power for RD mobility models for all the three deployment topologies are …",91
Impact of jamming attacks on vehicular cooperative adaptive cruise control systems,"Amir Alipour-Fanid, Monireh Dabaghchian, Kai Zeng",2020/10/13,Journal IEEE transactions on vehicular technology,"Cooperative Adaptive Cruise Control (CACC) is considered as a key enabling technology to automatically regulate the inter-vehicle distances in a vehicle string, and improve the traffic throughput efficiency. In the existing CACC systems, the coupling between wireless communication uncertainty, and system states is not well modeled. In this paper, we integrate the jamming attacks, and wireless channel fading effects into the CACC state space equations such that it effectively captures the coupling impact. Then, we propose a novel time domain approach to analyze the mean string stability (MSS) of such a model. Based on the proposed model, we analyze the impact of the jammer's location on the string stability. We derive a sufficient condition for the packet successful delivery probability which indicates that the jammer has a higher probability to destabilize the string when it is closer to the first vehicle following the …",84
A new approach for random key pre‐distribution in large‐scale wireless sensor networks,"Kui Ren, Kai Zeng, Wenjing Lou",2006/5,Journal wireless communications and mobile computing,"In a wireless sensor network (WSN), pre‐distribution of secret keys is possibly the most practical approach to protect network communications. To meet the stringent resource constraints of the sensor nodes, key pre‐distribution schemes should be highly efficient, require as little storage space as possible, and at the same time, maintain a strong security strength, that is, high resilience against node capture. In this paper, a new approach for random key pre‐distribution is proposed to achieve both efficiency and security goals. The novelty of this approach lies in that, instead of using a key pool consisting of random keys, a key generation technique is carefully designed such that a large number of random keys can be represented by a small number of key‐generation keys. Then, instead of storing a big number of random keys, each sensor node stores a small number of key‐generation keys while computing the …",84
Magpairing: Pairing smartphones in close proximity using magnetometers,"Rong Jin, Liu Shi, Kai Zeng, Amit Pande, Prasant Mohapatra",2015/12/4,Journal IEEE Transactions on Information Forensics and Security,"With the prevalence of mobile computing, lots of wireless devices need to establish secure communication on the fly without pre-shared secrets. Device pairing is critical for bootstrapping secure communication between two previously unassociated devices over the wireless channel. Using auxiliary out-of-band channels involving visual, acoustic, tactile, or vibrational sensors has been proposed as a feasible option to facilitate device pairing. However, these methods usually require users to perform additional tasks, such as copying, comparing, and shaking. It is preferable to have a natural and intuitive pairing method with minimal user tasks. In this paper, we introduce a new method, called MagPairing, for pairing smartphones in close proximity by exploiting correlated magnetometer readings. In MagPairing, users only need to naturally tap the smartphones together for a few seconds without performing any …",80
Trusted collaborative spectrum sensing for mobile cognitive radio networks,"Shraboni Jana, Kai Zeng, Wei Cheng, Prasant Mohapatra",2013/7/15,Journal IEEE Transactions on Information Forensics and Security,"Collaborative spectrum sensing is a key technology in cognitive radio networks (CRNs). Although mobility is an inherent property of wireless networks, there has been no prior work studying the performance of collaborative spectrum sensing under attacks in mobile CRNs. Existing solutions based on user trust for secure collaborative spectrum sensing cannot be applied to mobile scenarios, since they do not consider the location diversity of the network, thus over penalize honest users who are at bad locations with severe path-loss. In this paper, we propose to use two trust parameters, location reliability and malicious intention (LRMI), to improve both malicious user detection and primary user detection in mobile CRNs under attack. Location reliability reflects path-loss characteristics of the wireless channel and malicious intention captures the true intention of secondary users, respectively. We propose a primary …",80
Metrics for evaluating video streaming quality in lossy IEEE 802.11 wireless networks,"An Chan, Kai Zeng, Prasant Mohapatra, Sung-Ju Lee, Sujata Banerjee",2010/3/14,Conference 2010 Proceedings Ieee Infocom,"Peak Signal-to-Noise Ratio (PSNR) is the simplest and the most widely used video quality evaluation methodology. However, traditional PSNR calculations do not take the packet loss into account. This shortcoming, which is amplified in wireless networks, contributes to the inaccuracy in evaluating video streaming quality in wireless communications. Such inaccuracy in PSNR calculations adversely affects the development of video communications in wireless networks. This paper proposes a novel video quality evaluation methodology. As it not only considers the PSNR of a video, but also with modifications to handle the packet loss issue, we name this evaluation method MPSNR. MPSNR rectifies the inaccuracies in traditional PSNR computation, and helps us to approximate subjective video quality, Mean Opinion Score (MOS), more accurately. Using PSNR values calculated from MPSNR and simple network …",79
Adaptive wireless channel probing for shared key generation based on PID controller,"Yunchuan Wei, Kai Zeng, Prasant Mohapatra",2012/6/26,Journal IEEE Transactions on Mobile Computing,"Generating a shared key between two parties from the wireless channel is an increasingly interesting topic. The process of obtaining information from the wireless channel is called channel probing. Previous key generation schemes probe the channel at a preset and constant rate without any consideration of channel variation or probing efficiency. To satisfy the usersâ requirements for key generation rate (KGR) and to use the wireless channel efficiently, we propose an adaptive channel probing scheme based on the proportional-integral-derivative controller, which is used to tune the probing rate. Moreover, we use the Lempel-Ziv complexity to estimate the entropy rate of channel statistics (received signal strength), which is considered as an indicator of probing efficiency. The experimental results show that the controller can dynamically tune the probing rate and, meanwhile, to achieve a user desired KGR. It …",78
Good neighbor: Ad hoc pairing of nearby wireless devices by multiple antennas.,"Liang Cai, Kai Zeng, Hao Chen, Prasant Mohapatra",2011/2/6,Conference NDSS,"The proliferation of personal wireless devices requires secure connection between them. While it is easy to securely pair electronic devices by wires, it is very challenging to pair them wirelessly when they have no prior association. We propose Good Neighbor, a novel scheme that securely pairs nearby wireless devices by exploiting multiple antennas built in them. Our scheme requires neither shared secrets nor out-of-band channels (eg, audio, visual, keyboard, etc.) between the pairing devices. It only requires that the receiver has multiple antennas and that the sender can be placed nearby the receiver. Our scheme is based on the propagation characteristic of the wireless signal that the power of the received signal is inversely proportional to some exponent of the distance between the sender and receiver. When a nearby sender moves very close to one antenna on the receiver, the receiver can observe a large difference between the signal strength measured on its two antennas, whereas a faraway sender would be unable to induce such a large difference. We validate our scheme through theoretical analysis and experimental measurements. We discuss the factors that may affect our scheme—including antenna gain, received signal strength (RSS) saturation, dynamic rate adaptation, and multipath effects—and how to mitigate them. Finally, we demonstrate the practicality of our scheme by implementing and evaluating a prototype.",75
Routing optimization security in mobile IPv6,"Kui Ren, Wenjing Lou, Kai Zeng, Feng Bao, Jianying Zhou, Robert H Deng",2006/9/15,Journal Computer Networks,"Route Optimization (RO) in Mobile IPv6 (MIPv6) provides a mobile node (MN) the opportunity to eliminate the inefficient triangle routing with its corresponding node (CN) and therefore, greatly improves the network performance. However, in doing so, MIPv6 introduces several security vulnerabilities, and among them a major concern is the authentication and authorization of Binding Updates (BUs) during the RO process. Unauthenticated or malicious BUs open the door for many types of attacks. As every IPv6 node is expected to support MIPv6, mechanisms to secure BU will have a significant impact on the next generation Internet. In this paper, based on an in-depth analysis of the security weaknesses existing in previously proposed protocols, a light-weight BU protocol with high security strength is proposed, which makes use of public key certificate-based strong authentication technique. Another important …",75
Improving crowd-sourced wi-fi localization systems using bluetooth beacons,"Jindan Zhu, Kai Zeng, Kyu-Han Kim, Prasant Mohapatra",2012/6/18,"Conference 2012 9th Annual IEEE Communications Society Conference on Sensor, Mesh and Ad Hoc Communications and Networks (SECON)","Crowd-sourced Wi-Fi-based localization systems utilize user input for RF scene analysis and map construction. Such systems reduce the deployment cost and privacy concerns that expert-based site survey systems can create. However, the main bottleneck of such crowd-sourcing localization systems is a bootstrapping stage, where lack of contributions by users results in no accuracy guarantee and frequent unnecessary prompting for users' input, even for explored areas. In this paper, we propose a crowd-sourcing localization system that uses both Wi-Fi scene analysis and Bluetooth beacons to address the insufficient contribution challenge. After prompting for user input, the mobile device not only submits Wi-Fi fingerprint to a map server, but also enables Bluetooth beacons to disseminate/share its location and fingerprint information to quickly populate the signal map. Then, subsequent user devices entering the …",73
Secure and fault-tolerant event boundary detection in wireless sensor networks,"Kui Ren, Kai Zeng, Wenjing Lou",2008/1/16,Journal IEEE transactions on wireless communications,"Event boundary detection is in and of itself a useful application in wireless sensor networks (WSNs). Typically, it includes the detection of a large-scale spatial phenomenon such as the transportation front line of a contamination or the diagnosis of network health. In this paper, we present SEBD, a fully distributed and light-weight secure event boundary detection scheme, which implements secure and fault-tolerant detection of event boundaries in an adversarial environment. An efficient key establishment protocol is first proposed which establishes location based keys at each sensor node to secure the communications. The idea of location-based keys also effectively minimizes the impact of node compromise such that a compromised node cannot impersonate other nodes at locations other than where it is. Then a collaborative endorsement scheme is designed to allow multiple nodes collectively endorsing a valid …",68
Oppcast: Opportunistic broadcast ofwarning messages in vanets with unreliable links,"Ming Li, Wenjing Lou, Kai Zeng",2009/10/12,Conference 2009 IEEE 6th international conference on mobile adhoc and sensor systems,"Multi-hop broadcast is a key technique to disseminate important information such as time-sensitive safety warning messages (WMs) in Vehicular Ad hoc Networks (VANETs). Due to the fact that the implementation of broadcast at the link layer uses unreliable transmissions (i.e., lack of positive ACKs), highly reliable, scalable, and fast multi-hop broadcast protocol is particularly difficult to design in VANETs with unreliable links. Schemes that use redundant network layer broadcasts have been proposed. However, the balance between receiving reliability and transmission count in such schemes needs to be carefully considered. In this paper, we propose the opportunistic broadcast protocol (OppCast) that aims at minimizing the number of transmissions while achieving high network packet reception ratio (PRR) and fast multi-hop message propagation simultaneously. A double-phase broadcast strategy is proposed to …",67
Impact of mobility on physical layer security over wireless fading channels,"Jie Tang, Monireh Dabaghchian, Kai Zeng, Hong Wen",2018/9/13,Journal IEEE Transactions on Wireless Communications,"Wireless physical layer security has attracted great attention in recent years. Although mobility is an intrinsic property of wireless networks, most of the existing works only consider static scenarios and the impact of mobility on wireless physical layer security is not well understood. To fill this gap, in this paper, we investigate physical layer security in the scenario with a random mobile receiver under Rayleigh fading channel. We consider a common scenario where a base station or access point communicates to a random mobile receiver with a passive eavesdropper in a circular region. The secrecy performances under three typical random mobility models are studied: random waypoint model (RWP); random direction model (RD); and border move model. We investigate the secrecy characteristics of the mobile user under steady-state running and provide a general analytical framework for computing the ergodic …",57
Machine learning-based delay-aware UAV detection and operation mode identification over encrypted Wi-Fi traffic,"Amir Alipour-Fanid, Monireh Dabaghchian, Ning Wang, Pu Wang, Liang Zhao, Kai Zeng",2019/12/16,Journal IEEE Transactions on Information Forensics and Security,"The consumer unmanned aerial vehicle (UAV) market has grown significantly over the past few years. Despite its huge potential in spurring economic growth by supporting various applications, the increase of consumer UAVs poses potential risks to public security and personal privacy. To minimize the risks, efficiently detecting and identifying invading UAVs is in urgent need for both invasion detection and forensics purposes. Aiming to complement the existing physical detection mechanisms, we propose a machine learning-based framework for fast UAV identification over encrypted Wi-Fi traffic. It is motivated by the observation that many consumer UAVs use Wi-Fi links for control and video streaming. The proposed framework extracts features derived only from packet size and inter-arrival time of encrypted Wi-Fi traffic, and can efficiently detect UAVs and identify their operation modes. In order to reduce the online …",56
Physical layer key generation in 5G wireless networks,"Long Jiao, Ning Wang, Pu Wang, Amir Alipour-Fanid, Jie Tang, Kai Zeng",2019/10/25,Journal IEEE Wireless Communications,"The bloom of 5G communication and beyond serves as a catalyst for physical layer key generation techniques. In 5G communications systems, many challenges in traditional physical layer key generation schemes, such as co-located eavesdroppers, the high bit disagreement ratio, and high temporal correlation, could be overcome. This article lists the key enabling techniques in 5G wireless networks, which offer opportunities to address existing issues in physical layer key generation. We survey the existing key generation methods and introduce possible solutions for the existing issues. The new solutions include applying the high signal directionality in beamforming to resist co-located eavesdroppers, utilizing the sparsity of millimeter-wave channel to achieve a low bit disagreement ratio under low signal-to-noise ratio, and exploiting hybrid precoding to reduce the temporal correlation among measured samples …",56
Physical layer challenge-response authentication in wireless networks with relay,"Xianru Du, Dan Shan, Kai Zeng, Lauren Huie",2014/4/27,Conference IEEE INFOCOM 2014-IEEE Conference on Computer Communications,"Exploiting physical layer characteristics to enhance or complement authentication strength in wireless networks has been attracting research attention recently. Existing physical layer authentication mechanisms mainly tackle single-hop communications. In this paper, we propose two physical layer challenge-response authentication mechanisms for wireless networks with relay. One mechanism, named PHY-CRAMR, is an extension of the existing PHY-CRAM protocol. It fully utilizes the randomness, reciprocity, and location decorrelation features of the wireless fading channel to hide/encrypt the challenge response messages at the physical layer, and is immune to outside attacks with a trusted relay. The other novel mechanism, named PHY-AUR, exploits randomness, coherence, and location decorrelation properties of wireless fading channel to securely convey the product of the channel state information on …",48
Adaptive wireless channel probing for shared key generation,"Yunchuan Wei, Kai Zeng, Prasant Mohapatra",2011/4/10,Conference 2011 Proceedings IEEE INFOCOM,"Generating a shared key between two parties from the wireless channel is of increasing interest. The procedure for obtaining information from wireless channel is called channel probing. Previous works used a constant channel probing rate to generate a key, but they neither consider the tradeoff between the bit generation rate (BGR) and channel resource consumption, nor adjust the probing rate according to different scenarios. In order to satisfy users' requirement for BGR and to use the wireless channel efficiently, we first build a mathematical model of channel probing and derive the relationship between BGR and probing rate. Second, we introduce an adaptive channel probing system based on Lempel-Ziv complexity (LZ76) and Proportional-Integral-Derivative (PID) controller. Our scheme uses LZ76 to estimate the entropy rate of the channel statistics, e.g. the Received Signal Strength (RSS), and uses the PID …",48
Identity-based attack detection in mobile wireless networks,"Kai Zeng, Kannan Govindan, Daniel Wu, Prasant Mohapatra",2011/4/10,Conference 2011 Proceedings IEEE INFOCOM,"Identity-based attacks (IBAs) are one of the most serious threats to wireless networks. Recently, received signal strength (RSS) based detection mechanisms were proposed to detect IBAs in static networks. Although mobility is an inherent property of wireless networks, limited work has addressed IBA detection in mobile scenarios. In this paper, we propose a novel RSS based technique, Reciprocal Channel Variation-based Identification (RCVI), to detect IBAs in mobile wireless networks. RCVI takes advantage of the location decorrelation, randomness, and reciprocity of the wireless fading channel to decide if all packets come from a single sender or more. If the packets are only coming from the genuine sender, the RSS variations reported by the sender should be correlated with the receiver's observations. Otherwise, the correlation should be degraded, then an attack can be flagged. We evaluate RCVI through …",47
Hearing is believing: Detecting mobile primary user emulation attack in white space,"Shaxun Chen, Kai Zeng, Prasant Mohapatra",2011/4/10,Conference 2011 Proceedings IEEE INFOCOM,"In cognitive radio networks, an adversary transmits signals whose characteristics emulate those of primary users, in order to prevent secondary users from transmitting. Such an attack is called primary user emulation (PUE) attack. There are two main types of primary users in white space: TV towers and wireless microphones. Existing work on PUE attack detection focused on the first category. However, for the latter category, primary users are mobile and their transmission power is low. These unique properties of wireless microphones introduce great challenges and existing methods are not applicable. In this paper, we propose a novel method to detect the PUE attack of mobile primary users. We exploit the correlations between RF signals and acoustic information to verify the existence of wireless microphones. The effectiveness of our approach is validated through extensive real-world experiments. It shows that …",45
Edge-prioritized channel-and traffic-aware uplink carrier aggregation in LTE-advanced systems,"Rajarajan Sivaraj, Amit Pande, Kai Zeng, Kannan Govindan, Prasant Mohapatra",2012/6/25,"Conference 2012 IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks (WoWMoM)","LTE-Advanced (LTE-A) systems support wider transmission bandwidths and hence, higher data rates for bulk traffic, as a result of Carrier Aggregation (CA). However, existing literature lacks efforts on channel-aware CA, especially in the uplink. The cell-edge users particularly suffer from exhaustion of resources, higher fading losses, lower SINR values (hence, requiring a higher power consumption) due to lossy channels that their traffic requirements are least-satisfied by channel-blind CA. This paper addresses the above concern by proposing an edge-prioritized channel- and traffic-aware uplink CA comprising Component Carrier (CC) assignment and resource scheduling. The LTE-A UEs are spatially-grouped and the under-represented edge UE groups, having the least assignable resources (good CCs), are prioritized for CA. This results in assigning the best channels to the edge groups. The frequency …",39
Light-weight physical layer enhanced security schemes for 5G wireless networks,"Jie Tang, Hong Wen, Kai Zeng, Run-fa Liao, Fei Pan, Lin Hu",2019/9/4,Journal IEEE Network,"Due to the broadcast nature of wireless radio propagation channels, 5G wireless networks face serious security threats. Security mechanisms that leverage physical layer characteristics have been considered as potential complements to enhance 5G wireless network security. This article proposes physical layer security enhancements to defend against security attacks from the three most significant aspects: wireless secure communication, physical layer assisted authentication and secret key distribution. By integrating physical layer security with novel techniques and application scenarios in 5G communication, we elaborate several promising strategies, including massive MIMO beamforming with security code communication, self-adaptive mobile and cooperative secure communication with dynamic channel prediction, physical layer assisted authentication, malicious node detection and key generation of massive …",38
Hardware module-based message authentication in intra-vehicle networks,"Eric Wang, William Xu, Suhas Sastry, Songsong Liu, Kai Zeng",2017/4/18,Book Proceedings of the 8th International Conference on Cyber-Physical Systems,"The Controller Area Network (CAN) is a widely used industry-standard intra-vehicle broadcast network that connects the Electronic Control Units (ECUs) which control most car systems. The CAN contains substantial vulnerabilities that can be exploited by attackers to gain control of the vehicle, due to its lack of security measures. To prevent an attacker from sending malicious messages through the CAN bus to take over a vehicle, we propose the addition of a secure hardware-based module, or Security ECU (SECU), onto the CAN bus. The SECU can perform key distribution and message verification, as well as corrupting malicious messages before they are fully received by an ECU. Only software modification is needed for existing ECUs, without changing the CAN protocol. This provides backward compatibility with existing CAN systems. Furthermore, we collect 6.673 million CAN bus messages from various cars …",37
