titles,authors,date,source,descriptions,citations
Detecting stealthy botnets in a resource-constrained environment using reinforcement learning,"Sridhar Venkatesan, Massimiliano Albanese, Ankit Shah, Rajesh Ganesan, Sushil Jajodia",2017/10/30,Book Proceedings of the 2017 Workshop on Moving Target Defense,"Modern botnets can persist in networked systems for extended periods of time by operating in a stealthy manner. Despite the progress made in the area of botnet prevention, detection, and mitigation, stealthy botnets continue to pose a significant risk to enterprises. Furthermore, existing enterprise-scale solutions require significant resources to operate effectively, thus they are not practical. In order to address this important problem in a resource-constrained environment, we propose a reinforcement learning based approach to optimally and dynamically deploy a limited number of defensive mechanisms, namely honeypots and network-based detectors, within the target network. The ultimate goal of the proposed approach is to reduce the lifetime of stealthy botnets by maximizing the number of bots identified and taken down through a sequential decision-making process. We provide a proof-of-concept of the …",27
A methodology to measure and monitor level of operational effectiveness of a CSOC,"Ankit Shah, Rajesh Ganesan, Sushil Jajodia, Hasan Cam",2018/4,Journal International Journal of Information Security,"In a cybersecurity operations center (CSOC), under normal operating conditions in a day, sufficient numbers of analysts are available to analyze the amount of alert workload generated by intrusion detection systems (IDSs). For the purpose of this paper, this means that the cybersecurity analysts can fully investigate each and every alert that is generated by the IDSs in a reasonable amount of time. However, there are a number of disruptive factors that can adversely impact the normal operating conditions such as (1) higher alert generation rates from a few IDSs, (2) new alert patterns that decreases the throughput of the alert analysis process, and (3) analyst absenteeism. The impact of all the above factors is that the alerts wait for a long duration before being analyzed, which impacts the readiness of the CSOC. It is imperative that the readiness of the CSOC be quantified, which in this paper is defined as the …",24
Static sectorization approach to dynamic airspace configuration using approximate dynamic programming,"Sameer Kulkarni, Rajesh Ganesan, Lance Sherry",2011/5/10,"Conference 2011 Integrated Communications, Navigation, and Surveillance Conference Proceedings",The National Airspace System (NAS) is an important and a vast resource. Efficient management of airspace capacity is important to ensure safe and systematic operation of the NAS eventually resulting in maximum benefit to the stakeholders. Dynamic Airspace Configuration (DAC) is one of the NextGen Concept of Operations (ConOps) that aims at efficient allocation of airspace as a capacity management technique. This paper is a proof of concept for the Approximate Dynamic Programming (ADP) approach to Dynamic Airspace Configuration (DAC) by static sectorization. The objective of this paper is to address the issue of static sectorization by partitioning airspace based on controller workload i.e. airspace is partitioned such that the controller workload is balanced between adjacent sectors. Several algorithms exist that address the issue of static restructuring of the airspace to meet capacity requirements on a …,22
Application of reinforcement learning algorithms for predicting taxi-out times,"Poornima Balakrishna, Rajesh Ganesan, Lance Sherry",2009/6,"Journal Proceedings of the 8th ATM R&D Seminars, Napa, USA",,22
A multiresolution analysis-assisted reinforcement learning approach to run-by-run control,"Rajesh Ganesan, Tapas K Das, Kandethody M Ramachandran",2007/4/10,Journal IEEE transactions on automation science and engineering,"In recent years, the run-by run (RbR) control mechanism has emerged as a useful tool for keeping complex semiconductor manufacturing processes on target during repeated short production runs. Many types of RbR controllers exist in the literature of which the exponentially weighted moving average (EWMA) controller is widely used in the industry. However, EWMA controllers are known to have several limitations. For example, in the presence of multiscale disturbances and lack of accurate process models, the performance of EWMA controller deteriorates and often fails to control the process. Also, the control of complex manufacturing processes requires sensing of multiple parameters that may be spatially distributed. New control strategies that can successfully use spatially distributed sensor data are required. This paper presents a new multiresolution analysis (wavelet) assisted reinforcement learning (RL …",21
A comprehensive study in data mining frameworks for intrusion detection,"R Venkatesan, R Ganesan, A Arul Lawrence Selvakumar",2012/12/7,Source International Journal of Advanced Computer Research,"Intrusions are the activities that violate the security policy of system. Intrusion Detection is the process used to identify intrusions. Network security is to be considered as a major issue in recent years, since the computer network keeps on expanding every day. An Intrusion Detection System (IDS) is a system for detecting intrusions and reporting to the authority or to the network administration. Data mining techniques have been successfully applied in many fields like Network Management, Education, Science, Business, Manufacturing, Process control, and Fraud Detection. Data Mining for IDS is the technique which can be used mainly to identify unknown attacks and to raise alarms when security violations are detected. The purpose of this survey paper is to describe the methods/techniques which are being used for Intrusion Detection based on Data mining concepts and the designed frame works for the same. We are also going to review the related works for intrusion detection.",19
A multiscale Bayesian SPRT approach for online process monitoring,"Rajesh Ganesan, ANV Rao, Tapas K Das",2008/8/5,Journal IEEE transactions on semiconductor manufacturing,"Online monitoring of complex processes, such as semiconductor manufacturing processes, often requires the need to analyze sensor data with multiple characteristics. Some of these characteristics include nonstationary behavior, non-Gaussian distribution, high frequency of data generation, and multiscale (multiple frequencies) noise that mask the true nature of the process. Furthermore, it is necessary to implement process monitoring schemes that take into consideration the cost associated with sampling and incorrect decision making without sacrificing sensitivity, robustness, and ease of implementation. In this paper, a novel multiscale Bayesian sequential probability ratio test (MBSPRT) is developed, which is shown to be efficient in monitoring processes with the above characteristics. The MBSPRT method is also made suitable for online application by developing a moving block data processing strategy, which …",19
"Understanding tradeoffs between throughput, quality, and cost of alert analysis in a CSOC","Ankit Shah, Rajesh Ganesan, Sushil Jajodia, Hasan Cam",2018/9/23,Journal IEEE Transactions on Information Forensics and Security,"Intrusion detection systems (IDSs) analyze data that are collected by sensors, which monitor the network traffic. Any alert generated by the IDS is transmitted to a cybersecurity operations center (CSOC), which performs the important task of analyzing the alerts. In order to deliver a strong security against threats, an efficient CSOC requires the following characteristics: 1) all alerts must be analyzed in a timely manner; 2) there must be an ideal mix of analyst expertise levels in the organization because the quality of analysis performed depends on the mix; and 3) there must be adequate operating budget to hire the required number of analyst personnel. However, it is non-trivial for a CSOC manager to establish the parameter settings for the above characteristics for a desired CSOC efficiency, and current literature lacks a thorough analysis of the tradeoffs between them. This void is filled by this paper whose research …",18
Fake document generation for cyber deception by manipulating text comprehensibility,"Prakruthi Karuna, Hemant Purohit, Sushil Jajodia, Rajesh Ganesan, Ozlem Uzuner",2020/4/28,Journal IEEE Systems Journal,"Advanced cyber attackers can penetrate enterprise networks and steal critical documents containing intellectual property despite all access control measures. Cyber deception is one of many solutions to protect critical documents after an attacker penetrates the network. It requires the generation and deployment of decoys such as fake text. The comprehensibility of a fake text document can affect the required time and effort for an attack to succeed. However, existing cybersecurity research has given limited attention to exploring the comprehensibility features of text for fake document generation. This article presents a novel method to generate believable fake text documents by measuring and manipulating the comprehensibility of legit text within a genetic algorithm (GA) framework. For measuring text comprehensibility, we adopt a set of quantitative measures based on qualitative principles of psycholinguistics and …",15
Generating hard to comprehend fake documents for defensive cyber deception,"Prakruthi Karuna, Hemant Purohit, Rajesh Ganesan, Sushil Jajodia",2018/10/24,Journal IEEE Intelligent Systems,"Existing approaches to cyber defense have been inadequate at defending the targets from advanced persistent threats (APTs). APTs are stealthy and orchestrated attacks, which target both corporations and governments to exfiltrate important data. In this paper, we present a novel comprehensibility manipulation framework (CMF) to generate a haystack of hard to comprehend fake documents, which can be used for deceiving attackers and increasing the cost of data exfiltration by wasting their time and resources. CMF requires an original document as input and generates fake documents that are both believable and readable for the attacker, possess no important information, and are hard to comprehend. To evaluate CMF, we experimented with college aptitude tests and compared the performance of many readers on separate reading comprehension exercises with fake and original content. Our results showed a …",15
Predicting Aircraft Taxi-Out Times,"Rajesh Ganesan, Poornima Balakrishna, Lance Sherry",2010/7/22,Patent office US,"A taxi-out time predictor includes an airport simulation processing module, a state vector creation processing module, an actual taxi-out value input processing module and a learning processing module. The airport simulation processing module models airport taxi-out dynamics for a predetermined time period. The actual taxi-out value input processing module collects actual taxi-out measurements from departure aircrafts. The learning processing module includes a reinforcement learning estimation processing module, an update utility processing module and a reward processing module. The reinforcement learning estimation processing module generates a predicted taxi-out time value using the variables in the state vector and an output utility value. The aircraft taxi-out time predictor operates iteratively to predict the taxi-out time.",15
Improving quality of prediction in highly dynamic environments using approximate dynamic programming,"Rajesh Ganesan, Poornima Balakrishna, Lance Sherry",2010/11,Journal Quality and Reliability Engineering International,"In many applications, decision making under uncertainty often involves two steps—prediction of a certain quality parameter or indicator of the system under study and the subsequent use of the prediction in choosing actions. The prediction process is severely challenged by highly dynamic environments that particularly involve sequential decision making, such as air traffic control at airports in which congestion prediction is critical for smooth departure operations. Taxi‐out time of a flight is an excellent indicator of surface congestion and is a quality parameter used in the assessment of airport delays. The regression, queueing, and moving average models have been shown to perform poorly in predicting taxi‐out times because they are slow in adapting to the changing airport dynamics. This paper presents an approximate dynamic programming approach (reinforcement learning, RL) to taxi‐out time prediction. The …",13
Real-time monitoring of complex sensor data using wavelet-based multiresolution analysis,Rajesh Ganesan,2008/11,Journal The International Journal of Advanced Manufacturing Technology,"Advancements made in sensor technology have resulted in complex sensor data that captures multiple process events. Real-time monitoring of complex manufacturing processes, such as nano-scale semiconductor polishing, often requires analysis of such complex sensor data. The multiple events in a process occur at multiple scales or frequencies (also referred to as multiscale) and are localized at different points in time. Recent literature contains several wavelet decomposition based multiscale sensor data analysis techniques including those that are developed for process monitoring applications, such as tool-life monitoring, bearing defect monitoring, and monitoring of ultra-precision processes. However, most of the above mentioned wavelet-based sensor data analysis techniques are designed for offline implementation. In an offline method, one can perform wavelet decomposition of longer data …",12
A methodology for ensuring fair allocation of CSOC effort for alert investigation,"Ankit Shah, Rajesh Ganesan, Sushil Jajodia",2019/4/1,Journal International Journal of Information Security,"A Cyber Security Operations Center (CSOC) often sells services by entering into a service level agreement (SLA) with various customers (organizations) whose network traffic is monitored through sensors. The sensors produce data that are processed by automated systems (such as the intrusion detection system) that issue alerts. All alerts need further investigation by human analysts. The alerts are triaged into high-, medium-, and low-priority alerts, and the high-priority alerts are investigated first by cybersecurity analysts—a process known as priority queueing. In unexpected situations such as (i) higher than expected high-priority alert generation from some sensors, (ii) not enough analysts at the CSOC in a given time interval, and (iii) a new type of alert, which increases the time to analyze alerts from some sensors, the priority queueing mechanism leads to two major issues. The issues are: (1) some …",10
A survey on intrusion detection using data mining techniques,"R Venkatesan, R Ganesan, A Arul Lawrence Selvakumar",2012/12,Source International Journal of Computers & Distributed Systems,"Intrusions are the activities that violate the security policy of system. Intrusion Detection is the process used to identify intrusions. Network security is to be considered as a major issue in recent years, since the computer network keeps on extending dramatically. Information Systems and Networks are subject to electronic attacks and the possibilities of intrusion are very high. An Intrusion Detection System (IDS) is a system for detecting intrusions and reporting to the authority or to the network administration. Data mining techniques have been successfully applied in many fields like Network Management, Education, Biology, Marketing, Manufacturing, Process control, and Fraud Detection. Data Mining for IDS is the technique which can be used mainly to identify unknown attacks and to raise alarms when security violations are detected. The purpose of this survey paper is to describe the methods/techniques which are being used for Intrusion Detection based on Data mining concepts.",10
Wavelet based identification of delamination of low-k dielectric layers in a copper damascene CMP process,"R Ganesan, TK Das, AK Sikder, A Kumar",2003/11,Journal IEEE Transactions on Semiconductor Manufacturing,,10
Enhancing cohesion and coherence of fake text to improve believability for deceiving cyber attackers,"Prakruthi Karuna, Hemant Purohit, Ozlem Uzuner, Sushil Jajodia, Rajesh Ganesan",2018/8,Conference Proceedings of the First International Workshop on Language Cognition and Computational Models,"Ever increasing ransomware attacks and thefts of intellectual property demand cybersecurity solutions to protect critical documents. One emerging solution is to place fake text documents in the repository of critical documents for deceiving and catching cyber attackers. We can generate fake text documents by obscuring the salient information in legit text documents. However, the obscuring process can result in linguistic inconsistencies, such as broken co-references and illogical flow of ideas across the sentences, which can discern the fake document and render it unbelievable. In this paper, we propose a novel method to generate believable fake text documents by automatically improving the linguistic consistency of computer-generated fake text. Our method focuses on enhancing syntactic cohesion and semantic coherence across discourse segments. We conduct experiments with human subjects to evaluate the effect of believability improvements in distinguishing legit texts from fake texts. Results show that the probability to distinguish legit texts from believable fake texts is consistently lower than from fake texts that have not been improved in believability. This indicates the effectiveness of our method in generating believable fake text.",9
Dynamic optimization of the level of operational effectiveness of a CSOC under adverse conditions,"Ankit Shah, Rajesh Ganesan, Sushil Jajodia, Hasan Cam",2018/4/24,Journal ACM Transactions on Intelligent Systems and Technology (TIST),"The analysts at a cybersecurity operations center (CSOC) analyze the alerts that are generated by intrusion detection systems (IDSs). Under normal operating conditions, sufficient numbers of analysts are available to analyze the alert workload. For the purpose of this article, this means that the cybersecurity analysts in each shift can fully investigate each and every alert that is generated by the IDSs in a reasonable amount of time and perform their normal tasks in a shift. Normal tasks include analysis time, time to attend training programs, report writing time, personal break time, and time to update the signatures on new patterns in alerts as detected by the IDS. There are several disruptive factors that occur randomly and can adversely impact the normal operating condition of a CSOC, such as (1) higher alert generation rates from a few IDSs, (2) new alert patterns that decrease the throughput of the alert analysis …",9
System and method for the identification of chemical mechanical planarization defects,"Rajesh Ganesan, Tapas K Das, Arun K Sikder, Ashok Kumar",2008/5/27,Patent office US,The present invention presents a novel application of a wavelet-based multiscale method in a nanomachining process chemical mechanical planarization (CMP) of wafer fabrication. The invention involves identification of delamination defects of low-k dielectric layers by analyzing the nonstationary acoustic emission (AE) signal collected during copper damascene (Cu-low k) CMP processes. An offline strategy and a moving window-based strategy for online implementation of the wavelet monitoring approach are developed.,9
A stochastic dynamic programming approach to run-by-run control,"R Ganesan, TK Das, K Ramachandran",2007,Journal IEEE Transactions on Automation Science and Engineering,,9
Redesigning organ allocation boundaries for liver transplantation in the United States,"Naoru Koizumi, Rajesh Ganesan, Monica Gentili, Chun-Hung Chen, Nigel Waters, Debasree DasGupta, Dennis Nicholas, Amit Patel, Divya Srinivasan, Keith Melancon",2014,Conference Proceedings of the International Conference on Health Care Systems Engineering,Geographic disparities in access to and outcomes in transplantation have been a persistent problem widely discussed by transplant researchers and the transplant community. One of the alleged causes of disparities in the United States is administratively determined organ allocation boundaries that limit organ sharing across regions. This paper applies mathematical programming to construct alternative liver allocation boundaries that achieve more geographic equity in access to transplants than the current system. The performance of the optimal boundaries were evaluated and compared to that of current allocation system using discrete event simulation.,8
Dynamic airspace configuration using approximate dynamic programming: intelligence-based paradigm,"Sameer Kulkarni, Rajesh Ganesan, Lance Sherry",2012,Journal Transportation research record,"On the basis of weather and high traffic, the Next Generation Air Transportation System envisions an airspace that is adaptable, flexible, controller friendly, and dynamic. Sector geometries, developed with average traffic patterns, have remained structurally static with occasional changes in geometry due to limited forming of sectors. Dynamic airspace configuration aims at migrating from a rigid to a more flexible airspace structure. Efficient management of airspace capacity is important to ensure safe and systematic operation of the U.S. National Airspace System and maximum benefit to stakeholders. The primary initiative is to strike a balance between airspace capacity and air traffic demand. Imbalances in capacity and demand are resolved by initiatives such as the ground delay program and rerouting, often resulting in systemwide delays. This paper, a proof of concept for the dynamic programming approach to …",8
Vulnerability selection for remediation: An empirical analysis,"Ankit Shah, Katheryn A Farris, Rajesh Ganesan, Sushil Jajodia",2022/1,Journal The Journal of Defense Modeling and Simulation,"Vulnerabilities are security flaws in software and network systems that criminal hackers can exploit to gain an asymmetric advantage. Cyber-Security Operations Centers must routinely triage and patch vulnerabilities in their system(s) to minimize external exposure to attackers. The personnel resources required to address vulnerability remediation tasks are limited and constrained, thus motivating the need for optimization approaches to improve the efficiency of the vulnerability selection process. This paper investigates two different approaches to vulnerability selection for mitigation through (a) Individual Attribute Value Optimization and (b) Multiple Attribute Value Optimization. The former approach presents a methodology that optimizes the selection of vulnerabilities for mitigation with respect to an individual attribute, while the latter approach considers multiple attributes in the vulnerability selection decision-making …",7
Optimal assignment of sensors to analysts in a cybersecurity operations center,"Ankit Shah, Rajesh Ganesan, Sushil Jajodia, Hasan Cam",2018/4/5,Journal IEEE Systems Journal,"A cybersecurity operations center (CSOC) analyzes a large volume of alerts generated by intrusion detection systems, which process data from a number of sensors. Sensors are assigned to analysts, and the number of sensors is much larger than the number of analysts at the CSOC. Hence, sensors are grouped into clusters, which are allocated to analysts for investigation. There are two essential properties that must be met in the above grouping and allocation process: 1) meeting the cluster's requirement for specific analyst expertise mix, complete tool coverage that allows the analysts to handle the type of alerts generated, and analyst credentials such as security clearances; and 2) minimizing and balancing the number of unanalyzed alerts among clusters at the end of the daily work shift because an imbalance or a large number of unanalyzed alerts among clusters due to factors such as lack of analyst …",7
A two-step approach to optimal selection of alerts for investigation in a CSOC,"Ankit Shah, Rajesh Ganesan, Sushil Jajodia, Hasan Cam",2018/12/12,Journal IEEE Transactions on Information Forensics and Security,"A Cyber Security Operations Center (CSOC) is responsible for investigating all the alerts generated from the intrusion detection systems to identify suspicious activities in a timely manner. There exists a critical gap between the time needed (demand) and the time available (limited analyst resource) for alert investigation at a CSOC. Hence, alert prioritization is important, for which CSOCs employ ad-hoc filtering methods to prune and triage the alerts that are presented to the analysts for investigation. One of the major drawbacks of the ad-hoc methods is that they do not comprehensively take into consideration the organization-specific factors such as mission and asset criticality, CSOC resource availability, demand variations, and the desired CSOC performance metrics. Hence, an ad-hoc triaging (or prioritization) method is insufficient, and an intelligent method for optimal selection of alerts that considers the above …",6
Adaptive reallocation of cybersecurity analysts to sensors for balancing risk between sensors,"Ankit Shah, Rajesh Ganesan, Sushil Jajodia, Hasan Cam",2018/6,Journal Service Oriented Computing and Applications,"Cyber Security Operations Center (CSOC) is a service-oriented system. Analysts work in shifts, and the goal at the end of each shift is to ensure that all alerts from each sensor (client) are analyzed. The goal is often not met because the CSOC is faced with adverse conditions such as variations in alert generation rates or in the time taken to thoroughly analyze new alerts. Current practice at many CSOCs is to pre-assign analysts to sensors based on their expertise, and the alerts from the sensors are triaged, queued, and presented to analysts. Under adverse conditions, some sensors have more number of unanalyzed alerts (backlogs) than others, which results in a major security gap for the clients if left unattended. Hence, there is a need to dynamically reallocate analysts to sensors; however, there does not exist a mechanism to ensure the following objectives: (i) balancing the number of unanalyzed alerts …",6
Hybrid Watermarking Scheme for Digital Images,"V Parthiban, R Ganesan",2012,Journal Journal of Computer Applications,"The main objective of developing a digital image watermarking technique is to satisfy both imperceptibility and robustness requirements. Digital watermarking appears as an efficient means of securing multimedia contents such as copyright protection and authentication. The key aspects of watermarking techniques are robustness and tampering proofing. In this paper robustness is improved through combination of Discrete Wavelet Transform and Singular Value Decomposition method. DWT is used for decomposition of images into sub bands which gives linear flexibility of images in terms of scalability, resolution and distortion. By adding SVD along with DWT, Peak Signal to Noise Ratio can be improved. The result is analysed using MATLAB.",6
Optimizing alert data management processes at a cyber security operations center,"Rajesh Ganesan, Ankit Shah, Sushil Jajodia, Hasan Cam",2019,Journal Adversarial and Uncertain Reasoning for Adaptive Cyber Defense: Control-and Game-Theoretic Approaches to Cyber Security,"Alert data management is one of the top functions performed by a Cyber Security Operation Centers (CSOC). This chapter is focused on the development of an integrated framework of several tasks for alert data management. The tasks and their execution are sequenced as follows: (1) determining the regular analyst staffing of different expertise level for a given alert arrival/service rate, and scheduling of analysts to minimize risk, (2) sensor clustering and dynamic reallocation of analysts-to-sensors, and (3) measuring, monitoring, and controlling the level of operational effectiveness (LOE) with the capability to bring additional analysts as needed. The chapter presents several metrics for measuring the performance of the CSOC, which in turn drives the development of various optimization strategies that optimize the execution of the above tasks for alert analysis. It is shown that the tasks are highly inter …",5
A reinforcement learning approach to convoy scheduling on a contested transportation network,"Daniel Stimpson, Rajesh Ganesan",2015/12,Journal Optimization Letters,"Ambushes, in the form of improvised explosive devices (IEDs), have posed grave risk to targeted vehicles operating on supply routes in recent theaters of war. In fact, history shows that this is an enduring problem that US military forces will likely face again in the future. This paper introduces a fundamental reinforcement learning (RL) model for determining convoy schedules and route clearance assignments in light of attack costs on a transportation network subject to IED ambushes. The model represents opponent interaction by assuming dependence between attack probabilities and targeted traffic patterns. There are currently few analytical approaches for this problem in the literature, but RL algorithms offer opportunities for meaningful improvements by optimizing individual movements across an extended planning horizon, accounting for downstream attacker-defender interaction. To our knowledge this …",5
