titles,authors,date,source,descriptions,citations
Social-eoc: Serviceability model to rank social media requests for emergency operation centers,"Hemant Purohit, Carlos Castillo, Muhammad Imran, Rahul Pandey",2018/8/28,Conference 2018 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM),"The public expects a prompt response from emergency services to address requests for help posted on social media. However, the information overload of social media experienced by these organizations, coupled with their limited human resources, challenges them to timely identify and prioritize critical requests. This is particularly acute in crisis situations where any delay may have a severe impact on the effectiveness of the response. While social media has been extensively studied during crises, there is limited work on formally characterizing serviceable help requests and automatically prioritizing them for a timely response. In this paper, we present a formal model of serviceability called Social-EOC (Social Emergency Operations Center), which describes the elements of a serviceable message posted in social media that can be expressed as a request. We also describe a system for the discovery and ranking …",36
How Diverse Users and Activities Trigger Connective Action via Social Media: Lessons from the Twitter Hashtag Campaign# ILookLikeAnEngineer,"Aditya Johri, Habib Karbasian, Aqdas Malik, Rajat Handa, Hemant Purohit",2018/1/3,Journal Proceedings of the 51st Hawaii International Conference on System Sciences,"We present a study that examines how a social media activism campaign aimed at improving gender diversity within engineering gained and maintained momentum in its early period. We examined over 50,000 Tweets posted over the first ~75 days of the #ILookLikeAnEngineer campaign and found that diverse participation - of types of users - increased activity at crucial moments. We categorize these triggers into four types: 1) Event-Driven: Alignment of the campaign with offline events related to the issue (Diversity SFO, Disrupt, etc.); 2) Media-Driven: News coverage of the events in the media (TechCrunch, CNN, BBC, etc.); 3) Industry-Driven: Web participation in the campaign by large organizations (Microsoft, Tesla, GE, Cisco, etc.); and 4) Personality-Driven: Alignment of the events with popular and/or known personalities (e.g. Isis Anchalee; Michelle Sun; Ada Lovelace.) This study illustrates how one mechanism - triggering - supports connective action in social media campaign.",30
Finding Influential Authors in Brand-Page Communities,"Hemant Purohit, Jitendra Ajmera, Sachindra Joshi, Ashish Verma, Amit Sheth",2012/6,Conference ICWSM,"Enterprises are increasingly using social media forums to engage with their customer online-a phenomenon known as Social Customer Relation Management (Social CRM). In this context, it is important for an enterprise to identify “influential authors” and engage with them on a priority basis. We present a study towards finding influential authors on Twitter forums where an implicit network based on user interactions is created and analyzed. Furthermore, author profile features and user interaction features are combined in a decision tree classification model for finding influential authors. A novel objective evaluation criterion is used for evaluating various features and modeling techniques. We compare our methods with other approaches that use either only the formal connections or only the author profile features and show a significant improvement in the classification accuracy over these baselines as well as over using Klout score.",30
Understanding events through analysis of social media,"Amit Sheth, H Purohit, A Jadhav, P Kapanipathi, L Chen",2010,Journal Kno.e.sis Technical Report,"Users are sharing vast amounts of social data through social networking platforms accessible by Web and increasingly via mobile devices. This opens an exciting opportunity to extract social perceptions as well as obtain insights relevant to events around us. We discuss the significant need and opportunity for analyzing event-centric user generated content on social networks, present some of the technical challenges and our approach to address them. This includes aggregating social data related to events of interest, along with Web resources (news, Wikipedia pages, multimedia) related to an event of interest, and supporting analysis along spatial, temporal, thematic, and sentiment dimensions. The system is unique in its support for user generated content in developed countries where Twitter is popular, as well as in support for SMS that is popular in emerging regions.",30
On Understanding Divergence of Online Social Group Discussion,"Hemant Purohit, Yiye Ruan, Dave Fuhry, Srinivasan Parthasarathy, Amit Sheth",2014,Conference ICWSM,"We study online social group dynamics based on how group members diverge in their online discussions. Previous studies mostly focused on the link structure to characterize social group dynamics, whereas the group behavior of content generation in discussions is not well understood. Particularly, we use Jensen-Shannon (JS) divergence to measure the divergence of topics in user-generated contents, and how it progresses over time. We study Twitter messages (tweets) in multiple real-world events (natural disasters and social activism) with different times and demographics. We also model structural and user features with guidance from two socio-psychological theories, social cohesion and social identity, to learn their implications on group discussion divergence. Those features show significant correlation with group discussion divergence. By leveraging them we are able to construct a classifier to predict the future increase or decrease in group discussion divergence, which achieves an area under the curve (AUC) of 0.84 and an F-1 score (harmonic mean of precision and recall) of 0.8. Our approach allows to systematically study collective diverging group behavior independent of group formation design. It can help to prioritize whom to engage with in communities for specific topics of needs during disaster response coordination, and for specific concerns and advocacy in the brand management.",24
Assisting coordination during crisis: a domain ontology based approach to infer resource needs from tweets,"Shreyansh P Bhatt, Hemant Purohit, Andrew Hampton, Valerie Shalin, Amit Sheth, John Flach",2014/6/23,Conference Proceedings of the 2014 ACM conference on Web science,"Ubiquitous social media during crises provides citizen reports on the situation, needs and supplies. Previous research extracts resource needs directly from the text (e.g. ""Power cut to Coney Island and Brighton beach"" indicates a power need). This approach assumes that citizens derive and write about specific needs from their observations, properly specified for the emergency response system, an assumption that is not consistent with general conversational behavior. In our study, Twitter messages (tweets) from Hurricane Sandy in 2012 clearly indicate power blackouts, but not their probable implications (e.g. loss of power to hospital life support systems). We use a domain model to capture such interdependencies between resources and needs. We represent these dependencies in an ontology that specifies the functional association between resources. Accurate interpretation of resource need/supply also …",23
Citizenhelper: A streaming analytics system to mine citizen and web data for humanitarian organizations,"Prakruthi Karuna, Mohammad Rana, Hemant Purohit",2017/5/3,Conference Eleventh International AAAI Conference on Web and Social Media,"Vast information available on social media through citizen sensing, complemented by diverse Web sources such as blogs, and news present an unprecedented opportunity for organizations to improve their work practices using such data. We will demo a novel, scalable and interactive streaming analytics system with a collaborative visual dashboard. The proposed system mines heterogeneous information streams from social and web platforms for analyzing real world events in humanitarian domain, along dimensions of information source demographics, time, location, and content summaries. Specific use-cases of gender-based violence and global displacements will be presented to demonstrate contrasting analyses of diverse data sources, unlike existing social computing systems with single data source, in humanitarian domain.",22
"Sex, Lies, and Stereotypes: Gendered Implications of Fake News for Women in Politics","Bonnie Stabile, Aubrey Grant, Hemant Purohit, Kelsey Harris",2019/9/3,Journal Public Integrity,"This analysis examines the literature on gendered media coverage of women candidates for higher office, and considers how biases in the treatment of candidates based on gender may be evident in or exacerbated by the promulgation of fake news. Using the 2016 Presidential election cycle in the United States as a case study, two fake news stories are investigated, which, like most fake news stories at the time, exhibited coverage in favor of the candidacy of Donald Trump and demonized or denigrated his opponent, Hillary Clinton. Findings suggest that the Pizzagate and Hillary Health Scare stories evince gendered narratives supporting stereotypes of women as unfit for leadership positions, and either villainize or trivialize women, depending on their perceived degree of power. Using a dataset of news articles and tweets from the months surrounding the 2016 election, evidence is offered of more negative …",21
User behavior modelling for fake information mitigation on social web,"Zahra Rajabi, Amarda Shehu, Hemant Purohit",2019,"Conference Social, Cultural, and Behavioral Modeling: 12th International Conference, SBP-BRiMS 2019, Washington, DC, USA, July 9–12, 2019, Proceedings 12","The propagation of fake information on social networks is now a societal problem. Design of mitigation and intervention strategies for fake information has received less attention in social media research, mainly due to the challenge of designing relevant user behavior models. In this paper we lay the groundwork towards such models and present a novel, data-driven approach for user behavior analysis and characterization. We leverage unsupervised learning to define user behavioral categories over key behavior dimensions. We then relate these categories to content-based, user-based, and network-based features that can be extracted in near-real time and identify the most discriminative features. Finally, we build predictive models via supervised learning that leverage these features to determine a user’s behavior category. Rigorous evaluation indicates that the constructed models can be valuable in …",21
Prediction of Topic Volume on Twitter,"Yiye Ruan, Hemant Purohit, Dave Fuhry, Srinivasan Parthasarthy, Amit Sheth",2012,Conference 4th Int'l ACM Conference of Web Science (WebSci),"We discuss an approach for predicting microscopic (individual) and macroscopic (collective) user behavioral patterns with respect to specific trending topics on Twitter. Going beyond previous efforts that have analyzed driving factors in whether and when a user will publish topic-relevant tweets, here we seek to predict the strength of content generation which allows more accurate understanding of Twitter users' behavior and more effective utilization of the online social network for diffusing information. Unlike traditional approaches, we consider multiple dimensions into one regression-based prediction framework covering network structure, user interaction, content characteristics and past activity. Experimental results on three large Twitter datasets demonstrate the efficacy of our proposed method. We find in particular that combining features from multiple aspects (especially past activity information and network features) yields the best performance. Furthermore, we observe that leveraging more past information leads to better prediction performance, although the marginal benefit is diminishing.",21
Multilingual Code-Switching for Zero-Shot Cross-Lingual Intent Prediction and Slot Filling,"Jitin Krishnan, Antonios Anastasopoulos, Hemant Purohit, Huzefa Rangwala",2021/3/13,"Conference Multilingual Representation Learning Workshop, EMNLP-2021","Predicting user intent and detecting the corresponding slots from text are two key problems in Natural Language Understanding (NLU). In the context of zero-shot learning, this task is typically approached by either using representations from pre-trained multilingual transformers such as mBERT, or by machine translating the source data into the known target language and then fine-tuning. Our work focuses on a particular scenario where the target language is unknown during training. To this goal, we propose a novel method to augment the monolingual source data using multilingual code-switching via random translations to enhance a transformer's language neutrality when fine-tuning it for a downstream task. This method also helps discover novel insights on how code-switching with different language families around the world impact the performance on the target language. Experiments on the benchmark dataset of MultiATIS++ yielded an average improvement of +4.2% in accuracy for intent task and +1.8% in F1 for slot task using our method over the state-of-the-art across 8 different languages. Furthermore, we present an application of our method for crisis informatics using a new human-annotated tweet dataset of slot filling in English and Haitian Creole, collected during Haiti earthquake disaster.",20
Evaluating Semantic Feature Representations to Efficiently Detect Hate Intent on Social Media,"Yasas Senarath, Hemant Purohit",2020/2/3,Conference 2020 IEEE 14th International Conference on Semantic Computing (ICSC),"Detecting malicious intent behavior such as sharing hate speech has become an important challenge for social networking platforms. The method of automated hate speech detection for social media posts is often challenged by the complexity of capturing the context of the user expression with potential hate intent. We hypothesize that semantic features can help enrich the context representation of word senses in a social media post for machine learning algorithms. This paper presents a novel empirical study of diverse semantic features for hate speech classification task on social media posts. Specifically, we present an extensive empirical analysis, where we test the features of vector space model representation for corpus-based semantics, neural word embedding representation for distributional semantics, and declarative knowledge patterns from external knowledge base for domain semantics. Our …",19
"Big Data and Emergency Management: Concepts, Methodologies, and Applications","Xuan Song, Haoran Zhang, RA Akerkar, Huawei Huang, Song Guo, Lei Zhong, Yusheng Ji, Andreas L Opdahl, Hemant Purohit, André Skupin, Akshay Pottathil, Aron Culotta",2020/1/1,Journal IEEE Annals of the History of Computing,"Recent decades have seen a significant increase in the frequency, intensity, and impact of natural disasters and other emergencies, forcing the governments around the world to make emergency response and disaster management national priorities. The growth of extremely large and complex datasets—commonly referred to as  big data —and various advances in information and communications technology and computing now support more effective approaches to humanitarian relief, logistical coordination, overall disaster management, and long-term recovery in connection with natural disasters and emergency events. Leveraging big data and technological advances for emergency management has attracted considerable attention in the research community. However, the desired merging of  big data and emergency management  (BDEM) requires coordinated efforts to align and define interdisciplinary …",18
Distributional Semantics Approach to Detect Intent in Twitter Conversations on Sexual Assaults,"Rahul Pandey, Hemant Purohit, Bonnie Stabile, Aubrey Grant",2018/12/3,Conference 2018 IEEE/WIC/ACM International Conference on Web Intelligence (WI),"The recent surge in women reporting sexual assault and harassment (e.g., #metoo campaign) has highlighted a longstanding societal crisis. This injustice is partly due to a culture of discrediting women who report such crimes and also, rape myths (e.g., 'women lie about rape'). Social web can facilitate the further proliferation of deceptive beliefs and culture of rape myths through intentional messaging by malicious actors. This multidisciplinary study investigates Twitter posts related to sexual assaults and rape myths for characterizing the types of malicious intent, which leads to the beliefs on discrediting women and rape myths. Specifically, we first propose a novel malicious intent typology for social media using the guidance of social construction theory from policy literature that includes Accusational, Validational, or Sensational intent categories. We then present and evaluate a malicious intent classification model …",18
Challenges to transforming unconventional social media data into actionable knowledge for public health systems during disasters,"Jennifer L Chan, Hemant Purohit",2020/6,Journal Disaster medicine and public health preparedness,"Every year, there are larger and more severe disasters and health organizations are struggling to respond with services to keep public health systems running. Making decisions with limited health information can negatively affect response activities and impact morbidity and mortality. An overarching challenge is getting the right health information to the right health service personnel at the right time. As responding agencies engage in social media (eg, Twitter, Facebook) to communicate with the public, new opportunities emerge to leverage this non-traditional information for improved situational awareness. Transforming these big data is dependent on computers to process and filter content for health information categories relevant to health responders. To enable a more health-focused approach to social media analysis during disasters, 2 major research challenges should be addressed: (1) advancing …",17
"“She Lied”: Social construction, rape myth prevalence in social media, and sexual assault policy","Bonnie Stabile, Aubrey Grant, Hemant Purohit, Mohammad Rama",2019/11,"Journal Sexuality, Gender & Policy","This analysis investigates the presence of rape myths in the policy context, as reflected in social media, and considers how those myths might manifest in policy related to sexual assault in accordance with the social construction theory of target populations. Contested interpretations of Title IX between the Obama and Trump administrations serve as an example of how underlying assumptions about target populations based on rape myths might influence policy design. The rape myth that women routinely lie about rape is investigated through an examination of its prevalence on Twitter using a dataset collected over a period of 4 months. From the dataset, a typology of tweets was created that identifies emergent themes reflecting the social construction of target populations, including accusers and the accused. These message categories—accusational, validational and sensational—have potential policy relevance …",17
Relevancy Classification of Multimodal Social Media Streams for Emergency Services,"Ganesh Nalluru, Rahul Pandey, Hemant Purohit",2019/6,Journal 2019 IEEE International Conference on Smart Computing,"Social media has become an integral part of our daily lives. During time-critical events, the public shares a variety of posts on social media including reports for resource needs, damages, and help offerings for the affected community. Such posts can be relevant and may contain valuable situational awareness information. However, the information overload of social media challenges the timely processing and extraction of relevant information by the emergency services. Furthermore, the growing usage of multimedia content in the social media posts in recent years further adds to the challenge in timely mining relevant information from social media. In this paper, we present a novel method for multimodal relevancy classification of social media posts, where relevancy is defined with respect to the information needs of emergency management agencies. Specifically, we experiment with the combination of semantic …",17
Ranking and grouping social media requests for emergency services using serviceability model,"Hemant Purohit, Carlos Castillo, Rahul Pandey",2020/12,Journal Social Network Analysis and Mining,"Social media has become an alternative communication mechanism for the public to reach out to emergency services during time-sensitive events. However, the information overload of social media experienced by these services, coupled with their limited human resources, challenges them to timely identify, prioritize, and organize critical requests for help. In this paper, we first present a formal model of serviceability called Social-EOC, which describes the elements of a serviceable message posted in social media expressing a request. Using the serviceability model, we then describe a system for the discovery and ranking of highly serviceable requests as well as for re-ranking requests by semantic grouping to reduce redundancy and facilitate the browsing of requests by responders. We validate the model for emergency services by experimenting with six crisis event datasets and ground truth provided by …",16
Classifying user types on social media to inform who-what-where coordination during crisis response,"Hemant Purohit, Jennifer Lisa Chan",2017/1/1,Journal Proceedings of the International ISCRAM Conference,"Timely information is essential for better dynamic situational awareness, which leads to efficient resource planning, coordination, and action. However, given the scale and outreach of social media—a key information sharing platform during crises, diverse types of users participate in discussions during crises, which affect the vetting of information for dynamic situational awareness and response coordination activities. In this paper, we present a user analysis on Twitter during crises for three major user types—Organization, Organizationaffiliated (a person’s self-identifying affiliation with an organization in his/her profile), and Non-affiliated (person not identifying any affiliation), by first classifying users and then presenting their communication patterns during two recent crises. Our analysis shows distinctive patterns of the three user types for participation and communication on social media during crises. Such a user-centric approach to study information sharing during crisis events can act as a precursor to deeper domain-driven content analysis for response agencies.",16
Feasibility of information interoperability in the humanitarian domain,"Tim Clark, Carsten Keßler, Hemant Purohit",2015/3/12,Conference 2015 AAAI Spring Symposium Series,"Given the rise of humanitarian crises in the recent years, and adoption of multiple data sharing platforms in offline and online environments, it is increasingly challenging to collect, organize, clean, integrate, and analyze data in the humanitarian domain. On the other side, computer science has built efficient technologies to store, integrate and analyze structured data, however, their role in the humanitarian domain is yet to be shown. We present a case of how structured data technology, specifically Linked Open Data from the Semantic Web area, can be applied for information interoperability in the humanitarian domain. We present the domain-specific challenges, description of the technology adoption via an example of real world adoption of the Humanitarian Exchange Language (HXL) ontology, and describe the lessons from that to build the case of why, how and which components of technologies can be effective for information organization and interoperability in the humanitarian domain.",16
User Taglines: Alternative Presentations of Expertise and Interest in Social Media,"Hemant Purohit, Alex Dow, Omar Alonso, Lei Duan, Kevin Haas",2012,Conference First ASE International Conference on Social Informatics,"Web applications are increasingly showing recommended users from social media along with some descriptions, an attempt to show relevancy-why they are being shown. For example, Twitter search for a topical keyword shows expert twitterers on the side for `whom to follow'. Google+ and Facebook also recommend users to follow or add to friend circle. Popular Internet newspaper-The Huffing ton Post shows Twitter experts on the side of an article for authoritative relevant tweets. The state of the art shows user profile bio as summary for Twitter experts, but it has issues with length constraints imposed by the user interface (UI) design, missing bio and sometimes funny profile bio. Alternatively, applications can use human generated user summary, but it will not scale. Therefore, we study the problem of automatic generation of informative expertise summary or taglines for Twitter experts in space constraint imposed …",16
Fake document generation for cyber deception by manipulating text comprehensibility,"Prakruthi Karuna, Hemant Purohit, Sushil Jajodia, Rajesh Ganesan, Ozlem Uzuner",2020/4/28,Journal IEEE Systems Journal,"Advanced cyber attackers can penetrate enterprise networks and steal critical documents containing intellectual property despite all access control measures. Cyber deception is one of many solutions to protect critical documents after an attacker penetrates the network. It requires the generation and deployment of decoys such as fake text. The comprehensibility of a fake text document can affect the required time and effort for an attack to succeed. However, existing cybersecurity research has given limited attention to exploring the comprehensibility features of text for fake document generation. This article presents a novel method to generate believable fake text documents by measuring and manipulating the comprehensibility of legit text within a genetic algorithm (GA) framework. For measuring text comprehensibility, we adopt a set of quantitative measures based on qualitative principles of psycholinguistics and …",15
Generating Hard to Comprehend Fake Documents for Defensive Cyber Deception,"Prakruthi Karuna, Hemant Purohit, Rajesh Ganesan, Sushil Jajodia",2018/9/1,Journal IEEE Intelligent Systems,"Existing approaches to cyber defense have been inadequate at defending the targets from advanced persistent threats (APTs). APTs are stealthy and orchestrated attacks, which target both corporations and governments to exfiltrate important data. In this paper, we present a novel comprehensibility manipulation framework (CMF) to generate a haystack of hard to comprehend fake documents, which can be used for deceiving attackers and increasing the cost of data exfiltration by wasting their time and resources. CMF requires an original document as input and generates fake documents that are both believable and readable for the attacker, possess no important information, and are hard to comprehend. To evaluate CMF, we experimented with college aptitude tests and compared the performance of many readers on separate reading comprehension exercises with fake and original content. Our results showed a …",15
Towards Next Generation Knowledge Graphs for Disaster Management,"Hemant Purohit, Rajaraman Kanagasabai, Nikhil Deshpande",2019/1/30,Conference 2019 IEEE 13th International Conference on Semantic Computing (ICSC),"Timely access to information of critical resources is the fundamental requirement for the disaster management domain. Existing information systems to support the disaster management services lack interoperability and have several challenges to efficiently access heterogeneous information, especially open data. Such challenges include heterogeneity of data sources and formats (e.g., a hospital resource entity in Data. Gov versus OpenStreetMap), inconsistency of vocabularies (e.g., an entity type in Data.Gov schema versus OpenStreetMap schema), and incompleteness of information in a single source (e.g., lack of all relevant metadata for a hospital resource entity in Data. Gov). Knowledge graphs facilitate in addressing these challenges. They enable semantic computing applications to timely access relevant information about a critical resource across diverse data sources with both human and machine …",14
When Official Systems Overload: A Framework for Finding Social Media Calls for Help during Evacuations.,"Steve Peterson, Keri K Stephens, Hemant Purohit, Amanda Lee Hughes",2019,Conference ISCRAM,"During large-scale disasters it is not uncommon for Public Safety Answering Points (eg, 9-1-1) to encounter service disruptions or become overloaded due to call volume. As observed in the two past United States hurricane seasons, citizens are increasingly turning to social media whether as a consequence of their inability to reach 9-1-1, or as a preferential means of communications. Relying on past research that has examined social media use in disasters, combined with the practical knowledge of the first-hand disaster response experiences, this paper develops a knowledge-driven framework containing parameters useful in identifying patterns of shared information on social media when citizens need help. This effort explores the feasibility of determining differences, similarities, common themes, and time-specific discoveries of social media calls for help associated with hurricane evacuations. At a future date, validation of this framework will be demonstrated using datasets from multiple disasters. The results will lead to recommendations on how the framework can be modified to make it applicable as a generic disaster-type characterization tool.",14
CitizenHelper-Adaptive: Expert-Augmented Streaming Analytics System for Emergency Services and Humanitarian Organizations,"Rahul Pandey, Hemant Purohit",2018/8/28,Conference 2018 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM),"There is an increasing amount of information posted on Web, especially on social media during real world events. Likewise, there is a vast amount of information and opinions posted about humanitarian issues on social media. Mining such data can provide timely knowledge to inform disaster resource allocation for who needs what and where as well as policies for humanitarian causes. However, information overload is a key challenge in leveraging this big data resource for organizations. We present an interactive user-feedback based streaming analytics system `CitizenHelper-Adaptive' to mine social media, news, and other public Web data streams for emergency services and humanitarian organizations. The system aims to collect, organize, and visualize the vast amounts of data across various user and content-based information attributes using the adaptive machine learning models, such as intent …",14
"With Whom to Coordinate, Why and How in Ad-hoc Social Media Communities during Crisis Response","Hemant Purohit, Shreyansh Bhatt, Andrew Hampton, Valerie Shalin, Amit Sheth, John Flach",2014,Conference ISCRAM,,14
"Intent Mining for the Good, Bad, and Ugly Use of Social Web: Concepts, Methods, and Challenges","Hemant Purohit, Rahul Pandey",2019,Book Emerging Research Challenges and Opportunities in Computational Social Network Analysis and Mining,"The social web has empowered us to easily share information, express opinions, and engage in discussions on events around the world. While users of social media platforms often offer help and emotional support to others (the good), they also spam (the bad) and harass others as well as even manipulate others via fake news (the ugly). In order to both leverage the positive effects and mitigate the negative effects of using social media, intent mining provides a computational approach to proactively analyze social media data. This chapter introduces an intent taxonomy of social media usage with examples and describes methods and future challenges to mine the intentional uses of social media.",13
Multi-stage Deep Classifier Cascades for Open World Recognition,"Xiaojie Guo, Amir Alipour-Fanid, Lingfei Wu, Hemant Purohit, Xiang Chen, Kai Zeng, Liang Zhao",2019/11/3,Conference Proceedings of the 28th ACM International Conference on Information and Knowledge Management,"At present, object recognition studies are mostly conducted in a closed lab setting with classes in test phase typically in training phase. However, real-world problem are far more challenging because: i)~new classes unseen in the training phase can appear when predicting; ii)~discriminative features need to evolve when new classes emerge in real time; and iii)~instances in new classes may not follow the ""independent and identically distributed"" (iid) assumption. Most existing work only aims to detect the unknown classes and is incapable of continuing to learn newer classes. Although a few methods consider both detecting and including new classes, all are based on the predefined handcrafted features that cannot evolve and are out-of-date for characterizing emerging classes. Thus, to address the above challenges, we propose a novel generic end-to-end framework consisting of a dynamic cascade of classifiers …",12
