titles,authors,date,source,descriptions,citations
There’s No More Need to be a Night OWL: on the PR-OWL for a MEBN Tool Before Nightfall,"Shou Matsumoto, Rommel N Carvalho, PC Costa, Kathryn B Laskey, Laécio L Dos Santos, Marcelo Ladeira",2011,"Source Introduction to the Semantic Web: Concepts, Technologies and Applications","The area of semantics and services has been extremely active in recent years. Advances in making semantic information explicit and machine-interpretable were key to effectively exploit data from disparate sources. In such context, Web Semantic technologies, such as ontologies-explicit formal definition of common set of terms describing and representing domains and their relations-have emerged as an integration framework to record, distinguish, operate, and integrate web resources. The ability to support inferential reasoning makes ontologies a promising tool for knowledge management. Traditional ontology languages, such as the Web Ontology Language-OWL (Patel-Schneider et al., 2004; Heflin, 2004), allow computers to effectively infer multiple meanings for a word, such as “night,” 1 but it lacks the ability to finely grade their respective plausibility within contexts. This limitation comes directly from the fact that inferential reasoning in traditional ontologies relies on different flavors of classical logic to support automated reasoning.",12
Modeling inference enterprises using multiple interoperating models,"Kathryn Blackmond Laskey, Abbas Zaidi, Dennis Buede, Muhammad Imran, Edward Huang, David Brown, Bahram Yousefi, Shou Matsumoto",2018/7,Journal INCOSE International Symposium,"A methodology is described for modeling enterprises that use data, tools, people and processes to make mission‐focused inferences. Examples include cyber‐operations centers detecting cyber intrusions, airport security systems detecting attempts to carry prohibited items onto airplanes, or mortgage underwriting offices predicting loan defaults. An inference enterprise gathers and analyzes data, generates alerts when a concerning event or behavior is identified, and follows up with more thorough investigation of alert cases. The purpose of modeling is to understand and evaluate enterprise performance to help identify ways to improve performance. This typically involves constructing a modeling workflow comprising components that may not have been designed to interoperate. It may involve combining multiple models based on different modeling formalisms. This paper presents a multi‐modeling approach to …",9
Framework based in plug-ins for reasoning with probabilistic ontologies,Shou Matsumoto,2011,"Journal M. Sc., University of Brasılia, Brasılia, Brazil",,7
Graphical model market maker for combinatorial prediction markets,"Kathryn Blackmond Laskey, Wei Sun, Robin Hanson, Charles Twardy, Shou Matsumoto, Brandon Goldfedder",2018/11/7,Journal Journal of Artificial Intelligence Research,"We describe algorithms for use by prediction markets in forming a crowd consensus joint probability distribution over thousands of related events. Equivalently, we describe market mechanisms to efficiently crowdsource both structure and parameters of a Bayesian network. Prediction markets are among the most accurate methods to combine forecasts; forecasters form a consensus probability distribution by trading contingent securities. A combinatorial prediction market forms a consensus joint distribution over many related events by allowing conditional trades or trades on Boolean combinations of events. Explicitly representing the joint distribution is infeasible, but standard inference algorithms for graphical probability models render it tractable for large numbers of base events. We show how to adapt these algorithms to compute expected assets conditional on a prospective trade, and to find the conditional state where a trader has minimum assets, allowing full asset reuse. We compare the performance of three algorithms: the straightforward algorithm from the DAGGRE (Decomposition-Based Aggregation) prediction market for geopolitical events, the simple block-merge model from the SciCast market for science and technology forecasting, and a more sophisticated algorithm we developed for future markets.",5
PR-OWL Decision: Toward Reusable Ontology Language for Decision Making under Uncertainty.,"Shou Matsumoto, Kathryn B Laskey, Paulo CG Costa",2016,Journal STIDS,"Defense, and Security fields. However, very little work can be found in the literature about ontology languages that simultaneously support decision making under uncertainty, abstractions/generalizations with first-order expressiveness, and forward/backward compatibility with OWL—a standard language for ontologies. This work proposes PR-OWL Decision, a language which extends PR-OWL—an extension of OWL to support uncertainty—to support first-order expressiveness, decision making under uncertainty, and backward/forward compatibility with OWL and PR-OWL.",5
Towards automating design and development of inference enterprise models,"James D Lee, Shou Matsumoto, Abbas K Zaidi, Kathryn B Laskey",2019/4/8,Conference 2019 IEEE International Systems Conference (SysCon),"In this paper, a process improvement approach, which provides automated assistance in designing and developing Inference Enterprise Models (IEM), is described. An IEM forecasts and evaluates the performance of the modeled enterprise and can be used to improve the operational quality of an enterprise making mission-focused inferences. As part of developing the IEM methodology, a team of researchers built several Inference Enterprise Models and acquired a breadth of knowledge in the domain of modeling insider threat detection systems. Although there are many different ways this type of inference enterprise can be modeled, there are common elements that are reused from case to case. We propose a solution for formalizing and reusing this IEM domain knowledge by developing an IEM Process Ontology and Workflow Generator.",4
PR-OWL decision: A framework for decision making with probabilistic ontologies,Shou Matsumoto,2019,Institution George Mason University,"Ontologies (in the context of computer science) are engineering artifacts which formally represent knowledge in a domain, and are widely used as an instrument for enabling common understanding of the information among people or software agents. However, very little work can be found in the literature about ontology languages (and related software tools) that simultaneously support decision making under uncertainty and forward/backward compatibility with OWL, a W3C recommendation and the de facto standard for specifying ontologies. PR-OWL, a probabilistic extension to OWL provides the latter, but does not have standardized support for decision making. This work describes the PR-OWL Decision, which adds decision support to PR-OWL while keeping forward/backward compatibility with OWL. It also reports on an implementation of the extension and illustrates its use via case studies. The implementation …",4
Message passing for Hybrid Bayesian Networks using Gaussian mixture reduction,"Cheol Young Park, Kathryn Blackmond Laskey, Paulo CG Costa, Shou Matsumoto",2015/10/21,Conference 2015 Tenth International Conference on Digital Information Management (ICDIM),"Hybrid Bayesian Networks (HBNs), which contain both discrete and continuous variables, arise naturally in many application areas (e.g., artificial intelligence, data fusion, medical diagnosis, fraud detection, etc). This paper concerns inference in an important subclass of HBNs, the conditional Gaussian (CG) networks. Inference in CG networks can be NP-hard even for special-case structures, such as poly-trees, where inference in discrete Bayesian networks can be performed in polynomial time. This paper presents an extension to the Hybrid Message Passing inference algorithm for general CG networks (i.e., networks with loops and many discrete parents). The extended algorithm uses Gaussian mixture reduction to prevent an exponential increase in the number of Gaussian mixture components. Experimental results compare performance of the new algorithm with existing algorithms.",4
"UMP-ST plug-in: A Tool for Documenting, Maintaining, and Evolving Probabilistic Ontologies.","Rommel N Carvalho, Marcelo Ladeira, Rafael Mezzomo De Souza, Shou Matsumoto, Henrique A Da Rocha, Gilson Libório Mendes",2013/10/21,Conference URSW,"Although several languages have been proposed for dealing with uncertainty in the Semantic Web (SW), almost no support has been given to ontological engineers on how to create such probabilistic ontologies (PO). This task of modeling POs has proven to be extremely difficult and hard to replicate. This paper presents the first tool in the world to implement a process which guides users in modeling POs, the Uncertainty Modeling Process for Semantic Technologies (UMP-ST). The tool solves three main problems: the complexity in creating POs; the difficulty in maintaining and evolving existing POs; and the lack of a centralized tool for documenting POs. Besides presenting the tool, which is implemented as a plug-in for UnBBayes, this papers also presents how the UMP-ST plug-in could have been used to build the Probabilistic Ontology for Procurement Fraud Detection and Prevention in Brazil, a proof-of-concept use case created as part of a research project at the Brazilian Office of the General Comptroller (CGU).",4
Study of MEBN Learning for Relational Model.,"Cheol Young Park, Kathryn Blackmond Laskey, Paulo Cesar G da Costa, Shou Matsumoto",2012,Conference STIDS,"(SRL) has emerged as a new branch of machine learning for representing and learning a joint probability distribution over relational data. Relational representations have the necessary expressive power for important real-world problems, but until recently have not supported uncertainty. Statistical relational models fill this gap. Among the languages recently developed for statistical relational representations is Multi-Entity Bayesian Networks (MEBN). MEBN is the logical basis for Probabilistic OWL (PR-OWL), a language for uncertainty reasoning in the Semantic Web. However, until now there has been no implementation of MEBN learning. This paper describes the first implementation of MEBN learning. The algorithm learns a MEBN theory for a domain from data stored in a relational Database. Several issues are addressed such as aggregating influences, optimization problem, and so on. In this paper, as our contributions, we will provide a MEBN-RM (Relational Model) Model which is a bridge between MEBN and RM, and suggest a basic structure learning algorithm for MEBN. And the method was applied to a test case of a maritime domain in order to prove our basic method.",3
UnB Bayes: a Java Framework for Probabilistic Models in AI [M],"Matsumoto Shou, Rommel Novaes Carvalho, Marcelo Ladeira, Paulo Cesar G da Costa, Laecio Lima Santos, Danilo Silva, Michael Onishi, Emerson Machado, Ke Cai",2011,Journal Java in Academia and Research,,3
Framework para Redes Bayesianas Multi-Entidades e Ontologias Probabilísticas,"Shou Matsumoto, Laécio Lima dos Santos",2008,"Journal Monografia de Graduação. Departamento de Ciência da Computação, Universidade de Brasília",,3
Gaussian mixture reduction for time-constrained approximate inference in hybrid Bayesian networks,"Cheol Young Park, Kathryn Blackmond Laskey, Paulo CG Costa, Shou Matsumoto",2019/5/18,Journal Applied Sciences,"Hybrid Bayesian Networks (HBNs), which contain both discrete and continuous variables, arise naturally in many application areas (e.g., image understanding, data fusion, medical diagnosis, fraud detection). This paper concerns inference in an important subclass of HBNs, the conditional Gaussian (CG) networks, in which all continuous random variables have Gaussian distributions and all children of continuous random variables must be continuous. Inference in CG networks can be NP-hard even for special-case structures, such as poly-trees, where inference in discrete Bayesian networks can be performed in polynomial time. Therefore, approximate inference is required. In approximate inference, it is often necessary to trade off accuracy against solution time. This paper presents an extension to the Hybrid Message Passing inference algorithm for general CG networks and an algorithm for optimizing its accuracy given a bound on computation time. The extended algorithm uses Gaussian mixture reduction to prevent an exponential increase in the number of Gaussian mixture components. The trade-off algorithm performs pre-processing to find optimal run-time settings for the extended algorithm. Experimental results for four CG networks compare performance of the extended algorithm with existing algorithms and show the optimal settings for these CG networks.",2
Predictive Situation Awareness for Ebola Virus Disease using a Collective Intelligence Multi-Model Integration Platform: Bayes Cloud,"Cheol Young Park, Shou Matsumoto, Jubyung Ha, YoungWon Park",2019/4/29,Journal arXiv preprint arXiv:1904.12958,"The humanity has been facing a plethora of challenges associated with infectious diseases, which kill more than 6 million people a year. Although continuous efforts have been applied to relieve the potential damages from such misfortunate events, it is unquestionable that there are many persisting challenges yet to overcome. One related issue we particularly address here is the assessment and prediction of such epidemics. In this field of study, traditional and ad-hoc models frequently fail to provide proper predictive situation awareness (PSAW), characterized by understanding the current situations and predicting the future situations. Comprehensive PSAW for infectious disease can support decision making and help to hinder disease spread. In this paper, we develop a computing system platform focusing on collective intelligence causal modeling, in order to support PSAW in the domain of infectious disease. Analyses of global epidemics require integration of multiple different data and models, which can be originated from multiple independent researchers. These models should be integrated to accurately assess and predict the infectious disease in terms of holistic view. The system shall provide three main functions: (1) collaborative causal modeling, (2) causal model integration, and (3) causal model reasoning. These functions are supported by subject-matter expert and artificial intelligence (AI), with uncertainty treatment. Subject-matter experts, as collective intelligence, develop causal models and integrate them as one joint causal model. The integrated causal model shall be used to reason about: (1) the past, regarding how the causal …",2
"UnBBayes: Modeling Uncertainty for Plausible Reasoning in the Semantic Web, Semantic Web, Gang Wu (Ed.), ISBN: 978-953-7619-54-1, InTech","Rommel Carvalho, Kathryn Laskey, Paulo Costa, Marcelo Ladeira, Laecio Santos, Shou Matsumoto",2010,Total citations Cited by 220132,,2
A Domain Engineering Framework Based on Probabilistic Ontologies for Automated Selection of Features to Reuse,"Shou Matsumoto, James D Lee, Muhammad Imran, Edward Huang, Kathryn B Laskey, Paulo CG Costa",2019,Conference Systems Engineering in Context: Proceedings of the 16th Annual Conference on Systems Engineering Research,"As the complexity demanded for new systems increases, techniques for reusing existing systems or artifacts become a key factor for achieving both productivity and quality. In such context, domain engineering (aka software product line engineering) is a discipline which focuses on reusing domain knowledge in order to quickly produce a family of systems, especially software-intensive systems. The nature of domain engineering involves developing conceptual models to capture vocabulary and meta-information about some particular domain and to define common and varying characteristics—or features—among systems. Since ontologies are, by definition, formal specifications of knowledge about some domain, they are a natural candidate for representing conceptual models in domain engineering. In this work we use probabilistic ontologies to represent features, requirements, meta-information about …",1
Um framework baseado em plug-ins para raciocínio em ontologias PR-OWL 2,Shou Matsumoto,2011/7/1,"Description O volume crescente de informações disponibilizadas na Internet dificulta a localização da informação desejada, visto que os mecanismos de busca usuais são fortemente baseados em aspectos sintáticos. A Web Semântica e a OWL (Web Ontology Language) são tecnologias promissoras para o desenvolvimento de aplicações que permitam realizar buscas complexas na Internet. No entanto, ambas, como atualmente proposto, não consideram a incerteza, a qual é inerente à problemas do mundo real. Uma linha de pesquisa atual bastante ativa é a busca por propostas que ofereçam princípios sólidos e consistentes para raciocínio plausível na Web. Nesse contexto, Probabilistic Web Ontology Language (PR-OWL) (31, 34) emergiu como uma candidata para representação de ontologias probabilísticas na Web. PR-OWL é baseada no formalismo de MEBN (Multi-Entity Bayesian Network) (67) que é uma linguagem probabilística de primeira ordem. Apesar de sua alta expressividade, PR-OWL falha ao integrar consistentemente o conhecimento probabilístico com conhecimento determinístico oriundo de OWL, dificultando o reuso de informações “não probabilísticas”. Visando solucionar tal problema, PR-OWL 2, uma versão de PR-OWL que permite mapear propriedades OWL com variáveis aleatórias, foi proposta na Universidade George Mason (19). Esta dissertação propõe a primeira implementação mundial da especificação PR-OWL 2. Essa implementação foi feita no framework UnBBayes (17, 22, 79, 81, 100), composta de interface gráfica, API e máquina de inferência, todas elas programadas em Java. Para facilitar o desenvolvimento …","O volume crescente de informações disponibilizadas na Internet dificulta a localização da informação desejada, visto que os mecanismos de busca usuais são fortemente baseados em aspectos sintáticos. A Web Semântica e a OWL (Web Ontology Language) são tecnologias promissoras para o desenvolvimento de aplicações que permitam realizar buscas complexas na Internet. No entanto, ambas, como atualmente proposto, não consideram a incerteza, a qual é inerente à problemas do mundo real. Uma linha de pesquisa atual bastante ativa é a busca por propostas que ofereçam princípios sólidos e consistentes para raciocínio plausível na Web. Nesse contexto, Probabilistic Web Ontology Language (PR-OWL) (31, 34) emergiu como uma candidata para representação de ontologias probabilísticas na Web. PR-OWL é baseada no formalismo de MEBN (Multi-Entity Bayesian Network) (67) que é uma linguagem probabilística de primeira ordem. Apesar de sua alta expressividade, PR-OWL falha ao integrar consistentemente o conhecimento probabilístico com conhecimento determinístico oriundo de OWL, dificultando o reuso de informações “não probabilísticas”. Visando solucionar tal problema, PR-OWL 2, uma versão de PR-OWL que permite mapear propriedades OWL com variáveis aleatórias, foi proposta na Universidade George Mason (19). Esta dissertação propõe a primeira implementação mundial da especificação PR-OWL 2. Essa implementação foi feita no framework UnBBayes (17, 22, 79, 81, 100), composta de interface gráfica, API e máquina de inferência, todas elas programadas em Java. Para facilitar o desenvolvimento …",1
Dynamic Explanation of Bayesian Networks with Abductive Bayes Factor Qualitative Propagation and Entropy-Based Qualitative Explanation,"Shou Matsumoto, Alexandre Barreto, Paulo CG Costa, Brett Benyo, Michael Atighetchi, Daniel Javorsek",2021/11/1,Conference 2021 IEEE 24th International Conference on Information Fusion (FUSION),"The success of Artificial Intelligence (AI) systems as decision aids is often largely contingent on the ability to trust their recommendations. This trust is greatly enhanced when the AI systems are able to provide explanations to justify the presented results which when implemented properly, also serve as a means to better understand unfamiliar domains. Unfortunately, underlying models in such systems can be often non-intuitive for humans and thus hard to interpret and explore. Explainable AI systems allow users to effectively understand, trust, and operate the models. Under this context, a recognizable model for qualitatively displaying probabilistic information is the Bayesian Network (BN), which provides a graphical visualization of quantitative beliefs about the conditional dependence and independence among random variables. We focus primarily on the dynamic explanation, which explains the reasoning …",
Assessing the Performance of Panel Data Synthesis Approach,"James D Lee, Wanru Li, Shou Matsumoto, Mohanad Ajina, Bahram Yousefi, Kathryn B Laskey",2019/4/8,Conference 2019 IEEE International Systems Conference (SysCon),"Organizations that seek to advance their ability to screen employees and mitigate risk may use Inference Enterprise Modeling (IEM) to develop models to predict the effects of proposed enhancements. However, organizations that do not have the resources to perform these tasks may outsource this work to a third-party expert. Since there exist concerns about disclosing information about individuals, sensitive details of organizations, and other private information, information shared with external parties may be aggregated to hide confidential information while providing essential data required by third parties to perform their duties. In this study, we evaluate how models constructed from aggregated data compare to models constructed using full data. We further define IEM best practices in the area of population modeling.",
A GUI for MLN.,"Estêvao F Aguiar, Marcelo Ladeira, Rommel N Carvalho, Shou Matsumoto",2013/10/21,Conference URSW,"This paper focuses on the incorporation of the Markov Logic Network (MLN) formalism as a plug-in for UnBBayes, a Java framework for probabilistic reasoning based on graphical models. MLN is a formalism for probabilistic reasoning which combines the capacity of dealing with uncertainty tolerating imperfections and contradictory knowledge based a Markov Network (MN) with the expressiveness of First Order Logic. A MLN provides a compact language for specifying very large MNs and the ability to incorporate, in modular form, large domain of knowledge (expressed in First Order Logic sentences) inside itself. A Graphical User Interface for the software Tuffy was implemented into UnBBayes to facilitate the creation, and inference of MLN models. Tuffy is a Java open source MLN engine.",
UnBBayes: modeling uncertainty for plausible reasoning in the semantic web,"Rommel Carvalho, KB Laskey, Paulo Costa, Marcelo Ladeira, Laécio Santos, Shou Matsumoto",2010/1/1,Journal Semantic web,,
"da Costa, Marcelo Ladeira, Rommel N. Carvalho, Kathryn B. Laskey, Laécio L. Santos, and Shou Matsumoto. A firstorder bayesian tool for probabilistic ontologies",G Paulo Cesar,2008/5/15,Journal Proceedings of the Twenty-First International Florida Artificial Intelligence Research Society Conference,,
"Shou Matsumoto1, Rommel N. Carvalho2, Marcelo Ladeira1, Paulo Costa2","Laécio Santos, Danilo Silva, Michael Onishi, Emerson Machado","Systems that think like humans, systems that act like humans, systems that think rationally, and systems that act rationally.","Scholar articles Shou Matsumoto1, Rommel N. Carvalho2, Marcelo Ladeira1, Paulo Costa2L Santos, D Silva, M Onishi, E MachadoRelated articles All 2 versions ","Systems that think like humans, systems that act like humans, systems that think rationally, and systems that act rationally.",
Summary of this category,,,,,
A study of MEBN Learning based on Relational Model,"Cheol Young Park, Kathryn Blackmond Laskey, Paulo Costa, Shou Matsumoto","A study of MEBN Learning based on Relational Model Page 1 A study of MEBN Learning 
based on Relational Model Cheol Young Park, Kathryn Blackmond Laskey, Paulo Costa, 
Shou Matsumoto 1 Page 2 History of Statistical Relational Learning (SRL) • Statistical 
Relational Learning (SRL) is a new branch of machine learning for representing and learning 
a joint distribution over relational data • Traditionally, there are two groups of machine learning 
in data perspective • First group focuses on uncertainty – eg Incomplete data, Inaccurate data • 
Second group focuses on complex data structure – eg First Order Logic, Relation Database • 
Both groups have their own learning methods and representing models 2 Page 3 History of 
Statistical Relational Learning (SRL) • Both groups realize that the real world data has the both 
properties • Uncertainty • Complex data structure • To deal with the both properties of data, …","Scholar articles A study of MEBN Learning based on Relational ModelCY Park, KB Laskey, P Costa, S MatsumotoRelated articles All 2 versions ",,
