titles,authors,date,source,descriptions,citations
Overlapping batch statistics,"Bruce W Schmeiser, Thanos N Avramidis, Sherif Hashem",1990,Publisher Institute of Electrical and Electronics Engineers (IEEE),"Batch-means algorithms have long been used to estimate the standard error of sample means from stationary simulation output. We discuss the extension of batching algorithms from sample means to more-general estimators. We provide assumptions sufficient for unbiasedness and convergence and provide computa-tionally efficient algorithms for variances and quantiles. Although the definitions, discussion, and examples generalize to general batching estimators, we consider only the completely overlapping",50
Effects of collinearity on combining neural networks,Sherif Hashem,1996/12/1,Journal Connection Science,"Collinearity or linear dependency among a number of estimators may pose a serious problem when combining these estimators. The corresponding outputs of a number of neural networks NNs , which are trained to approximate the same quantity or quantities , may be highly correlated. Thus, the estimation of the optimal weights for combining such networks may be subjected to the harmful effects of collinearity, which results in a final model with inferior generalizations ability compared with the individual networks. In this paper, we investigate the harmful effects of collinearity on the estimation of the optimal weights for combining a number on NNs. We discuss an approach for selecting the component networks in order to improve the generalization ability of the combined model. Our experimental results demonstrate significant improvements in the generalization ability of a combined model as a result of the proper …",37
Algorithms for optimal linear combinations of neural networks,Sherif Hashem,1997/6/12,Conference Proceedings of International Conference on Neural Networks (ICNN'97),"Recently, several techniques have been developed for combining neural networks. Combining a number of trained neural networks may yield better model accuracy, without requiring extensive efforts in training the individual networks or optimizing their architecture. However, since the corresponding outputs of the combined networks approximate the same physical quantity (or quantities), the linear dependency (collinearity) among these outputs may affect the estimation of the optimal combination weights for combining the networks, resulting in a combined model which is inferior to the apparent best network. In this paper, we present two algorithms for selecting the component networks for the combination in order to reduce the ill effects of collinearity, thus improving the generalization ability of the combined model. Experimental results are included.",27
Neural network vs. linear models for stock market sectors forecasting,"Ghada Abdelmouez, Sherif R Hashem, Amir F Atiya, Mohamed A El-Gamal",2007/8/12,Conference 2007 International Joint Conference on Neural Networks,"The majority of work on forecasting the stock market has focused on individual stocks or stock indexes. In this study we consider the problem of forecasting stock sectors (or industries). We have found no study that considers this problem. Stock sectors are indexes that group several stocks covering a specific sector in the economy, for example the banking sector, the retail sector, etc. It is important for investment allocation purposes to know where each sector is going. In this study we apply linear models, such as Box-Jenkins methodology and multiple regression, as well as neural networks on the sector forecasting problem. As it turns out neural networks yielded the best forecasting performance.",18
Guideline model for digital forensic investigation,"Salma Abdalla, Sherif Hazem, Sherif Hashem",2007,"Description This paper proposes a detailed guideline model for digital forensics; the proposed model consists of five main phases, Preparation phase, Physical Forensics and Investigation Phase, Digital Forensics Phase, Reporting and Presentation Phase, and Closure Phase.","This paper proposes a detailed guideline model for digital forensics; the proposed model consists of five main phases, Preparation phase, Physical Forensics and Investigation Phase, Digital Forensics Phase, Reporting and Presentation Phase, and Closure Phase.",15
Bridging the digital divide in Egypt: facing the challenges,Sherif Hashem,2002/7/10,Journal Proceedings of the UNCTAD E-Commerce First Expert Meeting,"As Egypt celebrates its seventh millennium, it witnesses a world in which political borders are disappearing, markets are uniting, and competition is increasing. The global business arena has evolved, repositioning the power of a nation according to quality, accuracy, and speed, with which its citizens communicate. The catch-phrase of the future is fast coming into being: Technological Efficiency–how quickly and seamlessly a nation can adapt to an ever-changing technological landscape. In a bold stroke of innovation that demonstrates Egypt’s commitment to the future, the Ministry of Communications and Information Technology (MCIT) was formed to ease the transition into the global information society. MCIT is strategically positioned to coordinate the efforts of different governmental entities with each other and with the private industry. In its efforts to translate into a reality the goal of creating an Egyptian Information Society, MCIT proposed the “National Plan for Communications and Information Technology”.",14
Neural Network based data analysis for chemical sensor arrays,"Sherif Hashem, Paul E Keller, Richard T Kouzes, Lars J Kangas",1995/4/6,Conference Applications and Science of Artificial Neural Networks,"Compact, portable systems capable of quickly identifying contaminants in the field are of great importance when monitoring the environment. In this paper, we examine the effectiveness of using artificial neural networks for real-time data analysis of a sensor array. Analyzing the sensor data in parallel may allow for rapid identification of contaminants in the field without requiring highly selective individual sensors. We use a prototype sensor array which consists of nine tin-oxide Taguchi-type sensors, a temperature sensor, and a humidity sensor. We illustrate that by using neural network based analysis of the sensor data, the selectivity of the sensor array may be significantly improved, especially when some (or all) of the sensors are not highly selective.",14
Algorithm 727: Quantile estimation using overlapping batch statistics,"Sherif Hashem, Bruce Schmeiser",1994/3/1,Journal ACM Transactions on Mathematical Software (TOMS),An efficient algorithm for estimating the qth quantile of a set of n data points is introduced. The standard error of the quantile estimate is estimated using overlapping batch statistics. A driver program is included.,13
A novel approach to modeling and diagnosing the cardiovascular system,"Paul E Keller, Lars J Kangas, Sherif Hashem, Richard T Kouzes, Paul A Allen",1995/7/1,Issue PNL-SA-26102; CONF-9507155-1,"A novel approach to modeling and diagnosing the cardiovascular system is introduced. A model exhibits a subset of the dynamics of the cardiovascular behavior of an individual by using a recurrent artificial neural network. Potentially, a model will be incorporated into a cardiovascular diagnostic system. This approach is unique in that each cardiovascular model is developed from physiological measurements of an individual. Any differences between the modeled variables and the variables of an individual at a given time are used for diagnosis. This approach also exploits sensor fusion to optimize the utilization of biomedical sensors. The advantage of sensor fusion has been demonstrated in applications including control and diagnostics of mechanical and chemical processes.",12
Technology access community centers in Egypt: a mission for community empowerment,Sherif Hashem,1999,Journal Proceedings of the Internet Society Conference,,10
"Applications of neural networks in environment, energy, and health","Paul E Keller, Sherif Hashem, Lars J Kangas, Richard T Kouzes",1996,"Journal Proceedings of the 1995 Workshop on Environmental and Energy Applications of Neural Networks, World Scientific, Singapore",5.4. Conclusions,10
The evolution of Internet services in Egypt: Towards empowering electronic commerce,"Sherif Hashem, Magda Ismail",1998/11,"Journal Proceedings of the Global Marketplace for SMEs Conference, Manchester, UK, November",The paper reviews the evolution of Internet in Egypt and growth in its utilization in various sectors. E-commerce is discussed and the challenges and opportunities that e-commerce brings to a developing country like Egypt are highlighted.,9
An efficient model for product allocation using optimal combinations of neural networks,"Sherif Hashem, Yuehwern Yih, Bruce Schmeiser",1993,Journal Intelligent Engineering Systems through Artificial Neural Networks,"Recently, constructing MSE-optimal linear combinations of trained neural networks has been introduced as a method for integrating the knowledge acquired by a number of trained neural networks, and thus improve the resultant model accuracy. We apply this method to develop a neural network based model that aids in solving a product allocation problem. Our approach yields signicant improvement in the modeling accuracy as well as dramatic reduction in the training time.",9
Adaptive life simulator: A novel approach to modeling the cardiovascular system,"Lars J Kangas, Paul E Keller, S Hashem, RT Kouzes, PA Allen",1995/6/21,Conference Proceedings of 1995 American Control Conference-ACC'95,"The adaptive life simulator (ALS) models a subset of the dynamics of the cardiovascular behavior of an individual by using a recurrent artificial neural network. These models are developed for use in applications that require simulations of cardiovascular systems, such as medical mannequins, and in medical diagnostic systems. This approach is unique in that each cardiovascular model is developed from physiological measurements of an individual. Any differences between the modeled variables and the actual variables of an individual can subsequently be used for diagnosis. This approach also exploits sensor fusion applied to biomedical sensors. Sensor fusion optimizes the utilization of the sensors. The advantage of sensor fusion has been demonstrated in applications including control and diagnostics of mechanical and chemical processes.",8
Computer forensics guidance model with cases study,"Sherif Hazem Noureldin, Sherif Hashem, Salma Abdalla",2011/11/4,Conference 2011 Third International Conference on Multimedia Information Networking and Security,"This work present brief reports on the summarization of the application of the previously published comprehensive digital forensics process model and the forensic teams responsibilities to two real world computer forensic cases. Moreover, the information flow between each step and each phase in the model is discussed and elaborated in the form of flow chart diagrams, which are then applied on the two real cases.",7
Community telecenters in Egypt,Sherif Hashem,2001/12,Journal The Journal of Development Communication The Journal of Development Communication,"During the past two decades Egypt has been striving to enhance its information and communication infrastructures. Universal access to telephony, to the Internet, and to other information services has become of increasing importance in order to support and empower socio-economic development.",7
A novel approach for training neural networks for long-term prediction,"Sherif Hashem, ZH Ashour, EF Abdel Gawad, A Abdel Hakeem",1999/7/10,Conference IJCNN'99. International Joint Conference on Neural Networks. Proceedings (Cat. No. 99CH36339),"Neural networks have been widely used in performing time series prediction. Long-term prediction is generally far more difficult than short-term prediction, because of the difficulty in modeling the system dynamics far ahead. In this paper, we present a novel approach for training neural networks to perform long-term prediction. Our approach relies on the utilization of traditional time series analysis, based on Box-Jenkins methodology (1976), to: (1) determine the appropriate neural network architecture, (2) select the inputs to the neural network, and (3) determine the appropriate lead time for updating the connection-weights of the neural network during training. We demonstrate the effectiveness of this approach in producing accurate multistep ahead prediction on some real-world problems as well as on simulated time series data.",7
Alpha spectral analysis via artificial neural networks,"Lars J Kangas, GL Troyer, Paul E Keller, Sherif Hashem, RT Kouzes",1994/10/30,Conference Proceedings of 1994 IEEE Nuclear Science Symposium-NSS'94,An artificial neural network system that assigns quality factors to alpha particle energy spectra is discussed. The alpha energy spectra are used to detect plutonium contamination in the work environment. The quality factors represent the levels of spectral degradation caused by miscalibration and foreign matter affecting the instruments. A set of spectra was labeled with a quality factor by an expert and used in training the artificial neural network expert system. Our investigation shows that the expert knowledge of alpha spectra quality factors can be transferred to an ANN system.< >,6
Teams Responsibilities for Digital Forensic Process,"Salma Abdalla, Sherif Hazem, Sherif Hashem",2007,"Description This paper presents a detailed digital forensics process model and the responsible teams to perform it. The discussed model presents three teams and a forensic leader who coordinate between the three teams; these teams are physical crime scene team, laboratory examination team and courtroom team. These teams are responsible of achieving the digital forensic model by applying five main phases which are preparation phase, physical forensics and investigation phase, digital forensics phase, reporting and presentation phase and closure phase.","This paper presents a detailed digital forensics process model and the responsible teams to perform it. The discussed model presents three teams and a forensic leader who coordinate between the three teams; these teams are physical crime scene team, laboratory examination team and courtroom team. These teams are responsible of achieving the digital forensic model by applying five main phases which are preparation phase, physical forensics and investigation phase, digital forensics phase, reporting and presentation phase and closure phase.",4
A new approach for combining neural networks during training for time series modeling,"ZH Ashour, SR Hashem, HA Fayed",2007/9/1,Journal INTERNATIONAL REVIEW OF ELECTRICAL ENGINEERING-IREE,"A great deal of data in business, economics, engineering and the nature science occur in the form of time series. Linear models have been frequently used for time series modeling. Recently, neural networks (NN's) have been used as nonlinear models. Many researchers have performed a combination of several NN's in order to attain a better accuracy model. In this paper, we propose a new approach for combining NN's. We develop a number of combination models during the training of the NN's and then select the best performer among them on a validation set as the eventual combination model. Experimental results show the significant improvements of the proposed method compared to the apparent best NN, and combination of the trained NN's. Copyright (C) 2007 Praise Worthy Prize S.r.l - All rights reserved.",3
New Hyperspheres for Pattern Classification,"A. Atiya, S. Hashem, H.A. Fayed",2004,Conference Proceedings of the 1st International Computer Engineering Conference (ICENCO-2004),,3
E-readiness assessment: Case of Egypt,Sherif Hashem,2001,"Journal Information Society Development Office (ISDO), Ministry of Communications and Information Technology, Cairo, Egypt: infoDev. Retrieved from http://www. itu. int/osg/spu/ni/digitalbridges/presentations/07-Hashem. pdf",""" Readiness is the degree to which a community is prepared to participate in the Networked World. It is gauged by assessing a community’s relative advancement in the areas that are most critical for ICT adoption and the most important applications of ICTs. When considered together in the context of a strategic planning dialogue, an assessment based on these elements provides a robust portrayal of a community’s Readiness. The value to a community of assessing its Readiness lies in evaluating its unique opportunities and challenges.“Source: Readiness for the Networked World (RNW), the Center for International Development at Harvard University",3
Hyperspherical prototypes for pattern classification,"Hatem A Fayed, Amir F Atiya, Sherif MR Hashem",2009/12,Journal International Journal of Pattern Recognition and Artificial Intelligence,"The nearest neighbor method is one of the most widely used pattern classification methods. However its major drawback in practice is the curse of dimensionality. In this paper, we propose a new method to alleviate this problem significantly. In this method, we attempt to cover the training patterns of each class with a number of hyperspheres. The method attempts to design hyperspheres as compact as possible, and we pose this as a quadratic optimization problem. We performed several simulation experiments, and found that the proposed approach results in considerable speed-up over the k-nearest-neighbor method while maintaining the same level of accuray. It also significantly beats other prototype classification methods (Like LVQ, RCE and CCCD) in most performance aspects.",2
Pattern classification using a set of compact hyperspheres,"Amir Atiya, Sherif Hashem, Hatem Fayed",2006/10/3,Journal Lecture notes in computer science,"Prototype classifiers are one of the simplest and most intuitive approaches in pattern classification. However, they need careful positioning of prototypes to capture the distribution of each class region. Classical methods, such as learning vector quantization (LVQ), are sensitive to the initial choice of the number and the locations of the prototypes. To alleviate this problem, a new method is proposed that represents each class region by a set of compact hyperspheres. The number of hyperspheres and their locations are determined by setting up the problem as a set of quadratic optimization problems. Experimental results show that the proposed approach significantly beats LVQ and Restricted Coulomb Energy (RCE) in most performance aspects.",2
Paving the Road for Egypt’s Information Highway,"Sherif Hashem, Tarek Kamel",1998,"Journal Proceedings of the First Kuwaiti Conference on the Information Highway, organized by KISR",,2
Electronic noses and their applications in environmental monitoring,"Sherif Hashem, Paul E Keller, Richard T Kouzes, Lars J Kangas",1995/12/31,Issue PNL-SA-26375; CONF-9503142-,"Compact, portable systems capable of quickly identifying contaminants in the field are of great importance when monitoring the environment. In this paper, we examine the effectiveness of using artificial neural networks for real-time data analysis of a sensor array. Analyzing the sensor data in parallel may allow for rapid identification of contaminants in the field without requiring highly selective component sensors. A sensor array combined with a data analysis module is referred to as an electronic nose. In this paper, we investigate the trade off between sensor sensitivity and selectivity relating to the applications of neural network based-electronic noses in environmental monitoring. We use a prototype electronic nose which consists of nine tin-oxide Taguchi-type sensors, a temperature sensor, and a humidity sensor. We illustrate that by using neural network based analysis of a sensor data, the selectivity of a sensor array may be significantly improved, especially when some (or all) sensors are not highly selective.",2
Neural network based analysis for chemical sensor arrays,"S Hashem, PE Keller, RT Kouzes, LJ Kangas",1995/4/1,Issue PNL-SA-24937; CONF-9504137-2,"Compact, portable systems capable of quickly identifying contaminants in the field are of great importance when monitoring the environment. In this paper, we examine the effectiveness of using artificial neural networks for real-time data analysis of a sensor array. Analyzing the sensor data in parallel may allow for rapid identification of contaminants in the field without requiring highly selective individual sensors. We use a prototype sensor array which consists of nine tin-oxide Taguchi-type sensors, a temperature sensor, and a humidity sensor. We illustrate that by using neural network based analysis of the sensor data, the selectivity of the sensor array may be significantly improved, especially when some (or all) the sensors are not highly selective.",2
Transfer Learning on Fine-Grained Categorization,J. Firsching and S. Hashem,2021,Journal Advances in Intelligent Systems and Computing,,1
Fine-Grained Categorization Using a Mixture of Transfer Learning Networks,"Justin Firsching, Sherif Hashem",2022,"Conference Proceedings of the Future Technologies Conference (FTC) 2021, Volume 2","In this paper, we apply a mixture of experts approach to further enhance the accuracy of transfer learning networks on a fine-grained categorization problem, expanding on the work of Firsching and Hashem. Mixture of experts approaches may help to improve accuracy on categorization problems. Likewise, transfer learning is a highly effective technique for solving problems in machine learning of varying complexities. We here illustrate that mixtures of trained transfer learning networks, when applied properly, may further improve categorization accuracy.   ",
Towards a National Cybersecurity Strategy: The Egyptian Case,Sherif Hashem,2019,"Journal Journal of Systemics, Cybernetics and Informatics",,
Neural Network vs. Linear Models for Stock Market Sectors Forecasting,"Mohamed A El-Gamal, Amir F Atiya, Sherif R Hashem, Ghada Abdelmouez",2007,Publisher IEEE,"The majority of work on forecasting the stock market has focused on individual stocks or stock indexes. In this study we consider the problem of forecasting stock sectors (or industries). We have found no study that considers this problem. Stock sectors are indexes that group several stocks covering a specific sector in the economy, for example the banking sector, the retail sector, etc. It is important for investment allocation purposes to know where each sector is going. In this study we apply linear models, such as Box-Jenkins methodology and multiple regression, as well as neural networks on the sector forecasting problem. As it turns out neural networks yielded the best forecasting performance",
Novel Hyperspherical Classifiers,"AF Atiya, SR Hashem, HA Fayed",2006,Journal JOURNAL OF ENGINEERING AND APPLIED SCIENCE-CAIRO-,,
Empowering e-business in Egypt: facing the challenges,Sherif Hashem,2004/4/27,Publisher UN: The United Nations,"This is a report published by The United Nations on April 2004 about Communication Technology, Egypt, Electronic Commerce, Electronic Funds Transfer, Information Technology.",
A Novel Approach for Combining Neural Networks during Training for Time Series Modeling,"Sherif Hashem, Z.H. Ashour, H.A. Fayed",2004,Conference Proceedings of the 1st International Computer Engineering Conference (ICENCO-2004),,
Selecting the Component Networks of a Neural Network Ensemble,S. Hashem,2000,Journal Encyclopedia Of Computer Science & Technology,,
Neural networks based chemical process models,"Sherif Hashem, Anoop Mathur, Pariz Famouri",1999/7/10,Conference IJCNN'99. International Joint Conference on Neural Networks. Proceedings (Cat. No. 99CH36339),"Efficient process design and online process control to within statistical limits play vital roles in quality improvement, and often offer a competitive edge in today's industry. We here investigate the use of artificial neural network (ANN) as a dynamic modeling tool. The ANN models are compared to traditional parametric regression models. The comparison covers various features offered by each modeling technique including model structure and accuracy measures.",
Neural networks for nuclear spectroscopy,"Paul E Keller, Lars J Kangas, Sherif Hashem, Richard T Kouzes",1995/12/31,Issue PNL-SA-26375; CONF-9503142-,"In this paper two applications of artificial neural networks (ANNs) in nuclear spectroscopy analysis are discussed. In the first application, an ANN assigns quality coefficients to alpha particle energy spectra. These spectra are used to detect plutonium contamination in the work environment. The quality coefficients represent the levels of spectral degradation caused by miscalibration and foreign matter affecting the instruments. A set of spectra was labeled with quality coefficients by an expert and used to train the ANN expert system. Our investigation shows that the expert knowledge of spectral quality can be transferred to an ANN system. The second application combines a portable gamma-ray spectrometer with an ANN. In this system the ANN is used to automatically identify, radioactive isotopes in real-time from their gamma-ray spectra. Two neural network paradigms are examined: the linear perception and the optimal linear associative memory (OLAM). A comparison of the two paradigms shows that OLAM is superior to linear perception for this application. Both networks have a linear response and are useful in determining the composition of an unknown sample when the spectrum of the unknown is a linear superposition of known spectra. One feature of this technique is that it uses the whole spectrum in the identification process instead of only the individual photo-peaks. For this reason, it is potentially more useful for processing data from lower resolution gamma-ray spectrometers. This approach has been tested with data generated by Monte Carlo simulations and with field data from sodium iodide and Germanium detectors. With the ANN …",
Cardiovascular modeling and diagnostics,"Lars J Kangas, Paul E Keller, Sherif Hashem, Richard T Kouzes",1995/12/31,Issue PNL-SA-26375; CONF-9503142-,"In this paper, a novel approach to modeling and diagnosing the cardiovascular system is introduced. A model exhibits a subset of the dynamics of the cardiovascular behavior of an individual by using a recurrent artificial neural network. Potentially, a model will be incorporated into a cardiovascular diagnostic system. This approach is unique in that each cardiovascular model is developed from physiological measurements of an individual. Any differences between the modeled variables and the variables of an individual at a given time are used for diagnosis. This approach also exploits sensor fusion to optimize the utilization of biomedical sensors. The advantage of sensor fusion has been demonstrated in applications including control and diagnostics of mechanical and chemical processes.",
Neural-network-based data analysis for chemical sensor arrays [2492-05],"S Hashem, PE Keller, RT Kouzes, LJ Kangas",1995,Journal PROCEEDINGS-SPIE THE INTERNATIONAL SOCIETY FOR OPTICAL ENGINEERING,,
24. A NOVEL APPROACH TO MODELING AND DIAGNOSING THE CARDIOVASCULAR SYSTEM,"LARS J KANGAS, PAUL E KELLER, SHERIF HASHEM, RICHARD T KOUZES, PAUL A ALLEN","In this paper, a novel approach to modeling and diagnosing the cardiovascular system is introduced. A model exhibits a subset of the dynamics of the cardiovascular behavior of an individual by using a recurrent artificial neural network. Potentially, a model will be incorporated into a cardiovascular diagnostic system. This approach is unique in that each cardiovascular model is developed from physiological measurements of an individual. Any differences between the modeled variables and the variables of an individual at a given time are used for diagnosis. This approach also exploits sensor fusion to optimize the utilization of biomedical sensors. The advantage of sensor fusion has been demonstrated in applications including control and diagnostics of mechanical and chemical processes.","Scholar articles 24. A NOVEL APPROACH TO MODELING AND DIAGNOSING THE CARDIOVASCULAR SYSTEMLJ KANGAS, PE KELLER, S HASHEM, RT KOUZES…Related articles ","In this paper, a novel approach to modeling and diagnosing the cardiovascular system is introduced. A model exhibits a subset of the dynamics of the cardiovascular behavior of an individual by using a recurrent artificial neural network. Potentially, a model will be incorporated into a cardiovascular diagnostic system. This approach is unique in that each cardiovascular model is developed from physiological measurements of an individual. Any differences between the modeled variables and the variables of an individual at a given time are used for diagnosis. This approach also exploits sensor fusion to optimize the utilization of biomedical sensors. The advantage of sensor fusion has been demonstrated in applications including control and diagnostics of mechanical and chemical processes.",
