titles,authors,date,source,descriptions,citations
Measuring travel behavior and transit trip generation characteristics of transit-oriented developments,"Arsalan Faghri, Mohan Venigalla",2013/1,Journal Transportation research record,"Transit-oriented developments (TODs) have been recognized as a promising proposition for policy makers and land developers in meeting the challenges of urban sprawl. The rapid pace with which TODs are being developed across the United States has left policy makers and transportation planners looking for methods aimed at modeling the travel characteristics of TODs. Current ITE trip-generation models are generally based on consolidated survey data from various land uses and are inadequate for serving the planning needs for travel demand parameters necessary to predict trip generation rates, develop trip distribution tables, identify mode choice characteristics, and determine trip assignment of TODs. The primary foci of this research were to understand the trip-making behavior of the TODs and develop a method for determining vehicular trip generation rates. A comparative assessment of TODs vis-à-vis …",39
Travel behavior and price preferences of bikesharing members and casual users: A Capital Bikeshare perspective,"Shruthi Kaviti, Mohan M Venigalla, Kimberly Lucas",2019/4/1,Journal Travel Behaviour and Society,"Even though casual users of bikeshare account for a large share of ridership and revenue at public bikeshare systems in North America, very little is known about the characteristics and preferences of casual users and how they compare to registered members. The primary objectives of the study include identifying the similarities and differences between members and casual users along demographics, usage and indicated preferences; and examining and modeling pricing preferences of bikeshare users. An intercept survey was conducted to obtain demographic information, bikeshare usage and various preferences of Capital Bikeshare users in the metro Washington DC area. The survey data was validated against the data from an existing member survey with large sample using goodness of fit tests. Survey participants reported that single trip fare (STF) and annual membership paid at once as their preferred …",33
Start modes of trips for mobile source emissions modeling,"Mohan Venigalla, Terry Miller, Arun Chatterjee",1995,Journal Transportation Research Record,"An important determinant of vehicle emissions during a trip is the engine temperature at trip start. A trip start may be classified as a cold start or a hot start depending on the emission control equipment and the duration of engine shut-off period before starting the engine. Cold starts are usually. associated with higher concentrations of carbon monoxide and hydrocarbons than are hot starts. The emission modeling process uses these start modes as direct or indirect inputs to procedures or models that would be used to determine the portion of vehicle miles traveled in transient and stabilized operating modes. A methodology for determining the operating· mode fractions at trip ends is shown. Specifically, a comprehensive analysis of personal travel data available in Nationwide Passenger Transportation Survey data is performed for deriving start mode fractions at trip origins and operating mode fractions at trip destination points. Start mode fractions as cold starts and hot starts are derived for different trip purposes and for each hour of the day. It was observed that the trip purpose is the most important explanatory variable for variance in cold starts, followed by the temporal variables such as the time of day at which the trip is made. The sizes of an urban area and individual metropolitan statistical areas are found to be the two most appropriate spatial variables for which aggregated start mode percentages may be derived. The start mode fractions derived from this methodology will be useful for a variety of mobile source emission modeling exercises.",33
Driver-Related Factors Involved With Truck Accidents.,"Arun Chatterjee, Ernest Cadotte, N Stamatiadis, H Sink, M Venigalla, G Gaides",1996,Journal Journal of Safety Research,"Driver failure is recognized to be an important cause of highway accidents involving heavy trucks.  Past research pointed out that such factors as fatigue and inadequate training may contribute significantly to a driver failure.  Traditional accident data bases available from the departments of transportation in Tennessee and Kentucky were analyzed, but these did not have sufficient evidence to confirm the role of fatigue in truck accidents. The past accident reports filed by the inspectors of the Tennessee Public Service Commission contained several interesting information items that are not found in accident reports completed by police officers.  However, human factors such as fatigue could not be captured explicitly in these reports.The approach that was successful in generalizing interesting information on human factors was the use of focus group discussions with truck drivers themselves.  The findings of four focus groups clearly revealed several problem areas.  It was found that a combination of factors, which include indirect pressure from dispatchers, is forcing the drivers to work long hours under unsafe conditions.  Truck drivers are very frustrated.  Workable solutions must be found in cooperation with the drivers to improve the present situation.",32
Variance reduction applied to urban network traffic simulation,"Ajay K Rathi, Mohan M Venigalla",1992,"Journal Transportation Research Record: Journal of the Transportation Research Board, (1365)","This paper describes and illustrates the effectiveness of variance reduction techniques that user can apply to improve the efficiency and reliability of simulation experiments with the TRAF-NETSIM simulation model. The two variance reduction techniques, antithetic variates and common random numbers, reduce the variance of simulation output by replacing the original sampling procedure by a new procedure that yields the same parameter estimate but with a smaller variance. Thus, the user can obtain greater amount of statistical accuracy for the same number of simulation runs. A recent modification in the stochastic sampling process has made the TRAF-NETSIM model amenable to these variance reduction techniques, and allows the user to apply these techniques with minimal additional effort. The effectiveness of these techniques is evaluated through an analysis of simulation output from two TRAF-NETSIM data sets. The estimated values and variances are computed for some representative measures of effectiveness after 10, 20, and 30 replications. The results of this study indicate that both techniques are quite effective in reducing variance of the model output. By using the antithetic variates sampling procedure, the variance of simulation parameter estimates can be reduced by as much as 88 percent. In all cases studied, better statistical precision is obtained by making two-thirds fewer simulations than under conventional multiple replications-based experimentation. The common random number strategy also reduces the variance but is not as effective as the antithetic variates technique in this case study.",28
GIS-based engineering management service functions: taking GIS beyond mapping for municipal governments,"Mohan M Venigalla, Bo H Baik",2007/9,Journal Journal of Computing in Civil Engineering,"A geographic information system (GIS) is found to be a platform of choice for meeting the needs of several core engineering functions. However, there is a dearth of GIS usage for engineering management service functions (EMSFs), which typically are specific to individual jurisdictions. This study outlines a simple approach for automating EMSFs on a GIS platform and demonstrates its efficacy. In the first phase of this research, a review of GIS applications in various municipal government functions is conducted. The review indicated that most municipal governments have currently employed GIS for a variety of general administrative services such as revenue collection, data archival, and information dissemination purposes. The proposed approach is demonstrated by developing a GIS model for a sanitary sewer reimbursement (GIS-MSSR) program at a fast-growing urban municipality. Data modeling issues related …",27
Alternative operating mode fractions to federal test procedure mode mix for mobile source emissions modeling,"Mohan Venigalla, Terry Miller, Arun Chatterjee",1995,Journal Transportation Research Record,"An emission inventory is a key component of an air quality control program. The emission rates of carbon monoxide and hydrocarbons are sensitive to the variations in the inputs related to cold transient, hot transient, and hot stabilized operating mode fractions. Therefore it is important to provide realistic values for these paramet~ rs while modeling emissions using air quality models such as the MOBILE model. The objeCtive of the research presented is to derive aggregate operating mode fractions as alternatives to the federal test procedure (FTP) mode mix on the basis of a detailed analysis of personal travel data. The data source used for the analysis of personal travel information is the 1990 Nationwide Personal Travel Survey. Issues related to data quality, screening, and aggregation are discussed. After determining of the percentages of start mode as cold starts and hot starts, the percentages of vehicle miles of travel (VMT) operating in different modes are derived by trip purpose and for different time periods. The VMT weighted operating mode fractions derived from these start mode fractions indicated a significant difference from the FTP operating mode mix. It is observed that the FTP operating mode mix generally underestimates the portion of travel in cold transient mode. Also, it is observed that the percentage of VMT in cold transient mode decreases with the increase in the size of the urban area.",27
Operational Effects of Nontraversable Medians and Two-Way Left-Turn Lanes: A Comparison,"Mohan M Venigalla, Richard Margiotta, Arun Chatterjee, Ajay K Rathi, David B Clarke",1992,Journal Transportation Research Record,"Two popular arterial bighway cros-section designs-two-way leftturn lane {TWLTLs) and nontraversable medians (NTMs, rai d or depressed) on four-lane road·-are compared for operational efficiency under identical traffic and developmenr ituati ns. Two broad measure of operntional effectiveness, delay and fuel conumption, are obtained through simulation performed using the TRAF-NETSIM model. A lhree-way facrorial design iu ed to compare and contrast the variables of interest. The results suggest that driveway densfly, traffic volume on the arterial, and type of design {TWL TL or NTM) have a significant effect on the performimce measures such as total delay, fuel consumpti n, and delay to left-turning lraffi and through traffic on the arterial. At low driveway density and low traffic volume the difference in total delay between the two designs int found to be signific< 1nt. Ar higher driveway densities, no significant difference in delay to left-turning traffic on the arterial can be expected between TWL TL and NTM. However TWL TL design is fou11d to cause le s delay to through traffic and be more fuel efficient al all levels of driveway density and traffic volume.",27
Emissions reductions from vehicle retirement programs,"Beth Deysher, Don Pickrell, M Venigalla",1997,Journal Transportation research record,"Nonattainment areas taking advantage of EPA’s modified enforcement of the 1990 Clean Air Act mandates for unpopular emissions control measures will be required to identify alternative measures to reduce emissions, and several areas have indicated their intention to implement scrappage programs for older vehicles as a means of “replacing” the emissions reductions originally expected to result from these other measures. The potential reductions in fleetwide motor vehicle emissions from scrappage of all older light-duty vehicles in a typical urban area’s fleet are analyzed, and the sensitivity of those reductions to the timing of the program’s implementation and to alternative assumptions about more intensive use of vehicles remaining in the fleet are explored. The cost-effectiveness of such a program in reducing ozone precursor emissions is investigated and the reliability of estimates of the program’s …",26
Soak distribution inputs to mobile source emissions modeling: measurement and transferability,"Mohan M Venigalla, Don H Pickrell",2002,Journal Transportation research record,"Soak period distribution is a key input for modeling the emissions factors for mobile sources. Methods for deriving soak period distributions from travel survey data are discussed. Data from the 1995 Nationwide Personal Transportation Survey (NPTS) were analyzed to derive soak times. Detailed analyses were conducted to relate soak time variability to geographic, trip-purpose, and time-of-day variables. The findings reinforce the prevailing general guidance on inputs to modeling the emissions from mobile sources. That is, whenever possible, local data should be used to derive soak distribution inputs to the emissions models. Alternatives are offered to accurate but more expensive local surveys as well as to the roughly aggregate and potentially inaccurate national defaults on soak period inputs to emissions factor models such as MOBILE6. On the basis of a detailed statistical analysis, a grouping scheme is …",24
"DYMOD: Towards real time, dynamic traffic routing during mass evacuations","Frank Southworth, BN Janson, MM Venigalla",1992/3/1,Issue CONF-920428-1,"The next generation of evacuation planning models should leads us into real time traffic monitoring and, hopefully, control. In this paper we present some beginnings in this direction. Specifically, we describe the incorporation of the recently developed Dynamic Traffic Assignment model (Janson, 1991a) within a regional evacuation modeling procedure. Termed DYMOD (DYnamic MODel), the procedure employs a mathematical programming approach to allocate evacuees to destinations and routes on the basis of regularly updated traffic loading rates, and to dynamically allocate these evacuating vehicle volumes by updating traffic stream interactions on the network. These traffic streams may be simulated to conform to either a user specified evacuation plan, or to a dynamically updated traffic equilibrium pattern simulated to produce the least clearance time for the system as a whole. We report on progress and discuss extension of DYMOD into the realm of real time evacuation monitoring, replanning and control. The major purpose of the paper is not to present a fully developed methodology, but rather to stimulate further research into an area much in need of study.",23
Measuring impacts of high-occupancy-vehicle lane operations on light-duty-vehicle emissions: Experimental study with instrumented vehicles,"Michael Krimmer, Mohan Venigalla",2006,Journal Transportation research record,"High-occupancy-vehicle (HOV) lanes on urban highways have long been proved to increase the efficiency of highway operations, as measured by person throughput, vehicle occupancy, travel time, speed, and reliability. Operational measures of effectiveness, such as speed and travel time, for HOV facilities are superior to general purpose (GP) lanes, in which predominantly single-occupancy vehicles operate. Few studies have attempted to study the emissions on HOV facilities vis-à-vis their GP lane counterparts. In this research, differences in vehicle emissions between HOV lane and GP lane facilities were measured with portable emissions sensors. Several hundred miles of on-road emissions data were collected by vehicles instrumented with portable emissions-monitoring systems (PEMSs) operated in HOV and GP lanes during peak hours in the metropolitan Washington, D.C., area. Data were collected at …",21
Household travel survey data fusion issues,MM Venigalla,2004/11,"Journal Resource Paper, National Household Travel Survey Conference: Understanding Our Nation’s Travel","Transportation policy and planning studies require data on travel behavior are often obtained from travel activity surveys. In the 40-year span since the early 1960’s, when systematic surveying of travelers has begun, response rates for travel surveys have dropped from over 90% to about 30%(MWCOG, 2003.). At the same time, the cost of conducting such surveys has skyrocketed. With declining response rates for almost all survey approaches, there is a need to seek alternatives to travel surveys. One of the avenues of considerable promise includes supplementing the survey data by integrating with readily available data from other compatible sources.",21
A network assignment based approach to modeling mobile source emissions,Mohan Muralidhar Venigalla,1994,Institution The University of Tennessee,This study proposes a methodology to determine alternative operating mode fractions to the outdated operating mode mix derived from the Federal Test Procedure (FTP) driving cycle. The Nationwide Personal Transportation Survey (NPTS) data were analyzed to determine operating modes of vehicles at trip origins and destinations. The chain of all trips made by each vehicle in a household were identified to conduct a soak time distribution analysis and to determine the operating modes at trip origins. The start mode analysis was performed for different trip purposes. The information on travel time and vehicle miles of travel were analyzed to determine areawide operating mode fractions.,21
"Visualizing and evaluating interdependent regional traffic congestion and system resiliency, a case study using big data from probe vehicles","Thomas M Brennan, Ryan A Gurriell, Andrew J Bechtel, Mohan M Venigalla",2019/6/1,Journal Journal of Big Data Analytics in Transportation,"Big data from probe vehicles is increasingly becoming an important contributor for determining the regional performance of a transportation roadway network. Recent research has applied aggregated speed data from probe vehicles to quantify travel time variations as a result of recurring congestion, incidents, weather events and other non-recurring congestion. Through the establishment of a base travel time for all roadway segments in a region, any increase in travel time characteristics in the regional networks can be quantified temporally and spatially. This characterization is especially important when determining a region’s congestion resiliency, which is being defined as the ability of a roadway network accommodate failures and return to a baseline congestion after a major capacity reduction to the roadway network. This paper demonstrates how aggregated big data on vehicle speeds obtained from …",17
Use of STEAM in Evaluating Transportation Alternatives,"Patrick DeCorla-Souza, James T Hunt, M. Venigalla",1999,Journal Transportation Research Record,The Intermodal Surface Transportation Efficiency Act (ISTEA) emphasizes assessment of multimodal alternatives and demand management strategies. This emphasis has increased the need for planners to provide useful comparative information to decision makers with regard to proposed alternative transportation solutions. Benefit-cost analysis is a useful tool to compare the economic worth of alternatives and evaluate trade-offs between economic benefits and non-monetizable social and environmental impacts.,17
"Transportation planning: Principles, practices and policies","Pradip Kumar Sarkar, Vinay Maitri, GJ Joshi",2017/7/1,Publisher PHI Learning Pvt. Ltd.,"Transportation planning plays a key role as a lifeline for any society. It comprises applications of science and art, where a great deal of judgment coupled with its technical elements is required to arrive at a meaningful decision in order to develop transportation infrastructure facilities for the community. It, thereby, helps in achieving a safer, faster, comfortable, convenient, economical, sustainable and environment-friendly movement of people and goods traffic. In this context, the book has been written, and now updated in the second edition dealing with the basic principles and fundamentals of transportation planning. It also keeps abreast of the current techniques practices and policies conducted in transportation planning. Exploiting a systematic approach avoiding prolixity, this book will prove to be a vade mecum for the undergraduate and postgraduate students of civil engineering and transportation engineering. Besides, the book is of immense benefit to the students opting a course on Mater of Planning conducted in various institutes. HIGHLIGHTS OF THE BOOK• Systematically organised concepts well-supported with ample illustrations• Prodigious illustrative figures and tables• Chapter-end summary helps in grasping the quirk concepts• State-of-the-art data garnered in the book presents an updated version• Chapter-end review questions help students to prepare for the examination NEW TO THE SECOND EDITION• Provides Fuzzy Logic, Artificial Neural Network and Neuro Fuzzy Model techniques (Chapter 4)• Incorporates the formation of travel demand model with soft computing techniques including trip generation model (Chapter 5)• …",16
Psychology of Route Choice in Familiar Networks: Minimizing Turns and Embracing Signals,"Mohan Venigalla, Xi Zhou, Shanjiang Zhu",2016/9,Journal Journal of Urban Planning and Development,"It is widely accepted that path choice of a trip is dependent on trip characteristics, network attributes, and a traveler’s personal characteristics. The best-known network variables that influence route choice are travel distance and travel time. This research attempts to study the influence of other network variables, namely signals, turns, and roadway classification on route choice. Real-world trip data from path trajectories tracked by a global positioning system (GPS) in an urban area are used to isolate nearly 5,700 unique real paths. Procedures to compute the theoretical shortest time path (STP) and shortest distance path (SDP) based on travel time and distance as impedance variables, respectively, are developed. Street network data are augmented with data on signalized intersections. Procedures to identify turns and road classes along the real and theoretical paths, and methods to quantify turn penalties are …",16
Innovations in geographic information systems applications for civil engineering,"Mohan Venigalla, Michael Casey",2006/11,Source Journal of Computing in Civil Engineering,"Since their inception, computer-aided cartography (CAC) and geographic information systems (GIS) have facilitated the development of maps on demand. However, only during the last decade and a half have many disciplines embraced the power of GIS in maximizing the use of spatial data to solve discipline-specific problems that are traditionally solved by using conventional computing and manual methods. GIS has also penetrated into engineering practice and research to the point that many traditional civil engineering applications are now available only on GIS platforms. For example, transportation planning and travel demand modeling exercises are routinely conducted by using such software packages as Citilab’s CUBE and Caliper’s TransCAD, both of which are based on GIS interfaces. Despite the progress, analytical engineering tasks are often tackled with application-specific tools that may or may not …",16
Innovations in geographic information systems applications for civil engineering,"Mohan Venigalla, Michael Casey",2006/11,Source Journal of Computing in Civil Engineering,"Since their inception, computer-aided cartography (CAC) and geographic information systems (GIS) have facilitated the development of maps on demand. However, only during the last decade and a half have many disciplines embraced the power of GIS in maximizing the use of spatial data to solve discipline-specific problems that are traditionally solved by using conventional computing and manual methods. GIS has also penetrated into engineering practice and research to the point that many traditional civil engineering applications are now available only on GIS platforms. For example, transportation planning and travel demand modeling exercises are routinely conducted by using such software packages as Citilab’s CUBE and Caliper’s TransCAD, both of which are based on GIS interfaces. Despite the progress, analytical engineering tasks are often tackled with application-specific tools that may or may not …",16
Operating mode fractions on urban roads derived by traffic assignment,"Arun Chatterjee, P Murali Reddy, Mohan M Venigalla, Terry L Miller",1996/1,Journal Transportation research record,"The federal test procedure for vehicle emissions measurement treats the first 505 sec of engine operation as the transient mode. Using this definition as the basis, a special technique was developed and used to trace the elapsed time of vehicles from trip origins during the traffic assignment of zone-to-zone trips on a highway network and to determine the proportions of transient and stabilized operating modes on every link of the network. The travel models of the Sacramento (California) urban area were used to apply this technique and derive operating mode fractions for this urban area. The data from the Nationwide Personal Transportation Survey were used to distinguish between cold transient and hot transient modes. The operating mode fractions were stratified by functional class of roadways and the location within the urban area. The time of day of travel also was used for further stratification. The results show …",16
Deriving performance measures for transportation planning using ITS archived data,"Mohan Venigalla, Asma Ali",2005/9/1,Journal Civil Engineering and Environmental Systems,"Various modern sensor technologies deployed under the auspices of intelligent transportation systems (ITS) for data collection and archiving have helped in accumulating a wealth of transportation data in the form of data archives. Archiving of transportation data obtained from intelligent sources is practiced in most parts of the US under the auspices of the states' departments of transportation. However, recently there is a shift in the focus of archived data management systems (ADMS) from data collection and archiving to data analysis and distribution to stakeholders. This article discusses the use of archived ITS data for the development of performance measures for transportation planning and air quality support service. This service is packaged within a larger ADMS effort called Traffic Management Centers (TMC) Applications of Archived Data, which is also known by its working title ‘ADMS Virginia’. Nine sub …",15
"Speed Determination Models for the Highway Performance Monitoring System,","R. Margiotta, H. Cohen, G. Elkins, A. Rathi, and M.M. Venigalla",1993,Source Oak Ridge National Laboratory,,15
Methodology for deriving vehicle activity parameters from travel survey databases,"Soujanya Chalumuri, Mohan M Venigalla",2004,Journal Transportation research record,"Vehicle activity parameters are key inputs to mobile source emissions modeling. Emission factors are sensitive to these inputs, which vary by geography, time of day, and trip purpose classifications. The state of the practice in emission factor modeling relies heavily on default parameters imbedded in the models. Therefore, there is a need for deriving these inputs for the various geographic regions to provide realistic values. Methods are described for deriving vehicle activity parameters from travel surveys, such as starts distribution, fraction of vehicle miles traveled (VMT), trip length distribution, soak time distributions, and the VMT mix distribution. This methodology is applied for deriving vehicle activity parameters from Nationwide Personal Transportation Survey databases and conducting a sensitivity analysis of the MOBILE6 model with respect to these derived inputs. Inputs derived from travel surveys are …",14
Implications of transient mode duration for spatially disaggregated high-resolution emission inventory studies,"Mohan Venigalla, Don Pickrell",1997,Journal Transportation research record,"High resolution emission inventory studies, such as urban air-shed modeling, often use spatially disaggregated emission parameters in the form of link-specific emissions. A key input variable that influences operating mode mix on highway links is the transient mode duration (TMD) in which start-related emissions occur. The TMD variable also establishes the emission rates to be embedded in emission factor models. The basic emission rates built into the MOBILE model are based on a TMD of 505 seconds, which was based on the federal test procedure (FTP). For newer vehicles, it is indicated that the TMD is much less than 505 seconds. This study examines the effects of variations in TMD on the distribution of cold and hot transient VMT on network links, as well as their effect on overall emissions. A network assignment model developed to track operating modes of vehicles on network links was used on a large …",13
Generic vehicle speed models based on traffic simulation: Development and application,"R Margiotta, H Cohen, G Elkins, A Rathi, M Venigalla",1994/12/15,Issue CONF-9501116-1,"This paper summarizes the findings of a research project to develop new methods of estimating speeds for inclusion in the Highway Performance Monitoring System (HPMS) Analytical Process. The paper focuses on the effects of traffic conditions excluding incidents (recurring congestion) on daily average ed and excess fuel consumption. A review of the literature revealed that many techniques have been used to predict speeds as a function of congestion but most fail to address the effects of queuing. However, the method of Dowling and Skabardonis avoids this limitation and was adapted to the research. The methodology used the FRESIM and NETSIM microscopic traffic simulation models to develop uncongested speed functions and as a calibration base for the congested flow functions. The chief contributions of the new speed models are the simplicity of application and their explicit accounting for the effects of queuing. Specific enhancements include: (1) the inclusion of a queue discharge rate for freeways; (2) use of newly defined uncongested flow speed functions; (3) use of generic temporal distributions that account for peak spreading; and (4) a final model form that allows incorporation of other factors that influence speed, such as grades and curves. The main limitation of the new speed models is the fact that they are based on simulation results and not on field observations. They also do not account for the effect of incidents on speed. While appropriate for estimating average national conditions, the use of fixed temporal distributions may not be suitable for analyzing specific facilities, depending on observed traffic patterns. Finally, it is …",12
A constructability assessment method (CAM) for sustainable division of land parcels,"Thomas Brennan, Mohan M Venigalla",2016/11,Journal Land Use Policy,"Historically the land development process has lacked a decision support structure for evaluating undeveloped parcels of land for compatibility with land use policy and engineering constraints. This paper demonstrates an applied multi-criteria decision support structure for characterizing the spatial distribution and classification of a parcel’s potential to support residential lot construction. This support structure is based on parcel attributes quantified in a typical site feasibility report, to include: potential house yield, wetlands area, soil types, streams (surface drains), and steep slope areas. The analytical capabilities of geographic information system (GIS) are employed in the decision support structure named the constructability assessment method (CAM). CAM integrates a dynamic multi-criteria attribute assessment method, based on the Analytical Hierarchy Process (AHP), for a given set of administrative requirements …",11
A quick-response discrete transit-share model for transit-oriented developments,"Mohan Venigalla, Arsalan Faghri",2015/7/1,Journal Journal of Public Transportation,"Various studies have highlighted an apparent lack of analyses associated with the modal choice characteristics of transit-oriented developments (TODs) and emphasized the need for quick response models for estimating transit share in TOD areas. In this paper, a methodology for developing transit-share model for TOD’s using travel activity data is presented. A transit-share model is formulated as an innovative combination of the direct generation, urban travel factor (UTF), and logit models. This model determines transit usage in TODs based on household auto ownership as the primary input and the transit system variables as secondary inputs. Validation of the model indicates a close agreement with observed data. Since the input requirements to the TOD transit-share model are minimal, this model structure is expected to be very useful for sketch analysis of many TOD project alternatives.",11
Developing custom tools for deriving complex data from travel survey databases,"Mohan Venigalla, Soujanya Chalumuri, Rajit Mandapati",2005,Journal Transportation research record,"Data from large-scale travel survey databases, such as the Nationwide Personal Transportation Survey (NPTS) and the National Household Travel Survey (NHTS), are often used to derive complex parameters for transportation modeling applications not originally targeted by the surveys. When situations demand complex data manipulation tasks, publicly available tools for the purpose do not obviate the need for data users to sift through entire databases and develop custom solutions. This paper presents a flexible methodology for developing custom database tools for cost-effectively deriving application-specific information from travel survey data. The seven-step methodology accounts for assessment of needs, verification of validity of travel survey data to the application, establishment of scientific justification, development of functional requirements of the system, development of data model, definition of processes …",11
