titles,authors,date,source,descriptions,citations
Utilizing the organizational power of DNA scaffolds for new nanophotonic applications,"Hieu Bui, Sebastián A Díaz, Jake Fontana, Matthew Chiriboga, Remi Veneziano, Igor L Medintz",2019/9,Source Advanced Optical Materials,"Rapid development of DNA technology has provided a feasible route to creating nanoscale materials. DNA acts as a self‐assembled nanoscaffold capable of assuming any three‐dimensional shape. The ability to integrate dyes and new optical materials such as quantum dots and plasmonic nanoparticles precisely onto these architectures provides new ways to exploit their near‐ and far‐field interactions. A fundamental understanding of these optical processes will help drive development of next‐generation photonic nanomaterials. This review is focused on latest progress in DNA‐based photonic materials and highlights DNA scaffolds for rapidly assembling and prototyping nanoscale optical devices. Three areas are discussed including intrinsically active DNA structures displaying chiral properties, DNA scaffolds hosting plasmonic nanomaterials, and fluorophore‐labeled DNAs that engage in Förster resonance …",30
Synthesis of DNA origami scaffolds: current and emerging strategies,"Joshua Bush, Shrishti Singh, Merlyn Vargas, Esra Oktay, Chih-Hsiang Hu, Remi Veneziano",2020/7/26,Source Molecules,"DNA origami nanocarriers have emerged as a promising tool for many biomedical applications, such as biosensing, targeted drug delivery, and cancer immunotherapy. These highly programmable nanoarchitectures are assembled into any shape or size with nanoscale precision by folding a single-stranded DNA scaffold with short complementary oligonucleotides. The standard scaffold strand used to fold DNA origami nanocarriers is usually the M13mp18 bacteriophage’s circular single-stranded DNA genome with limited design flexibility in terms of the sequence and size of the final objects. However, with the recent progress in automated DNA origami design—allowing for increasing structural complexity—and the growing number of applications, the need for scalable methods to produce custom scaffolds has become crucial to overcome the limitations of traditional methods for scaffold production. Improved scaffold synthesis strategies will help to broaden the use of DNA origami for more biomedical applications. To this end, several techniques have been developed in recent years for the scalable synthesis of single stranded DNA scaffolds with custom lengths and sequences. This review focuses on these methods and the progress that has been made to address the challenges confronting custom scaffold production for large-scale DNA origami assembly.",28
One Step Synthesis of Gold‐Loaded Radial Mesoporous Silica Nanospheres and Supported Lipid Bilayer Functionalization: Towards Bio‐Multifunctional Sensors,"Remi Veneziano, Gaelle Derrien, Sisareuth Tan, Alain Brisson, Jean‐Marie Devoisselle, Joel Chopineau, Clarence Charnay",2012/12/7,Journal Small,"A simple synthetic route is developed to achieve gold functionalized radial mesoporous silica nanoparticles (Au‐MsNP) synthesized by a one step procedure fully compatible with basic conditions required for the preparation of monodispersed nanospheres. In a second step, Au‐MsNP particles have been coated with phospholipid bilayers in order to design an advanced biofunctional platform with the gold metallic nanoparticles previously grown into the pore channels and responsible for a plasmonic activity relevant for biosensing. The size of Au‐MsNP is checked by dynamic light scattering while zeta potential measurements reflect their surface charge. The particle morphology is characterized by transmission and scanning electron microscopy and the Si/Au ratios are obtained from energy dispersive X‐ray analysis. The textural properties of Au‐MsNP, specific surface area and pore size, are determined from N2 …",21
Mechanical properties of DNA hydrogels: towards highly programmable biomaterials,"Joshua Bush, Chih-Hsiang Hu, Remi Veneziano",2021/2/21,Source Applied Sciences,"DNA hydrogels are self-assembled biomaterials that rely on Watson–Crick base pairing to form large-scale programmable three-dimensional networks of nanostructured DNA components. The unique mechanical and biochemical properties of DNA, along with its biocompatibility, make it a suitable material for the assembly of hydrogels with controllable mechanical properties and composition that could be used in several biomedical applications, including the design of novel multifunctional biomaterials. Numerous studies that have recently emerged, demonstrate the assembly of functional DNA hydrogels that are responsive to stimuli such as pH, light, temperature, biomolecules, and programmable strand-displacement reaction cascades. Recent studies have investigated the role of different factors such as linker flexibility, functionality, and chemical crosslinking on the macroscale mechanical properties of DNA hydrogels. In this review, we present the existing data and methods regarding the mechanical design of pure DNA hydrogels and hybrid DNA hydrogels, and their use as hydrogels for cell culture. The aim of this review is to facilitate further study and development of DNA hydrogels towards utilizing their full potential as multifeatured and highly programmable biomaterials with controlled mechanical properties.",18
Synthesis and characterization of tethered lipid assemblies for membrane protein reconstitution,"Rémi Veneziano, Claire Rossi, Alexandre Chenal, Catherine Brenner, Daniel Ladant, Joël Chopineau",2017/10/28,Source Biointerphases,"Biological membranes and their related molecular mechanisms are essential for all living organisms. Membranes host numerous proteins and are responsible for the exchange of molecules and ions, cell signaling, and cell compartmentation. Indeed, the plasma membrane delimits the intracellular compartment from the extracellular environment and intracellular membranes. Biological membranes also play a major role in metabolism regulation and cellular physiology (e.g., mitochondrial membranes). The elaboration of membrane based biomimetic systems allows us to reconstitute and investigate, in controlled conditions, biological events occurring at the membrane interface. A whole variety of model membrane systems have been developed in the last few decades. Among these models, supported membranes were developed on various hydrophilic supports. The use of solid supports enables the direct use of …",13
Translocation and calmodulin-activation of the adenylate cyclase toxin (CyaA) of Bordetella pertussis,"Alexis Voegele, Darragh P O’Brien, Orso Subrini, Nicolas Sapay, Sara E Cannella, Véronique Yvette Ntsogo Enguéné, Audrey Hessel, Johanna Karst, Véronique Hourdel, Ana Cristina Sotomayor Perez, Marilyne Davi, Rémi Veneziano, Joel Chopineau, Patrice Vachette, Dominique Durand, Sébastien Brier, Daniel Ladant, Alexandre Chenal",2018/11,Source Pathogens and disease,"The adenylate cyclase toxin (CyaA) is a multi-domain protein secreted by Bordetella pertussis, the causative agent of whooping cough. CyaA is involved in the early stages of respiratory tract colonization by Bordetella pertussis. CyaA is produced and acylated in the bacteria, and secreted via a dedicated secretion system. The cell intoxication process involves a unique mechanism of transport of the CyaA toxin catalytic domain (ACD) across the plasma membrane of eukaryotic cells. Once translocated, ACD binds to and is activated by calmodulin and produces high amounts of cAMP, subverting the physiology of eukaryotic cells. Here, we review our work on the identification and characterization of a critical region of CyaA, the translocation region, required to deliver ACD into the cytosol of target cells. The translocation region contains a segment that exhibits membrane-active properties, i.e. is able to fold upon …",9
Multiplexed confocal and super-resolution fluorescence imaging of cytoskeletal and neuronal synapse proteins,"Syuan-Ming Guo, Remi Veneziano, Simon Gordonov, Li Li, Demian Park, Anthony B Kulesa, Paul C Blainey, Jeffrey R Cottrell, Edward S Boyden, Mark Bathe",2017/2/25,Journal bioRxiv,"Neuronal synapses contain dozens of protein species whose expression levels and localizations are key determinants of synaptic transmission and plasticity. The spectral properties of fluorophores used in conventional microscopy limit the number of measured proteins to four species within a given sample. The ability to perform high-throughput confocal or super-resolution imaging of many proteins simultaneously without limitation in target number imposed by this spectral limit would enable large-scale characterization of synaptic protein networks in situ. Here, we introduce PRISM: Probe-based Imaging for Sequential Multiplexing, a method that sequentially utilizes either high affinity Locked Nucleic Acid (LNA) or low affinity DNA probes to enable diffraction-limited confocal and PAINT-based super-resolution imaging. High-affinity LNA probes offer high-throughput, confocal-based imaging compared with PAINT, which uses low affinity probes to realize localization-based super-resolution imaging. Simultaneous immunostaining of all targets is performed prior to imaging, followed by sequential LNA/DNA probe exchange that requires only minutes under mild wash conditions. We apply PRISM to quantify the co-expression levels and nanometer-scale organization of one dozen cytoskeletal and synaptic proteins within individual neuronal synapses. Our approach is scalable to dozens of target proteins and is compatible with high-content screening platforms commonly used to interrogate phenotypic changes associated with genetic and drug perturbations in a variety of cell types.",9
Rapid DNA origami nanostructure detection and classification using the YOLOv5 deep convolutional neural network,"Matthew Chiriboga, Christopher M Green, David A Hastman, Divita Mathur, Qi Wei, Sebastían A Díaz, Igor L Medintz, Remi Veneziano",2022/3/9,Journal Scientific Reports,"The intra-image identification of DNA structures is essential to rapid prototyping and quality control of self-assembled DNA origami scaffold systems. We postulate that the YOLO modern object detection platform commonly used for facial recognition can be applied to rapidly scour atomic force microscope (AFM) images for identifying correctly formed DNA nanostructures with high fidelity. To make this approach widely available, we use open-source software and provide a straightforward procedure for designing a tailored, intelligent identification platform which can easily be repurposed to fit arbitrary structural geometries beyond AFM images of DNA structures. Here, we describe methods to acquire and generate the necessary components to create this robust system. Beginning with DNA structure design, we detail AFM imaging, data point annotation, data augmentation, model training, and inference. To …",6
Understanding Self-Assembled Pseudoisocyanine Dye Aggregates in DNA Nanostructures and Their Exciton Relay Transfer Capabilities,"Matthew Chiriboga, Sebastian A Diaz, Divita Mathur, David A Hastman, Joseph S Melinger, Remi Veneziano, Igor L Medintz",2021/12/28,Journal The Journal of Physical Chemistry B,"Progress has been made using B-form DNA duplex strands to template chromophores in ordered molecular aggregates known as J-aggregates. These aggregates can exhibit strong electronic coupling, extended coherent lifetimes, and long-range exciton delocalization under appropriate conditions. Certain cyanine dyes such as pseudoisocyanine (PIC) dye have shown a proclivity to form aggregates in specific DNA sequences. In particular, DX-tiles containing nonalternating poly(dA)–poly(dT) dinucleotide tracks (AT-tracks), which template noncovalent PIC dye aggregates, have been demonstrated to exhibit interesting emergent photonic properties. These DNA-based aggregates are referred to as J-bits for their similarity to J-aggregates. Here, we assemble multifluorophore DX-tile scaffolds which template J-bits into both contiguous and noncontiguous linear arrays. Our goal is to understand the relay capability of …",6
Stretching DNA origami: effect of nicks and Holliday junctions on the axial stiffness,"Wei-Hung Jung, Enze Chen, Remi Veneziano, Stavros Gaitanaros, Yun Chen",2020/12/2,Journal Nucleic acids research,"The axial stiffness of DNA origami is determined as a function of key nanostructural characteristics. Different constructs of two-helix nanobeams with specified densities of nicks and Holliday junctions are synthesized and stretched by fluid flow. Implementing single particle tracking to extract force–displacement curves enables the measurement of DNA origami stiffness values at the enthalpic elasticity regime, i.e. for forces larger than 15 pN. Comparisons between ligated and nicked helices show that the latter exhibit nearly a two-fold decrease in axial stiffness. Numerical models that treat the DNA helices as elastic rods are used to evaluate the local loss of stiffness at the locations of nicks and Holliday junctions. It is shown that the models reproduce the experimental data accurately, indicating that both of these design characteristics yield a local stiffness two orders of magnitude smaller than the corresponding …",5
A Microfluidic Platform to Monitor Real-Time Effects of Extracellular Vesicle Exchange between Co-Cultured Cells across Selectively Permeable Barriers,"Hunter G Mason, Joshua Bush, Nitin Agrawal, Ramin M Hakami, Remi Veneziano",2022/3/24,Journal International Journal of Molecular Sciences,"Exosomes and other extracellular vesicles (EVs) play a significant yet poorly understood role in cell–cell communication during homeostasis and various pathological conditions. Conventional in vitro and in vivo approaches for studying exosome/EV function depend on time-consuming and expensive vesicle purification methods to obtain sufficient vesicle populations. Moreover, the existence of various EV subtypes with distinct functional characteristics and submicron size makes their analysis challenging. To help address these challenges, we present here a unique chip-based approach for real-time monitoring of cellular EV exchange between physically separated cell populations. The extracellular matrix (ECM)-mimicking Matrigel is used to physically separate cell populations confined within microchannels, and mimics tissue environments to enable direct study of exosome/EV function. The submicron effective pore size of the Matrigel allows for the selective diffusion of only exosomes and other smaller EVs, in addition to soluble factors, between co-cultured cell populations. Furthermore, the use of PEGDA hydrogel with a very small pore size of 1.2 nm in lieu of Matrigel allows us to block EV migration and, therefore, differentiate EV effects from effects that may be mediated by soluble factors. This versatile platform bridges purely in vitro and in vivo assays by enabling studies of EV-mediated cellular crosstalk under physiologically relevant conditions, enabling future exosome/EV investigations across multiple disciplines through real-time monitoring of vesicle exchange.",3
Size-tunable ICG-based contrast agent platform for targeted near-infrared photoacoustic imaging.,"Shrishti Singh, Giovanni Giammanco, Chih-Hsiang Hu, Joshua Bush, Leandro Soto Cordova, Dylan J Lawrence, Jeffrey L Moran, Parag V Chitnis, Remi Veneziano",2023/2/1,Journal Photoacoustics,"Near-infrared photoacoustic imaging (NIR-PAI) combines the advantages of optical and ultrasound imaging to provide anatomical and functional information of tissues with high resolution. Although NIR-PAI is promising, its widespread use is hindered by the limited availability of NIR contrast agents. J-aggregates (JA) made of indocyanine green dye (ICG) represents an attractive class of biocompatible contrast agents for PAI. Here, we present a facile synthesis method that combines ICG and ICG-azide dyes for producing contrast agents with tunable size down to 230 nm and direct functionalization with targeting moieties. The ICG-JA platform has a detectable PA signal in vitro that is two times stronger than whole blood and high photostability. The targeting ability of ICG-JA was measured in vitro using HeLa cells. The ICG-JA platform was then injected into mice and in vivo NIR-PAI showed enhanced visualization of …",2
DNA Origami Presenting the Receptor Binding Domain of SARS-CoV-2 Elicit Robust Protective Immune Response,"Esra Oktay, Farhang Alem, Keziah Hernandez, Aarthi Narayanan, Remi Veneziano",2022,Journal bioRxiv,"Effective and safe vaccines are invaluable tools in the arsenal to fight infectious diseases. The rapid spreading of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) responsible of the coronavirus disease 2019 pandemic has highlighted the need to develop methods for rapid and efficient vaccine development. DNA origami nanoparticles (DNA-NPs) presenting multiple antigens in prescribed nanoscale patterns have recently emerged as a safe, efficient, and easily scalable alternative for rational design of vaccines. Here, we are leveraging the unique properties of these DNA-NPs and demonstrate that precisely patterning ten copies of a reconstituted trimer of the receptor binding domain (RBD) of SARS-CoV-2 along with CpG adjuvants on the DNA-NPs is able to elicit a robust protective immunity against SARS-CoV-2 in a mouse model. Our results demonstrate the potential of our DNA-NP-based approach for developing safe and effective nanovaccines against infectious diseases.",2
"Abstract MP207: a precision medicine approach for non-invasive, longitudinal, and quantitative monitoring of cardiac tissue-engineered scaffolds","Carmen Gil, Connor Evans, Lan Li, Merlyn Vargas, Gabriella Kabboul, Travis Fulton, Remi Veneziano, Nick Nick, Holly Bauser-Heaton, Ryan K Roeder, Vahid Serpooshan",2021/9/3,Conference Circulation Research,"3D bioprinting has revolutionized personalized and precision medicine by enabling the manufacturing of tissue constructs that precisely recapitulate the cellular and functional features of native tissues. In cardiac regenerative medicine, printed scaffolds have shown tremendous potential in repairing damaged heart, however, their clinical applications have been limited by the lack of precise noninvasive tools to monitor the patch function following implantation. By integrating state-of-the-art 3D bioprinting and photon-counting computed tomography (PCCT), this study introduces a new approach for bioengineering defect-specific scaffolds and monitoring their function. We prepared distinct CT-visible bioinks containing a variety of molecular or nanoparticle (NP) contrast agents, including iodine and gadolinium molecules, Au NPs, Gd2O3 NPs, and iodine-loaded liposomes (Fig 1A-B).",2
Enzymatic synthesis of gene-length single-stranded DNA,"Rémi Veneziano, Tyson R Shepherd, Sakul Ratanalert, Leila Bellou, Chaoqun Tao, Mark Bathe",2017/10/10,Journal bioRxiv,"Single-stranded DNA (ssDNA) increases the likelihood of homology directed repair with reduced cellular toxic ity, yet ssDNA synthesis strategies are limited by the maximum length attainable, as well control over nucleotide composition. Here, we apply purely enzymatic synthesis to generate ssDNA greater than 15 kb using asymmetric PCR, and illustrate the incorporation of diverse modified nucleotides for therapeutic and imaging applications.",2
Controlled Release in Hydrogels Using DNA Nanotechnology,"Chih-Hsiang Hu, Remi Veneziano",2022/1/19,Journal Biomedicines,"Gelatin is a biopolymer widely used to synthesize hydrogels for biomedical applications, such as tissue engineering and bioinks for 3D bioprinting. However, as with other biopolymer-based hydrogels, gelatin-hydrogels do not allow precise temporal control of the biomolecule distribution to mimic biological signals involved in biological mechanisms. Leveraging DNA nanotechnology tools to develop a responsive controlled release system via strand displacement has demonstrated the ability to encode logic process, which would enable a more sophisticated design for controlled release. However, this unique and dynamic system has not yet been incorporated within any hydrogels to create a complete release circuit mechanism that closely resembles the sequential distribution of biomolecules observed in the native environment. Here, we designed and synthesized versatile multi-arm DNA motifs that can be easily conjugated within a gelatin hydrogel via click chemistry to incorporate a strand displacement circuit. After validating the incorporation and showing the increased stability of DNA motifs against degradation once embedded in the hydrogel, we demonstrated the ability of our system to release multiple model cargos with temporal specificity by the addition of the trigger strands specific to each cargo. Additionally, we were able to modulate the rate and quantity of cargo release by tuning the sequence of the trigger strands.",1
Pharmacological insight into the activation of the human neuropeptide FF2 receptor,"Franck Talmont, Remi Veneziano, Gilles Dietrich, Lionel Moulédous, Catherine Mollereau, Jean-Marie Zajac",2020/12/1,Journal Peptides,"The neuropeptide FF2 (NPFF2) receptor, predominantly expressed in the central nervous system, plays an important role in the modulation of sensory input and opioid analgesia, as well as in locomotion, feeding, intestinal motility, reward, and the control of obesity. The NPFF2 receptor belongs to the RFamide peptide receptor family and to the G protein coupled receptor (GPCR) super family, but contrary to many other class A GPCRs, no 3D structure has been solved. Thus, it is essential to perform mutagenesis to gain information on the fine functioning of the NPFF2 receptor. In this study, we examined the role of aspartic acid (D) from the “D/ERY/F” motif found in the second intracellular loop (ICL2) and the role of the C-terminal end of the receptor in ligand binding and signal transduction. We found that mutation D3.49A does not impair binding capacities but inhibits G protein activation as well as adenylyl cyclase …",1
Nano-bioink solutions for cardiac tissue bioprinting,"Martin L Tomov, Merlyn Vargas, Carmen J Gil, Andrea S Theus, Alexander C Cetnar, Katherine Pham Do, Remi Veneziano, Vahid Serpooshan",2020/1/1,Book Nanomedicine for Ischemic Cardiomyopathy,"The ability to design and develop tissue and organ-specific bioinks with tailored biophysical and chemical properties has the potential to advance 3D bioprinting applications from the basic science realm to a truly clinical suite of bioengineering tools. In the field of cardiovascular tissue engineering, such bioinks could be used to improve cardiac disease treatment outcomes, serve as functional implantable tissues to restore lost function in the heart and/or the vasculature, as well as the next-generation drug screening platforms. Specifically, design and fabrication of nanomaterial-enhanced cardiac bioinks can facilitate the design and fabrication of novel biocompatible materials which are tailored to specific organ and pathologies. Using various nano-biomaterials, specific chemical and mechanical properties of natural and synthetic bioinks can be tailored to generate complex structures which resemble the structural …",1
DNA Scaffolds for Nanophotonics: Utilizing the Organizational Power of DNA Scaffolds for New Nanophotonic Applications (Advanced Optical Materials 18/2019),"Hieu Bui, Sebastián A Díaz, Jake Fontana, Matthew Chiriboga, Remi Veneziano, Igor L Medintz",2019/9,Journal Advanced Optical Materials,"DNA nanotechnology allows for precise positioning of optically active materials in the sub-nanometer regime. This is, in turn, driving new research into their near-and far-field interactions, as discussed by Igor L. Medintz and co-workers in their Review (article number 1900562). A fundamental understanding of these optical processes will help development of next generation photonic nanomaterials and processes. The cover image depicts a double-stranded DNA wire displaying multiple copies of the same dye engaged in homoFRET interactions following laser excitation.[Figure designed by Divita Mathur.]",1
