titles,authors,date,source,descriptions,citations
Phishfry-a proactive approach to classify phishing sites using scikit learn,"Daniel Brites, Mingkui Wei",2019/12/9,Conference 2019 IEEE Globecom Workshops (GC Wkshps),"Phishing is a type of malicious attack that involves the fooling of unsuspecting victims into providing or sharing personal information such as names, addresses, and banking information, which may lead to damages to the individual such as identity theft and financial losses. To combat phishing attacks, there have been many strides toward the use of newer technologies instead of conventional approaches such as personnel training and physical security. These technologies involve a proactive approach towards identifying Phishing websites that utilize machine learning and have become more and more efficient. In this paper, a more proactive and online machine learning approach is proposed that utilize features that have been well-accepted among industries and academia. Within the algorithm, prioritizing of features will be broken up into layers, and the output of the tool will be a digital tag that could be included …",5
How they interact? Understanding cyber and physical interactions against fault propagation in smart grid,"Zhuo Lu, Mingkui Wei, Xiang Lu",2017/5/1,Conference IEEE INFOCOM 2017-IEEE Conference on Computer Communications,"In the smart grid, computer networks (i.e., the cyber domain) are built upon physical infrastructures (i.e., the physical domain) to facilitate advanced functionalities that were considered not possible in legacy systems. It is envisioned that such a cyber-physical paradigm enables intelligent, collaborative controls to prevent faults from propagating along large-scale infrastructures, which is a primary cause for massive blackouts (e.g., Northeast blackout of 2003). Despite this promising vision, how effective cyber and physical interactions are against fault propagation is not yet fully investigated. In this paper, we use analysis and system-level simulations to characterize such interactions during load shedding, which is a process to stop fault propagation by shedding a computed amount of loads based on collaborative communication. Specifically, we model faults happening in the physical domain as a counting process, with …",5
Dominoes with communications: On characterizing the progress of cascading failures in smart grid,"Mingkui Wei, Zhuo Lu, Wenye Wang",2016/5/22,Conference 2016 IEEE International Conference on Communications (ICC),"Cascading failures are one of the most devastating forces in power systems, which may be initially triggered by minor physical faults, then spread with Domino-like chain-effect, resulting in large-scale blackout. How to prevent cascading failures becomes imperative, as our daily lives heavily depend on stable and reliable power supply. The next-generation power system, namely Smart Grid, is envisioned to facilitate real-time and distributed control of critical power infrastructures, thus effectively forestalling cascading failures. Although cascading failures have been well investigated in the literature, most studies were confined only in the power operation domain with the assumption that communication is always perfect, which is, however, not true for today's communication networks, where traffic congestion and random delay happen. Therefore, an open question is how to characterize cascading failures in the …",5
A proactive and deceptive perspective for role detection and concealment in wireless networks,"Zhuo Lu, Cliff Wang, Mingkui Wei",2016,Journal Cyber Deception: Building the Scientific Foundation,"In many wireless networks (e.g., tactical military networks), the one-to-multiple communication model is pervasive due to commanding and control requirements in mission operations. In these networks, the roles of nodes are non-homogeneous; i.e., they are not equally important. This, however, opens a door for an adversary to target important nodes in the network by identifying their roles. In this chapter, we focus on investigating an important open question: how to detect and conceal the roles of nodes in wireless networks? Answers to this question are of essential importance to understand how to identify critical roles and prevent them from being the primary targets. We demonstrate via analysis and simulations that it is feasible and even accurate to identify critical roles of nodes by looking at network traffic patterns. To provide countermeasures against role detection, we propose role concealment methods …",5
On detection and concealment of critical roles in tactical wireless networks,"Zhuo Lu, Cliff Wang, Mingkui Wei",2015/10/26,Conference MILCOM 2015-2015 IEEE Military Communications Conference,"In tactical wireless networks, the one-to-multiple communication model is pervasive due to commanding and control requirements in mission operations. In such networks, the roles of nodes are non-homogeneous; i.e., they are not equally important. This, however, opens a door for an adversary to target important nodes in the network by identifying their roles. In this paper, we investigate an important open question: how to detect and conceal the roles of nodes in tactical wireless networks? Answers to this question are of essential importance to understand how to identify critical roles and prevent them from being the primary targets. We demonstrate via analysis and simulations that it is feasible and even accurate to identify critical roles of nodes by looking at network traffic patterns. To provide countermeasures against role detection, we propose role concealment methods based on proactive network strategies. We …",5
Warmonger: inflicting denial-of-service via serverless functions in the cloud,"Junjie Xiong, Mingkui Wei, Zhuo Lu, Yao Liu",2021/11/12,Book Proceedings of the 2021 ACM SIGSAC Conference on Computer and Communications Security,"We debut the Warmonger attack, a novel attack vector that can cause denial-of-service between a serverless computing platform and an external content server. The Warmonger attack exploits the fact that a serverless computing platform shares the same set of egress IPs among all serverless functions, which belong to different users, to access an external content server. As a result, a malicious user on this platform can purposefully misbehave and cause these egress IPs to be blocked by the content server, resulting in a platform-wide denial of service. To validate the Warmonger attack, we ran months-long experiments, collected and analyzed the egress IP usage pattern of four major serverless service providers (SSPs). We also conducted an in-depth evaluation of an attacker's possible moves to inflict an external server and cause IP-blockage. We demonstrate that some SSPs use surprisingly small numbers of …",4
Domain Shadowing: Leveraging Content Delivery Networks for Robust Blocking-Resistant Communications.,Mingkui Wei,2021/8/11,Conference USENIX Security Symposium,"We debut domain shadowing, a novel censorship evasion technique leveraging content delivery networks (CDNs). Domain shadowing exploits the fact that CDNs allow their customers to claim arbitrary domains as the back-end. By setting the front-end of a CDN service as an allowed domain and the back-end a blocked one, a censored user can access resources of the blocked domain with all “indicators”, including the connecting URL, the SNI of the TLS connection, and the Host header of the HTTP (S) request, appear to belong to the allowed domain. Furthermore, we demonstrate that domain shadowing can be proliferated by domain fronting, a censorship evasion technique popularly used a few years ago, making it even more difficult to block. Compared with existing censorship evasion solutions, domain shadowing is lightweight, incurs negligible overhead, and does not require dedicated third-party support. As a proof of concept, we implemented domain shadowing as a Firefox browser extension and demonstrated its capability in circumventing censorship within a heavily censored country known by its strict censorship policies and advanced technologies.",4
Empirical comparison of DSLRs and smartphone cameras for latent prints photography,"Robert Pitts, Mingkui Wei, Jorn Yu, Alicia Rairden",2021/1,Source Wiley Interdisciplinary Reviews: Forensic Science,"Law enforcement agencies take extreme caution when it comes to the selection of the image acquisition devices for evidence photography. For example, there was a large gap between when the digital camera was invented and when it became popularly used, and when it was adopted by law enforcement agencies to capture images for the documentation of crime scenes and physical evidence. Similarly, although smartphones are commonly used for taking photos and are gradually replacing digital cameras to become the mostly used photography devices, using smartphones for evidence photography is still uncommon among law enforcement agencies. In this article, we discuss a particular use scenario of smartphone photography, that is, using a smartphone to capture images of latent fingerprints. To collect experimental data, images of fingerprints were taken by a standard digital SLR camera and a …",2
District Ransomware: Static and Dynamic Analysis,"Neil Andes, Mingkui Wei",2020/6/1,Conference 2020 8th International Symposium on Digital Forensics and Security (ISDFS),"Ransomware is one of the fastest growing threats to internet security. New Ransomware attacks happen around the globe, on a weekly basis. These attacks happen to individual users and groups, from almost any type of business. Many of these attacks involve Ransomware as a service, where one attacker creates a template Malware, which can be purchased and modified by other attackers to perform specific actions. The District Ransomware was a less well-known strain. This work focuses on statically and dynamically analyzing the District Ransomware and presenting the results.",2
On studying information dissemination in social-physical interdependent networks,"Mingkui Wei, Jie Wang, Zhuo Lu, Wenye Wang",2019/5/20,Conference ICC 2019-2019 IEEE International Conference on Communications (ICC),"Most existing studies for information dissemination in the online social network are based on variations of the classical epidemic model. In such a model, nodes recursively infect, or share information to, their neighboring nodes with a certain probability. The higher degree a node has, the more likely it gets infected by its neighbors. Although widely accepted, we found there are certain discrepancies between existing epidemic models and social interactions in reality. Firstly, the real-world social network is actually a dual-layered network, where a person shares information online to her online friends, and also offline to her real-life friends. More importantly, since a computer do not automatically share information, a computer exposed to information will not effectively receive it (i.e., getting infected and starting to infect others) unless its user receives it. Secondly, contrary to the epidemic model, the more friends a person …",2
How Can Cyber-Physical Interdependence Affect the Mitigation of Cascading Power Failure?,"Mingkui Wei, Zhuo Lu, Yufei Tang, Xiang Lu",2018/4/16,Conference IEEE INFOCOM 2018-IEEE Conference on Computer Communications,"Utilizing advanced communication technologies to facilitate power system monitoring and control, the smart grid is envisioned to be more robust and resilient against cascading failures. Although the integration of communication network does benefit the smart grid in many aspects, such benefits should not overshadow the fact that the interdependence between the communication network and the power infrastructure makes the smart grid more fragile to cascading failures. Thus, it is essential to understand the impact of such cyber-physical integration with interdependence from both positive and negative perspectives. In this paper, we develop a systematic framework to analyze the benefits and drawbacks of the cyber-physical interdependence. We use theoretical analysis and system-level simulations to characterize the impact of such interdependence. We identify two phases during the progress of failure …",2
Content delivery network assisted user geolocation,Mingkui Wei,2022/6/16,Patent office US,"Described herein is a novel approach for coarse-grained user geolocation leveraging widely-deployed content delivery networks (CDNs). This method relies on the fact that CDN providers deploy a number of edge servers that are geographically distributed across the world. Many of these edge servers are assigned with unique identifiers that are tied to their location, which can be retrieved by inspecting HTTP responses headers served by these edge servers. As a result, a website can infer coarse-grained user location by asking a user to send an HTTP request to an arbitrary domain that is known being served by a CDN, and inspecting the corresponding responses.",1
"Cyber and physical interactions to combat failure propagation in smart grid: Characterization, analysis and evaluation","Mingkui Wei, Zhuo Lu, Yufei Tang, Xiang Lu",2019/7/20,Journal Computer Networks,"The smart grid is envisioned to use a cyber-physical network paradigm to prevent failures from propagating along large-scale infrastructures, which is a primary cause for massive blackouts. Despite this promising vision, how effective cyber and physical interactions are against failure propagation is not yet fully investigated. In this paper, we use analysis and system-level simulations to characterize such interactions during load shedding, which is a process to stop failure propagation by shedding a computed amount of loads based on collaborative communication. Specifically, we model failures, such as system fault, happening in the physical domain as a counting process, with each count triggering a load shedding action in the cyber domain. Although global load shedding design is considered optimal by globally coordinating shedding actions, its induced failure probability (defined as the one that at least a given …",1
On modeling and understanding vehicle evacuation attacks in vanets,"Mingkui Wei, Zhuo Lu, Wenye Wang",2017/5/21,Conference 2017 IEEE International Conference on Communications (ICC),"To secure a Vehicular Ad-hoc Network (VANET), extensive studies have been conducted on developing authentication infrastructures, and identifying misbehaving vehicles. The effectiveness of such efforts heavily depends on the underlying communication network. However, information exchange in the VANET can be severely delayed because of its highly-dynamic and partially-connected topology. Such delay can be potentially exploited by attackers to cause physical impacts to the transportation system. In this paper, we propose and model a new attack, called vehicle evacuation attack, to investigate how the message delay endangers the trustworthiness in VANETs, and further causes physical impacts to cars on the road. Our study demonstrates that there exists a linear relationship between the delay of message dissemination and the impact of the vehicle evacuation attack, which can be used as a guideline …",1
When Third-Party JavaScript Meets Cache: Explosively Amplifying Security Risks on the Internet,"Tao Hou, Shengping Bi, Mingkui Wei, Tao Wang, Zhuo Lu, Yao Liu",2022/10/3,Conference 2022 IEEE Conference on Communications and Network Security (CNS),"Today's web applications feature the proliferation of third-party JavaScript inclusion, which incurs a range of security risks. Although attack strategies by manipulating third-party JavaScript files have been widely investigated, the adverse impact caused by third-party JavaScript inclusion and caching does not receive much attention. Specifically, when a malicious script is cached, it can revive and bite every time when a user visits any website that includes it, leading to a much worse effect of the attack. In this paper, we present the first comprehensive study on Alexa top one million websites to investigate how likely third-party JavaScript inclusion and caching can make an attack large-scale and long-lasting, and further to uncover insecure practices that carelessly or inadvertently exacerbate the attack impact. We also discuss potential solutions to improve current practices to minimize the security risk associated with …",
"Using smartphone camera and application to capture, analyze, and evaluate latent fingerprints in real-time","Mingkui Wei, Chi Chung Yu",2022/9/29,Patent office US,"Systems and methods for using a mobile device camera to capture photos of latent fingerprints are disclosed. Various embodiments disclosed implement machine learning and pattern matching algorithms to determine the quality of the captured photo of a latent fingerprint. The quality determined by the algorithms may be used to provide feedback to a user (eg, a CSI) such that the user can capture higher quality images that improve the reliability in using the fingerprint for search and/or matching.",
CacheLoc: Leveraging CDN Edge Servers for User Geolocation,"Mingkui Wei, Khaled Rabieh, Faisal Kaleem",2020,"Conference Security and Privacy in Communication Networks: 16th EAI International Conference, SecureComm 2020, Washington, DC, USA, October 21-23, 2020, Proceedings, Part II 16"," In nowadays’ Internet, websites rely more and more on obtaining users’ geolocation to provide customized services. However, besides Internet giants such as Google, who retains a large amount of detailed user information, most websites still rely on IP addresses for user geolocation, which is proven inaccurate and misleading by existing studies. In this paper, we propose a novel approach, namely CacheLoc, for coarse-grained user geolocation leveraging widely-deployed content delivery networks (CDNs). This work is motivated by the fact that CDN providers deploy a number of edge servers that are geographically distributed across the world. Many of these edge servers are assigned with unique identifiers that are tied to their location, which can be easily retrieved by inspecting HTTP responses headers served by these edge servers. As a result, a website can infer coarse-grained user location by asking …",
"Modeling, Evaluation and Enhancement of Threats-Induced Reliability in Cyber-Physical Systems.",Mingkui Wei,2016/6/6,"Description WEI, MINGKUI. Modeling, Evaluation and Enhancement of Threats-Induced Reliability in Cyber-Physical Systems.(Under the direction of Wenye Wang.)The Cyber-Physical System (CPS) has become to be a popular topic in the recent decades. The CPS integrates the cyber-system, ie, advanced communication networks, and the conventional physical system, such as power grids and transportation systems, such that real-time monitoring and control can be implemented. And as a result, the efficiency and effectiveness of conventional physical-system can be greatly enhanced. However, the integrating of the communication network, unfortunately, also makes the CPS especially susceptible to cyber-attacks. Already one of the biggest concern in the cyber-world, cyber-attacks in CPS gains the opportunity to directly and remotely attack physical devices, which may eventually interrupt and detriment the normal operation of physical systems. To this end, it is imperative to understand the physical impact that can be caused by cyber-attacks in the Cyber-Physical System. The focus of this thesis has been placed on modeling, evaluating and enhancing such physical impacts on two of the most critical cyber-physical systems, which are, the Smart Grid, and the Intelligent Transportation System.","WEI, MINGKUI. Modeling, Evaluation and Enhancement of Threats-Induced Reliability in Cyber-Physical Systems.(Under the direction of Wenye Wang.)",
On Modeling and Understand Vehicle Evacuation Attacks in VANETs,"MINGKUI WEI, ZHUO LU, WENYE WANG","Cyber Security and Security-Driven Reliability in Cyber-Physical Systems Page 1 On Modeling 
and Understand Vehicle Evacuation Attacks in VANETs MINGKUI WEI, SAM HOUSTON 
STATE UNIVERSITY ZHUO LU, UNIVERSITY OF SOUTH FLORIDA WENYE WANG, NORTH 
CAROLINA STATE UNIVERSITY Page 2 VANET Security • Vehicular Ad-hoc Network - V2V 
and V2I network. - Authentication in partially connected, distributed and highly dynamic 
network. • Existing works: - Secure authentication infrastructure [Li’07, Nowey’06]. - Protocols 
to preserve user privacy [Zhang’11, Pan’13]. • What’s Missing: - Rely on communications, 
which are not reliable in VANET. - Not effective with extreme long delay. 2 Page 3 Motivation • 
Physical character matters! • Inherited from delayed information exchange, and is unavoidable. 
• Understanding and minimizing the impact are imperative. 3 Congestion ahead! I will exit... …","Scholar articles On Modeling and Understand Vehicle Evacuation Attacks in VANETsM WEI, Z LU, W WANG",,
