titles,authors,date,source,descriptions,citations
Mechanisms of self-assembly in solution grown ZnO nanorods,"ZN Urgessa, K Talla, SR Dobson, OS Oluwafemi, EJ Olivier, JH Neethling, JR Botha",2013/10/1,Journal Materials Letters,"The mechanisms for self-assembly of ZnO nanorods grown by chemical bath deposition are investigated in detail. Using a combination of scanning electron microscopy, x-ray diffraction and transmission electron microscopy, the growth mechanism of ZnO nanostructures from a solution was studied. The study revealed that the mechanism of nucleation is the crucial step in controlling the morphology, orientation and distribution of the nanostructures on a silicon substrate. In the absence of a seed layer, rods initially nucleated from eroded regions in precipitated Zn(OH)2 lead to the formation of flower-like, hemi-spherically arranged nanorods. In the presence of a higher density seed layer, well-aligned nanorods form on the seed layer coated substrate as a result of competition between homogeneous and heterogeneous nucleation. In general, the initial precipitation of Zn(OH)2 in a basic solution followed by its …",16
Finite element analysis of composite hardened walls subjected to blast loads,Girum S Urgessa,2009/9,Journal Journal of Engineering and Applied Sciences,"Problem statement: There is currently no standard design guideline to determine the number of composites needed to retrofit masonry walls in order to withstand a given explosion. Past design approaches were mainly based on simplified single-degree-of-freedom analysis. A finite element analysis was conducted for concrete masonry walls hardened with composites and subjected to short duration blast loads. Approach: The analysis focused on displacement time history responses which form the basis for retrofit design guidelines against blast loadings. The blast was determined from 0.5 kg equivalent TNT explosive at 1.83 m stand-off distance to simulate small mailroom bombs. Two and four layered retrofitted walls were investigated. Uncertainties in the finite model analysis of walls such as pressure distributions, effect of mid height explosive bursts versus near the ground explosive bursts and variations in modulus of elasticity of the wall were presented. Results: Uniformly distributed blast loads over the retrofitted wall height produced a small difference in peak displacement results when compared to the non-uniform pressure distribution. Ground explosive burst was shown to produce a 62.7% increase in energy and a higher peak displacement response when compared to midheight explosive burst. Conclusion: The parametric study on the variation of modulus of elasticity of concrete masonry showed no significant effect on peak displacement affirming the use of the resistance deflection contribution of the composite in retrofit designs.",16
Civil engineering body of knowledge: Preparing the future civil engineer,Civil Engineering Body of Knowledge 3 Task Committee,2019/4/16,Publisher American Society of Civil Engineers,Prepared by the Civil Engineering Body of Knowledge 3 Task Committee of the Committee on Education of the American Society of Civil Engineers,15
Surface characterization of ZnO nanorods grown by chemical bath deposition,"Crispin Munyelele Mbulanga, ZN Urgessa, SR Tankio Djiokap, JR Botha, MM Duvenhage, HC Swart",2016/1/1,Journal Physica B: Condensed Matter,"The surface composition of as-grown and annealed ZnO nanorods (ZNs) grown by a two-step chemical bath deposition method is investigated by the following surface-sensitive techniques: Time-of-Flight Secondary Ion Mass Spectroscopy (TOF-SIMS), X-ray Photoelectron Spectroscopy (XPS) and Auger Electron Spectroscopy (AES). The presence of H on the surface and throughout the entire thickness of ZNs is confirmed by TOF-SIMS. Based on TOF-SIMS results, the O2 XPS peak mostly observable at ~531.5 is assigned to O bound to H. Furthermore, it is found that the near surface region of as-grown ZNs is Zn-rich, and annealing at high temperature (~850 °C) removes H-related defects from the surface of ZNs and affect the balance of zinc and oxygen concentrations.",15
Structural assessment of fiber-reinforced polymer composite electric poles,"Girum Urgessa, Sara Mohamadi",2016/1/1,Journal Procedia engineering,"Engineers are increasingly tasked with designing and operating structures that incorporate the philosophy of resiliency across a variety of critical infrastructure sectors. Electric distribution and transmission systems are examples of the critical infrastructure sectors. The majority of existing electrical poles supporting electric distribution systems in the United States are made out of wood. It is estimated that up to 3.6 million existing electric wood poles have to be replaced every year. One of the primary hardening strategies is upgrading wooden electric poles and supporting structures with stronger materials that withstand hurricane-force winds. This paper presents finite element analysis of fiber-reinforced polymer composite poles including parametric studies on geometric characteristics, fiber orientation, number of layers, and lamina thickness.",15
Progressive collapse design of reinforced concrete frames using structural optimization and machine learning,"MJ Esfandiari, GS Urgessa",2020/12/1,Journal Structures,"This paper uses an innovative algorithm combining machine learning as a decision-maker (DM) and Particle Swarm Optimization (PSO), called DMPSO, as a structural optimization technique, to design reinforced concrete frames for progressive collapse employing the alternate path method. In the alternate path method, multiple scenarios of removing critical elements should be considered, which makes the design process extremely repetitive and costly. Therefore, the development of an optimization technique is beneficial for producing efficient and cost-effective design solutions. The effectiveness of the proposed optimization algorithm is illustrated in optimization of a reinforced concrete structure that is subjected to lateral seismic forces, while the design concurrently satisfies both the American Concrete Institute provisions and the Unified Facilitates Criteria progressive collapse requirements. The results confirm …",14
Effect of morphology and surface treatment on the performance of ZnO nanorod-based dye-sensitized solar cells,"ZN Urgessa, Raffael Ruess, SR Tankio Djiokap, JR Botha, Derck Schlettwein",2019/8/25,Journal Journal of Alloys and Compounds,"The effect of morphology and surface treatment on the performance of solution-grown ZnO nanorods as an electrode in a dye sensitized solar cell is demonstrated. Treatment includes the addition of EosinY during growth, post growth NaOH-based treatment and the production of nanorod-nanoparticle hybrid structures. The electrodes were sensitized using the organic indoline dye DN216 and dye-sensitized solar cells were prepared. Charge transfer dynamics and light harvesting properties were studied by absorbance spectroscopy, I–V measurements, voltage-decay measurements and electrochemical impedance spectroscopy. The introduction of EosinY to the precursor solution was found to increase the diameter of the rods and to produce nano-scale roughness. This lead to an improvement in dye loading and surface passivation against recombination leading to both an increase in VOC and JSC of the device …",14
Estudo da decomposição térmica de propelente sólido compósito de baixa emissão de fumaça,"Jony Andrade, Antonio Gonçalves Frutuoso, Koshun Iha, José Atílio Fritz Fidel Rocco, Eduardo M Bezerra, Jivaldo do Rosário Matos, Maria Encarnación Vázquez Suárez-Iha",2008,Journal Química Nova,"The thermal decomposition of hydroxyl-terminated polybutadiene (HTPB)/ammonium nitrate (AN) based propellants, so called smokeless formulations, and raw materials were investigated by differential scanning calorimetry (DSC) and thermogravimetry (TG). The thermoanalytical profile of different components and of propellant were evaluated and the Arrhenius parameters for the thermal decomposition of the propellant sample were determined by the Ozawa method. The kinetic parameters of the thermal decomposition of propellant samples were determined by DSC measurements. The values obtained for activation energy (Ea) and pre-exponential factor were 163 kJ mol-1 and 1.94 x10 (6) min-1.",14
Psychosocial conditions and resilience status of street children in Jimma Town,"Berhanu Nigussie Worku, Dinaol Urgessa, Getachew Abeshu",2019,Journal Ethiopian journal of health sciences,"BACKGROUND: Traditional research and practices focused on an investigation of risk factors to handle psychosocial problems street children faced while surviving on the street. However, more recently, attention has been given to how knowledge can be developed in the area to devise interventions that reflect the promotion of resilience as a means of achieving positive outcomes for the children. The purpose of this study was to explore the psychosocial conditions and resilience status of street children in Jimma Town.",12
Patterned growth of ZnO nanorods by chemical bath deposition,"ZN Urgessa, JR Botha, SR Tankio Djiokap, C Coleman, S Bhattacharyya",2018/4/15,Journal Physica B: Condensed Matter,"In this study, the growth of ZnO nanorods by chemical bath deposition on electron beam lithography patterned photoresist is demonstrated. The effect of patterning parameters on the density and distribution of the rods on a patterned substrate is illustrated. The possibility of using such ordered ZnO nanorods for nanoscale morphology control of the absorber layer in bulk heterojunction solar cells is proposed.",12
Review of polymer coatings used for blast strengthening of reinforced concrete and masonry structures,"Girum S Urgessa, Mohammadjavad Esfandiari",2018,Conference International Congress on Polymers in Concrete (ICPIC 2018) Polymers for Resilient and Sustainable Concrete Infrastructure 16,"This paper presents a literature review on the use of polymer coatings in strengthening reinforced concrete and masonry structures against the effects of blast. The use of glass and carbon fiber-reinforced polymers (GFRP and CFRP) in blast strengthening applications has been studied very well in the past two decades. However, experimental and numerical studies of polymer coatings used in blast strengthening applications are scarce in literature. This paper compiles the available experimental and numerical studies that utilized polymer coatings as protective layers, including, but not limited to, polyurea and polyurethane spray-on polymers.",12
Quasi-balanced failure approach for evaluating moment capacity of FRP underreinforced concrete beams,"Kyoung-Kyu Choi, Girum Urgessa, Mahmoud M Taha, Arup K Maji",2008/6,Journal Journal of Composites for Construction,"Failure of concrete beam sections underreinforced with fiber-reinforced polymer (FRP) is initiated by FRP rupture before concrete crushing. In such a case, the typical rectangular stress block based on the balanced failure mechanism may not apply. In the present study, rigorous sectional analyses are performed implementing existing concrete stress-strain models for a wide range of values of design parameters. Based on the results of the numerical analyses, the variation of parameters of equivalent stress block of concrete was investigated, and an alternative, yet simple, design method for evaluating moment-carrying capacity of FRP underreinforced concrete beam using quasi-balanced failure approach was developed. The proposed design method was verified by comparing the predicted moment-carrying capacity with existing test results.",12
Significance of Stress-block Parameters on the Moment Capacity of Sections Under-reinforced with FRP,"G Urgessa, S Horton, MM Reda Taha, A Maji",2005/10/1,Journal Special Publication,"For under-reinforced concrete sections reinforced with FRP, failure of a member is initiated by rupture of the FRP bar and the typical ACI compression stressblock might not be applicable. This is because of the fact that the corresponding strain at the extreme fiber of the concrete will not reach the ultimate strain in concrete. Therefore, accurate computation of flexural capacity requires developing equivalent stress-block parameters that represent the stress distribution in the concrete at a particular strain level. While the ACI 440 permits the use of a simplified approach to calculate moment capacities that do not require equivalent stress-block calculations, the significance of this simplification needs to be examined. This paper suggests a family of curves based on the extreme fiber strain in concrete using three existing stress-strain models. The paper highlights the significance of these curves for different values of compressive strengths of concrete.",12
Refluxed sol–gel synthesized ZnO nanopowder with variable zinc precursor concentrations,"Endris Taju Seid, Francis B Dejene, Zelalem N Urgessa, Johannes R Botha",2018/11,Journal Applied Physics A,"ZnO nanoparticles were synthesized using refluxed sol–gel method with variable zinc precursor concentration ranging from 0.1 to 0.2 M. The structural, morphology and optical properties of ZnO nanostructures were investigated using different characterization techniques. Concentration of zinc precursor significantly affects the morphology, structural and optical properties. All ZnO samples prepared are pure hexagonal wurtzite in structure and the crystallite sizes increases from 24 to 35 nm. The average lattice parameters were calculated as a = 0.3267 nm and c = 0.5232 nm. The average bond length of ZnO nanocrystalline was calculated to be around 0.1988 nm. The photoluminescence measurement result shows that both UV (at 380 nm) and visible (between 428 and 636 nm centered at 540 nm) emissions are displayed with the excitation wavelength of 248.6 nm from NeCu laser source. The room …",11
Temperature-dependent properties of electrochemically grown CdS thin films from acetate precursor,"SZ Werta, OK Echendu, FB Dejene, ZN Urgessa, JR Botha",2018/9,Journal Applied Physics A,"Cadmium sulphide (CdS) thin films have been successfully deposited on glass/fluorine-doped tin oxide (glass/FTO) from an aqueous electrolyte solution containing cadmium acetate Cd(CH3COO)2 and sodium thiosulphate (Na2S2O3) using electrodeposition technique. The deposition electrolytic bath temperature was varied at 45, 65 and 85 °C. Two electrode system was applied and the corresponding structural, optical, morphological and compositional properties of these thin films have been characterized using X-ray diffraction, UV–Vis spectrophotometry, scanning electron spectroscopy, scanning probe microscopy and energy dispersive X-ray spectroscopy, respectively. The effect of post growth annealing on the structural, optical and morphological quality of the thin films is also reported. The results show that, growth temperature has significant influence on structural and optical properties of the film …",11
Structural capacities of spherically voided biaxial slab (SVBS),"Wondwosen B Ali, Girum S Urgessa",2014,Book Structures Congress 2014,"Demand for a lighter and safer concrete floor system to improve the span limit resulted from the high weight-to-stiffness/strength ratios of a solid, reinforced concrete slab has led to the emergence of spherically voided biaxial slab (SVBS). However, the voids impart a non-prismatic nature in both in-plane directions of this new slab system. Because of this non-prismatic nature, determination of stiffness and structural capacity of a spherically voided biaxial slab is inherently challenging. The inclusion of the voids is intuitively expected to compromise the stiffness and structural capacity of the slab. However, the extent of the compromise is not explicitly known. Therefore, in this paper, the reduction of the stiffness and structural capacities of the spherically voided slab is investigated in comparison to a solid slab with equal dimensions. A 3D, non-linear. finite element analyses software - namely, ANSYS Workbench 14.0 -  is …",11
Performance of lightweight natural-fiber reinforced concrete,"Harianto Hardjasaputra, Gino Ng, Girum Urgessa, Gabriella Lesmana, Steven Sidharta",2017,Journal MATEC web of conferences,"Concrete, the most common construction material, has negligible tension capacity. However, a reinforcement material such as natural fibers, can be used to improve the tensile properties of concrete. This paper presents experiments conducted on Super Lightweight Concrete mixed with coconut fibers (SLNFRC). Coconut fibers are regarded as one of the toughest natural fibers to strengthen concrete. Coconut fiber reinforced composites have been considered as a sustainable construction material because the fibers are derived from waste. These wastes, which are available in large quantities in Asia, have to be extracted from the husk of coconut fruits and must pass a mechanical process before being added to a concrete mixture. The Super Lightweight Concrete was made by mixing concrete paste with foam agent that can reduce the overall weight of concrete up to 60% with compressive strength up to 6 MPa. The …",10
"Chemical exposure in garage workers and related health risks on the biochemical levels: A comparative study in Harar town, eastern Ethiopia","Zerihun Ataro, Abraham Geremew, Fekadu Urgessa",2019/4,Journal SAGE Open Medicine,"Occupational exposure to chemicals causes a wide range of biological effects depending on the level and duration of exposure. The current study is intended to determine the differences in biochemical levels among garage workers compared with occupationally nonexposed participants in Harar town, eastern Ethiopia.",9
Development of a Composite Material Shell-Element Model for Impact Applications,Tobias Achstetter,2019,Institution George Mason University,"To achieve lower weight of vehicles and higher specific energy absorption in crush load cases, automotive companies are moving towards the utilization of composite materials. While the response to loading of traditional engineering materials, such as plastics and steel, is well understood and can be simulated accurately, designers of composite structures still rely heavily on physical testing of components to ensure the requirements of load bearing capabilities are met. The majority of composite material models that have been developed rely on non-physical material parameters that have to be calibrated in extensive simulations. A predictive model, based on physically meaningful input, is currently not available. The here presented material model is a step towards the goal of a truly predictive material model for composite materials.",9
Rebar cage construction and safety: Best practices,"Michael J Casey, Girum S Urgessa",2012/12/6,Publisher American Society of Civil Engineers,Sponsored by the Construction Institute of ASCE.,9
Durability and rheological characteristics of high-volume ground-granulated blast-furnace slag concrete containing CaCO3/anhydrate-based alkali activator,"Dongjin Kim, Cheol-Young Kim, Girum Urgessa, Jun Hyeok Choi, Cheolwoo Park, Jung Heum Yeon",2019/4/20,Journal Construction and Building Materials,"In this paper, durability and rheological characteristics of binary blended mixtures incorporating high-volume ground-granulated blast-furnace slag (GGBFS) were assessed based on a series of laboratory tests. Various durability characteristics such as restrained shrinkage cracking, freeze-thaw resistance, carbonation resistance, and chloride ion diffusion resistance were comprehensively investigated. The experimental results verified that the high-volume GGBFS replacements with a CaCO3/anhydrate-based alkali activator effectively improved the overall durability performance, especially when a replacement level of 70% was used. The promoted durability was mainly attributed to the formation of dense microstructure and low capillary porosity resulting from the enhanced degree of latent hydraulic and pozzolanic reactivity of GGBFS in the presence of alkali activator, which transformed a number of weak phases …",8
Comparison of predicted and experimental behaviour of RC slabs subjected to blast using SDOF analysis,"FB Mendonca, G Urgessa, K Iha, RJ Rocha, JAFF Rocco",2018/3/1,Journal Defence Science Journal,"Explosions emanating from terrorist attacks or military weapons cause damage to civilian and military facilities. Understanding the mechanical behaviour of reinforced concrete structures subjected to blast is of paramount importance for minimizing the possible blast damage. A full-scale experimental program consisting of six reinforced concrete slabs with compressive strengths of 60 MPa, 50 MPa and 40 MPa, measuring 1.0 m× 1.0 m× 0.08 m, and subjected to 2.7 kg of non-confined plastic bonded explosive, was conducted in blast test area of Science and Technology Aerospace Department (Brazilian Air Force). This paper compares experimentally measured peak displacement values with theoretical values. Theoretical analysis was carried out using single degree of freedom (SDOF) models. The comparison showed that SDOF analysis worked very well in predicting the reinforced concrete slab peak …",8
Blast Response of 60 MPa Reinforced Concrete Slabs Subjected to Non-Confined Plastic Explosives,"Fausto B Mendonca, Girum S Urgessa, José AFF Rocco",2017/4,Book Structures Congress 2017,"Multiple blast tests were conducted on RC slabs at the Science and Technology Aerospace Department in Brazil. This paper presents the description of the experimental test set-up, instrumentation and results from a sub-set of the tests conducted on four 60 MPa concrete slabs with reinforcement ratios of 0.25% in two-way. In addition, one of the four slabs was retrofitted with 50 mm thick foam to determine if the foam has the capacity to reduce the blast response of the slab. The slabs were simply supported on two sides and the explosive was detonated at 2 m stand-off distance. The explosive charge was non-confined C4 plastic explosive cylinder. The equivalent TNT mass of the explosive ranges by 2.6-2.76 kg. Accelerometers, displacement and pressure gages were used to measure blast wave parameters and global response of the slabs. A high-speed digital camera in conjunction with a rugged notebook was …",8
Computational model for internal relative humidity distributions in concrete,"Wondwosen Ali, Girum Urgessa",2014,Journal Journal of Computational Engineering,"A computational model is developed for predicting nonuniform internal relative humidity distribution in concrete. Internal relative humidity distribution is known to have a direct effect on the nonuniform drying shrinkage strains. These nonuniform drying shrinkage strains result in the buildup of internal stresses, which may lead to cracking of concrete. This may be particularly true at early ages of concrete since the concrete is relatively weak while the difference in internal relative humidity is probably high. The results obtained from this model can be used by structural and construction engineers to predict critical drying shrinkage stresses induced due to differential internal humidity distribution. The model uses finite elment-finite difference numerical methods. The finite element is used to space discretization while the finite difference is used to obtain transient solutions of the model. The numerical formulations are then programmed in Matlab. The numerical results were compared with experimental results found in the literature and demonstrated very good agreement.",8
Fire performance of functionally-graded-material sheathed load bearing thin-walled structural framing,"Elias Ali, Kermelos Woldeyes, Girum Urgessa",2021/10/1,Journal Fire Safety Journal,"This paper presents the fire rating performance of load-bearing thin-walled system sheathed with Functionally Graded Material (FGM) board under standard ISO834 fire through numerical simulation. FGMs are one of the new classes of advanced composite materials that possess continuous variation of material properties within a given direction. The composition of the FGM sheathing is defined by the volume fractions of the constituents’ materials (metal/ceramic) based on the power-law (P-FGM) material function. The general rule of mixtures is then used to predict the thermo-mechanical properties of the FGM sheathing. Fire rating analyses for the Cold-Formed Steel (CFS) wall system were conducted under steady-state conditions where the elastic buckling load from bifurcation analysis under fire conditions was first obtained. Then using the RIKS ON algorithm, collapse analysis was performed in a time frame until …",7
Numerical investigation of reinforced soil structures with GRS-IBS design features,"F Gebremariam, BF Tanyu, E Güler, GS Urgessa, P Shen",2021/2,Journal Geosynthetics International,"This paper focuses on investigation of the effects of the presence of a bearing bed and reinforced soil foundation (RSF), the vertical reinforcement spacing and reinforcement stiffness, and subgrade compressibility on design components, including the lateral displacement of facing, maximum tension in reinforcement (Tmax), connection strength (To), and differential settlement in reinforced soil structures reinforced with woven geotextile. The investigation was conducted through numerical simulation of reinforced soil structures using the finite element program Plaxis 2D under plain strain condition. The results from the numerical analyses showed that the vertical reinforcement spacing has more effect on the design components than the reinforcement stiffness. The effect of slab load in widely spaced structures showed that the Tmax decreased linearly with depth. However, for closely spaced structures with a bearing …",7
Multilateral cybersecurity governance: Divergent conceptualizations and its origin,Worku Gedefa Urgessa,2020/4/1,Journal Computer Law & Security Review,"Conventional wisdom holds that none of the main global challenges of the 21st century—whether it is climate change, nuclear weapons or cyber insecurity—can be adequately addressed without proper international cooperation. However, multilateral cooperation in many issue areas including cybersecurity is in a state of gridlock. Diverging conceptualizations of the subject matter has been offered as one driving factor behind the difficulty to cooperate at the international level.",7
Review of quasi-analytical and cavity expansion methods for projectile penetration of concrete targets,"Robert Sobeski, Girum Urgessa",2015/3,Journal International Journal of Protective Structures,"This paper presents state-of-the art review on the development of quasi-analytical and cavity expansion methods that are used to determine projectile penetration of targets, dating back to the middle of the 20th century. The paper briefly describes the three general approaches used in determining the impact mechanics of targets subjected to projectiles; quasi-analytical, analytical and numerical approaches. Then, the paper provides detailed review of quasi-analytical and analytical methods because they are quite important in characterizing small-scale or large-scale experimental data; developing a basic understanding of the penetration mechanics; and making faster predictions of global parameters such as penetration depth within the limits of applicability of the methods. Quasi-analytical methods are employed when the physical phenomenon being described is highly complex and dependent upon variables that …",7
Two Dimensional Micromechanics Based Computational Model for Spherically Voided Biaxial Slabs (SVBS),Wondwosen Belay Ali,2014,Institution George Mason University,"The demand for reducing the weight-to-stiffness and strength ratios of solid reinforced concrete slabs, while improving their span limit, has led to the emergence of spherically voided biaxial slab (SVBS) systems. However, the presence of the spherical voids makes the structural analysis of SVBS inherently challenging because of the heterogeneous and periodically varying complex cross-sectional geometry. Current analysis procedures heavily rely on proprietary manufacturer information with a recommendation of treating SVBS as solid reinforced concrete slabs and applying global reduction factors without giving regard to the microstructures of the SVBS itself. This dissertation presents new load-response analysis models that use a finite element based micromechanical homogenization procedure for predicting the elastic structural behavior of SVBS. Firstly, a representative volume element (RVE) or unit cell of a …",7
