titles,authors,date,source,descriptions,citations
Influence of Metal-MoS2 Interface on MoS2 Transistors Performance: A Comparison of Ag and Ti Contacts,"Hui Yuan, Guangjun Cheng, Lin You, Haitao Li, Hao Zhu, Wei Li, Joseph J Kopanski, Yaw Obeng, Angela R Hight Walker, David J Gundlach, Curt A Richter, Dimitris E Ioannou, Qiliang Li",2015,Journal ACS Applied Materials & Interfaces,"In this work, we compare the electrical characteristics of MoS2 field-effect transistors (FETs) with Ag source/drain contacts with those with Ti and demonstrate that the metal–MoS2 interface is crucial to the device performance. MoS2 FETs with Ag contacts show more than 60 times higher ON-state current than those with Ti contacts. In order to better understand the mechanism of the better performance with Ag contacts, 5 nm Au/5 nm Ag (contact layer) or 5 nm Au/5 nm Ti film was deposited onto MoS2 monolayers and few layers, and the topography of metal films was characterized using scanning electron microscopy and atomic force microscopy. The surface morphology shows that, while there exist pinholes in Au/Ti film on MoS2, Au/Ag forms a smoother and denser film. Raman spectroscopy was carried out to investigate the metal–MoS2 interface. The Raman spectra from MoS2 covered with Au/Ag or Au/Ti film …",104
Porphyrins bearing arylphosphonic acid tethers for attachment to oxide surfaces,"Kannan Muthukumaran, Robert S Loewe, Arounaguiry Ambroise, Shun-ichi Tamaru, Qiliang Li, Guru Mathur, David F Bocian, Veena Misra, Jonathan S Lindsey",2004/3/5,Journal The Journal of Organic Chemistry,"Synthetic molecules bearing phosphonic acid groups can be readily attached to oxide surfaces. As part of a program in molecular-based information storage, we have developed routes for the synthesis of diverse porphyrinic compounds bearing phenylphosphonic acid tethers. The routes enable (1) incorporation of masked phosphonic acid groups in precursors for use in the rational synthesis of porphyrinic compounds and (2) derivatization of porphyrins with masked phosphonic acid groups. The precursors include dipyrromethanes, monoacyldipyrromethanes, and diacyldipyrromethanes. The tert-butyl group has been used to mask the dihydroxyphosphoryl substituent. The di-tert-butyloxyphosphoryl unit is stable to the range of conditions employed in syntheses of porphyrins and multiporphyrin arrays yet can be deprotected under mild conditions (TMS-Cl/TEA or TMS-Br/TEA in refluxing CHCl3) that do not cause …",98
Porphyrins bearing mono or tripodal benzylphosphonic acid tethers for attachment to oxide surfaces,"Robert S Loewe, Arounaguiry Ambroise, Kannan Muthukumaran, Kisari Padmaja, Andrey B Lysenko, Guru Mathur, Qiliang Li, David F Bocian, Veena Misra, Jonathan S Lindsey",2004/3/5,Journal The Journal of Organic Chemistry,"The ability to attach redox-active molecules to oxide surfaces in controlled architectures (distance, orientation, packing density) is essential for the design of a variety of molecular-based information storage devices. We describe the synthesis of a series of redox-active molecules wherein each molecule bears a benzylphosphonic acid tether. The redox-active molecules include zinc porphyrins, a cobalt porphyrin, and a ferrocene-zinc porphyrin. An analogous tripodal tether has been prepared that is based on a tris[4-(dihydroxyphosphorylmethyl)phenyl]-derivatized methane. A zinc porphyrin is linked to the methane vertex by a 1,4-phenylene unit. The tripodal systems are designed to improve monolayer stability and ensure vertical orientation of the redox-active porphyrin on the electroactive surface. For comparison purposes, a zinc porphyrin bearing a hexylphosphonic acid tether also has been prepared. The …",98
Synthesis of porphyrins bearing hydrocarbon tethers and facile covalent attachment to Si (100),"Zhiming Liu, Amir A Yasseri, Robert S Loewe, Andrey B Lysenko, Vladimir L Malinovskii, Qian Zhao, Shyam Surthi, Qiliang Li, Veena Misra, Jonathan S Lindsey, David F Bocian",2004/8/20,Journal The Journal of Organic Chemistry,"The use of redox-active molecules as the active storage elements in memory chips requires the ability to attach the molecules to an electroactive surface in a reliable and robust manner. To explore the use of porphyrins tethered to silicon via carbosilane linkages, 17 porphyrins have been synthesized. Fourteen porphyrins bear a tether at a single meso site, and three porphyrins bear functional groups at two β sites for possible two-point attachment. Two high-temperature processing methods (400 °C under inert atmosphere) have been developed for rapid (minutes), facile covalent attachment to Si platforms. The high-temperature processing conditions afford attachment either by direct deposition of a dilute solution (1 μM−1 mM) of the porphyrin sample onto the Si substrate or sublimation of a neat sample onto the Si substrate. The availability of this diverse collection of porphyrins enables an in-depth examination of …",91
Electrical characterization of redox-active molecular monolayers on SiO2 for memory applications,"Qiliang Li, Shyam Surthi, Guru Mathur, Srivardhan Gowda, Veena Misra, Thomas A Sorenson, Robert C Tenent, Werner G Kuhr, Shun-ichi Tamaru, Jonathan S Lindsey, Zhiming Liu, David F Bocian",2003/6/30,Journal Applied physics letters,"Hybrid silicon capacitors have been successfully fabricated by attaching monolayers of redox-active molecules via self-assembly to ultrathin silicon dioxide layers. Capacitance, conductance, and cyclic voltammetric measurements have been used to characterize these capacitors. The presence of distinct capacitance and conductance peaks associated with oxidation and reduction of the monolayers at low gate voltages indicates discrete electron storage states for these capacitors, suggesting their feasibility in memory devices. The inherent molecular scalability and low-power operation coupled with existing silicon technology support the approach of hybrid molecule-silicon devices as a strong candidate for next generation electronic devices.",87
Silicon nanowire electromechanical switches for logic device application,"Qiliang Li, Sang-Mo Koo, Monica D Edelstein, John S Suehle, Curt A Richter",2007/8/8,Journal Nanotechnology,"We report the fabrication and characterization of nanowire electromechanical switches consisting of chemical-vapour-deposition-grown silicon nanowires suspended over metal electrodes. The devices operate as transistors with the suspended part of the nanowire bent to touch metal electrodes via electromechanical force by applying voltage. The reversible switching, large on/off current ratio, small subthreshold slope and low switching energy compared to current CMOSFET make the switches very attractive for logic device application. In addition, we have developed a physical model to investigate the switching characteristics and extract the material properties.",77
Precise alignment of single nanowires and fabrication of nanoelectromechanical switch and other test structures,"Qiliang Li, Sang-Mo Koo, Curt A Richter, Monica D Edelstein, John E Bonevich, Joseph J Kopanski, John S Suehle, Eric M Vogel",2007/3/12,Journal IEEE Transactions on Nanotechnology,"The integration of nanowires and nanotubes into electrical test structures to investigate their nanoelectronic transport properties is a significant challenge. Here, we present a single nanowire manipulation system to precisely maneuver and align individual nanowires. We show that a single nanowire can be picked up and transferred to a predefined location by electrostatic force. Compatible fabrication processes have been developed to simultaneously pattern multiple aligned nanowires by using one level of photolithography. In addition, we have fabricated and characterized representative devices and test structures including nanoelectromechanical switches with large on/off current ratios, bottom-gated silicon nanowire field-effect transistors, and both transfer-length-method and Kelvin test structures",74
Strain-engineering the anisotropic electrical conductance in ReS2 monolayer,"Sheng Yu, Hao Zhu, Kwesi Eshun, Chen Shi, Min Zeng, Qiliang Li",2016/5/9,Journal Applied Physics Letters,"Rhenium disulfide (ReS2) is a semiconducting layered transition metal dichalcogenide that exhibits a stable distorted 1 T (Re in octahedral coordination) phase. The reduced symmetry in ReS2 leads to in-plane anisotropy in various material properties. In this work, we performed a comprehensive first-principle computational study of strain effect on the anisotropic mechanical and electronic properties of ReS2 monolayers. We found that the anisotropic ratio in electron mobility along two principle axes is 2.36 while the ratio in hole mobility reaches 7.76. The study of strain applied along different directions shows that the elastic modulus is largest for out-of-plane direction, and the strain along a-direction induces indirect bandgap while strain along b- or c-direction does not. In addition, the carrier mobility can be significantly improved by the c-direction tensile strain. This study indicates that the ReS2 monolayer has …",68
Anisotropic thermoelectric behavior in armchair and zigzag mono-and fewlayer MoS2 in thermoelectric generator applications,"Abbas Arab, Qiliang Li",2015/9/3,Journal Scientific reports,"In this work, we have studied thermoelectric properties of monolayer and fewlayer MoS 2 in both armchair and zigzag orientations. Density functional theory (DFT) using non-equilibrium Green’s function (NEGF) method has been implemented to calculate the transmission spectra of mono-and fewlayer MoS 2 in armchair and zigzag directions. Phonon transmission spectra are calculated based on parameterization of Stillinger-Weber potential. Thermoelectric figure of merit, ZT, is calculated using these electronic and phonon transmission spectra. In general, a thermoelectric generator is composed of thermocouples made of both n-type and p-type legs. Based on our calculations, monolayer MoS 2 in armchair orientation is found to have the highest ZT value for both p-type and n-type legs compared to all other armchair and zigzag structures. We have proposed a thermoelectric generator based on monolayer MoS 2 …",66
Characterization of electrically active defects in high-k gate dielectrics by using low frequency noise and charge pumping measurements,"HD Xiong, Dawei Heh, Moshe Gurfinkel, Qiliang Li, Yoram Shapira, Curt Richter, Gennadi Bersuker, R Choi, John S Suehle",2007/9/1,Journal Microelectronic engineering,"The electrically active defects in high-k/SiO2 dielectric stacks are examined using a combination of low frequency noise (LFN) and charge pumping (CP) methods. The volume trap profile in the stacks is obtained by modeling the drain current noise spectra and charge pumping currents, with each technique covering a different depth range. The LFN is dependent on both the high-k and interfacial (IL) SiO2 thicknesses while the CP current is mainly dependent on the IL thickness.",66
High energy storage performances of Bi1− xSmxFe0. 95Sc0. 05O3 lead-free ceramics synthesized by rapid hot press sintering,"Xianlu Gao, Ye Li, Jianwei Chen, Chen Yuan, Min Zeng, Aihua Zhang, Xingsen Gao, Xubing Lu, Qiliang Li, Jun-Ming Liu",2019/7/1,Journal Journal of the European Ceramic Society,"Lead-free Bi1−xSmxFe0.95Sc0.05O3 (x = 0.15–0.19) ceramics were fabricated by rapid hot press sintering, and their structure, ferroelectric and energy storage properties were comprehensively investigated. All the samples are in the mixed phases with R3c rhombohedral and Pbnm orthorhombic structures. With increasing x, the ferroelectric polarization decreases gradually, while the polarization loop becomes gradually slimed too. An high recoverable energy density (˜2.21 J/cm3) and a large efficiency (˜76%) with good thermal stability (20 °C–120 °C) are obtained under electric field (230 kV/cm) for the optimized sample x = 0.17. Moreover, transmission electron microscopy and piezo-response force microscopy measurements reveal that the presence of two-phase coexistence favors the formation of polar nano-regions, leading to the linear-towards polarization behaviors and the enhanced dielectric …",64
Redox-Active Molecular Nanowire Flash Memory for High-Endurance and High-Density Non-Volatile Memory Applications,"Hao Zhu, Sujitra J Pookpanratana, John Bonevich, Sean N Natoli, Christina A Hacker, Tong Ren, John Suehle, Curt A Richter, Qiliang Li",2015/11/24,Journal ACS applied materials & interfaces,"In this work, high-performance top-gated nanowire molecular flash memory has been fabricated with redox-active molecules. Different molecules with one and two redox centers have been tested. The flash memory has clean solid/molecule and dielectric interfaces, due to the pristine molecular self-assembly and the nanowire device self-alignment fabrication process. The memory cells exhibit discrete charged states at small gate voltages. Such multi-bit memory in one cell is favorable for high-density storage. These memory devices exhibit fast speed, low power, long memory retention, and exceptionally good endurance (>109 cycles). The excellent characteristics are derived from the intrinsic charge-storage properties of the protected redox-active molecules. Such multi-bit molecular flash memory is very attractive for high-endurance and high-density on-chip memory applications in future portable electronics.",64
Electrical transport and low-frequency noise in chemical vapor deposited single-layer MoS2 devices,"Deepak Sharma, Matin Amani, Abhishek Motayed, Pankaj B Shah, A Glen Birdwell, Sina Najmaei, Pulickel M Ajayan, Jun Lou, Madan Dubey, Qiliang Li, Albert V Davydov",2014/3/18,Journal Nanotechnology,"We have studied temperature-dependent (77–300 K) electrical characteristics and low-frequency noise (LFN) in chemical vapor deposited (CVD) single-layer molybdenum disulfide (MoS 2) based back-gated field-effect transistors (FETs). Electrical characterization and LFN measurements were conducted on MoS 2 FETs with Al 2 O 3 top-surface passivation. We also studied the effect of top-surface passivation etching on the electrical characteristics of the device. Significant decrease in channel current and transconductance was observed in these devices after the Al 2 O 3 passivation etching. For passivated devices, the two-terminal resistance variation with temperature showed a good fit to the activation energy model, whereas for the etched devices the trend indicated a hopping transport mechanism. A significant increase in the normalized drain current noise power spectral density (PSD) was observed after the …",59
SOI field-effect diode DRAM cell: Design and operation,"Ahmad Z Badwan, Zakariae Chbili, Yang Yang, Akram A Salman, Qiliang Li, Dimitris E Ioannou",2013/6/20,Journal IEEE electron device letters,"A dynamic RAM cell based on the field-effect diode (FED) is presented, and its operation is described and explained with the help of numerical device simulations. This new cell resembles the thin capacitively coupled thyristor (TCCT) cell in concept and operation, however it has important advantages. These advantages derive from the fact that the thyristor-like mode of operation of the FED is gate induced, whereas the TCCT is an actual, built-in thyristor. High read 0/1 current margin, fast write/read time, good retention, and densely packed cells are obtained.",59
Silicon nanowire on oxide/nitride/oxide for memory application,"Qiliang Li, Xiaoxiao Zhu, Hao D Xiong, Sang-Mo Koo, DE Ioannou, Joseph J Kopanski, John S Suehle, Curt A Richter",2007/5/16,Journal Nanotechnology,"We report the fabrication and characterization of Si nanowire memory devices with oxide/nitride/oxide stacked layers as the gate dielectrics and charge storage media. The devices were fabricated by using photolithography to pattern the metal contacts to the Si nanowires grown on pre-defined locations. A large memory window with high on/off-state current ratio due to the small radius and intrinsic doping of the Si nanowire is obtained. In addition, the simple reversible write/read/erase operations have been implemented with these memory devices. The dynamics of the nanowire/nitride charge exchange and its effect on the threshold voltage and memory retention have been investigated.",59
Multiple-bit storage properties of porphyrin monolayers on SiO2,"Qiliang Li, Shyam Surthi, Guru Mathur, Srivardhan Gowda, Qian Zhao, Thomas A Sorenson, Robert C Tenent, Kannan Muthukumaran, Jonathan S Lindsey, Veena Misra",2004/9,Journal Applied physics letters,"Hybrid molecule-silicon capacitors have been fabricated by the self-assembly of a monolayer of porphyrin molecules on a silicon oxide surface. The porphyrin employed [5-(4-dihydroxyphosphorylphenyl)-10,15,20-trimesitylporphinatozinc(II)] attaches to silicon oxide via a phosphonate linkage. Cyclic voltammetry current and capacitance/conductance measurements have been used to characterize the capacitors. The presence of multiple distinct peaks in current density and capacitance/conductance measurements are associated with oxidation and reduction of the molecular monolayer. The charge-storage states of the capacitor indicate applicability for use in multiple-bit memory devices.",55
A computational study of the electronic properties of one-dimensional armchair phosphorene nanotubes,"Sheng Yu, Hao Zhu, Kwesi Eshun, Abbas Arab, Ahmad Badwan, Qiliang Li",2015/10/28,Journal Journal of Applied Physics,"We have performed a comprehensive first-principle computational study of the electronic properties of one-dimensional phosphorene nanotubes (PNTs), and the strain effect on the mechanical and electrical properties of PNTs, including the elastic modulus, energy bandstructure, and carrier effective mass. The study has demonstrated that the armchair PNTs have semiconducting properties along the axial direction and the carrier mobility can be significantly improved by compressive strain. The hole mobility increases from 40.7 cm2/V s to 197.0 cm2/V s as the compressive strain increases to −5% at room temperature. The investigations of size effect on armchair PNTs indicated that the conductance increases significantly as the increasing diameter. Overall, this study indicated that the PNTs have very attractive electronic properties for future application in nanomaterials and devices.",48
Energy storage and polarization switching kinetics of (001)-oriented Pb0.97La0.02(Zr0.95Ti0.05)O3 antiferroelectric thick films,"C. Liu, S. X. Lin, Minghui Qin, Xubing Lu, Xingsen Gao, Min Zeng, Qiliang Li, Jun-Ming Liu",2016/3/17,Journal Appl. Phys. Lett.,"For antiferroelectric (AFE) energy storage, the stability of energy storage density and conversion efficiency against wide temperature (T) range and broad frequency (f) band is highly preferred. In this work, we investigate the energy storage and associated kinetics of polarization switching in (001)-textured AFE Pb0.97La0.02(Zr0.95Ti0.05)O3 (PLZT 2/95/5) thick films prepared by sol-gel method. A recoverable energy storage density (Wre) of ∼26.8 J/cm3 and an energy conversion efficiency (η) as high as ∼62.5% have been obtained under an electric field of 1.85 MV/cm and room temperature. Both the Wre and η are only weakly T-dependent up to 280 °C and weakly f-dependent ranging from 20 Hz to 10 kHz. The high frequency stability originates from the rapid polarization switching as identified by the nucleation-limited-switching theory, suggesting a characteristic switching time as short as ∼3 ns …",47
Preparation of epitaxial hexagonal YMnO3 thin films and observation of ferroelectric vortex domains,"Hongzhuang Pang, Fengyuan Zhang, Min Zeng, Xingsen Gao, Minghui Qin, Xubing Lu, Jinwei Gao, Jiyan Dai, Qiliang Li",2016/10/21,Journal npj Quantum Materials,"Ferroelectric vortex is one of unique domain structures in the hexagonal RMnO 3 (R= Sc, Y, Ho-Lu) systems. This vortex pattern is quite sensitive to crystal imperfections, such as lattice defects and oxygen vacancies, which has been previously observed and studied in a single-crystal structure. Here we report epitaxial growth of hexagonal YMnO 3 thin films on platinum-coated Al 2 O 3 (0001) substrates. High-quality epitaxial YMnO 3 (0001)/Pt (111)/Al 2 O 3 (0001) heterostructures with sharp interfaces have been achieved and characterised by using X-ray diffractometry and transmission electron microscopy. Reversible ferroelectric domain structures have been achieved and observed with well-established piezoresponse hysteresis. Furthermore, the ferroelectric vortex domain patterns with a typical size of~ 20 nm have been observed, representing a significant progress in the fabrication and exploration of …",45
Random telegraph signals in -type ZnO nanowire field effect transistors at low temperature,"Hao D Xiong, Wenyong Wang, Qiliang Li, Curt A Richter, John S Suehle, Woong-Ki Hong, Takhee Lee, Daniel M Fleetwood",2007/7/30,Journal Applied Physics Letters,"Single-crystal zinc oxide (ZnO) nanowires have been fabricated as field effect transistors (FETs). The characteristics of low frequency noise in the drain current of -type ZnO FETs have been investigated through random telegraph signals (RTSs) at . At room temperature, the noise power spectra have a classic  dependence with a Hooge parameter that is . At , the device’s noise spectra change from  to Lorentzian type, and the current traces as a function of time show RTSs. The channel current RTSs are attributed to correlated carrier number and mobility fluctuation due to the trapping and emission of carriers by discrete border traps. At certain bias conditions, the current in the channel shows three-level switching events with amplitudes as high as 40%, from which two individual defects with energies close to the Fermi level in the ZnO channel can be distinguished.",43
Simultaneously enhanced energy storage density and efficiency in novel BiFeO3-based lead-free ceramic capacitors,"Qianjie Li, Shuaishuai Ji, Dongdong Wang, Jiangyuan Zhu, Leiyu Li, Wei Wang, Min Zeng, Zhipeng Hou, Xingsen Gao, Xubing Lu, Qiliang Li, Jun-Ming Liu",2021/1/1,Journal Journal of the European Ceramic Society,"In this work, a series of novel lead-free (1-x)Bi0.83Sm0.17Fe0.95Sc0.05O3-x(0.85BaTiO3-0.15Bi(Mg0.5Zr0.5)O3) [(1-x)BSFS-x(BT-BMZ), x = 0.45−0.85] relaxor ceramics were prepared by solid phase sintering, and their dielectric properties and energy storage performances were explored. It was revealed that all the samples have a dense structure with pure pseudo-cubic phase. With the increase of x, the ferroelectric hysteresis loop is gradually slimmed accompanied by a decreasing polarization, indicating an enhanced relaxor behavior. Moreover, the electric breakdown strength increases linearly with x due to the fine grain size and enhanced relative density. Interestingly, a large recoverable energy density (∼3.2 J/cm3) with an outstanding efficiency (∼92 %) is achieved under an electric field ∼206 kV/cm for the optimized component x = 0.75, which is superior to other reported lead-free ceramic systems …",39
Scaling of the SOI field effect diode (FED) for memory application,"Yang Yang, Aveek Gangopadhyay, Qiliang Li, Dimitris E Ioannou",2009/12/9,Conference 2009 International Semiconductor Device Research Symposium,"Memory arrays consume a very large area in chip designs, yet memory cell scaling lags significantly transistor scaling. With transistor channel lengths in the nanoscale regime, the six transistor static random access memory cell (6T-SRAM) and the (one transistor/one capacitor) dynamic memory (DRAM) both suffer from excessive leakage current. Consequently, there is a widely recognized need for urgent progress in memory technology. The thin capacitively coupled thyristor (TCCT) based memory cell (T-RAMs) approach is a most promising, CMOS compatible alternative to the standard cell both for SRAM and DRAM cell designs. However, the T-RAMs demand the precise control of doping profiles of the p-n junctions so as to achieve correct breakdown characteristics. To address these difficulties, the authors explored the possibility of replacing the thyristor with a suitable field effect diode (FED), which displays …",39
