titles,authors,date,source,descriptions,citations
"SPECSA: a scalable, policy-driven, extensible, and customizable security architecture for wireless enterprise applications","Wassim Itani, Ayman Kayssi",2004/12/1,Journal Computer communications,"This paper presents SPECSA, a new, optimized, policy-driven security architecture for wireless enterprise applications. SPECSA is scalable, extensible, flexible, and customizable. It supports end-to-end client authentication, data integrity and confidentiality between wireless clients and enterprise servers. The security services provided by SPECSA are customized and controlled by an easily configurable security policy that specifies several security-related attributes, classifies network data based on sensitivity and content, and provides an abstraction for the communication and messaging between the client and the server. In addition, SPECSA provides a standard Application Programming Interface (API) that conceals to a great extent the complexity of security operations and programming from the application developer who may not be experienced with enterprise security programming. SPECSA was designed in a …",25
PUMAP: A PUF-based ultra-lightweight mutual-authentication RFID protocol,"Ramzi Bassil, Wissam El-Beaino, Wassim Itani, Ayman Kayssi, Ali Chehab",2012/3,Journal International Journal of RFID Security and Cryptography,"Radio Frequency Identification (RFID) is a technology used for automatic identification of objects, people, and virtually anything one can think of. Applications of RFID technology are expanding and its usage is being adopted worldwide. As such, major efforts have been made to secure the communications in RFID systems and to protect them from various attacks. This paper surveys RFID systems, citing some of their applications as well as the numerous security vulnerabilities they suffer from. Then, some of the proposed solutions that guard against these vulnerabilities are presented and discussed. Then, a novel approach to achieve mutual authentication for ultra-lightweight tags is proposed using Physically Unclonable Functions (PUFs). The proposed approach provides robust security properties as well as good performance characteristics. A proof of concept implementation of the proposed protocol was done on Java programming language that proved the feasibility and efficiency of the protocol.",22
Reputation as a Service: A System for Ranking Service Providers in Cloud Systems,"Wassim Itani, Cesar Ghali, Ayman Kayssi, Ali Chehab",2014/1/1,"Book Security, Privacy and Trust in Cloud Systems","Today cloud service providers guarantee the quality of their services by defining a set of Service Level Agreements (SLAs) with their customers. SLAs binds the provider to a set of service level metrics typically related to service reliability, availability, performance, security, and billing. Generally, the SLA formally specifies the minimum expected service metrics that the provider is committed to supply and that the customer agrees to accede. A detailed description on SLA terms, levels, and the various legislations and conditions that accompany their specification is comprehensively presented in [34]. Unfortunately, SLAs typically lack any technical means of enforcement which leaves the customer’s data and software processes under the total control of the cloud service provider. Any failure to meet the SLA terms and obligations will have disastrous effects on the cloud customer and provider. The effects range …",18
ServBGP: BGP-inspired autonomic service routing for multi-provider collaborative architectures in the cloud,"Wassim Itani, Cesar Ghali, Ramzi Bassil, Ayman Kayssi, Ali Chehab",2014/3/31,Journal Future Generation Computer Systems,"In this paper we propose the design and implementation of ServBGP, a service routing protocol for managing service collaboration among cloud providers in cloud computing. ServBGP is based on the policy-driven design of the well-known BGP Internet routing protocol to support the different service interaction models currently employed in the cloud particularly the monolithic, composite, and broker-based service models. The main contribution of this work lies in devising a system that autonomously manages the different aspects of service interaction and collaboration among service providers from service discovery and advertisement to service consumption and revocation. The ServBGP routing decision engine is designed to operate by (1) processing cost-bidding service advertisement and revocation messages from the different cloud providers and (2) extracting objective and trustworthy feedback which is …",17
"Wireless body sensor networks: security, privacy, and energy efficiency in the era of cloud computing","Wassim Itani, Ayman Kayssi, Ali Chehab",2019,"Book Cyber Law, Privacy, and Security: Concepts, Methodologies, Tools, and Applications","In this paper, the authors provide a detailed overview and technical discussion and analysis of the latest research trends in securing body sensor networks. The core of this work aims at:(1) identifying the resource limitations and energy challenges of this category of wireless sensor networks,(2) considering the life-critical applications and emergency contexts that are encompassed by body sensor network services, and (3) studying the effect of these peculiarities on the design and implementation of rigorous and efficient security algorithms and protocols. The survey discusses the main advancements in the design of body sensor network cryptographic services (key generation and management, authentication, confidentiality, integrity, and privacy) and sheds the light on the prominent developments achieved in the field of securing body sensor network data in Cloud computing architectures. The elastic virtualization …",16
G-route: an energy-aware service routing protocol for green cloud computing,"Wassim Itani, Cesar Ghali, Ayman Kayssi, Ali Chehab, Imad Elhajj",2015/6,Journal Cluster Computing,"In this paper, we present the design and implementation of Green Route (G-Route), an autonomic service routing protocol for constructing energy-efficient provider paths in collaborative cloud architectures. The chief contribution of this work resides in autonomously selecting the optimal set of composite service components sustaining the most efficient energy consumption characteristics among a set of providers for executing a particular service request. For ensuring the accountability of the system, the routing decision engine is designed to operate by processing accountable energy measurements extracted securely from within the cloud data centers using trusted computing technologies and cryptographic mechanisms. By pushing green computing constraints into the service routing decision engine, we can leverage the collaborative cloud computing model to maximize the energy savings achieved. This …",13
Energy-efficient platform-as-a-service security provisioning in the cloud,"Wassim Itani, Ali Chehab, Ayman Kayssi",2011/11/30,Conference 2011 International Conference on Energy Aware Computing,"In this paper we present ENUAGE, a platform as a service security framework for provisioning secure and scalable multi-layered services based on the cloud computing model. ENUAGE ensures the authenticity, integrity, and confidentiality of data communication over the network links by creating a set of security associations between the data-bound components on the presentation layer and their respective data sources on the data persistence layer. ENUAGE encapsulates the security procedures, policies, and mechanisms in these security associations at the service development stage to form a collection of isolated and protected policy-driven security domains. An energy analysis of the system shows, via real energy measurements, major savings in energy consumption on the consumer devices as well as on the cloud servers.",12
Accountable Reputation Ranking Schemes for Service Providers in Cloud Computing.,"Wassim Itani, Cesar Ghali, Ayman I Kayssi, Ali Chehab",2011,Conference CLOSER,"We present RaaS (Reputation as a Service), a set of accountable reputation ranking schemes for service providers in cloud computing architectures. RaaS provides a secure reputation reporting system producing results and recommendations that can be published as a service and verified by trusted third parties or by the cloud service providers themselves. The reputation service is based on an assortment of ranking criteria ranging from multilevel performance and quality of service measures to security and pricing assessments. This makes RaaS a valuable IT component in supporting verifiable and accountable compliance with service-level agreements and regulatory policies, encouraging competition among cloud providers for better security and quality of service, and providing new and existing cloud customers with valuable advice for selecting the appropriate cloud service provider (s) that suit their performance, budgeting, and security requirements. The RaaS reputation system does not rely on subjective feedback from cloud customers but rather carry out the reputation calculation based on observable actions extracted from the computing cloud itself. A proof of concept implementation shows that the incorporated RaaS protocols impose minimal overhead on the overall system performance.",11
PETRA: a secure and energy-efficient software update protocol for severely-constrained network devices,"Wassim Itani, Ayman Kayssi, Ali Chehab",2009/10/28,Conference Proceedings of the 5th ACM symposium on QoS and security for wireless and mobile networks,"In this paper we propose PETRA; an energy-efficient and secure software update protocol for severely-constrained network devices. PETRA ensures the authenticity and end-to-end integrity of software update components delivered from trusted content distribution networks. The protocol operates by employing a set of energy-efficient data structures and cryptographic constructs to efficiently detect any form of man-in-the-middle modification attacks on the update packets. This methodology contributes to a sizeable decrease in network traffic and as a result huge energy savings. This makes PETRA a very suitable security protocol for limited-resource battery-operated devices such as low-end mobile phones, wireless sensors, and even Radio Frequency Identification Devices (RFIDs) tags. Moreover, PETRA realizes an incremental security verification mechanism that allows the dynamic eager loading of received …",11
An enterprise policy-based security protocol for protecting relational database network objects,"Wassim Itani, Ayman Kayssi, Ali Chehab",2006/7/3,Conference Proceedings of the 2006 international conference on Wireless communications and mobile computing,"In this paper we present ESCORT, an Enterprise, policy-baSed seCurity prOtocol for protecting relational daTabase network objects. ESCORT is an efficient end-to-end security architecture that ensures the confidentiality and integrity of database objects flowing over network links between the Enterprise Information System (EIS) layer represented mainly in relational database servers and the client layer represented by a large variety of devices with diverse capabilities and resources. ESCORT is designed to provide the suitable security strength for a wide range of enterprise application configurations without compromising the application's efficiency and performance. It secures data based on content and sensitivity and highly surpasses the performance of bulk encryption protocols such as the SSL protocol and the TLS protocol by utilizing a customizable policy-based security architecture. This policy-based …",11
Job submission in the cloud: energy aware approaches,"Auday Al-Dulaimy, Rached Zantout, Wassim Itani, Ahmed Zekri",2016,Journal Proceedings of the World Congress on Engineering and Computer Science,"Cloud computing model offers various types of services. These services are delivered by providing an access to a wide range of shared resources which are hosted in cloud data centers. Data centers consume large amounts of energy. One of the recent challenges in this model is to enhance the energy efficiency in these data centers. This paper tackles the problem of enhancing the energy consumption of cloud data centers by proposing three energy aware approaches. Each approach includes its innovative job classification model and its novel VM placement strategy. The job classification model classifies cloud users’ jobs before serving these jobs. The model identifies common patterns for the submitted jobs and predicts their types, and accordingly, the set of users’ jobs is classified into subsets. Each subset contains jobs that have similar requirements. The goal of job classification is to find a way to propose a useful strategy that helps improve energy efficiency. Based on the process of jobs’ classification, the best fit virtual machine is allocated to each job. Then, the VM placement strategy place the VM on a selected physical machine. The goal of the proposed placement strategy is to better utilize the involved physical machines which serve the users’ jobs. As different types of jobs do not intensively use the compute and/or non-compute resources in the hosted physical machine, virtual machines allocated to the jobs of different types are placed on the same physical machine where possible. The placement process is based on a Multiple Choice Knapsack Problem which is a generalization of the classical Knapsack Problem. The proposed …",10
bwSlicer: a bandwidth slicing framework for cloud data centers,"Auday Al-Dulaimy, Wassim Itani, Javid Taheri, Maha Shamseddine",2020/11/1,Journal Future Generation Computer Systems,"Bandwidth allocation is an important and influential factor in enhancing the performance of the data centers’ nodes. In this paper we propose bwSlicer, a framework for bandwidth slicing in cloud data centers, that sheds light on the virtues of effective dynamic bandwidth allocation on improving the system performance and energy efficiency. Three algorithms are investigated to deal with this issue. In the first algorithm, called Fair Bandwidth Reallocation (FBR), two virtual machines co-hosted on the same node conditionally exchange bandwidth slices based on their requirements. The second algorithm, called Required Bandwidth Allocation (RBA), periodically monitors the co-hosted virtual machines and adds/removes bandwidth slices for each of them based on their bandwidth utilization. The third algorithm, called Divide Bandwidth Reallocation (DBR), divides the bandwidth of the virtual machine into slices once it …",9
Job classification in cloud computing: the classification effects on energy efficiency,"Auday Aldulaimy, Rached Zantout, Ahmed Zekri, Wassim Itani",2015/12/7,Conference 2015 IEEE/ACM 8th International Conference on Utility and Cloud Computing (UCC),"One of the recent and major challenges in cloud computing is to enhance the energy efficiency in cloud data centers. Such enhancements can be done by improving the resource allocation and management algorithms. In this paper, a model that identifies common patterns for the jobs submitted to the cloud is proposed. This model is able to predict the type of the job submitted, and accordingly, the set of users' jobs is classified into four subsets. Each subset contains jobs that have similar requirements. In addition to the jobs' common pattern and requirements, the users' history is considered in the jobs' type prediction model. The goal of job classification is to find a way to propose useful strategy that helps improve energy efficiency. Following the process of jobs' classification, the best fit virtual machine is allocated to each job. Then, the virtual machines are placed to the physical machines according to a novel …",9
Towards greener services in cloud computing: Research and future directives,"Soha Rawas, Wassim Itani, Ali Zaart, Ahmed Zekri",2015/10/8,Conference 2015 International Conference on Applied Research in Computer Science and Engineering (ICAR),"Cloud computing is today's most emphasized infrastructure for running high performance computing (HPC), business enterprise and web applications used by almost every online user. The growing demand of distributed powerful data centers has drastically increased the Cloud infrastructure energy consumption, which has started to limit further performance growth not only due to overwhelming electricity bills but also due to carbon dioxide footprint that effect the whole world. Therefore, energy-efficient solutions have become a challenging factor for the ICT future sustainability. To design such solutions, deep analysis of the Cloud infrastructure and the computing resources that contribute to energy consumption is required. This paper discusses various elements that form the cloud computing environment, its role in the total energy consumption and the research directions to enable green Cloud computing. Finally …",9
SNUAGE: an efficient platform-as-a-service security framework for the cloud,"Wassim Itani, Ayman Kayssi, Ali Chehab",2013/12,Journal Cluster computing,"In this paper we present SNUAGE, a platform-as-a-service security framework for building secure and scalable multi-layered services based on the cloud computing model. SNUAGE ensures the authenticity, integrity, and confidentiality of data communication over the network links by creating a set of security associations between the data-bound components on the presentation layer and their respective data sources on the data persistence layer. SNUAGE encapsulates the security procedures, policies, and mechanisms in these security associations at the service development stage to form a collection of isolated and protected security domains. The secure communication among the entities in one security domain is governed and controlled by a standalone security processor and policy attached to this domain. This results into: (1) a safer data delivery mechanism that prevents security vulnerabilities in …",9
Virtualized network views for localizing misbehaving sources in SDN data planes,"Maha Shamseddine, Wassim Itani, Ayman Kayssi, Ali Chehab",2017/5/21,Conference 2017 IEEE International Conference on Communications (ICC),"In this paper, we present VISKA, a Cloud security service for detecting malicious switching elements in software defined networking (SDN) environments. VISKA leverages network virtualization and secure probabilistic sketching to isolate misbehaving switches in the underlying SDN network data plane. The main contribution lies in utilizing network virtualization in SDN environments to dynamically isolate parts of the data plane and check their forwarding behavior. This is achieved by applying a set of focused packet probing and sketching mechanisms on virtualized network views mapped to these data plane partitions instead of focusing the security mechanisms on the whole physical network. VISKA flexibly analyzes the network behavior of the granular virtual views and recursively partitions these views to reduce the problem size in order to localize abnormal/malicious network switching units. A test bed prototype …",7
Slow but certain wins the race: authenticated bundle communication in delay tolerant networks,"Wassim Itani, Ayman Tajeddine, Ayman Kayssi, Ali Chehab",2010/10/20,Conference Proceedings of the 6th ACM workshop on QoS and security for wireless and mobile networks,"We present SEGURA, a Bundle layer security extension for ensuring the authenticity and integrity of message bundles in Delay Tolerant Networks (DTNs). SEGURA employs probabilistic set membership constructs to amortize the cryptographic functionality of traditional authentication mechanisms such as Message Authentication Codes, Hash trees, authentication graphs, and digital signatures in relatively small sized data structures. Using probabilistic set membership constructs in the integrity verification process eliminates any form of dependency among individual network packets which gives the security protocol the capability of handling out of order packets and enduring high packet loss rates. This makes SEGURA a very suitable choice for operation in performance-challenged DTNs with highly disruptive natures featuring excessive disconnection rates, massive delays, and intermittent communication …",7
BGP-inspired autonomic service routing for the cloud,"Wassim Itani, Cesar Ghali, Ramzi Bassil, Ayman Kayssi, Ali Chehab",2012/3/26,Conference Proceedings of the 27th Annual ACM Symposium on Applied Computing,"In this paper we propose the design and implementation of ServBGP, a service routing protocol for managing service collaboration among cloud providers in cloud computing. ServBGP is based on the policy-driven design of the well-known BGP Internet routing protocol to support the different service interaction models currently employed in the cloud particularly the monolithic, composite, and broker-based service models. The main contribution of this work lies in devising a system that autonomously manages the different aspects of service interaction and collaboration among service providers from service discovery and advertisement to service consumption and revocation. The ServBGP routing decision engine is planned to operate by processing cost-bidding and QoS advertisement messages from the different cloud providers. A proof of concept implementation of the ServBGP design is realized on the NetKit …",6
SinPack: A security protocol for preventing pollution attacks in network-coded content distribution networks,"Wassim Itani, Cesar Ghali, Ahmad El Hajj, Ayman Kayssi, Ali Chehab",2010/12/6,Conference 2010 IEEE Global Telecommunications Conference GLOBECOM 2010,"We present SinPack, a security protocol for preventing packet pollution attacks in network-coded content distribution networks. SinPack employs a homomorphically-addressable Bloom filter data structure to enforce the integrity of network-coded packets all the way from source to destination. Using a Bloom filter ""amortizes"" the functionality of traditional cryptographic integrity verification constructs (Message Authentication Codes, hash trees, digital signatures, etc) in a relatively small-sized data structure. This aids in reducing network traffic and, more significantly, allows the incremental integrity verification of out of order network packets. The novel homomorphic Bloom filter construction permits intermediate routers and destination end systems to verify the integrity of source packets even after being network-coded by routers. This methodology avoids the need to establish expensive and intricate trust relationships …",6
Policy-based security for M-commerce networks,Wassim Itani,2008,"Book Global Mobile Commerce: Strategies, Implementation and Case Studies","In this chapter we present an overview of a general policy-based security architecture for securing the confidentiality, authenticity, and integrity of enterprise m-commerce data. A policy-based architecture protects data based on content and sensitivity and highly surpasses the performance of bulk encryption protocols such as SSL and TLS by utilizing a customizable, policy-driven approach. This approach makes use of the structure of enterprise data objects (Web pages, relational database entities, directory hierarchies, log files, etc…) to provide flexible, multi-level, and fine-grained encryption and hashing methodologies. This makes policy-based security protocols a very efficient choice for operation in wireless m-commerce environments characterized by low-bandwidth networks and supporting limited-resource devices with low memory, battery, and processing power.",6
NISp1-09: PRIDE: Policy-Driven Web Security for Handheld Wireless Devices,"Wassim Itani, Camille Gaspard, Ayman Kayssi, Ali Chehab",2006/11/27,Conference IEEE Globecom 2006,"In this paper we present PRIDE (Policy-driven web secuRity for handheld wireless DEvices) as an efficient security architecture for assuring the confidentiality and integrity of web traffic between wireless handheld devices and enterprise application servers. PRIDE is a scalable, policy-based solution capable of evolving and adapting to suit the security requirements of a wide range of wireless devices with various capabilities and resources. The customizable policy-based architecture in PRIDE can be configured to provide the security services according to the content and sensitivity of the network data in a web transaction. This gives PRIDE considerable performance gains over existing bulk encryption protocols such as SSI. PRIDE is designed as a platform- independent architecture and can be seamlessly integrated into existing application servers and wireless mobile client devices.",6
Paving the Way for Energy Efficient Cloud Data Centers: A Type-Aware Virtual Machine Placement Strategy,"Auday Al-Dulaimy, Ahmed Zekri, Wassim Itani, Rached Zantout",2017/4/1,Conference 2017 IEEE International Conference on Cloud Engineering (IC2E),"The rapid revolution of cloud computing model is accompanied by huge amounts of energy consumed by the cloud data centers. So, enhancing the energy efficiency of those data centers has become a major challenge. This paper tackles the problem of enhancing the energy consumption of cloud data centers by proposing a novel virtual machine placement strategy. The proposed strategy suits both static and dynamic placement process. It aims to better utilize the involved physical machines which host the virtual machines. As different types of jobs do not intensively use the compute and/or non-compute resources in the hosted physical machine, virtual machines allocated to the jobs of different types are placed on the same physical machine where possible. The paper presents a mathematical formulation of the virtual machine placement process based on the Multiple Choice Knapsack Problem which is a …",5
Efficient Healthcare Integrity Assurance in the Cloud with Incremental Cryptography and Trusted Computing,"Wassim Itani, Ayman Kayssi, Ali Chehab",2015,"Book Cloud Technology: Concepts, Methodologies, Tools, and Applications","In this chapter, the authors propose the design and implementation of an integrity-enforcement protocol for detecting malicious modification on Electronic Healthcare Records (EHRs) stored and processed in the cloud. The proposed protocol leverages incremental cryptography premises and trusted computing building blocks to support secure integrity data structures that protect the medical records while:(1) complying with the specifications of regulatory policies and recommendations,(2) highly reducing the mobile client energy consumption,(3) considerably enhancing the performance of the applied cryptographic mechanisms on the mobile client as well as on the cloud servers, and (4) efficiently supporting dynamic data operations on the EHRs.",5
"A Policy-driven, Content-based Security Protocol for Protecting Audit Logs on Wireless Devices.","Wassim Itani, Ayman I Kayssi, Ali Chehab, Camille Gaspard",2006/9/1,Journal Int. J. Netw. Secur.,"This paper presents PATRIOT, an optimized, policydriven security architecture for protecting the confidentiality and integrity of audit log files on wireless devices. PATRIOT is based on a set of well-known cryptographic protocols and is designed to suit the limited nature of wireless devices. It offers a policy-driven, customizable security model and specifies a flexible, multi-level, and fine-grained encryption methodology that provides the suitable security strength without compromising performance. PATRIOT is designed in a platform-neutral manner and it can be deployed on a wide range of wireless devices and operating systems.",5
A novel scheme to reduce the energy consumption of wireless sensor networks,"Nayif Saleh, Wassim Itani, Ali Haidar, Hamed Nassar",2015,Journal Int. J. Enhanced Res. Sci. Technol. Eng.,"Energy conservation in Wireless Sensor Networks (WSNs) has been a crucial issue, receiving increased attention in recent years. A novel interconnectionschemefor energy-constrained WSNs is proposed in this paper. The scheme is about replacing the binary transceiver of the sensor node with a quaternary one. In particular, the link protocol will encompass amplitude/phase, modulator/demodulatorunits to increase the number of bits transmitted per symbol. This protocol allows transmission of code words more compactly, thereby reducing the energy needed for transmission.",4
‘Toward a neural network computing: A novel NN-SRAM,"Ali M Haidar, Nayif Saleh, Wassim Itani, Hiroyuki Shirahama",2015,Journal Proc. NOLTA,"A novel Neural Network Memory cell design is proposed. A Neural Network Static RAM (NN-SRAM) consists of internal latch that stores binary information. The stored information remains valid as long as power is applied to the NN-SRAM. The NN-SRAM is easy to use, where the simulation (using Matlab/Simulink) showed that the read and write cycles are short, reducing the energy consumption, thus it can be used in wireless sensor networks for extending the life time. The NN-SRAM is volatile, but no need to refresh. Also, this paper presents the neural network internal structure of m-words with n-bits SRAM chip. The chip is a combination of NN-SRAM cells and associated neural networks to select the word, read, write, input, and output; these neural networks are used to control the operation of the mxn NNSRAM chip.",4
Policy-based security channels for protecting network communication in mobile cloud computing,"Wassim Itani, Ayman Kayssi, Ali Chehab",2011/7/18,Conference Proceedings of the International Conference on Security and Cryptography,"In this paper we present a set of policy-driven security protocols for ensuring the confidentiality and integrity of enterprise data in mobile cloud computing environments. The proposed protocols leverage trusted authority entities and the “elastic” virtualized nature of the cloud computing model to provide energy-efficient key management mechanisms and policy-driven data protection techniques that support the secure interaction of the mobile client with an assortment of cloud software and storage services. The main contribution lies in: (1) Offloading the intensive asymmetric key agreement mechanisms from the mobile client and delegating them to resource-lucrative trusted authority sites. This is achieved by aggregating the security associations, required to agree on symmetric keys between the client and the cloud services, in a single security association between the client and the trusted authority. The aggregation …",4
Privacy as a service: Privacy-aware data storage and processing in cloud computing architectures,"Wassim Itani, Ayman Kayssi, Ali Chehab",2009/12/12,"Conference 2009 Eighth IEEE International Conference on Dependable, Autonomic and Secure Computing","In this paper we present PasS (privacy as a service); a set of security protocols for ensuring the privacy and legal compliance of customer data in cloud computing architectures. PasS allows for the secure storage and processing of users' confidential data by leveraging the tamper-proof capabilities of cryptographic coprocessors. Using tamper-proof facilities provides a secure execution domain in the computing cloud that is physically and logically protected from unauthorized access. PasS central design goal is to maximize users' control in managing the various aspects related to the privacy of sensitive data. This is achieved by implementing user-configurable software protection and data privacy mechanisms. Moreover, PasS provides a privacy feedback process which informs users of the different privacy operations applied on their data and makes them aware of any potential risks that may jeopardize the …",425
"PATRIOT–a Policy-Based, Multi-level Security Protocol for Safekeeping Audit Logs on Wireless Devices","W Itani, A Kayssi, A Chehab",2005/9,Journal Proc. of IEEE SecureComm’05,,4
