titles,authors,date,source,descriptions,citations
Bayesian particle tracking of traffic flows,"Nicholas Polson, Vadim Sokolov",2017/2/13,Journal IEEE Transactions on Intelligent Transportation Systems,"We develop a Bayesian particle filter for tracking traffic flows that is capable of capturing non-linearities and discontinuities present in flow dynamics. Our model includes a hidden state variable that captures sudden regime shifts between traffic free flow, breakdown, and recovery. We develop an efficient particle learning algorithm for real time online inference of states and parameters. This requires a two-step approach, first resampling the current particles with a mixture predictive distribution and second propagation of states using the conditional posterior distribution. Particle learning of parameters follows from updating recursions for conditional sufficient statistics. To illustrate our methodology, we analyze the measurements of daily traffic flow from the Illinois Interstate I-55 highway system. We demonstrate how our filter can be used to infer the change of traffic flow regime on a highway road segment based on a …",32
Maximization of platoon formation through centralized routing and departure time coordination,"Vadim Sokolov, Jeffrey Larson, Todd Munson, Josh Auld, Dominik Karbowski",2017,Journal Transportation Research Record,"Platooning allows vehicles to travel with a small intervehicle distance in a coordinated fashion because of vehicle-to-vehicle connectivity. When applied at a larger scale, platooning creates significant opportunities for energy savings because of reduced aerodynamic drag, as well as increased road capacity and a reduction in congestion resulting from shorter vehicle headways. These potential savings are maximized, however, if platooning-capable vehicles spend most of their travel time within platoons. Ad hoc platoon formation may not ensure a high rate of platoon driving. This paper considers the problem of central coordination of platooning-capable vehicles. Coordination of their routes and departure times can maximize the fuel savings afforded by platooning vehicles. The resulting problem is a combinatorial optimization problem that considers the platoon coordination and vehicle routing problems …",31
A solution of the affine quadratic inverse eigenvalue problem,"Biswa Nath Datta, Vadim Sokolov",2011/4/1,Journal Linear Algebra and its Applications,"The quadratic inverse eigenvalue problem (QIEP) is to find the three matrices M,C, and K, given a set of numbers, closed under complex conjugations, such that these numbers become the eigenvalues of the quadratic pencil P(λ)=λ2M+λC+K. The affine inverse quadratic eigenvalue problem (AQIEP) is the QIEP with an additional constraint that the coefficient matrices belong to an affine family, that is, these matrices are linear combinations of substructured matrices. An affine family of matrices very often arise in vibration engineering modeling and analysis. Research on QIEP and AQIEP are still at developing stage. In this paper, we propose three methods and the associated mathematical theories for solving AQIEP: A Newton method, an alternating projections method, and a hybrid method combining the two. Validity of these methods are illustrated with results on numerical experiments on a spring-mass problem …",27
FakeTables: Using GANs to Generate Functional Dependency Preserving Tables with Bounded Real Data.,"Haipeng Chen, Sushil Jajodia, Jing Liu, Noseong Park, Vadim Sokolov, VS Subrahmanian",2019/8/10,Conference IJCAI,"In many cases, an organization wishes to release some data, but is restricted in the amount of data to be released due to legal, privacy and other concerns. For instance, the US Census Bureau releases only 1% of its table of records every year, along with statistics about the entire table. However, the machine learning (ML) models trained on the released sub-table are usually sub-optimal. In this paper, our goal is to find a way to augment the subtable by generating a synthetic table from the released sub-table, under the constraints that the generated synthetic table (i) has similar statistics as the entire table, and (ii) preserves the functional dependencies of the released sub-table. We propose a novel generative adversarial network framework called ITS-GAN, where both the generator and the discriminator are specifically designed to satisfy these two constraints. By evaluating the augmentation performance of ITS-GAN on two representative datasets, the US Census Bureau data and US Bureau of Transportation Statistics (BTS) data, we show that ITS-GAN yields high quality classification results, and significantly outperforms various state-of-the-art data augmentation approaches.",24
"GREET Model: The Greenhouse Gases, Regulated Emissions, and Energy Use in Transportation Model","M Wang, R Sabbisetti, A Elgowainy, D Dieffenthaler, A Anjum, V Sokolov",2014,"Journal Chicago, USA: Argonne National Laboratory",,24
Bayesian regularization: From Tikhonov to horseshoe,"Nicholas G Polson, Vadim Sokolov",2019/7,Source Wiley Interdisciplinary Reviews: Computational Statistics,"Bayesian regularization is a central tool in modern‐day statistical and machine learning methods. Many applications involve high‐dimensional sparse signal recovery problems. The goal of our paper is to provide a review of the literature on penalty‐based regularization approaches, from Tikhonov (Ridge, Lasso) to horseshoe regularization.",23
"Quadratic inverse eigenvalue problems, active vibration control and model updating","Biswa N Datta, Vadim Sokolov",2009/1/1,Journal Applied and Computational Mathematics,This paper presents a brief review of recent developments on quadratic inverse eigenvalue problem with applications to active vibration control and finite element model updating.,23
Bayesian optimization for transportation simulators,"Laura Schultz, Vadim Sokolov",2018/1/1,Journal Procedia computer science,"Mobility dynamics in urban transportation systems is governed by a large number of travelers that act according to their utilities, preferences and biases. The mobility patterns that we observe are the results of the emerging traveler’s behaviors and, in practice, we develop models that represents mobility patterns and their resulting traffic flows. Models, however, can only approximate the processes they represent and often times do not reproduce exact matches to the true system’s observed data. Systematic adjustments, or calibrations, to the model and its input variables may be required to align the associated outputs more closely with their true values. In this paper we outline a mathematical framework that allows the calibration for parameters of urban transportation models through a distributed, Gaussian Process Bayesian regression with active learning methods and demonstrate using a ground transportation …",20
Deep Learning,,,,,
Vehicle energy management optimization through digital maps and connectivity,"Dominik Karbowski, Vadim Sokolov, Aymeric Rousseau",2015/10/1,"Publisher Argonne National Lab.(ANL), Argonne, IL (United States)","There is an opportunity for using digital maps with real-time updates to improve the energy management of vehicles. In this paper, we present research on how this can be achieved in the particular case of plug-in hybrid electric vehicles. With perfect knowledge of the trip ahead, it is possible to find the optimal control of the vehicle. Digital maps, however, provide only averaged information about the future itinerary, such as locations of stops, types of intersection, and average speeds. First, we demonstrate how we can generate naturalistic speed profiles for a given itinerary. We do so by augmenting the information from digital maps by actual recorded speeds from a travel survey and Markov chains. Second, we detail how these speed profiles can be used for control optimization. We use the Pontryagin minimum principle to optimally tune the vehicle energy management and then evaluate the actual fuel savings using the Autonomie simulation tool.",19
A flexible framework for developing integrated models of transportation systems using an agent-based approach,"Vadim Sokolov, Joshua Auld, Michael Hope",2012/1/1,Journal Procedia Computer Science,"Travel demand, traffic flow and land-use models are typically modeled in a decoupled way, ie each of the components is modeled separately assuming that parameters related to the other components are fixed. Moreover, the models are often developed by different groups for different contexts, requirements, etc. In this paper we present a prototype of a software framework which allows the user to develop an integrated simulation of a transportation system and also to link additional models to the new simulation in a standardized way. We use an agent-based approach as the basis of such a model. Integrated transportation system models allow model users to overcome the limitations of traditional aggregated, independent transportation models, particularly with respect to sensitivity to behavioral aspects of the travelers. Another requirement, which the software is to satisfy, is the interoperability of models developed …",19
Internet-based stated response survey for no-notice emergency evacuations,"Joshua Auld, Vadim Sokolov, Angela Fontes, Rene Bautista",2012/1/1,Journal Transportation Letters,"Large-scale evacuations from major cities during no-notice events - such as chemical or radiological attacks, hazardous material spills, or earthquakes - have an obvious impact on large regions rather than on just the directly affected area. The scope of the impact includes the accommodation of emergency evacuation traffic throughout a very large area and the planning of resources to respond appropriately to the needs of the affected population. Compared to events with advance notice, such as evacuations based on hurricanes approaching an affected area, the response to no-notice events relies exclusively on pre-planning and general regional emergency preparedness. In this paper we present the design, methodology and results of a survey which was conducted in order to obtain empirical data on individuals' responses to no-notice evacuation which can be used to calibrate an evacuee behavior model for …",18
"The greenhouse gases, regulated emissions, and energy use in transportation model","M Wang, R Sabbisetti, A Elgowainy, D Dieffenthaler, A Anjum, V Sokolov, Model GREET",2010,"Journal Center for Transportation Research Argonne National Laboratory, Argonne, IL",,17
Deep reinforcement learning for dynamic urban transportation problems,"Laura Schultz, Vadim Sokolov",2018/6/14,Journal arXiv preprint arXiv:1806.05310,"We explore the use of deep learning and deep reinforcement learning for optimization problems in transportation. Many transportation system analysis tasks are formulated as an optimization problem - such as optimal control problems in intelligent transportation systems and long term urban planning. Often transportation models used to represent dynamics of a transportation system involve large data sets with complex input-output interactions and are difficult to use in the context of optimization. Use of deep learning metamodels can produce a lower dimensional representation of those relations and allow to implement optimization and reinforcement learning algorithms in an efficient manner. In particular, we develop deep learning models for calibrating transportation simulators and for reinforcement learning to solve the problem of optimal scheduling of travelers on the network.",13
Discussion of ‘deep learning for finance: deep portfolios’,Vadim Sokolov,2017/1,Journal Applied Stochastic Models in Business and Industry,DISCUSSION,12
Investigating water quality data using principal component analysis and granger causality,"Maryam Zavareh, Viviana Maggioni, Vadim Sokolov",2021/1/30,Journal Water,"This work investigates the inter-relationships among stream water quality indicators, hydroclimatic variables (e.g., precipitation, river discharge), and land characteristics (e.g., soil type, land use), which is crucial to developing effective methods for water quality protection. The potential of using statistical tools, such as Principal Component (PC) and Granger causality analyses, for this purpose is assessed across 10 watersheds in the Eastern United States. The PC analysis shows consistency across the ten locations, with most of the variation explained by the first two PCs, except for the least developed watershed that presents three PCs. Results show that stronger Granger causality relationships and correlation coefficients are identified when considering a lag of one day, compared to longer lags. This is mainly due to the watersheds’ limited size and, thus, their fast hydrological response. The strongest Granger causalities are observed when water temperature and dissolved oxygen concentration are considered as the effect of the other variables, which corroborates the importance of these two water properties. This work also demonstrates how watershed size and land use can impact causalities between hydrometeorological variables and water quality, thus, highlighting how complex these relationships are even in a region characterized by overall similar climatology.",11
Modelling framework for regional integrated simulation of transportation network and activity-based demand (Polaris),"Joshua Auld, Michael Hope, Hubert Ley, Bo Xu, Kuilin Zhang, Vadim Sokolov",2013,Journal International Symposium for Next Generation Infrastructure,"Travel demand, traffic flow, network operations and land-use models are typically modeled in a decoupled way, ie each of the components is modeled separately assuming the others are fixed. Moreover, the models are often developed by different groups for different contexts, requirement, etc. In this paper we present a prototype of a software framework which allows the user to develop an integrated simulation of a transportation system in a standardized, extensible manner, as well as an implementation of an agent-based planning and network operations micro simulation model using this approach. The project uses an agent-based modeling approach to developing an integrated transportation system model. This allows the model to overcome some of the limitations of traditional aggregated transportation models, particularly with respect to sensitivity to behavioral aspects of the travelers. POLARIS project, then, is intended to develop such an modeling framework and demonstrate the benefits of this approach through the implementation of an integrated travel demand and network operations agent-based micro simulation model. The model is intended to be used in evaluating network operations improvements and I TS implementations from a planning perspective. This paper provides background on the POLARIS modeling framework and details the development of several modules using the framework which form the basis of the planning and operations simulation model.",10
Efficacy of systemic therapies in men with metastatic castration resistant prostate cancer harboring germline ATM versus BRCA2 mutations,"Alexandra O Sokolova, Catherine H Marshall, Rebeca Lozano, Roman Gulati, Elisa M Ledet, Navonil De Sarkar, Petros Grivas, Celestia S Higano, Bruce Montgomery, Peter S Nelson, David Olmos, Vadim Sokolov, Michael T Schweizer, Todd A Yezefski, Evan Y Yu, Channing J Paller, Oliver Sartor, Elena Castro, Emmanuel S Antonarakis, Heather H Cheng",2021/12,Journal The Prostate,"Among men with metastatic prostate cancer, about 10% have germline alterations in DNA damage response genes. Most studies have examined BRCA2 alone or an aggregate of BRCA1/2 and ATM. Emerging data suggest that ATM mutations may have distinct biology and warrant individual evaluation. The objective of this study is to determine whether response to prostate cancer systemic therapies differs between men with germline mutations in ATM (gATM) and BRCA2 (gBRCA2).",8
Deep learning partial least squares,"Nicholas Polson, Vadim Sokolov, Jianeng Xu",2021/6/26,Journal arXiv preprint arXiv:2106.14085,"High dimensional data reduction techniques are provided by using partial least squares within deep learning. Our framework provides a nonlinear extension of PLS together with a disciplined approach to feature selection and architecture design in deep learning. This leads to a statistical interpretation of deep learning that is tailor made for predictive problems. We can use the tools of PLS, such as scree-plot, bi-plot to provide model diagnostics. Posterior predictive uncertainty is available using MCMC methods at the last layer. Thus we achieve the best of both worlds: scalability and fast predictive rule construction together with uncertainty quantification. Our key construct is to employ deep learning within PLS by predicting the output scores as a deep learner of the input scores. As with PLS our X-scores are constructed using SVD and applied to both regression and classification problems and are fast and scalable. Following Frank and Friedman 1993, we provide a Bayesian shrinkage interpretation of our nonlinear predictor. We introduce a variety of new partial least squares models: PLS-ReLU, PLS-Autoencoder, PLS-Trees and PLS-GP. To illustrate our methodology, we use simulated examples and the analysis of preferences of orange juice and predicting wine quality as a function of input characteristics. We also illustrate Brillinger's estimation procedure to provide the feature selection and data dimension reduction. Finally, we conclude with directions for future research.",8
Fuel saving potential of optimal route-based control for plug-in hybrid electric vehicle,"Dominik Karbowski, Vadim Sokolov, Jeong Jongryeol",2016/1/1,Journal IFAC-PapersOnLine,"In this paper, we evaluate the fuel savings of a plug-in hybrid electric vehicle (PHEV) that uses an optimal controller, itself based on the Pontryagin Minimum Principle (PMP). A process was developed to synthesize speed profiles through a combination of Markov chains and information from a digital map about the future route. In a potential real-world scenario, the future trip (speed, grade, stops, etc.) can be estimated, but not deterministically known. The stochastic trip prediction process models such uncertainty. A PMP strategy was implemented in a Simulink controller for a model of Prius-like PHEV and compared to a baseline strategy using Autonomie, an automotive modeling environment. Multiple real-world itineraries were defined in urban areas with various environments, and for each of them multiple speed profiles were synthesized so as to provide a statistically representative dataset, and finally fuel savings …",7
Assessing the effects of limited curbside pickup capacity in meal delivery operations for increased safety during a pandemic,"Hossein Fotouhi, Nicholas Mori, Elise Miller-Hooks, Vadim Sokolov, Sagar Sahasrabudhe",2021/5,Journal Transportation Research Record,"Meal delivery has become increasingly popular in past years and of great importance in past months during the COVID-19 pandemic. Sustaining such services depends on maintaining provider profitability and reduced cost to consumers while continuing to support autonomy and independence for customers, restaurants, and delivery drivers (here crowdsourced drivers). This paper investigates the possible enactment of curbside regulations in the U.S. that limit the number of drivers simultaneously waiting at restaurants to pick up meals for delivery on both public safety and delivery efficiency. Curbside regulations would aim to increase safety by enabling social distancing between delivery personnel at pickup locations and have a secondary benefit of improving local traffic flows, which are sometimes impeded in busier, urban locations. Curbside space limits are studied in relation to their impacts on consumer …",6
Eco-mobility-on-demand fleet control with ride-sharing,"Xianan Huang, Boqi Li, Huei Peng, Joshua A Auld, Vadim O Sokolov",2020/11/3,Journal IEEE Transactions on Intelligent Transportation Systems,"Shared Mobility-on-Demand using automated vehicles can reduce energy consumption and cost for future mobility. However, its full potential in energy saving has not been fully explored. An algorithm to minimize fleet fuel consumption while satisfying customers’ travel time constraints is developed in this article. Numerical simulations with realistic travel demand and route choice are performed, showing that if fuel consumption is not considered, the Mobility-on-demand (MOD) service can increase fleet fuel consumption due to increased empty vehicle mileage. With fuel consumption as part of the cost function, we can reduce total fuel consumption by 7% while maintaining a high level of mobility service.",6
Deep learning: Computational aspects,"Nicholas Polson, Vadim Sokolov",2020/9,Source Wiley Interdisciplinary Reviews: Computational Statistics,"In this article, we review computational aspects of deep learning (DL). DL uses network architectures consisting of hierarchical layers of latent variables to construct predictors for high‐dimensional input–output models. Training a DL architecture is computationally intensive, and efficient linear algebra library is the key for training and inference. Stochastic gradient descent (SGD) optimization and batch sampling are used to learn from massive datasets.",6
Practical Bayesian optimization for transportation simulators,"Laura Schultz, Vadim Sokolov",2018/10/8,Journal arXiv preprint arXiv:1810.03688,"We provide a method to solve optimization problem when objective function is a complex stochastic simulator of an urban transportation system. To reach this goal, a Bayesian optimization framework is introduced. We show how the choice of prior and inference algorithm effect the outcome of our optimization procedure. We develop dimensionality reduction techniques that allow for our optimization techniques to be applicable for real-life problems. We develop a distributed, Gaussian Process Bayesian regression and active learning models that allow parallel execution of our algorithms and enable usage of high performance computing. We present a fully Bayesian approach that is more sample efficient and reduces computational budget. Our framework is supported by theoretical analysis and an empirical study. We demonstrate our framework on the problem of calibrating a multi-modal transportation network of city of Bloomington, Illinois. Finally, we discuss directions for further research.",6
Fuzzy rule-based approach for evacuation trip demand modeling,"Young Soo Park, E Manli, Michael Hope, Vadim Sokolov, Hubert Ley",2010,Source Transportation Research Board 89th Annual MeetingTransportation Research Board,"Evacuation demand generation is an important part of evacuation modeling. While many evacuation behavior models have been developed in response to hurricane event, little works are found for no-notice spontaneous events such as in terrorist events. This work presents the development and demonstration of a modeling approach for postulated dirty-bomb scenario in a complex metropolitan area. Among the main difficulties in characterizing such an event is the need for describing broadly diverse local characteristics under insufficient availability of data. To this end, this paper presents a rule-based approach to model spontaneous evacuation behaviors from diverse information contents. This model adopts fuzzy inference method to incorporate various geometric and demographic factor of metropolitan area. The methodology is demonstrated with simulation of an evacuation event in Chicago metropolitan area using a traffic microsimulation program, TRANSIMS. The simulation study indicated the presented method may provide a flexible framework for integrating heterogeneous data to develop sophisticated evacuation demand model.",6
Greenhouse gas emissions: Mitigation scenarios and implications,"John Robinson, T Morita, A Adegbulugbe, J Alcamo, D Herbert, E Lebre La Rovere, N Nakicenovic, H Pitcher, P Raskin, K Riahi, A Sankovski, V Sokolov, B de Vries, Z Dadi",2001,"Book Climate Change 2001: Mitigation, Contribution of Working III to the Third Assessment Report of the Intergovernmental Panel on Climate Change",,6
A disaggregate model system for assessing the energy impact of transportation at the regional level,"Joshua Auld, Dominik Karbowski, Vadim Sokolov, Namwook Kim",2016,"Journal TRB 2016 Annual Meeting, Washington, DC","Transportation system models allow policy makers to forecast the impacts of new policies or new 2 facilities on the performance of a transportation system. Usual performance metrics for a transportation 3 system are time delays (level of service) and emissions associated with congestion. Energy consumption 4 considerations are on the other hand rarely incorporated into the traditional decision making process. 5 However, most of the users of the network move around on or in a vehicle: motorbike, car, bus, truck, 6 train, etc. and those vehicles consume energy and contribute to harmful emissions. The main source of 7 energy for transportation (personal, commercial or transit) is currently liquid petroleum fuel, either 8 gasoline or diesel fuel. However, it is reasonable to assume that other sources will play a significant role 9 in the future, such as grid electricity through pure electric vehicles (EV) or plug-in hybrid electric vehicles 10 (PHEV), natural gas, or hydrogen used by fuel cell vehicles. As a result there is a growing push to develop 11 and introduce new technologies that would lead to cleaner vehicles and more efficient use of the 12 transportation system to reduce overall energy consumption, and a subsequent need for forecasting 13 models to be able to predict changes in energy use from the potential adoption of such technologies. 14 15",5
"Addressing some issues of map-matching for large-scale, high-frequency GPS data sets","Qi Luo, Joshua Auld, Vadim Sokolov",2015,"Journal TRB 2015 Annual Meeting, Washington, DC","Data from GPS-enabled vehicles has become more and more widely used by travel-behavior researchers 2 and transportation system modelers. However as the GPS data has measurement and sampling errors it 3 becomes a non-trivial task to infer a map feature associated with a sequence of GPS measurements, 4 especially as maps features may also have inaccuracies. The task of assigning a set of GPS points to a set 5 of map features is called the map matching problem, and the requirement for the assigned features to 6 form a consistent travel route adds additional complexity. The majority of the existing algorithms 7 concentrate on scenarios when sampling rate is low and/or measurement error is high. However, as GPS 8 devices become more accurate and sampling rate becomes higher, a new issue arises, the issue of 9 efficiently of analyzing large scale high frequency GPS data sets. In this paper we analyze a high-10 accuracy and high-frequency GPS data set collected from instrumented vehicles that participated in 11 Safety Pilot Model Deployment project using a modified version of the Multiple Hypothesis Technique to 12 match network links, with accuracy and computational efficiency being the focus. We build on previous 13 work in several ways:(i) we proposed a speed-up step that significantly reduces the number of 14 candidate paths,(ii) we improved the way GPS trace segments are matched to road network at turns 15 and intersections and (iii) we added new filtering step to identify U-Turn movements. In addition to 16 these improvements, we demonstrate the process of manually fitting the parameters of the algorithm 17 and …",5
Deep partial least squares for iv regression,"Maria Nareklishvili, Nicholas Polson, Vadim Sokolov",2022/7/6,Journal arXiv preprint arXiv:2207.02612,"In this paper, we propose deep partial least squares for the estimation of high-dimensional nonlinear IV regression. As a precursor to a flexible deep neural network architecture, our methodology uses partial least squares (PLS) for dimension reduction and feature selection from the set of instruments and covariates. A central theoretical result, due to Brillinger, shows that the feature selection provided by PLS is consistent and the weights are estimated up to a proportionality constant. We illustrate our methodology with synthetic datasets with a sparse and correlated network structure, together with and draw applications to the effect of childbearing on the mother's labor supply based on classic data of Angrist and Evans (1996). The results on synthetic data as well as applications show that the deep partial least squares method significantly outperforms other related methods. Finally, we conclude with directions for future research.",3
Bayesian learning: A selective overview,"Yu Lin Hsu, Chu Chuan Jeng, Pavithra Sripathanallur Murali, Mohammadreza Torkjazi, Jonathan West, Michaela Zuber, Vadim Sokolov",2021/12/23,Source arXiv preprint arXiv:2112.12722,"This paper presents an overview of some of the concepts of Bayesian Learning. The number of scientific and industrial applications of Bayesian learning has been growing in size rapidly over the last few decades. This process has started with the wide use of Markov Chain Monte Carlo methods that emerged as a dominant computational technique for Bayesian in the early 1990's. Since then Bayesian learning has spread well across several fields from robotics and machine learning to medical applications. This paper provides an overview of some of the widely used concepts and shows several applications. This is a paper based on the series of seminars given by students of a PhD course on Bayesian Learning at George Mason University. The course was taught in the Fall of 2021. Thus, the topics covered in the paper reflect the topics students selected to study.",3
Effects of Predictive Real-Time Traffic Signal Information,"Vadim Sokolov, Muhammad Imran, David W Etherington, Dominik Karbowski, Aymeric Rousseau",2018/11/4,Conference 2018 21st International Conference on Intelligent Transportation Systems (ITSC),"This paper analyzes the impact of providing car drivers with predictive information on traffic signal timing in real-time, including time-to-green and green-wave speed recommendations. Over a period of six months, the behavior of these 121 drivers in everyday urban driving was analyzed with and without access to live traffic signal information. In a first period, drivers had the information providing service disabled in order to establish a baseline behavior; after that initial phase, the service was activated. In both cases, data from smartphone and vehicle sensors was collected, including speed, acceleration, fuel rate, acceleration and brake pedal positions. We estimated the changes in the driving behavior which result from drivers' receiving the traffic signal timing information by carefully comparing distributions of acceleration/deceleration patterns through statistical analysis. Our analysis demonstrates that there is a …",3
"Quadratic inverse eigenvalue problems: theory, methods, and applications",Vadim Olegovich Sokolov,2008,Institution Northern Illinois University,"This dissertation is devoted to the study of quadratic inverse eigenvalue problems from theoretical, computational and applications points of view. Special attention is given to two important practical engineering problems: finite element model updating and substructured quadratic inverse eigenvalue problems.",3
