titles,authors,date,source,descriptions,citations
Estimation and inference in spatially varying coefficient models,"Jingru Mu, Guannan Wang, Li Wang",2018/2,Journal Environmetrics,"Spatially varying coefficient models are a classical tool to explore the spatial nonstationarity of a regression relationship for spatial data. In this paper, we study the estimation and inference in spatially varying coefficient models for data distributed over complex domains. We use bivariate splines over triangulations to represent the coefficient functions. The estimators of the coefficient functions are consistent, and rates of convergence of the proposed estimators are established. A penalized bivariate spline estimation method is also introduced, in which a roughness penalty is incorporated to balance the goodness of fit and smoothness. In addition, we propose hypothesis tests to examine if the coefficient function is really varying over space or admits a certain parametric form. The proposed method is much more computationally efficient than the well‐known geographically weighted regression technique and thus …",39
"Spatiotemporal dynamics, nowcasting and forecasting of COVID-19 in the United States","Li Wang, Guannan Wang, Lei Gao, Xinyi Li, Shan Yu, Myungjin Kim, Yueying Wang, Zhiling Gu",2020/4/29,Journal arXiv preprint arXiv:2004.14103,"Epidemic modeling is an essential tool to understand the spread of the novel coronavirus and ultimately assist in disease prevention, policymaking, and resource allocation. In this article, we establish a state of the art interface between classic mathematical and statistical models and propose a novel space-time epidemic modeling framework to study the spatial-temporal pattern in the spread of infectious disease. We propose a quasi-likelihood approach via the penalized spline approximation and alternatively reweighted least-squares technique to estimate the model. Furthermore, we provide a short-term and long-term county-level prediction of the infected/death count for the U.S. by accounting for the control measures, health service resources, and other local features. Utilizing spatiotemporal analysis, our proposed model enhances the dynamics of the epidemiological mechanism and dissects the spatiotemporal structure of the spreading disease. To assess the uncertainty associated with the prediction, we develop a projection band based on the envelope of the bootstrap forecast paths. The performance of the proposed method is evaluated by a simulation study. We apply the proposed method to model and forecast the spread of COVID-19 at both county and state levels in the United States.",38
Oracle-efficient confidence envelopes for covariance functions in dense functional data,"Guanqun Cao, Li Wang, Yehua Li, Lijian Yang",2016/1/1,Journal Statistica Sinica,"We consider nonparametric estimation of the covariance function for dense functional data using computationally efficient tensor product B-splines. We develop both local and global asymptotic distributions for the proposed estimator, and show that our estimator is as efficient as an ""oracle"" estimator where the true mean function is known. Simultaneous confidence envelopes are developed based on asymptotic theory to quantify the variability in the covariance estimator and to make global inferences on the true covariance. Monte Carlo simulation experiments provide strong evidence that corroborates the asymptotic theory. Examples of near infrared spectroscopy data and speech recognition data are provided to illustrate the proposed method.",37
Regional soil erosion assessment based on a sample survey and geostatistics,"Shuiqing Yin, Zhengyuan Zhu, Li Wang, Baoyuan Liu, Yun Xie, Guannan Wang, Yishan Li",2018/3/8,Journal Hydrology and Earth System Sciences," Soil erosion is one of the most significant environmental problems in China. From 2010 to 2012, the fourth national census for soil erosion sampled 32 364 PSUs (Primary Sampling Units, small watersheds) with the areas of 0.2–3 km2. Land use and soil erosion controlling factors including rainfall erosivity, soil erodibility, slope length, slope steepness, biological practice, engineering practice, and tillage practice for the PSUs were surveyed, and the soil loss rate for each land use in the PSUs was estimated using an empirical model, the Chinese Soil Loss Equation (CSLE). Though the information collected from the sample units can be aggregated to estimate soil erosion conditions on a large scale; the problem of estimating soil erosion condition on a regional scale has not been addressed well. The aim of this study is to introduce a new model-based regional soil erosion assessment method combining a sample survey and geostatistics. We compared seven spatial interpolation models based on the bivariate penalized spline over triangulation (BPST) method to generate a regional soil erosion assessment from the PSUs. Shaanxi Province (3116 PSUs) in China was selected for the comparison and assessment as it is one of the areas with the most serious erosion problem. Ten-fold cross-validation based on the PSU data showed the model assisted by the land use, rainfall erosivity factor (R), soil erodibility factor (K), slope steepness factor (S), and slope length factor (L) derived from a 1 : 10 000 topography map is the best one, with the model efficiency coefficient (ME) being 0.75 and the MSE being 55.8 % of that for the model assisted …",35
Estimation and inference for generalized geoadditive models,"Shan Yu, Guannan Wang, Li Wang, Chenhui Liu, Lijian Yang",2019/4/23,Journal Journal of the American Statistical Association,"In many application areas, data are collected on a count or binary response with spatial covariate information. In this article, we introduce a new class of generalized geoadditive models (GGAMs) for spatial data distributed over complex domains. Through a link function, the proposed GGAM assumes that the mean of the discrete response variable depends on additive univariate functions of explanatory variables and a bivariate function to adjust for the spatial effect. We propose a two-stage approach for estimating and making inferences of the components in the GGAM. In the first stage, the univariate components and the geographical component in the model are approximated via univariate polynomial splines and bivariate penalized splines over triangulation, respectively. In the second stage, local polynomial smoothing is applied to the cleaned univariate data to average out the variation of the first-stage …",33
A simultaneous confidence corridor for varying coefficient regression with sparse functional data,"Lijie Gu, Li Wang, Wolfgang K Härdle, Lijian Yang",2014/12,Journal Test,"We consider a varying coefficient regression model for sparse functional data, with time varying response variable depending linearly on some time-independent covariates with coefficients as functions of time-dependent covariates. Based on spline smoothing, we propose data-driven simultaneous confidence corridors for the coefficient functions with asymptotically correct confidence level. Such confidence corridors are useful benchmarks for statistical inference on the global shapes of coefficient functions under any hypotheses. Simulation experiments corroborate with the theoretical results. An example in CD4/HIV study is used to illustrate how inference is made with computable p values on the effects of smoking, pre-infection CD4 cell percentage and age on the CD4 cell percentage of HIV infected patients under treatment.",32
Simultaneous confidence corridors for mean functions in functional data analysis of imaging data,"Yueying Wang, Guannan Wang, Li Wang, R Todd Ogden",2020/6,Journal Biometrics,"Motivated by recent work involving the analysis of biomedical imaging data, we present a novel procedure for constructing simultaneous confidence corridors for the mean of imaging data. We propose to use flexible bivariate splines over triangulations to handle an irregular domain of the images that is common in brain imaging studies and in other biomedical imaging applications. The proposed spline estimators of the mean functions are shown to be consistent and asymptotically normal under some regularity conditions. We also provide a computationally efficient estimator of the covariance function and derive its uniform consistency. The procedure is also extended to the two‐sample case in which we focus on comparing the mean functions from two populations of imaging data. Through Monte Carlo simulation studies, we examine the finite sample performance of the proposed method. Finally, the proposed …",26
Strong uniform convergence of the recursive regression estimator under φ-mixing conditions,"Li Wang, Han-Ying Liang",2004/6,Journal Metrika,"Suppose the observations (X  i , Y  i ) taking values in R  d ×R,                                      are φ-mixing. Compared with the i.i.d. case, some known strong uniform convergence results for the estimators of the regression function r(x)=E(Y  i |X  i =x) need strong moment conditions under φ-mixing setting. We consider the following improved kernel estimators of r(x) suggested by Cheng (1983):                                      Qian and Mammitzsch (2000) investigated the strong uniform convergence and convergence rate for                                      to r(x) under weaker moment conditions than those of the others in the literature, and the optimal convergence rate can be attained under almost the same conditions as stated in Theorem 3.3.2 of Györfi et al. (1989). In this paper …",20
Ensemble forecasts of coronavirus disease 2019 (covid-19) in the us. MedRXiv (2020),"Evan L Ray, Nutcha Wattanachit, Jarad Niemi, Abdul Hannan Kanji, Katie House, Estee Y Cramer, Johannes Bracher, Andrew Zheng, Teresa K Yamana, Xinyue Xiong",2020,Journal Google Scholar,,19
Spline estimation and variable selection for single-index prediction models with diverging number of index parameters,"Guannan Wang, Li Wang",2015/7/1,Journal Journal of Statistical Planning and Inference,"Single-index models are useful and fundamental tools for handling “curse of dimensionality” problems in nonparametric regression. Along with that, variable selection also plays an important role in such model building process when the index vectors are high-dimensional. Several procedures have been developed for estimation and variable selection for single-index models when the number of index parameters is fixed. In many high-dimensional model selection problems, the number of parameters is increasing along with the sample size. In this work, we consider weakly dependent data and propose a class of variable selection procedures for single-index prediction models, which are robust against model misspecifications. We apply polynomial spline basis function expansion and smoothly clipped absolute deviation penalty to perform estimation and variable selection in the framework of a diverging number of …",19
Spline confidence bands for functional derivatives,"Guanqun Cao, Jing Wang, Li Wang, David Todem",2012/6/1,Journal Journal of statistical planning and inference,"We develop in this paper a new procedure to construct simultaneous confidence bands for derivatives of mean curves in functional data analysis. The technique involves polynomial splines that provide an approximation to the derivatives of the mean functions, the covariance functions and the associated eigenfunctions. We show that the proposed procedure has desirable statistical properties. In particular, we first show that the proposed estimators of derivatives of the mean curves are semiparametrically efficient. Second, we establish consistency results for derivatives of covariance functions and their eigenfunctions. Most importantly, we show that the proposed spline confidence bands are asymptotically efficient as if all random trajectories were observed with no error. Finally, the confidence band procedure is illustrated through numerical simulation studies and a real life example.",19
Efficient semiparametric GARCH modeling of financial volatility,"Li Wang, Cong Feng, Qiongxia Song, Lijian Yang",2012/1/1,Journal Statistica sinica,"We consider a class of semiparametric GARCH models with additive autoregressive components linked together by a dynamic coefficient. We propose estimators for the additive components and the dynamic coefficient based on spline smoothing. The estimation procedure involves only a small number of least squares operations, thus it is computationally efficient. Under regularity conditions, the proposed estimator of the parameter is root-n consistent and asymptotically normal. A simultaneous confidence band for the nonparametric component is proposed by an efficient one-step spline backfitting. The performance of our method is evaluated by various simulated processes and a financial return series. For the empirical financial return series, we find further statistical evidence of the asymmetric news impact function.",19
A nonparametric analysis on the environmental Kuznets curve,Li Wang,2011/5,Journal Environmetrics,"Economic research on income's impact on environmental quality is well summarized by the environmental Kuznets curve (EKC), a relationship between environmental quality and per capita income (PCI). In this paper, a flexible nonparametric approach is adopted to study this relationship in which polynomial splines are employed to approximate the EKC function. New spline confidence bands via wild bootstrap are proposed to examine the adequacy of certain specifications of the EKC. In time series context, a novel method is developed to investigate the EKC by decomposing the countrywise time series into a polynomial trend and a stationary noise sequence. The trends are examined for conformance to the EKC hypothesis, while the impact of economic intervention on environmental quality change is analyzed via the proposed confidence bands. Simulation studies illustrate the properties of the proposed …",18
"Aging-related changes in fluid intelligence, muscle and adipose mass, and sex-specific immunologic mediation: A longitudinal UK Biobank study","Brandon S Klinedinst, Colleen Pappas, Scott Le, Shan Yu, Qian Wang, Li Wang, Karin Allenspach-Jorn, Jonathan P Mochel, Auriel A Willette",2019/11/1,"Journal Brain, behavior, and immunity","Obesity in midlife and early late-life is associated with worse normal cognitive aging. Dual-energy X-ray absorptiometry (DEXA) suggests that visceral adipose mass (VAM) plays a predominant role, whereas non-visceral adipose mass (NVAM) and lean muscle mass (LMM) have shown conflicting relationships. It is unknown how longitudinal, cognitive changes in age-sensitive domains like fluid intelligence (FI) correspond to VAM, NVAM, and LMM in women and men. Furthermore, changes over time in blood leukocyte sub-populations may partially or fully account for sex-specific associations.",16
Nonparametric additive model-assisted estimation for survey data,"Li Wang, Suojin Wang",2011/8/1,Journal Journal of Multivariate Analysis,"An additive model-assisted nonparametric method is investigated to estimate the finite population totals of massive survey data with the aid of auxiliary information. A class of estimators is proposed to improve the precision of the well known Horvitz–Thompson estimators by combining the spline and local polynomial smoothing methods. These estimators are calibrated, asymptotically design-unbiased, consistent, normal and robust in the sense of asymptotically attaining the Godambe-Joshi lower bound to the anticipated variance. A consistent model selection procedure is further developed to select the significant auxiliary variables. The proposed method is sufficiently fast to analyze large survey data of high dimension within seconds. The performance of the proposed method is assessed empirically via simulation studies.",16
Efficient estimation of partially linear models for data on complicated domains by bivariate penalized splines over triangulations,"Li Wang, Guannan Wang, Ming-Jun Lai, Lei Gao",2020/1/1,Journal Statistica Sinica,"In this study, we consider the estimation of partially linear models for spatial data distributed over complex domains. We use bivariate splines over triangulations to represent the nonparametric component on an irregular two-dimensional domain. The proposed method is formulated as a constrained minimization problem that does not require constructing finite elements or locally supported basis functions. Thus, it allows an easier implementation of piecewise polynomial representations of various degrees and various smoothness over an arbitrary triangulation. Moreover, the constrained minimization problem is converted to an unconstrained minimization using a QR decomposition of the smoothness constraints, enabling us to develop a fast and efficient penalized least squares algorithm for fitting the model. The estimators of the parameters are proved to be asymptotically normal under some regularity conditions …",14
Generalized spatially varying coefficient models,"Myungjin Kim, Li Wang",2021/1/2,Journal Journal of Computational and Graphical Statistics,"In this article, we introduce a new class of nonparametric regression models, called generalized spatially varying coefficient models (GSVCMs), for data distributed over complex domains. For model estimation, we propose a nonparametric quasi-likelihood approach using the bivariate penalized spline approximation technique. We show that our estimation procedure is able to handle irregularly-shaped spatial domains with complex boundaries. Under some regularity conditions, the estimator for the coefficient function is proved to be consistent in the L2 sense and its convergence rate is established. We develop a numerically stable algorithm using penalized iteratively reweighted least squares method to estimate the coefficient functions in GSVCMs. To gain efficiency in the computation for large-scale data, we further propose a QR decomposition-based algorithm, which requires only sub-blocks of the design matrix …",13
Genetic factors of Alzheimer’s disease modulate how diet is associated with long-term cognitive trajectories: a UK Biobank Study,"Brandon S Klinedinst, Scott T Le, Brittany Larsen, Colleen Pappas, Nathan J Hoth, Amy Pollpeter, Qian Wang, Yueying Wang, Shan Yu, Li Wang, Karin Allenspach, Jonathan P Mochel, David A Bennett, Auriel A Willette",2020/1/1,Journal Journal of Alzheimer's Disease,"Background: Fluid intelligence (FI) involves abstract problem-solving without prior knowledge. Greater age-related FI decline increases Alzheimer’s disease (AD) risk, and recent studies suggest that certain dietary regimens may influence rates of decline. However, it is uncertain how long-term food consumption affects FI among adults with or without familial history of AD (FH) or APOE4 (4).",13
Efficient estimation for generalized partially linear single-index models,"Li Wang, Guanqun Cao",2018/5/1,Volume 24,"Supplement to “Efficient estimation for generalized partially linear single-index models”. We provide detailed proof for Lemma A.1, the statements and/or proofs of other technical lemmas and additional simulation results.",11
Single-index model-assisted estimation in survey sampling,Li Wang,2009/5/1,Journal Journal of Nonparametric Statistics,"A model-assisted semiparametric method of estimating finite-population totals is investigated to improve the precision of survey estimators by incorporating multivariate auxiliary information. The proposed superpopulation model is a single-index model (SIM) which has proven to be a simple and efficient semiparametric tool in multivariate regression. A class of estimators based on polynomial spline regression is proposed. These estimators are robust against deviation from SIMs. Under standard design conditions, the proposed estimators are asymptotically design-unbiased, consistent and asymptotically normal. An iterative optimisation routine is provided that is sufficiently fast for users to analyze large and complex survey data within seconds. The proposed method has been applied to simulated datasets and MU281 dataset, which have provided strong evidence that corroborates with the asymptotic theory.",11
Simultaneous confidence band for stationary covariance function of dense functional data,"Jiangyan Wang, Guanqun Cao, Li Wang, Lijian Yang",2020/3/1,Journal Journal of Multivariate Analysis,"The inference via simultaneous confidence band is studied for stationary covariance function of dense functional data. A two-stage estimation procedure is proposed based on spline approximation, the first stage involving estimation of all the individual trajectories and the second stage involving estimation of the covariance function through smoothing the empirical covariance function. The proposed covariance estimator is smooth and as efficient as the oracle estimator when all individual trajectories are known. An asymptotic simultaneous confidence band (SCB) is developed for the true covariance function, and the coverage probabilities are shown to be asymptotically correct. Intensive simulation experiments are conducted to demonstrate the performance of the proposed estimator and SCB. The proposed method is also illustrated with a real data example.",10
Simultaneous confidence bands for time-series prediction function,"Li Wang, Lijian Yang",2010/11/1,Journal Journal of Nonparametric Statistics,"Although many types of confidence bands exist for nonparametric regression with i.i.d. data, theoretical properties of such bands have never been established under dependence. We propose simultaneous confidence bands for nonparametric prediction function of time-series data using spline estimation. Asymptotic properties are established under the assumption of strong mixing, and simulation experiments have provided strong evidence that corroborates with the asymptotic theory. As an application, after removing the environmental Kuznets curve trend effects, the impact of the economic intervention on environmental quality change is quantified for the USA and Japan, with different conclusions.",10
Sparse learning and structure identification for ultrahigh-dimensional image-on-scalar regression,"Xinyi Li, Li Wang, Huixia Judy Wang, Alzheimer’s Disease Neuroimaging Initiative",2021/10/2,Journal Journal of the American Statistical Association,"This article considers high-dimensional image-on-scalar regression, where the spatial heterogeneity of covariate effects on imaging responses is investigated via a flexible partially linear spatially varying coefficient model. To tackle the challenges of spatial smoothing over the imaging response’s complex domain consisting of regions of interest, we approximate the spatially varying coefficient functions via bivariate spline functions over triangulation. We first study estimation when the active constant coefficients and varying coefficient functions are known in advance. We then further develop a unified approach for simultaneous sparse learning and model structure identification in the presence of ultrahigh-dimensional covariates. Our method can identify zero, nonzero constant, and spatially varying components correctly and efficiently. The estimators of constant coefficients and varying coefficient functions are …",9
Comparing and integrating us covid-19 daily data from multiple sources: A county-level dataset with local characteristics,"G Wang, Z Gu, X Li, S Yu, M Kim, Y Wang, L Gao, L Wang",2020/6/2,"Description Over the past several months, the outbreak of COVID-19 has been expanding over the world. A reliable and accurate dataset of the cases is vital for scientists to conduct related research and for policy-makers to make better decisions. We collect the COVID-19 daily reported data from four open sources: the New York Times, the COVID-19 Data Repository by Johns Hopkins University, the COVID Tracking Project at the Atlantic, and the USAFacts, and compare the similarities and differences among them. In addition, we examine the following problems which occur frequently:(1) the order dependencies violation,(2) outliers and abnormal observations, and (3) the delay-reported issue on weekends and/or holidays. We also integrate the COVID-19 reported cases with the county-level auxiliary information of the local features from official sources, such as health infrastructure, demographic, socioeconomic, and environment information, which are important for understanding the spread of the virus.","Over the past several months, the outbreak of COVID-19 has been expanding over the world. A reliable and accurate dataset of the cases is vital for scientists to conduct related research and for policy-makers to make better decisions. We collect the COVID-19 daily reported data from four open sources: the New York Times, the COVID-19 Data Repository by Johns Hopkins University, the COVID Tracking Project at the Atlantic, and the USAFacts, and compare the similarities and differences among them. In addition, we examine the following problems which occur frequently:(1) the order dependencies violation,(2) outliers and abnormal observations, and (3) the delay-reported issue on weekends and/or holidays. We also integrate the COVID-19 reported cases with the county-level auxiliary information of the local features from official sources, such as health infrastructure, demographic, socioeconomic, and environment information, which are important for understanding the spread of the virus.",9
Partially time-varying coefficient proportional hazards models with error-prone time-dependent covariates—an application to the AIDS Clinical Trial Group 175 data,"Xiao Song, Li Wang",2017/3/1,Journal The Annals of Applied Statistics,"Due to cost and time considerations, interest has focused on identifying surrogate markers that could be substituted for the clinical endpoint, time to an event of interest, in evaluation of treatment efficacy. Joint models are often used to assess the effect of surrogate markers and treatment. Motivated by recent works studying the AIDS Clinical Trial Group (ACTG) 175 data, we propose a partially time-varying coefficient proportional hazards model for modeling the relationship between the hazard of failure and time-dependent and time-independent covariates. The time-varying coefficients are approximated by polynomial splines, and the corrected score and conditional score approaches are adopted to estimate the regression coefficients. The proposed estimators are consistent, and the asymptotic normality is established for the constant coefficients, which enables us to construct confidence intervals and permits joint …",8
Variable selection and estimation for longitudinal survey data,"Li Wang, Suojin Wang, Guannan Wang",2014/9/1,Journal Journal of Multivariate Analysis,"There is wide interest in studying longitudinal surveys where sample subjects are observed successively over time. Longitudinal surveys have been used in many areas today, for example, in the health and social sciences, to explore relationships or to identify significant variables in regression settings. This paper develops a general strategy for the model selection problem in longitudinal sample surveys. A survey weighted penalized estimating equation approach is proposed to select significant variables and estimate the coefficients simultaneously. The proposed estimators are design consistent and perform as well as the oracle procedure when the correct submodel was known. The estimating function bootstrap is applied to obtain the standard errors of the estimated parameters with good accuracy. A fast and efficient variable selection algorithm is developed to identify significant variables for complex …",8
Spatially varying coefficient models with sign preservation of the coefficient functions,"Myungjin Kim, Li Wang, Yuyu Zhou",2021/9,"Journal Journal of Agricultural, Biological and Environmental Statistics","This paper considers the estimation and inference of spatially varying coefficient models, while preserving the sign of the coefficient functions. In practice, there are various situations where coefficient functions are assumed to be in a certain subspace. For example, they should be either nonnegative or nonpositive on a domain by their nature. However, optimization on a global space of coefficient functions does not ensure that estimates preserve meaningful features in their signs. In this paper, we propose sign-preserved and efficient estimators of the coefficient functions using novel bivariate spline estimators under their smoothness conditions. Our algorithm, based on the alternating direction method of multipliers, yields estimated coefficient functions that are nonnegative or nonpositive, consistent, and efficient. Simulation studies are conducted to address the advantages of the sign preservation method for …",7
