titles,authors,date,source,descriptions,citations
Comparison of laboratory resilient modulus with back-calculated elastic moduli from large-scale model experiments and FWD tests on granular materials,"BF Tanyu, WH Kim, TB Edil, CH Benson",2003/1,Journal ASTM Special Technical Publication,"A comparison is made between resilient moduli obtained from (i) a conventional small-scale resilient modulus test,(ii) a large-scale model experiment (LSME), and (iii) a falling weight deflectometer (FWD) in the field. The LSME is a large prototype-scale test simulating a pavement section. The FWD tests were conducted on a highway test section. All tests were conducted on a typical base course material and two granular industrial by-products used as subbase. Relationships between elastic modulus and bulk stress were derived from the LSME data by modeling the set-up as a nonlinear elastic layered system using the computer program KENLAYER. Elastic moduli were back-calculated from the FWD data using the program MODULUS. Reasonable correspondence between the elastic moduli measured at different scales was obtained when empirical corrections were made for strain amplitude using a backbone curve for granular materials and by matching stress levels. However, even when corrections are applied, the low-strain (or maximum) elastic modulus for the industrial byproducts inferred from the laboratory resilient modulus test tends to be lower (by a factor of 1.5 to 4) than the operative elastic modulus inferred from the LSME and the FWD tests. In addition, the minimum bulk stress provided by the laboratory resilient modulus test can be higher than the bulk stress existing in the field. In such cases, the elastic modulus at the field bulk stress can be estimated by extrapolation using a power function.",44
"Landslide susceptibility analyses using Random Forest, C4. 5, and C5. 0 with balanced and unbalanced datasets","Burak F Tanyu, Aiyoub Abbaspour, Yashar Alimohammadlou, Gheorghe Tecuci",2021/8/1,Journal Catena,"The effects of landslides have been exponentially increasing due to the rapid growth of urbanization and global climate change. The information gained from predictive models and landslide susceptibility analyses can be used to develop warning systems and mitigation measures. A comparative study was conducted to evaluate the effectiveness of landslide susceptibility analyses in a given area using three decision tree algorithms including Random Forest (RF), C4.5, and C5.0. Two sets of imagery datasets (raster and vector) were used and three combinations of 13 conditioning factors (including seven geotechnical properties of the soil) were determined by Information Gain, Gain Ratio, Chi-Squared Test, and Random Forest Importance. Datasets for the landslide conditioning factors were created based on the outcomes from the feature selection methods, in three different scenarios. In Scenario 1 the least …",40
Numerical analysis of field geosynthetic-reinforced retaining walls with secondary reinforcement,"Y Jiang, J Han, J Zornberg, RL Parsons, D Leshchinsky, B Tanyu",2019/2,Journal Géotechnique,"Geosynthetic-reinforced retaining (GRR) walls typically have vertical reinforcement spacing of 0·6 m, and this relatively large spacing has been known to cause comparatively high connection forces. To reduce this connection force, short geosynthetic reinforcement layers (referred to as secondary reinforcement layers) are installed between blocks where there are no primary reinforcement layers. This paper presents two-dimensional numerical simulations that were developed to analyse an instrumented GRR wall with secondary reinforcement layers in the field. A finite differential software was employed to develop the numerical model. In addition to the Mohr–Coulomb model, the cap yield model based on the theory of hardening plasticity was used to represent the behaviour of backfill. Inclinometer casings, earth pressure cells and strain gauges were installed in the instrumented GRR walls to measure the facing …",40
Impact of aging on leaching characteristics of recycled concrete aggregate,"Aiyoub Abbaspour, Burak F Tanyu, Bora Cetin",2016/10,Journal Environmental Science and Pollution Research,"The focus of this study was to evaluate the effects of stockpiling (aging) on leaching of elements in recycled concrete aggregate (RCA) that may contribute to tufaceous constituent formation. Speciation and leaching controlling mechanisms of these elements were identified via geochemical modeling. The effects of stockpiling were simulated by comparing freshly produced RCA with RCA aged as part of this study for 1 year both in the laboratory and in the field. Leachate samples were generated following batch water leach test (WLT) and US Geological Survey leach test (USGSLT) methods. USGSLTs were conducted both on the laboratory and field samples while WLT was only conducted on laboratory samples. During the laboratory aging, it is observed that the carbonate content of RCA, measured as calcite equivalent, increased 20 % (i.e., from ∼100 to 120 mg/g) within a year time frame. The leachate …",37
Micropile design and construction,"Paul J Sabatini, B Tanyu, T Armour, P Groneck, J Keeley",2005,"Journal US Department of Transportation, Federal Highway Administration, Washington, DC, Report No. FHWA-NHI-05-039",,36
Methodology to develop design guidelines to construct unbound base course with reclaimed asphalt pavement (RAP),"Saad Ullah, Burak F Tanyu",2019/10/30,Journal Construction and building materials,"Reclaimed asphalt pavement (RAP) has been considered as one of the sources to create unbound base aggregate (UBA) for pavement structures for several years. There are number of previous research studies that focuses on testing the modulus and deformation characteristics of the RAP and RAP blended with virgin aggregate (VA), however results vary significantly from one study to another and there are no clear-cut guidelines on how much RAP should be blended with VA for the best outcome. In this study, the focus of the research was to develop a methodology that will allow the Owner’s to develop design guidelines to create UBA with RAP-VA blends where the created blend will have similar performance criteria as the VA used in that region. To achieve this goal, factors affecting the performance of RAP-VA blends have been investigated and a guideline to select and how to meet the target modulus and …",31
Two and three-dimensional numerical analyses of geosynthetic-reinforced soil (GRS) piers,"Panpan Shen, Jie Han, Jorge G Zornberg, Amr M Morsy, Dov Leshchinsky, Burak F Tanyu, Chao Xu",2019/6/1,Journal Geotextiles and Geomembranes,"In this study, both two-dimensional (2D) and three-dimensional (3D) numerical analyses were carried out to evaluate the performance of geosynthetic-reinforced soil (GRS) piers. The numerical models were first calibrated and verified against test results available in the literature. A parametric study was then conducted under both 2D and 3D conditions to investigate the influences of reinforcement tensile stiffness, reinforcement vertical spacing, and a combination of reinforcement stiffness and spacing on the performance of GRS piers under vertical loading. Numerical results indicated that the effect of reinforcement spacing was more significant than that of reinforcement stiffness. The use of closely – spaced reinforcement layers resulted in higher global elastic modulus of the GRS pier, smaller lateral displacements of pier facing and volumetric change of the GRS pier, lower and more uniformly-distributed tension in …",28
Numerical analysis of instrumented mechanically stabilized gabion walls with large vertical reinforcement spacing,"Meixiang Gu, James G Collin, Jie Han, Zhen Zhang, Burak F Tanyu, Dov Leshchinsky, Hoe I Ling, Pietro Rimoldi",2017/8/1,Journal Geotextiles and Geomembranes,"The paper describes numerical models that were developed to simulate the performance of two instrumented mechanically stabilized earth walls constructed in Izmir, Turkey. These walls were constructed with gabion facing, hybrid reinforcement layers, and fill on a rigid foundation. The hybrid reinforcement layers comprised primary reinforcement (geogrid) and secondary reinforcement (wire mesh). The vertical spacing between the primary reinforcement changed from 1 m to 2 m in two walls while other properties were kept the same. The responses of the field walls at the end of construction were simulated and compared with the numerical results. The results calculated from the numerical models showed generally good agreement with the measured wall facing displacements, horizontal fill displacements, and tensile forces in the geogrid and in the wire mesh. The maximum calculated facing displacements for the …",26
Equivalency of crushed rock and three industrial by-products used for working platforms during pavement construction,"Burak F Tanyu, Craig H Benson, Tuncer B Edil, Woon-Hyung Kim",2004,Journal Transportation Research Record,"A study was conducted to define an equivalency criterion for five materials used for working platforms during pavement construction on a poor subgrade: conventional crushed rock (referred to as breaker run) and four alternatives (Grade 2 gravel, foundry slag, bottom ash, and foundry sand). A layer of alternative material was considered equivalent if the total deflection of the alternative material was equal to that of breaker run under the same construction loading. Total deflection data for the equivalency assessment were obtained from a large-scale model experiment (LSME) simulating a prototype-scale pavement structure. Total deflections obtained from the LSME were checked against deflections measured in the field with a rolling wheel deflectometer and with an analytical method developed for unpaved roads. Design charts were developed for selecting the equivalent thickness of alternative working platform …",26
Structural contribution of geosynthetic-reinforced working platforms in flexible pavement,"Woon-Hyung Kim, Tuncer B Edil, Craig H Benson, Burak F Tanyu",2005,Journal Transportation research record,"A study was conducted in the field and with a large-scale model experiment (LSME) to evaluate the structural contribution of a 0.30-m-thick geosynthetic-reinforced granular layer used as a working platform for construction over soft subgrade. The study was conducted in the context of the 1993 AASHTO design guideline, in which the structural number (SN) of the pavement is based on layer coefficients (each defined using a resilient modulus). Working platforms reinforced with geosynthetics had smaller elastic deflections and larger elastic moduli than unreinforced working platforms with the same thickness. Reinforcement factors obtained in the field ranged from 1.2 to 1.8; those obtained in the laboratory ranged from 1.7 to 2.0, with greater reinforcement factors for the less extensible geosynthetics (geogrid, woven geotextile) for a 0.3-m-thick granular working platform. Of the four geosynthetics tested, the geogrid …",24
Effect of particle shape on durability and performance of unbound aggregate base,"Clayton S Cook, Burak F Tanyu, Ali B Yavuz",2017/2/1,Journal Journal of Materials in Civil Engineering,"Effects of particle shape on the durability (as determined from micro-Deval test) and performance [as determined from resilient modulus (), and permanent deformation (PD) tests] of unbound aggregate base (UAB) used in road structures have been evaluated in detail. Four crushed aggregates with different mineralogy (but similar angularity) were selected, and each aggregate type was mixed based on varying particle shapes (ranging from flat to equidimensional) to create dense- and open-graded gradations. The findings showed that the increase in flatness ratio affects the compaction and interlocking characteristics of the open-graded UAB materials much more than the dense-graded UAB materials. For open-graded UAB samples, the  of the aggregates, regardless of the mineralogy, increased with increasing flatness ratio. The  values of the dense-graded aggregates had an observed peak value at a …",22
Optimizing the gradation of fine processed reclaimed asphalt pavement and aggregate blends for unbound base courses,"Saad Ullah, Burak F Tanyu, Edward J Hoppe",2018/12,Journal Transportation Research Record,"The purpose of this research was to investigate the effect of changes in grain size distribution to the permanent deformation of two different fine processed reclaimed asphalt pavement (RAP) blended with base course virgin aggregate (VA). Grain size distribution of the RAP-VA blends were created following two different approaches. The first approach was based on mixing RAP and VA to have one grain size distribution, regardless of how much RAP was added to VA (here referred to as the engineered mixture design). The second approach was based on mixing RAP and VA with as-is gradation from the plants to proportions determined by weight and not controlling the outcome of the specific grain size of the mixture. This approach resulted in various grain size distributions (here referred as the as-is mixture design). The engineered mixture design was useful to quantify the effect of adding RAP to the blends, but …",21
Methodology to evaluate hydraulic compatibility of geotextile and RCA in underdrain systems,"A Abbaspour, BF Tanyu, AH Aydilek, AY Dayioglu",2018/2,Journal Geosynthetics International,"Long-term filtration tests were conducted to assess the hydraulic compatibility of the recycled concrete aggregate (RCA) and nonwoven geotextile that is typically used in underdrains. The RCA samples used in this study were collected from a single facility, but with different ages (aged in the laboratory). Geotextile samples were also exhumed after each test and evaluated for reduction in their serviceability. The laboratory tests showed that aging does not adversely affect the hydraulic properties of the RCA in long-term filtration tests. The results showed that the previously defined serviceability criteria based on gradient and permeability ratios are not relevant to evaluate the hydraulic compatibility of RCA/geotextile tested in this study due to the existence of turbulent flow regime. An alternative limiting ratio called herein hydraulic conductivity ratio (HCRLFT) is proposed and validated with long-term filtration tests …",21
Micropile design and construction reference manual,"Paul J Sabatini, Burak Tanyu, Tom Armour, P Groneck, J Keeley",2005,Journal Fhwa-nhi 05 (039),,21
Evaluation of recycled concrete aggregate backfill for geosynthetic-reinforced MSE walls,"A Soleimanbeigi, BF Tanyu, AH Aydilek, P Florio, A Abbaspour, AY Dayioglu, WJ Likos",2019/8,Journal Geosynthetics International,"Mechanical and hydraulic properties of recycled concrete aggregate (RCA) were evaluated for use as backfill in mechanically stabilized earth (MSE) walls. Large-scale drained triaxial tests, direct shear tests and pullout tests were performed to obtain mechanical properties of RCA interacting with various geosynthetics. Long-term filtration (LTF) tests were performed to evaluate hydraulic conductivity of RCA-geotextile systems. Results showed that the RCA had an internal friction angle of 49°, which was within the typical range. The RCA-uniaxial geogrid had the highest interface friction angle of 36° – and the interface friction angles of RCA-biaxial geogrid, RCA-nonwoven geotextile, and RCA-woven geotextile were 32°, 26° and 22°, respectively. Reinforced RCA showed comparable pullout capacity to reinforced sand. No slippage was observed between the RCA and geotextiles or geogrids, and the failures …",20
A parametric study to improve suitability of micro-deval test to assess unbound base course aggregates,"Burak F Tanyu, Ali B Yavuz, Saad Ullah",2017/8/30,Journal Construction and Building Materials,Micro-deval test provides a measure of resistance and durability of aggregates submerged in water through the actions of aggregate particles and abrasion from steel balls. The presence of water in the test chamber provides a more realistic assessment of field conditions when compared with Los Angeles (LA) abrasion test. Currently there is only one testing procedure in the United States (U.S.) to evaluate the coarse aggregates using micro-deval tests. Previous studies indicate that there has been significant interest in utilizing micro-deval test to assess the suitability coarse aggregates to be used in asphalt concrete and their field performance. However the studies related to evaluating coarse aggregates with micro-deval test for base course applications are very limited. This study attempts to address how the micro-deval testing procedure may be revised to better assess the performance of aggregates considered …,19
"Durability assessments of rare green andesites widely used as building stones in Buca (Izmir), Turkey","A Bahadır Yavuz, Sebahat Atay Kaputoglu, Mümtaz Çolak, Burak F Tanyu",2017/3,Journal Environmental earth sciences," Miocene volcanism was active in the city area of İzmir, Turkey, where volcanic deposits formed predominantly made of gray and pinkish colored andesite. These rocks have been widely used in the construction of many buildings in the region. In the northern part of Izmir, known as the Buca region, there is an area where andesite presents green color. The occurrence of the green andesite is rather rare, and historically this rock type has been used in the construction of ancient valuable architectonic structures including aqueducts, historical buildings, and mosques. Some of these structures date back to the beginning of the first century AD when the region was under the control of the Roman Empire. Interestingly, the recent survey of these structures showed that after all of these years, the green andesite still appears pretty much well preserved, only showing slight deterioration in the form of limited crumbling …",19
Investigation of discrepancy between tuff used as building stones in historical and modern buildings in western Turkey,"Ali B Yavuz, Cüneyt Akal, Necdet Türk, Mümtaz Çolak, Burak F Tanyu",2015/9/15,Journal Construction and Building Materials,"Tuffs located around the town of Alaçatı, Turkey have been used in building construction for many years in the past. Recently, based on the efforts of the local government to develop a unique identity for the town, this practice is re-initiated. After about five years from construction, tuff used in newly constructed buildings started to show signs of deterioration. Even though tuff used in recent and older buildings in the town appeared to be the same to the naked eye, a similar deterioration has not been observed in the buildings constructed in the past (some are more than 100 years old). A previous research study has documented the suitability of tuff used in new constructions but the reasons for the discrepancy between the tuffs used in construction of the older and newer buildings has not been previously investigated. In this study the different field performances of tuffs used for historical and modern buildings were …",19
Micropile design and construction (reference manual for NHI Course 132078),"Paul J Sabatini, T Armour, P Groneck, James W Keeley, Burak Tanyu",2005/12/1,Issue FHWA-NHI-05-039,"The use of micropiles has grown significantly since their conception in the 1950s, and in particular since the mid-1980s. Micropiles have been used mainly as foundation support elements to resist static and seismic loads, and to a lesser extent, as in-situ reinforcements to provide stabilization of slopes and excavations. Many of these applications are for transportation structures. This manual is intended to be a “practitioner-oriented” document containing sufficient information on the geotechnical and structural design of micropiles for foundation support and for slope stabilization. Information is also provided on inspection and load testing procedures, cost data, and contracting methods to facilitate the safe and cost-effective use of micropiles on transportation projects. Two detailed design examples and a generic commentary guideline specification for micropiles is included in the manual.",19
Responses of geosynthetic-reinforced soil (GRS) abutments under bridge slab loading: numerical investigation,"Panpan Shen, Jie Han, Jorge G Zornberg, Burak F Tanyu, Barry R Christopher, Dov Leshchinsky",2020/7/1,Journal Computers and Geotechnics,"This study evaluated the responses of geosynthetic-reinforced soil (GRS) abutments subjected to bridge slab loading under working stress conditions using two-dimensional finite difference numerical software. A parametric study was conducted to investigate the effects of different combinations of reinforcement spacing Sv and reinforcement stiffness J, beam seat width b, and setback distance ab on the responses of the GRS abutments in terms of additional vertical stresses under the beam seat centerline Δσv induced by the bridge slab load, additional lateral earth pressures behind the abutment facing Δσh-facing and under the beam seat centerline Δσh-cetner induced by the bridge slab load, and maximum tension in the reinforcement Tmax. Numerical analyses evaluated trapezoidal and uniform reinforcement layouts and showed that both reinforcement layouts generated similar responses of the GRS abutments …",18
Deflection of prototype geosynthetic-reinforced working platforms over soft subgrade,"Woon-Hyung Kim, Tuncer B Edil, Craig H Benson, Burak F Tanyu",2006,Journal Transportation research record,"Large-scale experiments were conducted on working platforms of crushed rock (breaker run stone or Grade 2 gravel) overlying a simulated soft subgrade to mimic conditions during highway construction where a working platform is used to limit total deflections because of construction traffic. Tests were conducted with and without geosynthetic reinforcement to evaluate how deflection of the working platform is affected by the presence of reinforcement, type of reinforcement, and thickness of the working platform. Four different geosynthetics were used: geogrid, woven geotextile, nonwoven geotextile, and drainage composite. Reinforced working platforms deformed at a slower rate, and, in most cases, deformation of geosynthetic-reinforced working platforms nearly ceased after approximately 200 loading cycles. Total deflections at 1,000 cycles were smaller by a factor of approximately two for reinforced working …",18
Development of an artificial neural network (ANN)-based model to predict permanent deformation of base course containing reclaimed asphalt pavement (RAP),"Saad Ullah, Burak F Tanyu, Binte Zainab",2021/11/2,Journal Road Materials and Pavement Design,"Pavement demolition debris is one of the world’s major waste problems. Each year the United States produces about 100 million tons of reclaimed asphalt pavement (RAP), out of which more than 60% ends up in landfills or asphalt plants. Recent studies have shown that RAP can be considered a viable alternative to natural base course aggregates to resolve the problem of waste accumulation. In this study efforts have been made to develop an artificial neural network (ANN)-based performance predicting model for base course aggregates blended with RAP. Repeated load triaxial (RLT) tests have been employed in this study to evaluate the performance of base course aggregate. Two different RAP samples were blended with virgin aggregates (VA) in proportions of 20%, 40% and 60% and RLT tests were performed on the RAP-VA blends at three different stress conditions. The data from the laboratory test …",17
Development of methodology to include structural contribution of alternative working platforms in pavement structure,"Burak F Tanyu, Woon-Hyung Kim, Tuncer B Edil, Craig H Benson",2005,Journal Transportation research record,"A methodology was developed to incorporate the structural contribution of working platforms, including those constructed with industrial byproducts, into the design of flexible pavements. Structural contribution of the working platform was quantified with the 1993 AASHTO flexible pavement design guide in terms of a structural number or an effective roadbed modulus. Two methods are proposed. One method treats the working platform as a subbase layer and assigns a structural number to the working platform for use in computing the overall structural number of the pavement. The other method adjusts the effective roadbed modulus to account for the improvement in the roadbed provided by the working platform. Resilient modulus obtained from large-scale model experiments conducted on several working platform materials (e.g., breaker run stone, Grade 2 gravel, foundry slag, foundry sand, and bottom ash) was …",17
Earth retaining structures,"BF Tanyu, PJ Sabatini, RR Berg",2008,Journal US Department,,16
Evaluation of vertical stress distribution in field monitored GRS-IBS structure,"F Gebremariam, BF Tanyu, B Christopher, D Leshchinsky, J Han, JG Zornberg",2020/8,Journal Geosynthetics International,"This paper presents a case study of a geosynthetic-reinforced soil (GRS) integrated bridge system (IBS) in which the vertical stresses during and after construction were monitored via instrumentation. The purpose of the study was to evaluate the effects of reinforcement spacing, width of the beam seat, and seasonal variations on the vertical stresses measured in the field. The stress distribution observed in the field was also compared to the theoretically estimated stress distribution. The results showed that the bearing bed where the reinforcements are doubled is effective in reducing the applied stresses by about 1.8 to 5.4 times. The width of the beam seat controlled the magnitude of the applied stresses on the GRS abutment and the applied stress was vertically transferred all the way to the foundation level even in wider beam seats. A comparison between field recorded and theoretical stress values showed that …",15
Contribution of geosynthetic reinforcement to granular layer stiffness,"Tuncer B Edil, Woon-Hyung Kim, Craig H Benson, Burak F Tanyu",2007,Book Soil and material inputs for mechanistic-empirical pavement design,This paper describes the contribution of geosynthetic reinforcement to improved stiffness of a granular layer originally constructed as a working platform but serves as a subbase layer after pavement structure is constructed. Large-scale model experiments were conducted that demonstrate the improved stiffness of granular layers reinforced with 4 types of geosyntetics. The load-elastic deflection data is analyzed by dividing the granular layer into sublayers including a reinforced sublayer with a thickness of 100 mm to isolate the effect of reinforcement on elastic modulus. The comparison of the elastic modulus parameter of this layer to that of the unreinforced sublayers indicate that there is an increase of 1.1 to 3.0 times in the elastic modulus depending on the type of geosynthetic. This improvement is also a function of the overall layer thickness because of the effect of shear strain amplitude that is not accounted for in …,14
Laboratory evaluation of governing mechanism of frictionally connected MSEW face and implications on design,"Moustafa I Awad, Burak F Tanyu",2014/10/1,Journal Geotextiles and Geomembranes,"This paper presents a laboratory evaluation of purely frictionally connected geotextile and concrete facing block of Mechanically Stabilized Earth Wall (MSEW) systems. The study focuses on investigating the governing failure mechanism along the wall face, as determined from the pullout of reinforcement in between the facing blocks (herein referred as pullout mechanism) and sliding of the blocks over the geotextile, where the reinforcement stays stationery (herein referred as direct shear mechanism). A total of seventy-two tests were performed to investigate the effect of laboratory specimen size, difference in geotextile reinforcement, and repeatability of the test results. Overall, the results showed that at lower normal loads, sliding of the blocks over the geotextile reinforcement along the wall face is more likely to occur before the pullout of the geotextile in between the blocks. At higher normal loads, this order is …",13
