titles,authors,date,source,descriptions,citations
Tissue-Specific Imaging Is a Robust Methodology to Differentiate In Vivo T1 Black Holes with Advanced Multiple Sclerosis–Induced Damage,"M Riva, VN Ikonomidou, JJ Ostuni, P Van Gelderen, S Auh, JM Ohayon, F Tovar-Moll, ND Richert, JH Duyn, F Bagnato",2009/8/1,Journal American journal of neuroradiology,"BACKGROUND AND PURPOSE: Brains of patients with multiple sclerosis (MS) characteristically have “black holes” (BHs), hypointense lesions on T1-weighted (T1W) spin-echo (SE) images. Although conventional MR imaging can disclose chronic BHs (CBHs), it cannot stage the degree of their pathologic condition. Tissue-specific imaging (TSI), a recently introduced MR imaging technique, allows selective visualization of white matter (WM), gray matter (GM), and CSF on the basis of T1 values of classes of tissue. We investigated the ability of TSI-CSF to separate CBHs with longer T1 values, which likely represent lesions containing higher levels of destruction and unbound water.",32
Heterogeneity of multiple sclerosis white matter lesions detected with T2*‐weighted imaging at 7.0 Tesla,"Bing Yao, Vasiliki N Ikonomidou, Fredric K Cantor, Joan M Ohayon, Jeff Duyn, Francesca Bagnato",2015/9,Journal Journal of Neuroimaging,"Postmortem studies in multiple sclerosis (MS) indicate that in some white matter lesions (WM‐Ls), iron is detectable with T2*‐weighted (T2*‐w), and its reciprocal R2* relaxation rate, magnetic resonance imaging (MRI) at 7.0 Tesla (7T). This iron appears as a hyperintense rim in R2* images surrounding a hypointense core. We describe how this observation relates to clinical/radiological characteristics of patients, in vivo.",25
Heart rate variability (HRV): an indicator of stress,"Balvinder Kaur, Joseph J Durek, Barbara L O'Kane, Nhien Tran, Sophia Moses, Megha Luthra, Vasiliki N Ikonomidou",2014/5/22,"Conference Independent Component Analyses, Compressive Sampling, Wavelets, Neural Net, Biosystems, and Nanoengineering XII","Heart rate variability (HRV) can be an important indicator of several conditions that affect the autonomic nervous system, including traumatic brain injury, post-traumatic stress disorder and peripheral neuropathy [3], [4], [10] & [11]. Recent work has shown that some of the HRV features can potentially be used for distinguishing a subject’s normal mental state from a stressed one [4], [13] & [14]. In all of these past works, although processing is done in both frequency and time domains, few classification algorithms have been explored for classifying normal from stressed RRintervals. In this paper we used 30 s intervals from the Electrocardiogram (ECG) time series collected during normal and stressed conditions, produced by means of a modified version of the Trier social stress test, to compute HRV-driven features and subsequently applied a set of classification algorithms to distinguish stressed from normal conditions …",21
Quality and quantity of diffuse and focal white matter disease and cognitive disability of patients with multiple sclerosis,"Giuseppe Bomboi, Vasiliki N Ikonomidou, Stefano Pellegrini, Susan K Stern, Antonio Gallo, Sungyoung Auh, Iordanis E Evangelou, Jhalak Agarwal, Clelia Pellicano, Joan M Ohayon, Fredric K Cantor, Mary Ehrmantraut, Henry F McFarland, Robert L Kane, Francesca Bagnato",2011/4,Journal Journal of Neuroimaging," Using high‐field magnetic resonance imaging (MRI), we investigated the relationships between white matter (WM) lesion volume (LV), normal‐appearing WM (NAWM) normalized volume, WM‐lesion and NAWM magnetization transfer ratios (MTRs), brain parenchyma fraction (BPF), and cognitive impairment (CI) in multiple sclerosis (MS). ",18
Remote stress detection using a visible spectrum camera,"Balvinder Kaur, Sophia Moses, Megha Luthra, Vasiliki N Ikonomidou",2015/5/20,"Conference Independent Component Analyses, Compressive Sampling, Large Data Analyses (LDA), Neural Networks, Biosystems, and Nanoengineering XIII","Heart rate variability (HRV) can be an important indicator of several conditions that affect the autonomic nervous system, including traumatic brain injury, post-traumatic stress disorder and peripheral neuropathy. Recent work has shown that some of the HRV features can potentially be used for distinguishing a subject’s normal mental state from a stressed one. In all of these past works, HRV analysis is performed on the cardiac activity data acquired by conventional electrocardiography electrodes, which may introduce additional stress and complexity to the acquired data. In this paper we use remotely acquired time-series data extracted from the human facial skin reflectivity signal during rest and mental stress conditions to compute HRV driven features. We further apply a set of classification algorithms to distinguishing between these two states. To determine heart beat signal from the facial skin reflectivity, we apply …",17
T1 measurements at 7T with application to tissue specific imaging,"VN Ikonomidou, P van Gelderen, JA de Zwart, JH Duyn",2006,"Journal Proc Int Soc Mag Reson Med, Seattle","Results: Eight healthy normal volunteers (5 male/3 female, ages 22-41) were scanned after giving informed consent under an IRB approved protocol. Table 1 shows the results of the ROI analysis, averaged over the eight volunteers. The spread of the values can be understood by examining the corresponding T1 histograms. Histograms are reproducible between different volunteers. They show a relatively narrow peak for white matter, but a much wider peak for gray matter, reflecting partial volume effects and inherently different values between different types of gray matter. The ill-defined CSF peak shows a big spread, but a consistent mean value. Figure 3 shows a set of TSI images obtained at 7.0 T based on the measured T1 values.",15
Optimizing brain tissue contrast with EPI: a simulated annealing approach,"Vasiliki N Ikonomidou, Peter van Gelderen, Jacco A De Zwart, Masaki Fukunaga, Jeff H Duyn",2005/8,Journal Magnetic Resonance in Medicine: An Official Journal of the International Society for Magnetic Resonance in Medicine,"A new magnetization preparation and image acquisition scheme was developed to obtain high‐resolution brain images with optimal tissue contrast. The pulse sequence was derived from an optimization process using simulated annealing, without prior assumptions with regard to the number of radiofrequency (RF) pulses and flip angles. The resulting scheme combined two inversion pulses with the acquisition of three images with varying contrast. The combination of the three images allowed separation of gray matter (GM), white matter (WM), and cerebrospinal fluid (CSF) based on T1, contrast. It also enabled the correction of small errors in the initial T1 estimates in postprocessing. The use of three‐dimensional (3D) sensitivity‐encoded (SENSE) echo‐planar imaging (EPI) for image acquisition made it possible to achieve a 1.153 mm3 isotropic resolution within a scan time of 10 min 21 s. The cortical GM signal …",15
A case study on the effect of neutralizing antibodies to interferon beta 1b in multiple sclerosis patients followed for 3 years with monthly imaging,"AW Chiu, M Ehrmantraut, ND Richert, VN Ikonomidou, S Pellegrini, HF McFarland, JA Frank, F Bagnato",2007/10,Journal Clinical & Experimental Immunology,"Interferon beta (IFN-β) is among the first-line treatment options for patients with multiple sclerosis (MS). A potential caveat of therapy, however, is the development of neutralizing antibodies (NAb) and/or neutralizing activity (NA) non-antibody mediated, although debate is still ongoing as to whether NAb significantly hampers the efficacy of the drug or rather represents an immunologically irrelevant epiphenomenon. In the present study, we describe the effect of NAb on IFN-β-1b through clinical and magnetic resonance imaging (MRI) outcome measures of five relapsing–remitting multiple sclerosis (RRMS) patients who were treated with 250 μg of subcutaneously administered IFN-β-1b every other day and developed NAb at varying titres and times during the course of therapy. Despite the small number of NAb+ patients, heterogeneity in MRI/clinical response to IFN-β-1b was identified. Response to IFN-β-1b …",14
Lesions by tissue specific imaging characterize multiple sclerosis patients with more advanced disease,"Francesca Bagnato, Vasiliki N Ikonomidou, Peter van Gelderen, Sungyoung Auh, Jailan Hanafy, Fredric K Cantor, Joan Ohayon, Nancy Richert, Jeff Duyn",2011/12,Journal Multiple Sclerosis Journal,"Background: Cerebrospinal fluid tissue specific imaging (CSF-TSI), a newly implemented magnetic resonance imaging (MRI) technique, allows visualization of a subset of chronic black holes (cBHs) with MRI characteristics suggestive of the presence of CSF-like fluid, and representing lesions with extensive tissue destruction.",13
Improved Shinnar–Le Roux algorithm,"Vasiliki N Ikonomidou, George D Sergiadis",2000/3/1,Journal Journal of Magnetic Resonance,"Selective excitation pulses are widely used in magnetic resonance imaging in order to excite predetermined slices of the body under examination. Such pulses are optimally designed by means of the Shinnar–Le Roux algorithm. In this paper, we show that under minimal assumptions, the complexity and computing cost of the original Shinnar–Le Roux algorithm can be drastically reduced. We further propose an improved version of the algorithm, involving only real quantities, which is both easier to implement and faster to execute, so it is suitable for implementation at the hardware level, in the context of a real-time fully digital magnetic resonance transceiver.",13
Cognitive impairment and its relation to imaging measures in multiple sclerosis: a study using a computerized battery,"Clelia Pellicano, Robert L Kane, Antonio Gallo, Li Xiaobai, Susan K Stern, Vasiliki N Ikonomidou, Iordanis E Evangelou, Joan M Ohayon, Mary Ehrmantraut, Fredric K Cantor, Francesca Bagnato",2013/7,Journal Journal of Neuroimaging,Cognitive impairment (CI) is an important component of multiple sclerosis (MS) disability. A complex biological interplay between white matter (WM) and gray matter (GM) disease likely sustains CI. This study aims to address this issue by exploring the association between the extent of normal WM and GM disease and CI.,11
Remotely detected differential pulse transit time as a stress indicator,"Balvinder Kaur, Elizabeth Tarbox, Marty Cissel, Sophia Moses, Megha Luthra, Misha Vaidya, Nhien Tran, Vasiliki N Ikonomidou",2015/6/2,"Conference Independent Component Analyses, Compressive Sampling, Large Data Analyses (LDA), Neural Networks, Biosystems, and Nanoengineering XIII","The human cardiovascular system, controlled by the autonomic nervous system (ANS), is one of the first sites where one can see the “fight-or-flight” response due to the presence of external stressors. In this paper, we investigate the possibility of detecting mental stress using a novel measure that can be measured in a contactless manner: Pulse transit time (dPTT), which refers to the time that is required for the blood wave (BW) to cover the distance from the heart to a defined remote location in the body. Loosely related to blood pressure, PTT is a measure of blood velocity, and is also implicated in the “fight-or-flight” response. We define the differential PTT (dPTT) as the difference in PTT between two remote areas of the body, such as the forehead and the palm. Expanding our previous work on remote BW detection from visible spectrum videos, we built a system that remotely measures dPTT. Human subject data …",8
Generalized min-max bound-based MRI pulse sequence design framework for wide-range T1 relaxometry: A case study on the tissue specific imaging sequence,"Yang Liu, John R Buck, Vasiliki N Ikonomidou",2017/2/21,Journal PloS one,"This paper proposes a new design strategy for optimizing MRI pulse sequences for T1 relaxometry. The design strategy optimizes the pulse sequence parameters to minimize the maximum variance of unbiased T1 estimates over a range of T1 values using the Cramér-Rao bound. In contrast to prior sequences optimized for a single nominal T1 value, the optimized sequence using our bound-based strategy achieves improved precision and accuracy for a broad range of T1 estimates within a clinically feasible scan time. The optimization combines the downhill simplex method with a simulated annealing process. To show the effectiveness of the proposed strategy, we optimize the tissue specific imaging (TSI) sequence. Preliminary Monte Carlo simulations demonstrate that the optimized TSI sequence yields improved precision and accuracy over the popular driven-equilibrium single-pulse observation of T1 (DESPOT1) approach for normal brain tissues (estimated T1 700–2000 ms at 3.0T). The relative mean estimation error (MSE) for T1 estimation is less than 1.7% using the optimized TSI sequence, as opposed to less than 7.0% using DESPOT1 for normal brain tissues. The optimized TSI sequence achieves good stability by keeping the MSE under 7.0% over larger T1 values corresponding to different lesion tissues and the cerebrospinal fluid (up to 5000 ms). The T1 estimation accuracy using the new pulse sequence also shows improvement, which is more pronounced in low SNR scenarios.",7
Evolution of tumefactive lesions in multiple sclerosis: A 12-year study with serial imaging in a single patient,"Vasiliki N Ikonomidou, Nancy D Richert, Alexander Vortmeyer, Fernanda Tovar-Moll, Bibiana Bielekova, Natalie E Cook, Jeff H Duyn, Francesca Bagnato",2013/10,Journal Multiple Sclerosis Journal,"We describe the acute presentation and the long-term evolution of recurrent tumefactive lesions (TLs) in a patient with relapsing–remitting multiple sclerosis. Five TLs occurred on three different occasions over a period of 12 years and these were followed by 73 serial magnetic resonance images (MRI). TL evolution was described by means of magnetization transfer imaging (MTI) and cerebrospinal fluid tissue specific imaging (TSI) over the follow-up period. During the study period, the patient had three clinical relapses with only minimal disability progression. MTI demonstrated that only the peripheral portion of each TL reverted to pre-lesional MT ratios within six months’ post-enhancement. Recurring TLs may present a similar pattern of evolution that may be associated with a long-term favourable clinical outcome.",6
Motion correction for improved estimation of heart rate using a visual spectrum camera,"Elizabeth A Tarbox, Christian Rios, Balvinder Kaur, Shaun Meyer, Lauren Hirt, Vy Tran, Kaitlyn Scott, Vasiliki Ikonomidou",2017/5/16,Conference Smart Biomedical and Physiological Sensor Technology XIV,"Heart rate measurement using a visual spectrum recording of the face has drawn interest over the last few years as a technology that can have various health and security applications. In our previous work, we have shown that it is possible to estimate the heart beat timing accurately enough to perform heart rate variability analysis for contactless stress detection. However, a major confounding factor in this approach is the presence of movement, which can interfere with the measurements. To mitigate the effects of movement, in this work we propose the use of face detection and tracking based on the Karhunen-Loewe algorithm in order to counteract measurement errors introduced by normal subject motion, as expected during a common seated conversation setting. We analyze the requirements on image acquisition for the algorithm to work, and its performance under different ranges of motion, changes of distance …",5
Visible spectrum-based non-contact HRV and dPTT for stress detection,"Balvinder Kaur, J Andrew Hutchinson, Vasiliki N Ikonomidou",2017/5/10,"Conference Mobile Multimedia/Image Processing, Security, and Applications 2017","Stress is a major health concern that not only compromises our quality of life, but also affects our physical health and well-being. Despite its importance, our ability to objectively detect and quantify it in a real-time, non-invasive manner is very limited. This capability would have a wide variety of medical, military, and security applications. We have developed a pipeline of image and signal processing algorithms to make such a system practical, which includes remote cardiac pulse detection based on visible spectrum videos and physiological stress detection based on the variability in the remotely detected cardiac signals. First, to determine a reliable cardiac pulse, principal component analysis (PCA) was applied for noise reduction and independent component analysis (ICA) was applied for source selection. To determine accurate cardiac timing for heart rate variability (HRV) analysis, a blind source separation …",5
Hyperspectral waveband group optimization for time-resolved human sensing,"Balvinder Kaur, Van A Hodgkin, Jill K Nelson, Vasiliki N Ikonomidou, J Andrew Hutchinson",2013/5/29,"Conference Independent Component Analyses, Compressive Sampling, Wavelets, Neural Net, Biosystems, and Nanoengineering XI","Pulse and respiration rates provide vital information for evaluating the physiological state of an individual during triage. Traditionally, pulse and respiration have been tracked by means of contact sensors. Recent work has shown that visible cameras can passively and remotely obtain pulse signals under controlled environmental conditions [2] [5] [14] [27]. This paper introduces methods for extracting and characterizing pulse and respiration signals from skin reflectivity data captured in peak sensitivity range for silicon detector (400nm-1100nm). Based on the physiological understanding [12] [13] [15] of human skin and reflectivity at various skin depths, we optimize a group of spectral bands to determine pulse and respiration with high Peak Signal-to-Noise Ratio (PSNR) and correlation values [27] [30]. Our preliminary results indicate top six optimal waveband groups in about 100nm - 200nm resolution in each, with …",5
Multirate SPAMM tagging,"Vasiliki N Ikonomidou, George D Sergiadis",2003/8/11,Journal IEEE transactions on biomedical engineering,"Many magnetic resonance tagging sequences rely on periodicity in order to produce a uniform tagging grid that covers the whole image plane. This, however, is not always desirable, since motion may be restricted to specific parts of the image, and also different motion characteristics may call for different tagging grid densities. In this paper, we present a combination of the spatial modulation of magnetization 1-1 method with selective excitation pulses that can be used in order to restrict the tagging grid only to regions of interest and produce tagging grid of different density in each region. The method is fast and easy to implement even on older or less expensive systems, since it does not require extensive gradient switching.",4
A Rotational Approach to Localized SPAMM 1–1 Tagging,"Vasiliki N Ikonomidou, George D Sergiadis",2002/8/1,Journal Journal of Magnetic Resonance,"Magnetic resonance tagging usually relies on controlling the phase dispersion of the transverse magnetization component. Phase dispersion is, however, affected by the inherent phase of selective excitation pulses, thus limiting their combination with tagging sequences to the application of refocusable pulses, as in the localized spatial modulation of magnetization (L-SPAMM) technique. In this study, we examine the effect of selective excitation pulses on a L-SPAMM 1–1 sequence, showing that in the case of two identical pulses the phase component is canceled out, and thus preemphasis and refocus gradients are not needed, allowing us to take advantage of a constant gradient throughout the tagging sequence, and also that one might choose nonrefocusable maximum and minimum phase pulses.",4
In vivo visualization of multiple sclerosis cortical lesions by high resolution MRI at 3T,"F Bagnato, L Talagala, V Ikonomidou, A Calabrese, F Tovar-Moll, AW Chiu",2006,Journal Proc Int Mag Reson Med,"In this study, high resolution spoiled gradient recalled fast inversion recovery images (IR-FSPGR) were obtained in 23 MS patients and 20 healthy volunteers (HV) at 3T using an 8-channel receiver coil array. Initial analyses of 8 patients revealed neocortical lesions (NL) in 7 patients while none in HV. Most NL crossed cortical boundaries or were present exclusively within juxta-cortical areas. Up to 70% of NL were found in frontal lobes. We demonstrate that a high-resolution T1-weighted 3T MRI using multi-channel receiver arrays is effective for NL identification in MS.",3
B1 mapping based on signal modeling with magnetization prepared 3D EPI,"VN Ikonomidou, JA de Zwart, JH Duyn, P van Gelderen",2005/5,Journal 13th Annual Meeting ISMRM,"Discussion & Conclusion: We have presented an EPI-based method for rapid acquisition of 3D maps of the excitation B1. The technique shows sufficient stability over a wide range of λprep. Use of a three-dimensional imaging technique has the advantage of minimizing errors associated with the profile of the selective imaging pulse. At the same time it allows a simple mathematical expression of the expected signal behavior. The signal is not acquired at a relaxed state, but in dynamic equilibrium, eliminating the need for a relaxation time interval. Imaging angles less than 90 are acceptable, and possibly better for fitting stability. Since SNR is enhanced due to the 3D acquisition, shorter TR values can also be considered. Both the imaging flip angle and the TR can be subject to further optimization.",3
Examining Choice in Self-directed Tiered Homework Assignments in College-Level Engineering Courses,"Vasiliki Ikonomidou, Anastasia P Samaras, Vikas Kotari",2016/6/26,Conference 2016 ASEE Annual Conference & Exposition,"The concept of differentiated instruction (DI), ie, adjusting material delivery according to the readiness of each student, has gained substantial interest in K-12 education. Current literature suggests that it is an effective option for designing instruction in classrooms where there is significant difference in students’ academic readiness levels. Evidence suggests that different readiness levels are a reality in college classrooms, and with it come different student needs in order to succeed. However, there has been significantly less interest in the application of differentiated learning techniques at the college level and which this study begins to address. This may be due to the level of commitment required for DI, where the burden of design of individualized mini-curricula for each student falls on the instructor, and may not be realistic for engineering college faculty. Additionally, college students are adults, and adult learning theory suggests that as such they should be responsible for their own learning. Based on these notions, our wider question was whether we could provide a design where the student could make a choice for a learning pathway adapted to their own needs, based on both their interests and readiness levels. One key pedagogical intervention tested in the study was a tiered homework assignment. In our design, these homework assignments consisted of problem menus organized in three categories, corresponding to the levels of apply, analyze and creating (termed “design”) in Bloom’s taxonomy. Each problem was assigned a number of points, and students were asked to choose problems in order to earn a certain number of points. A …",2
Remote heartbeat signal detection from visible spectrum recordings based on blind deconvolution,"Balvinder Kaur, Sophia Moses, Megha Luthra, Vasiliki N Ikonomidou",2016/5/19,Conference Sensing and Analysis Technologies for Biomedical and Cognitive Applications 2016,"While recent advances have shown that it is possible to acquire a signal equivalent to the heartbeat from visual spectrum video recordings of the human skin, extracting the heartbeat’s exact timing information from it, for the purpose of heart rate variability analysis, remains a challenge. In this paper, we explore two novel methods to estimate the remote cardiac signal peak positions, aiming at a close representation of the R-peaks of the ECG signal. The first method is based on curve fitting (CF) using a modified filtered least mean square (LMS) optimization and the second method is based on system estimation using blind deconvolution (BDC). To prove the efficacy of the developed algorithms, we compared results obtained with the ground truth (ECG) signal. Both methods achieved a low relative error between the peaks of the two signals. This work, performed under an IRB approved protocol, provides initial proof …",2
Optimizing and comparing the efficiencies of relaxometry sequences in quantitative T1 and T2 imaging,"Yang Liu, John R Buck, Shaokuan Zheng, Vasiliki N Ikonomidou",2015,"Journal Proc Intl Soc Mag Reson Med, Toronto, Ontario, Canada","Quantitative MRI estimates MR quantities such as T1 and T2 as precisely and accurately as possible within a relatively short scan time. Although there is extensive relaxometry research for T1/T2 mapping, little effort has been made to statistically quantify T1/T2 estimate efficiencies. This paper establishes a framework to compare different relaxometry sequences on their T1/T2 estimate precisions per unit time. The new metric T1/T2-to-noise ratio (TNR) efficiency defines from the Cramer-Rao bound, a statistical lower bound on the parameter estimate variance. This framework fairly predicts the T1/T2 mapping performances of any relaxometry approaches before phantom or in vivo experiments.",2
