titles,authors,date,source,descriptions,citations
Controlled Flight into Stall (CFIS): Functional complexity failures and automation surprises,"Lance Sherry, Robert Mauro",2014/4/8,"Conference 2014 Integrated Communications, Navigation and Surveillance Conference (ICNS) Conference Proceedings","Nineteen modern airliner Loss of Control (LOC) accidents resulting in aerodynamic stalls were analyzed. These accidents were found to be characterized by a structurally and mechanically sound aircraft decelerating through the 1.3V Stall  buffer to the stall airspeed - i.e. a Controlled Flight into Stall (CFIS). The accidents occurred during deceleration to the minimum speed envelope (i.e. 1.3V Stall ) under conditions in which the design of the “flightdeck system” requires the flight crew to monitor and intervene to close the gap between automation functions certified to a 10 -5  reliability and a scenario requiring 10 -9  reliability. The analysis yielded three main observations: First, the accidents were the result of a complex sequence of behaviors of the automation functions. There was, however, no consistent failure type in the triggering events (e.g. sensor failures), the effects of the triggering events on the automation (e.g …",33
Airport taxi-out prediction using approximate dynamic programming: intelligence-based paradigm,"Poornima Balakrishna, Rajesh Ganesan, Lance Sherry",2008/1,Journal Transportation research record,"Flight delay is one of the pressing problems that have far-reaching effects on society and the nation's economy. A primary cause of flight delay in the National Airspace System is high taxi-out times (time between gate push-back and wheels-off) at major airports. Accurate prediction of taxi-out time is needed to make downstream schedule adjustments and for better departure planning, which could mitigate delays, emissions, and congestion on the ground. However, accurate prediction of taxi-out time is difficult because of uncertainties associated with the dynamically changing airport operation. A novel stochastic approximation scheme based on reinforcement learning (RL) is presented for predicting taxi-out times in the presence of weather and other departure-related uncertainties. The prediction problem is cast in a probabilistic framework of stochastic dynamic programming and solved by using approximate …",31
Air travel consumer protection: metric for passenger on-time performance,"Lance Sherry, Danyi Wang, George Donohue",2007,Journal Transportation Research Record,"The raison d'être for the national air transportation system (ATS) is the movement of passengers and cargo. Thus, passenger trip time performance is positively correlated with passenger satisfaction, airfare elasticity, and airline profits. Regulatory consumer information available to airline passengers provides measures of trip performance by using the percentage of on-time flights or on-time percentage (OTP) (e.g., 15-OTP metric). Researchers have shown that these flight-based metrics are poor proxies for passenger trip time performance. First, these metrics do not include the trip delays accrued by passengers rebooked because of canceled flights (which account for 40% of the overall passenger trip delays). Second, the metrics do not quantify the magnitude of the delay (only the likelihood) and thus fail to provide the consumer with a useful assessment of the impact of a delay (such as missed connections on next …",31
Portfolio analysis and management for naval research and development,"Richard Silberglitt, Lance Sherry, Carolyn Wong, Michael Tseng, Emile Ettedgui",2004/1/1,Publisher RAND NATIONAL DEFENSE RESEARCH INST SANTA MONICA CA,"The Office of Naval Research ONR has the responsibility for defining and sponsoring research and development RD necessary to support both the current and future requirements of the Navy and Marine Corps. To accomplish this mission ONR must fund a broad spectrum of research, ranging from basic research needed to open up new options for the long-term, to very near-term advanced technology development to support the current fleet. Moreover, ONR must make its RD funding decisions in the presence of uncertainty uncertainty in required capabilities, uncertainty in performance requirements, and uncertainty in the feasibility of a technology or RD approach. This report describes the adaptation of an RD portfolio management decision framework recently developed by RAND Silberglitt and Sherry 2002, PortMan, to support ONRs RD decision-making, and the demonstration of its use via a case study evaluation of 20 sample ONR applied research projects.",31
Aiding vertical guidance understanding,"Michael Feary, Martin Alkin, Peter Polson, Daniel McCrobie, Lance Sherry, Everett Palmer",1999/1/1,Journal Air & Space Europe,A study was conducted to evaluate training and displays for the vertical guidance system of a modern glass cockpit airliner. The experiment consisted of a complete flight performed in a fixed-base simulator with airline pilots. Three groups were used to evaluate a new flight mode annunciator display and vertical navigation training. Results showed improved pilot performance with training and significant improvements with the training and the Guidance-Flight Mode Annunciator. Using actual behavior of the avionics to design pilot training and FMA is feasible and yields better pilot performance.,31
Bayesian network analysis of flight delays,"Ning Xu, Kathryn Blackmond Laskey, Chun-Hung Chen, Shannon Cobb Williams, Lance Sherry",2007/1/25,"Journal Transportation Research Board 86th Annual Meeting, Washington, DC","Network transportation systems exhibit complex relationships between delays on individual transportation segments and between the factors that cause delays. Researches have shown that these delays are an inherently stochastic phenomenon that is difficult to predict with certainty, even from micro-level aircraft information.",30
A cognitive engineering analysis of the vertical navigation (VNAV) function,"Lance Sherry, Michael Feary, Peter Polson, Randall Mumaw, Everett Palmer",2001/4/1,Issue NAS 1.15: 210915,"A cognitive engineering analysis of the Flight Management System (FMS) Vertical Navigation (VNAV) function has identified overloading of the VNAV button and overloading of the Flight Mode Annunciator (FMA) used by the VNAV function. These two types of overloading, resulting in modal input devices and ambiguous feedback, are well known sources of operator confusion, and explain, in part, the operational issues experienced by airline pilots using VNAV in descent and approach. A proposal to modify the existing VNAV design to eliminate the overloading is discussed. The proposed design improves pilot's situational awareness of the VNAV function, and potentially reduces the cost of software development and improves safety.",30
A formalism for the specification of operationally embedded reactive systems,Lance Sherry,1995/7,Journal INCOSE International Symposium,"The Operational Procedure Information Model, presented in this paper, provides a formalism for the specification of the behavior of operationally embedded reactive systems found in aircraft guidance and navigation systems. The information model assigns semantic interpretations of the operational procedure construct to the elements of a finite state machine. The operational procedure construct captures the embedded operational behavior of the system over all the missions in the life‐cycle. The finite state machine captures the reactive behavior of the system.",28
Comparison of data envelopment analysis methods used in airport benchmarking,"David Schaar, Lance Sherry",2008/6,Journal 3rd International Conference on Research in Air Transportation–ICRAT,"Airport efficiency has been shown to contribute to the overall performance efficiency of the air transportation network. Airport performance efficiency is benchmarked annually and widely published. These benchmarks use several techniques, including several Data Envelopment Analysis (DEA) methods.",25
Static sectorization approach to dynamic airspace configuration using approximate dynamic programming,"Sameer Kulkarni, Rajesh Ganesan, Lance Sherry",2011/5/10,"Conference 2011 Integrated Communications, Navigation, and Surveillance Conference Proceedings",The National Airspace System (NAS) is an important and a vast resource. Efficient management of airspace capacity is important to ensure safe and systematic operation of the NAS eventually resulting in maximum benefit to the stakeholders. Dynamic Airspace Configuration (DAC) is one of the NextGen Concept of Operations (ConOps) that aims at efficient allocation of airspace as a capacity management technique. This paper is a proof of concept for the Approximate Dynamic Programming (ADP) approach to Dynamic Airspace Configuration (DAC) by static sectorization. The objective of this paper is to address the issue of static sectorization by partitioning airspace based on controller workload i.e. airspace is partitioned such that the controller workload is balanced between adjacent sectors. Several algorithms exist that address the issue of static restructuring of the airspace to meet capacity requirements on a …,22
Application of reinforcement learning algorithms for predicting taxi-out times,"Poornima Balakrishna, Rajesh Ganesan, Lance Sherry",2009/6,"Journal Proceedings of the 8th ATM R&D Seminars, Napa, USA",,22
Difficult access: The impact of recall steps on flight management system errors,"Karl Fennell, Lance Sherry, Ralph J Roberts, Jr, Michael Feary",2006/4/1,Journal The International Journal of Aviation Psychology,"This study examines flight management system (FMS) tasks and errors by C–130 pilots who were recently qualified on a newly introduced advanced FMS. Twenty flight tasks supported by the FMS were analyzed using a cognitive stage model (Sherry, Polson, Feary, & Palmer, 2002) to identify steps with the potential for errors. If a step was found not to have visual cues such as labels or prompts for the required action sequence it was identified as a recall step and a potential source of difficulty. If the action was supported by salient labels and prompts it was identified as a recognition step. Actual pilots using an FMS were observed and performance and errors categorized into the related task step. The greatest amount of observed difficulty was accessing the correct function, labeled as an access error. This process was found to be particularly vulnerable to recall problems. Pilots had the likelihood of .74 for committing …",21
Designing user-interfaces for the cockpit: Five common design errors and how to avoid them,"Lance Sherry, Peter Polson, Michael Feary",2002/11/5,Issue 2002-01-2968,The efficiency and robustness of pilot-automation interaction is a function of the volume of memorized action sequences required to use the automation to perform mission tasks. This paper describes a model of pilot cognition for the evaluation of the cognitive usability of cockpit automation. Five common cockpit automation design errors are discussed with examples.,21
Analyzing relationships between aircraft accidents and incidents,"Zohreh Nazeri, George Donohue, Lance Sherry",2008/6,"Journal Proceedings of the International Conference on Research in Air Transportation (ICRAT 2008), Fairfax, WV, USA","Air transportation systems are designed to ensure that aircraft accidents are rare events. To minimize these accidents, factors causing or contributing to accidents must be understood and prevented. Previous research has studied accident data to determine these factors. The low rate of accidents however, makes it difficult to discover repeating patterns of these factors. In this research we employed a data mining technique to conduct a holistic analysis of aircraft incident data in relation to the accident data. The analysis identifies relationships between the accident and incident data and finds patterns of causal and contributory factors which are significantly associated with aircraft accidents.",20
US airline passenger trip delay report (2007),"Lance Sherry, George Donohue",2008/4,"Journal Center for Air Transportation Systems Research Report, George Mason University",Objective,20
Synthesis from design requirements of a hybrid system for transport aircraft longitudinal control,"Charles S Hynes, Gordon H Hardy, Lance Sherry",2007/12/1,Issue NASA/TP-2007-213475/VOL2,"Volume I of this report presents a new method for synthesizing hybrid systems directly from desi gn requirements, and applies the method to design of a hybrid system for longitudinal control of transport aircraft. The resulting system satisfies general requirement for safety and effectiveness specified a priori, enabling formal validation to be achieved. Volume II contains seven appendices intended to make the report accessible to readers with backgrounds in human factors, flight dynamics and control, and formal logic. Major design goals are (1) system design integrity based on proof of correctness at the design level, (2) significant simplification and cost reduction in system development and certification, and (3) improved operational efficiency, with significant alleviation of human-factors problems encountered by pilots in current transport aircraft. This report provides for the first time a firm technical basis for criteria governing design and certification of avionic systems for transport aircraft. It should be of primary interest to designers of next-generation avionic systems.",20
Statistics of the approach process at Detroit metropolitan Wayne county airport,"B Jeddi, John F Shortle, Lance Sherry",2006/6/24,Journal Proceedings of the 2nd International Conference on Research in Air Transportation (ICRAT),"Dealing with uncertainty is a necessary and difficult aspect in operations analysis of complex systems such as the air transportation system. We represent these uncertainties in the approach process by probability distributions. This paper provides statistical observations of the approach and landing process at Detroit Metropolitan airport (DTW) for one week of February 2003. These probability distributions are based on aircraft track record data at DTW which are collected by a multilateration surveillance system. After explaining characteristics of the database and its short comings, we present a methodology to extract necessary statistical samples. From this, we obtain appropriate probability distributions for landing time interval (LTI), inter arrival distance (IAD), and runway occupancy time (ROT) presented under instrument flight rules (IFR) and peak traffic periods.",20
Passenger trip time metric for air transportation,"Danyi Wang, L Sherry, G Donohue",2006/6,Journal The 2nd International Conference on Research in Air Transportation,,20
Method and apparatus for probabilistic alerting of aircraft unstabilized approaches using big data,"Lance Sherry, John Shortle, Zhenming Wang",2020/5/5,Patent office US,"Traditional approaches to predicting aircraft trajectories using kinematic models cannot work due to the complexity of the approach maneuver including flaps/slats, landing gear, ATC vectors, winds, and other traffic. The methods and systems disclosed can utilize Big Data Analytics (eg, massive amounts of data of flights on each approach) to nowcast the approach stability given the state of the flight prior to the 1000′/500′ check points.",19
Reducing global warming by airline contrail avoidance: A case study of annual benefits for the contiguous United States,"Denis Avila, Lance Sherry, Terry Thompson",2019/9/1,Journal Transportation Research Interdisciplinary Perspectives,"High thin clouds are generated by airliners when hot exhaust gases and water vapor from the jet engines mix with cold, humid air to form high thin clouds. These anthropogenic (human made) condensation trails, or “contrails,” create a green-house effect by absorbing or directing back to Earth approximately 33% of emitted outgoing longwave radiation. Although this effect is estimated to be <2% of the Earth's total anthropogenic radiative forcing, the effect on global warming is immediate, unlike CO2 emissions which have a two decade delay in affecting global warming. Policy makers and industry have asked what is the potential for mitigating contrails through operational changes in air traffic control and flight planning.",19
Methodology for collision risk assessment of an airspace flow corridor concept,"Yimin Zhang, John Shortle, Lance Sherry",2015/10/1,Journal Reliability Engineering & System Safety,"This paper presents a methodology to estimate the collision risk associated with a future air-transportation concept called the flow corridor. This concept is designed to reduce congestion and increase throughput in en-route airspace by creating dedicated flight corridors across the continent. The methodology is a hybrid collision-risk methodology combining Monte Carlo simulation and dynamic event trees. Monte Carlo simulation is used to model the movement of aircraft within the corridor and to identify potential trajectories that might lead to a collision. Dynamic event trees are used to evaluate the effectiveness of subsequent safety layers that protect against collisions. The overall risk assessment captures the unique characteristics of the flow corridor concept, including self-separation within the corridor, lane change maneuvers, speed adjustments, and the automated separation assurance system. A tradeoff …",19
Safety and sensitivity analysis of the advanced airspace concept for NextGen,"John Shortle, Lance Sherry, Arash Yousefi, Richard Xie",2012/4/24,"Conference 2012 Integrated Communications, Navigation and Surveillance Conference","This paper presents a model and methodology for a safety and sensitivity analysis of the Advanced Airspace Concept. This analysis is part of a larger effort to analyze safety-capacity tradeoffs in NextGen concepts. A key part of the model is the definition of a dynamic event tree, which is like a standard event tree, but also includes the dimension of time in the state-space description. The model is constructed and evaluated in an automated fashion based on a set of input tables. Thus, changes to the model are easily implemented and results are automatically recomputed. The analytical implementation can be evaluated fairly quickly (a couple seconds per evaluation). A systematic sensitivity analysis shows that the transponder failure probability is a critical model parameter.",19
Runway occupancy time extraction and analysis using surface track data,"Vivek Kumar, Lance Sherry, Rafal Kicinger",2009/7/31,Journal George Mason University,"Accurate and timely performance information is critical for the design of airport 2 infrastructure and its operations. Performance data for airborne operations has been well 3 developed over the last three decades based on the availability of radar track data. For 4 example the Aviation System Performance Metrics (ASPM) data-base is replete with data to 5 analyze Air Traffic Control performance. Airport surface performance data has been a 6 metaphorical “black hole.” The recent installation and availability of surface track data (eg 7 ASDE-X) provides the basis for derivation of critical airport surface operational data such as 8 gate assignments, runway assignments, taxi-routes, ramp trajectories and taxiway queuing. 9 10",19
Statistical comparison of passenger trip delay and flight delay metrics,"L Sherry, D Wang, N Xu, M Larson, L Sherry, N Xu, M Larson",2008/1,"Journal Transportation Research Board 87th Annual Meeting, Washington DC",,19
Analysis of air transportation for the new york metroplex: Summer 2007,"Liya Wang, George Donohue, Karla Hoffman, Lance Sherry, Rosa Oseguera-Lohr",2008/6,Journal International Conference on Research in Air Transportation (ICRAT 2008),"The New York metroplex airports (JFK, LGA, EWR) provide air transportation service to this critical international economic hub. In the summer of 2007 the flights servicing the NYC metroplex airports experienced excessive delays and cancellations that added significant costs to doing business in New York. These delays can be attributed to changes in daily airport capacity (due to weather) and to airline practices, in accordance with regulations, of scheduling in excess of airport capacity. Previous research has demonstrated that maintaining airline seat capacity by increasing aircraft size and reducing frequency is an economically efficient and feasible solution. This paper analyzes the characteristics of the air transportation service to the New York metroplex airports. The metroplex has service to 109 domestic airports. Thirty six percent of airports serve all three New York airports, while 35% serve two of the airports. For the airports that serve all three NY airports, the average number of flights per day is 24 with a maximum of 60. These flights have an average seat size ranging from 41 to 178 with an average of 91 seats per flight. During the summer of 2007, these flights had passenger load factors ranging from 53% to 91% with an average of 71%. This yields an average of 633 unused seats per day on these routes. Additional statistics and discussion of these results on the implications for consolidation of service with larger aircraft and reduced frequency is discussed.",18
Big data analysis of irregular operations: Aborted approaches and their underlying factors,"Lance Sherry, Zhenming Wang, Houda Kerkoub Kourdali, John Shortle",2013/4/22,"Conference 2013 Integrated Communications, Navigation and Surveillance Conference (ICNS)","Procedures such as Missed Approaches and Holding Patterns are designed into Air Traffic Control procedures to provide a safe manner for flights to temporarily exit the airspace or the traffic flow when irregular operations occur. These procedures serve as “pressure release valves” and in this way are symptoms of the occurrence of infrequent phenomena that impact efficiency and safety margins. The occurrence of these procedures is not currently tracked by airlines or Air Navigation Service Providers (ANSP) due to the inability to identify these situations using the existing time-stamped event data (i.e. OOOI data) that is the basis for NAS performance analysis today. This paper describes a Big Data analysis of surveillance track data to establish the frequency of occurrence of Aborted Approaches, and an analysis of voluntary pilot/air traffic controller reports to establish factors leading to Aborted Approaches. Aborted …",17
