titles,authors,date,source,descriptions,citations
Training and using Disciple agents: A case study in the military center of gravity analysis domain,"Gheorghe Tecuci, Mihai Boicu, Dorin Marcu, Bogdan Stanescu, Cristina Boicu, Jerome Comello",2002/3/15,Journal AI Magazine,"This article presents the results of a multifaceted research and development effort that synergistically integrates AI research with military strategy research and practical deployment of agents into education. It describes recent advances in the DISCIPLE approach to agent development by subject-matter experts with limited assistance from knowledge engineers, the innovative application of DISCIPLE to the development of agents for the strategic center of gravity analysis, and the deployment and evaluation of these agents in several courses at the US Army War College.",45
Ontology development for military applications,"Michael Bowman, Antonio Lopez, Gheorghe Tecuci",2001/3/16,"Journal Proceedings of the Thirty-ninth Annual ACM Southeast Conference, Athens, GA, ACM Press: New York, NY","In order for Artificial Intelligence (AI) to become truly useful in high-level military applications it is necessary to identify, document, and integrate into automated systems the human knowledge that senior military professionals use to solve high-level problems. The skeletal structure for this work is provided through the development of an ontology. This paper presents brief overviews first on ontology development and then on the levels of war that senior military leaders deal with. This is followed by a description of the ontology development done for a course of action critiquing agent as part of the Defense Advanced Research Project Agency",45
An Integrated Shell and Methodology for Rapid Development of Knowledge-Based Agents.,"Gheorghe Tecuci, Mihai Boicu, Kathryn Wright, Seok Won Lee, Dorin Marcu, Michael Bowman",1999/7/18,Conference AAAI/IAAI,"This paper introduces the concept of learning agent shell as a new class of tools for rapid development of practical endto-end knowledge-based agents, by domain experts, with limited assistance from knowledge engineers. A learning agent shell consists of a learning and knowledge acquisition engine as well as an inference engine and supports building an agent with a knowledge base consisting of an ontology and a set of problem solving rules. The paper describes a specific learning agent shell and its associated agent building methodology. The process of developing an agent relies on importing ontologies from existing repositories of knowledge, and on teaching the agent how to perform various tasks, in a way that resembles how an expert would teach a human apprentice when solving problems in cooperation. The shell and methodology represent a practical integration of knowledge representation, knowledge acquisition, learning and problem solving. This work is illustrated with an example of developing a hierarchical non-linear planning agent.",45
"Intelligence analysis as discovery of evidence, hypotheses, and arguments: Connecting the dots","Gheorghe Tecuci, David A Schum, Dorin Marcu, Mihai Boicu",2016/8/30,Publisher Cambridge University Press,"This unique book on intelligence analysis covers several vital but often overlooked topics. It teaches the evidential and inferential issues involved in'connecting the dots' to draw defensible and persuasive conclusions from masses of evidence: from observations we make, or questions we ask, we generate alternative hypotheses as explanations or answers; we make use of our hypotheses to generate new lines of inquiry and discover new evidence; and we test the hypotheses with the discovered evidence. To facilitate understanding of these issues and enable the performance of complex analyses, the book introduces an intelligent analytical tool, called Disciple-CD. Readers will practice with Disciple-CD and learn how to formulate hypotheses; develop arguments that reduce complex hypotheses to simpler ones; collect evidence to evaluate the simplest hypotheses; and assess the relevance and the believability of evidence, which combine in complex ways to determine its inferential force and the probabilities of the hypotheses.",43
Learning based on conceptual distance,"Yves Kodratoff, Gheorghe Tecuci",1988/11,Journal IEEE Transactions on Pattern Analysis and Machine Intelligence,"An approach to concept learning from examples and concept learning by observation is presented that is based on a intuitive notion of conceptual distance between examples (concepts) and combines symbolical and numerical methods. The approach is based on the observation that very different examples generalize to an expression that is very far from each of them, while identical examples generalize to themselves. Following this idea the authors propose some domain-independent and intuitively justified estimates for the conceptual distance. A hierarchical conceptual clustering algorithm that groups objects so as to maximize the cohesiveness (a reciprocal of the conceptual distance) of the clusters is presented. It is shown that conceptual clustering can improve learning from complex examples describing objects and the relation between them.< >",43
"Landslide susceptibility analyses using Random Forest, C4. 5, and C5. 0 with balanced and unbalanced datasets","Burak F Tanyu, Aiyoub Abbaspour, Yashar Alimohammadlou, Gheorghe Tecuci",2021/8/1,Journal Catena,"The effects of landslides have been exponentially increasing due to the rapid growth of urbanization and global climate change. The information gained from predictive models and landslide susceptibility analyses can be used to develop warning systems and mitigation measures. A comparative study was conducted to evaluate the effectiveness of landslide susceptibility analyses in a given area using three decision tree algorithms including Random Forest (RF), C4.5, and C5.0. Two sets of imagery datasets (raster and vector) were used and three combinations of 13 conditioning factors (including seven geotechnical properties of the soil) were determined by Information Gain, Gain Ratio, Chi-Squared Test, and Random Forest Importance. Datasets for the landslide conditioning factors were created based on the outcomes from the feature selection methods, in three different scenarios. In Scenario 1 the least …",40
"Disciple-LTA: Learning, tutoring and analytic assistance","Gheorghe Tecuci, Mihai Boicu, Dorin Marcu, C Boicu, M Barbulescu",2008/7,Journal Journal of Intelligence Community Research and Development,,38
Developing an intelligent educational agent with Disciple,"Gheorghe Tecuci, Harry Keeling",1999,Journal International Journal of Artificial Intelligence in Education,"Disciple is an apprenticeship, multistrategy learning approach for developing intelligent agents where an expert teaches the agent to perform domain-specific tasks in a way that resembles how the expert would teach an apprentice, by giving the agent examples and explanations, and by supervising and correcting its behavior. The Disciple approach is currently implemented in the Disciple Learning Agent Shell. We make the claim that Disciple can naturally be used by an educator to build certain types of educational agents. The educator will directly teach the Disciple agent how to perform certain educational tasks and then the agent can interact with the students to perform such tasks. This paper presents the Disciple approach and its application to building an educational agent that generates history tests for students. These tests provide intelligent feedback to the student in the form of hints, answer and explanations, and assist in the assessment of students’ understanding and use of higher-order thinking skills.",38
Machine learning and knowledge acquisition: Integrated approaches,"Gheorghe Tecuci, Yves Kodratoff, John Boose, Brian Gaines",1995/6/1,Publisher Academic Press Ltd.,,38
Development and deployment of a disciple agent for center of gravity analysis,"Gheorghe Tecuci, Mihai Boicu, Dorin Marcu, Bogdan Stanescu, Cristina Boicu, Jerry Comello, Antonio Lopez, James Donlon, William Cleckner",2002/7/27,Conference AAAI/IAAI,"This paper presents new significant advances in the Disciple approach for building knowledge-based systems by subject matter experts. It describes the innovative application of this approach to the development of an agent for the analysis of strategic centers of gravity in military conflicts. This application has been deployed in several courses at the US Army War College, and its use has been evaluated. The presented results are those of a multi-faceted research and development effort that synergistically integrates research in Artificial Intelligence, Center of Gravity analysis, and practical deployment of an agent into Education.",36
Cognitive assistants for analysts,"Gheorghe Tecuci, Mihai Boicu, Dorin Marcu, Cristina Boicu, Marcel Barbulescu, Cindy Ayers, David Cammons",2007,Journal Journal of Intelligence Community Research and Development,"Traditional intelligence analysis suffers from several systemic problems including: information overload; intelligence sharing difficulties; lack of time, methods, and resources for analytic collaboration with area experts; limited capabilities in regard to the consideration of multiple hypotheses; sociocultural and socio-psychological bias informing the analytic process; lack of time and resources for critical analysis and after-action review;“group-think”(a lack of diverse opinions informing the process) and “paralysis by analysis”; loss of analytic expertise due to downsizing and attrition; lack of time and resources needed to train new analysts; and limited availability and use of tools to improve the analytic process (Lowenthal, 1999; National Commission on Terrorist Attacks Upon the United States, 2004; Wheaton, 2001).",35
"Personal cognitive assistants for military intelligence analysis: Mixed-initiative learning, tutoring, and problem solving","Gheorghe Tecuci, Mihai Boicu, Cindy Ayers, David Cammons",2005/5/2,Journal Proceedings of the First International Conference on Intelligence Analysis,"This paper presents research on developing a new type of tool that can alleviate several systemic problems faced by the traditional intelligence analysis process. The tool is a personal cognitive assistant that can rapidly acquire expertise in intelligence analysis directly from intelligence analysts, can train new analysts, and can help analysts find solutions to complex problems through mixed-initiative reasoning, making possible the synergistic integration of a human’s experience and creativity with an automated agent’s knowledge and speed, and facilitating the collaboration with complementary experts and their agents.",34
An experiment in agent teaching by subject matter experts,"Gheorghe Tecuci, Mihai Boicu, Michael Bowman, Dorin Marcu, Ping Shyr, Cristina Cascaval",2000/10/1,Journal International Journal of Human-Computer Studies,"This paper presents a successful knowledge-acquisition experiment in which subject matter experts who did not have any prior knowledge-engineering experience succeeded in teaching the Disciple- COA  agent how to critique courses of action, a challenge problem addressed by the DARPA 's High-Performance Knowledge Bases program. We first present the COA  challenge problem and the architecture of Disciple- COA , a learning agent shell from the Disciple family. Then we present the knowledge acquisition experiment, detailing both the expert–Disciple interactions, and the automatic knowledge-base development processes that take place as a result of these interactions. The results of this experiment provide strong evidence that the Disciple approach is a viable solution to the knowledge acquisition bottleneck.",31
Disciple-COA: From agent programming to agent teaching,"Mihai Boicu, Gheorghe Tecuci, Dorin Marcu, Michael Bowman, Ping Shyr, Florin Ciucu, Cristian Levcovici",2000/6/29,Conference ICML,"This paper presents Disciple-COA, the most recent learning agent shell developed in the Disciple framework that aims at changing the way an intelligent agent is built: from “being programmed” by a knowledge engineer, to “being taught” by a domain expert. Disciple-COA can collaborate with the expert to develop its knowledge base consisting of a frame-based ontology that defines the terms from the application domain, and a set of plausible version space rules expressed with these terms. Its central component is a plausible reasoner that can distinguish between four types of problem solving situations: routine, innovative, inventive and creative. This ability guides the interactions with the expert during which the agent learns general rules from specific examples, by integrating a wide range of knowledge acquisition and machine learning strategies, including apprenticeship learning, empirical inductive learning from examples and explanations, and analogical learning. Disciple-COA was developed in the DARPA's High Performance Knowledge Bases program to solve the challenge problem of critiquing military courses of action that were developed as hasty candidate plans for ground combat operations. We present the course of action challenge problem, the process of teaching Disciple-COA to solve it, and the results of DARPA’s evaluation in which Disciple-COA demonstrated the best knowledge acquisition rate and problem solving performance. We also present a separate knowledge acquisition experiment conducted at the Battle Command Battle Lab where experts with no prior knowledge engineering experience succeeded to rapidly …",31
Plausible justification trees: A framework for deep and dynamic integration of learning strategies,Gheorghe Tecuci,1993/5,Journal Machine Learning,"This article describes a framework for the deep and dynamic integration of learning strategies. The framework is based on the idea that each single-strategy learning method is ultimately the result of certain elementary inferences (like deduction, analogy, abduction, generalization, specialization, abstraction, concretion, etc.). Consequently, instead of integrating learning strategies at a macro level, we propose to integrate the different inference types that generate individual learning strategies. The article presents a concept-learning and theory-revision method that was developed in this framework. It allows the system to learn from one or from several (positive and/or negative) examples, and to both generalize and specialize its knowledge base. The method integrates deeply and dynamically different learning strategies, depending on the relationship between the input information and the knowledge base. It …",31
A method for multistrategy task-adaptive learning based on plausible justifications,"Gheorghe D Tecuci, Ryszard S Michalski",1991/1/1,Book Machine Learning Proceedings 1991,"Multistrategy task-adaptive learning (MTL) comprises a class of methods in which the learner determines by itself which strategy or combination of strategies is most appropriate for a given learning task defined by the learner's goal, the learner's background knowledge (BK) and the input to the learning process. The paper presents a MTL method which is based on building a plausible justification that the learner's input is a consequence of its BK. The method assumes a general learning goal of deriving any useful knowledge from a given input and integrates dynamically a whole range of learning strategies. It also behaves as a single-strategy method when the relationship between the input and the BK satisfies the requirements of the single-strategy method, and the general learning goal of the MTL method is specialized to the goal of the single-strategy method.",30
Teaching intelligent agents: the Disciple approach,"Gheorghe Tecuci, Michael R Hieb",1996/7/1,Journal International Journal of Human‐Computer Interaction,"The ability to build intelligent agents is significantly constrained by the knowledge acquisition effort required. Many iterations by human experts and knowledge engineers are currently necessary to develop knowledge‐based agents with acceptable performance. We have developed a novel approach, called Disciple, for building intelligent agents that relies on an interactive tutoring paradigm, rather than the traditional knowledge engineering paradigm. In the Disciple approach, an expert teaches an agent through five basic types of interactions. Such rich interaction is rare among machine learning (ML) systems, but is necessary to develop more powerful systems. These interactions, from the point of view of the expert, include specifying knowledge to the agent, giving the agent a concrete problem and its solution that the agent is to learn a general rule for, validating analogical problems and solutions proposed by …",25
Careful generalization for concept learning,"Yves Kodratoff, Jean-Gabriel Ganascia, B Clavieras, Toni Bollinger, Gheorghe Tecuci",1984/9/5,Book Proceedings of the 6th European Conference on Artificial Intelligence,,25
Automatic knowledge acquisition from subject matter experts,"Mihai Boicu, Gheorghe Tecuci, Bogdan Stanescu, Dorin Marcu, Cristina Cascaval",2001/11/7,Conference Proceedings 13th IEEE International Conference on Tools with Artificial Intelligence. ICTAI 2001,"This paper presents current results in developing a practical approach, methodology and tool, for the development of knowledge bases and agents by subject matter experts, with limited assistance from knowledge engineers. This approach is based on mixed-initiative reasoning that integrates the complementary knowledge and reasoning styles of a subject matter expert and a learning agent, and on a division of responsibilities for those elements of knowledge engineering for which they have the most aptitude. The approach was evaluated at the US Army War College, demonstrating very good results and a high potential for overcoming the knowledge acquisition bottleneck.",24
Analyzing evidence and its chain of custody: a mixed-initiative computational approach,"David A Schum, Gheorghe Tecuci, Mihai Boicu",2009/3/10,Journal International Journal of Intelligence and Counterintelligence,"Intelligence analysts generally encounter a wide variety of items of evidence provided by an array of sources. Some are human assets or informants; others are sensing devices of various kinds. Of great concern is the extent to which the events revealed in these evidence items can be believed. That the information received has been deliberately contrived to mislead is always possible. An informant may have any number of reasons for fabricating deceptive evidence. Also possible is that our human sources or sensing devices are simply erroneous. Whether by deliberate fabrications or observational mistakes, being misled in the conclusions drawn from intelligence evidence is always possible. Unfortunately, another way intelligence analysts can be easily misled concerns what is done with the information between the time the original",22
Computational Theory and Cognitive Assistant for Intelligence Analysis.,"Gheorghe Tecuci, Dorin Marcu, Mihai Boicu, David Schum, Katherine Russell",2011/11/16,Conference STIDS,"Ralph, the supervisor of the warehouse, reports that the cesium-137 canister is registered as being in the warehouse, that no one at the XYZ Company had checked it out, but it is not located anywhere in the hazardous materials locker. He also indicates that the lock on the hazardous materials locker appears to have been forced.",19
The central role of explanations in DISCIPLE,"Yves Kodratoff, Gheorghe Tecuci",2005/6/9,Source Knowledge representation and organization in machine learning,DISCIPLE is a Knowledge Acquisition system that contains several learning mechanisms as recognized by Machine Learning. The central mechanism in DICIPLE is the one of explanations which is used in all the learning modes of DISCIPLE.,19
Ontologies and the Knowledge Acquisition Bottleneck.,"Mihai Boicu, Gheorghe Tecuci, Bogdan Stanescu, Catalin Balan, Elena Popovici",2001/8,Conference OIS@ IJCAI,"Ontologies and information sharing have a major role to play in the development of knowledge-based agents and the overcome of the knowledge acquisition bottleneck. This paper supports this claim by presenting an approach to ontology specification, import, and development that is part of Disciple-RKF. Disciple-RKF is a theory, methodology, and learning agent shell for the rapid development of knowledge-based agents by subject matter experts, with limited assistance from knowledge engineers. The Disciple approach has been subject of intensive evaluations, as part of DARPA’s “High Performance Knowledge Bases” and “Rapid Knowledge Formation” programs, demonstrating very good results.",19
"Intelligence analysis as agent-assisted discovery of evidence, hypotheses and arguments","Gheorghe Tecuci, David Schum, Mihai Boicu, Dorin Marcu, Benjamin Hamilton",2010,Conference Advances in Intelligent Decision Technologies: Proceedings of the Second KES International Symposium IDT 2010,"This paper presents a computational approach to intelligence analysis which is viewed as mixed-initiative discovery of evidence, hypotheses and arguments by an intelligence analyst and a cognitive assistant. The approach is illustrated with the analysis of wide area motion imagery of fixed geographic locations where the goal is to discover threat events such as an ambush or a rocket launch. This example is used to show how the Disciple cognitive assistants developed in the Learning Agents Center can help the analysts in coping with the astonishing complexity of intelligence analysis.",18
Building knowledge bases through multistrategy learning and knowledge acquisition,Gheorghe Tecuci,1995/6/1,Journal Machine learning and knowledge acquisition: Integrated approaches,"This paper presents a new approach to the process of building a knowledge-based system which relies on a tutoring paradigm rather than traditional knowledge engineering. In this approach, an expert teaches the knowledge based system in much the same way the expert would teach a human student, by providing specific examples of problems and solutions, explanations of these solutions, or supervise the system as it solves new problems. During such interactions, the system extends and corrects its knowledge base until the expert is satisfied with its performance. Three main features characterize this approach. First, it is based on a multistrategy learning method that dynamically integrates the elementary inferences that are employed by the single-strategy learning methods. Second, much of the knowledge needed by the system is generated by the system itself. Therefore, most of the time, the expert will need only to confirm or reject system-generated hypotheses. Third, the knowledge base development process is efficient due to the ability of the multistrategy learner to reuse its reasoning process, as well as the employment of plausible version spaces for controlling the knowledge base development process. This paper illustrates a cooperation between a learning system and a human expert in which the learner performs most of the tasks and the expert helps it in solving the problems that are intrinsically difficult for a learner and relatively easy for an expert.",18
Building an intelligent business process reengineering system: a case‐based approach,"Steve Ku, Yung‐Ho Suh, Gheorghe Tecuci",1996/3,"Journal Intelligent Systems in Accounting, Finance & Management","The Intelligent Business Process Reengineering System (IBPRS) is an interactive expert system. This paper presents a framework for IBPRS which utilizes case‐based planning and problem‐solving techniques in identifying requirements and problems and in searching for alternative opportunities from previous experiences (cases). IBPRS comprises two major components: Planner and Constructor. The IBPRS Planner's problem solving consists of four stages: problem formulation, case retrieval, case refinement, and evaluation. In generating business process reengineering (BPR) alternatives, IBPRS identifies appropriate case(s) among previous BPR cases that are represented in the form of process model(s) using search algorithms and other rules stored in the Planner's knowledge base. In evaluating the generated BPR alternatives, various simulation models and economic analyses are used. The best BPR …",17
Consistency-driven knowledge elicitation: using a learning-oriented knowledge representation that supports knowledge elicitation in NeoDISCIPLE,"Gheorghe Tecuci, Michael Hieb",1994/3/1,Journal Knowledge Acquisition,"A general approach to knowledge elicitation in interactive learning systems is presented which both improves a knowledge base by removing inconsistencies and extends the representation space for learning. This approach addresses the problem of learning ""new terms"" with interactive learning systems. Two methods that illustrate this approach are implemented in the learning apprentice system NeoDISCIPLE, using a concept-based representation that is very appropriate for learning. At the same time, the representation facilitates knowledge elicitation associated with human-oriented representations like, for instance, repertory grids. Both methods are consistency-driven in that they elicit knowledge from a human expert in order to remove inconsistencies in the knowledge pieces learned by NeoDISCIPLE. The input to these methods is an inconsistent rule learned by NeoDISCIPLE, together with the examples from …",17
COGENT: Cognitive Agent for Cogent Analysis.,"Gheorghe Tecuci, Dorin Marcu, Mihai Boicu, David Schum",2015/9/23,Conference AAAI Fall Symposia,"Timely, relevant, and accurate intelligence analysis is critical to the national security, but it is astonishingly complex. This paper provides an intuitive overview of Cogent, a cognitive assistant that facilitates a synergistic integration of analyst’s imaginative reasoning with agent’s critical reasoning to draw defensible and persuasive conclusions from masses of evidence, in a world that is changing all the time. It presents Cogent’s design goals characterizing a new generation of structured analytical tools, introduces the evidence-based analysis concepts on which it is grounded, illustrates a sample session with its current version, and summarizes the cognitive assistance provided to its user.",16
A multistrategy learning approach to domain modeling and knowledge acquisition,Gheorghe Tecuci,1991,"Conference Machine Learning—EWSL-91: European Working Session on Learning Porto, Portugal, March 6–8, 1991 Proceedings 5","This paper presents an approach to domain modeling and knowledge acquisition that consists of a gradual and goal-driven improvement of an incomplete domain model provided by a human expert. Our approach is based on a multistrategy learning method that allows a system with incomplete knowledge to learn general inference or problem solving rules from specific facts or problem solving episodes received from the human expert. The system will learn the general knowledge pieces by considering all their possible instances in the current domain model, trying to learn complete and consistent descriptions. Because of the incompleteness of the domain model the learned rules will have exceptions that are eliminated by refining the definitions of the existing concepts or by defining new concepts.",16
An inference-based framework for multistrategy learning,Gheorghe Tecuci,1994/11,Journal Machine learning: A multistrategy approach,"This chapter describes a general framework for multistrategy learning. One idea of this framework is to view learning as an inference process and to integrate the elementary inferences that are employed by the single-strategy learning meth-ods. Another idea is to base learning on building and generalizing a special type of explanation structure called plausible justification tree that is composed of different types of inference and relates the learner's knowledge to the input. In this frame-work, learning consists of extending and/or improving the knowledge base of the system so that to explain the input received from an external source of information.",15
Apprenticeship learning in nonhomogeneous domain theories,"Gheorghe Tecuci, Yves Kodratoff",1988,"Publisher Université de Paris-Sud, Centre d'Orsay, Laboratoire de Recherche en Informatique",,15
Evidence-based reasoning in intelligence analysis: Structured methodology and system,"Gheorghe Tecuci, Louis Kaiser, Dorin Marcu, Chirag Uttamsingh, Mihai Boicu",2018/11/1,Journal Computing in Science & Engineering,"This paper presents a scientific method-based approach and system that helps intelligence analysts and others to reason better when addressing issues involving incomplete, contradictory, ambiguous, and missing information, by synergistically integrating the analyst's imagination and expertise with the computer's knowledge and critical reasoning.",14
Teaching intelligence analysis with tiacritis,"Gheorghe Tecuci, Georghe Tecuci, David Schum, Mihai Boicu, Dorin Marcu, Benjamin Hamilton, Benjamin Wible",2010/1/1,Journal American Intelligence Journal,"This paper (1) discusses the astonishing complexity of intelligence analysis by using the popular metaphor of ""connecting the dots""; (2) outlines a systematic computational approach, grounded in the Science of Evidence, that allows coping with this complexity; and (3) introduces an innovative intelligent software agent, called TIACRITIS, for teaching intelligence analysts how to perform evidence-based reasoning. TIACRITIS (which stands for Teaching Intelligence Analysts Critical Thinking Skills) is a Web-based system with case studies and knowledge bases incorporating a significant amount of knowledge about evidence, its properties, uses, and discovery. It is a personalizable agent that helps analysts acquire the knowledge, skills, and abilities involved in discovering and processing of evidence and in drawing defensible and persuasive conclusions from it, by employing an effective learning-by-doing approach …",14
A tool for training and assistance in emergency response planning,"Gheorghe Tecuci, Mihai Boicu, Thomas Hajduk, Dorin Marcu, Marcel Barbulescu, Cristina Boicu, Vu Le",2007/1/3,Conference 2007 40th Annual Hawaii International Conference on System Sciences (HICSS'07),"This paper presents research on developing a new type of software tool for training and assisting the personnel in emergency response planning. The tool, called Disciple-VPT, would include a library of virtual planning experts, each with a certain level of expertise (such as basic, intermediate or advanced) in one of the 15 emergency support functions defined by the US national response plan. Disciple-VPT can be used in a variety of training exercises where responders learn from virtual experts how to collaborate in emergency response planning. The development of Disciple-VPT is facilitated by the Disciple-VE learning agent shell that can be taught by a subject matter expert how to plan, trough examples and explanations, in a way that is similar to how the expert would teach an apprentice",14
