titles,authors,date,source,descriptions,citations
Zebrafish larvae heartbeat detection from body deformation in low resolution and low frequency video,"Qi Xing, Victor Huynh, Thales Guimaraes Parolari, Claudia Vianna Maurer-Morelli, Nathalia Peixoto, Qi Wei",2018/12,Journal Medical & Biological Engineering & Computing,"Zebrafish (Danio rerio) is a powerful animal model used in many areas of genetics and disease research. Despite its advantages for cardiac research, the heartbeat pattern of zebrafish larvae under different stress conditions is not well documented quantitatively. Several effective automated heartbeat detection methods have been developed to reduce the workload for larva heartbeat analysis. However, most require complex experimental setups and necessitate direct observation of the larva heart. In this paper, we propose the Zebrafish Heart Rate Automatic Method (Z-HRAM), which detects and tracks the heartbeats of immobilized, ventrally positioned zebrafish larvae without direct larva heart observation. Z-HRAM tracks localized larva body deformation that is highly correlated with heart movement. Multiresolution dense optical flow-based motion tracking and principal component analysis are used to …",8
Rapid DNA origami nanostructure detection and classification using the YOLOv5 deep convolutional neural network,"Matthew Chiriboga, Christopher M Green, David A Hastman, Divita Mathur, Qi Wei, Sebastían A Díaz, Igor L Medintz, Remi Veneziano",2022/3/9,Journal Scientific Reports,"The intra-image identification of DNA structures is essential to rapid prototyping and quality control of self-assembled DNA origami scaffold systems. We postulate that the YOLO modern object detection platform commonly used for facial recognition can be applied to rapidly scour atomic force microscope (AFM) images for identifying correctly formed DNA nanostructures with high fidelity. To make this approach widely available, we use open-source software and provide a straightforward procedure for designing a tailored, intelligent identification platform which can easily be repurposed to fit arbitrary structural geometries beyond AFM images of DNA structures. Here, we describe methods to acquire and generate the necessary components to create this robust system. Beginning with DNA structure design, we detail AFM imaging, data point annotation, data augmentation, model training, and inference. To …",6
The effect of aging on pelvic floor pressure measurements in nulliparous women,"Jonia Alshiek, Qi Wei, Mehrsa Jalalizadeh, Parag Chitnis, S Abbas Shobeiri",2020/6/11,Journal Open Journal of Obstetrics and Gynecology,,6
Template-based reconstruction of human extraocular muscles from magnetic resonance images,"Qi Wei, Shinjiro Sueda, Joel M Miller, Joseph L Demer, Dinesh K Pai",2009/6/28,Conference 2009 IEEE International Symposium on Biomedical Imaging: From Nano to Macro,"Understanding the mechanisms of eye movement is difficult without a realistic biomechanical model. We present an efficient and robust computational framework for building subject-specific models of the orbit from magnetic resonance images (MRIs). We reconstruct three-dimensional geometric models of the major structures of the orbit (six extraocular muscles, orbital wall, optic nerve, and globe) by fitting a template to the MRIs of individual subjects. A generic template captures the anatomical properties of these orbital structures and serves as the prior knowledge to improve the completeness and robustness of the model reconstruction. We develop an automatic fitting process, which combines parametric surface fitting with successive image feature selections. Reconstructed orbit models from different subjects are demonstrated. The accuracy of the proposed method is validated through comparison of …",6
"Two degree-of-freedom robotic eye: design, modeling, and learning-based control in foveation and smooth pursuit","Sunil Kumar Rajendran, Qi Wei, Feitian Zhang",2021/6/29,Journal Bioinspiration & Biomimetics,"With increasing ocular motility disorders affecting human eye movement, the need to understand the biomechanics of the human eye rises constantly. A robotic eye system that physically mimics the human eye can serve as a useful tool for biomedical researchers to obtain an intuitive understanding of the functions and defects of the extraocular muscles and the eye. This paper presents the design, modeling, and control of a two degree-of-freedom (2-DOF) robotic eye, driven by artificial muscles, in particular, made of super-coiled polymers (SCPs). Considering the highly nonlinear dynamics of the robotic eye system, this paper applies deep deterministic policy gradient (DDPG), a machine learning algorithm to solve the control design problem in foveation and smooth pursuit of the robotic eye. To the best of our knowledge, this paper presents the first modeling effort to establish the dynamics of a robotic eye driven by …",4
Shear wave elastography to assess perineal body stiffness during labor,"Ghazaleh Rostaminia, Charbel Awad, Cecilia Chang, Siddhartha Sikdar, Qi Wei, S Abbas Shobeiri",2019/11/1,Journal Urogynecology,Objectives,4
Association between muscle strength and modeling estimates of muscle tissue heterogeneity in young and old adults,"Michael O Harris‐Love, Tomas I Gonzales, Qi Wei, Catheeja Ismail, Johannah Zabal, Paula Woletz, Loretta DiPietro, Marc R Blackman",2019/7,Journal Journal of Ultrasound in Medicine,Assessing aging muscle through estimates of muscle heterogeneity may overcome some of the limitations of grayscale analyses. The objectives of this study included determining statistical model parameters that characterize muscle echogenicity and are associated with strength in younger and older participants.,4
Foveation control of a robotic eye using deep reinforcement learning,"Sunil Kumar Rajendran, Qi Wei, Feitian Zhang",2018/9/30,Conference Dynamic Systems and Control Conference,"Deficit of the extraocular muscle is known as a key cause of ocular motility disorders that affect eye movement and complicate daily activities of millions of people in the US. A physical model mimicking the biomechanics of the oculomotor plant can improve the understanding of functionality and control of extraocular muscles and provide a tool for researchers to gain insights into binocular misalignment. This paper will present, for the first time, the design and development of a robotic eye system driven by antagonistic super coiled polymer (SCP) based artificial muscles and the motion control design by leveraging machine learning techniques. The dynamic model of the robotic eye will be presented. Deep reinforcement learning is used for control design of the robotic eye system, demonstrated by simulation of one-dimensional foveation control.",4
Uncertainty in limb configuration makes minimal contribution to errors between observed and predicted forces in a musculoskeletal model of the rat hindlimb,"Qi Wei, Dinesh K Pai, Matthew C Tresch",2017/11/20,Journal IEEE Transactions on Biomedical Engineering,"Subject-specific musculoskeletal models are increasingly used in biomedical applications to predict endpoint forces due to muscle activation, matching predicted forces to experimentally observed forces at a specific limb configuration. However, it is difficult to precisely measure the limb configuration at which these forces are observed. The consequent uncertainty in limb configuration might contribute to errors in model predictions. We therefore evaluated how uncertainties in limb configuration measurement contributed to errors in force prediction, using data from in vivo measurements in the rat hindlimb. We used a data-driven approach to estimate the uncertainty in estimated limb configuration and then used this configuration uncertainty to evaluate the consequent uncertainty in force predictions, using Monte Carlo simulations. We used subject-specific models of joint structures (i.e., centers and axes of rotation) in …",4
Human eyeball model reconstruction and quantitative analysis,"Qi Xing, Qi Wei",2014/8/26,Conference 2014 36th annual international conference of the IEEE engineering in medicine and biology society,"Determining shape of the eyeball is important to diagnose eyeball disease like myopia. In this paper, we present an automatic approach to precisely reconstruct three dimensional geometric shape of eyeball from MR Images. The model development pipeline involved image segmentation, registration, B-Spline surface fitting and subdivision surface fitting, neither of which required manual interaction. From the high resolution resultant models, geometric characteristics of the eyeball can be accurately quantified and analyzed. In addition to the eight metrics commonly used by existing studies, we proposed two novel metrics, Gaussian Curvature Analysis and Sphere Distance Deviation, to quantify the cornea shape and the whole eyeball surface respectively. The experiment results showed that the reconstructed eyeball models accurately represent the complex morphology of the eye. The ten metrics parameterize the …",4
Machine learning classification reveals robust morphometric biomarker of glial and neuronal arbors,"Masood A Akram, Qi Wei, Giorgio A Ascoli",2023/1,Journal Journal of Neuroscience Research,"Neurons and glia are the two main cell classes in the nervous systems of most animals. Although functionally distinct, neurons and glia are both characterized by multiple branching arbors stemming from the cell bodies. Glial processes are generally known to form smaller trees than neuronal dendrites. However, the full extent of morphological differences between neurons and glia in multiple species and brain regions has not yet been characterized, nor is it known whether these cells can be reliably distinguished based on geometric features alone. Here, we show that multiple supervised learning algorithms deployed on a large database of morphological reconstructions can systematically classify neuronal and glial arbors with nearly perfect accuracy and precision. Moreover, we report multiple morphometric properties, both size related and size independent, that differ substantially between these cell types. In …",3
Patient-Specific Studies of Pelvic Floor Biomechanics Using Imaging,"Qi Wei, Siddhartha Sikdar, Parag Chitnis, Ghazaleh Rostaminia, S Abbas Shobeiri",2017,Journal Practical Pelvic Floor Ultrasonography: A Multicompartmental Approach to 2D/3D/4D Ultrasonography of the Pelvic Floor,"Biomechanical modeling and simulation of the pelvic floor structures have caught much attention in the past decade. Many computational approaches were developed with the goal of advancing our understanding the mechanism of the pelvic floor pathologies and improving treatment clinically. In this chapter, we review some of the existing work on building three dimensional (3D) models of the pelvic floor and modeling its mechanics.",3
Simulation of 3D neuro-musculo-skeletal systems with contact,"Dinesh K Pai, Shinjiro Sueda, Qi Wei",2004/10/23,Journal Advances in Computational Motor Control III. Symposium at the Society for Neuroscience Meeting,"Understanding the neural control of movement requires realistic computational models of the underlying musculo-skeletal system. Even though detailed models exist for the biomechanical properties of muscle tissue, current models of entire systems do not fully account for the distributed, three dimensional nature of muscle action. The importance of detailed biomechanical models for neuroscience have been described by (Loeb, Brown, Lan, & Davoodi, 2001), and even earlier by (Lombard & Abbot, 1907) who said:“before we can arrive at reliable conclusions as to the method of action of the central nervous mechanisms concerned in reflex actions, we must obtain a clear picture of the mechanics of the limb itself.” Current models either represent muscle by lines of force with via points (eg,(Delp & Loan, 1995), or require expensive finite element methods (eg,(Hirota, Fisher, State, Lee, & Fuchs, 2001; Teran, Blemker, Hing, & Fedkiw, 2003)). We are developing a new computational model for neuro-musculo-skeletal simulation which addresses these problems. The model is based on a computational primitive called a “muscle strand.” The passive elastic behavior of the strand is based on the theory of Cosserat rods (Rubin, 2000; Pai, 2002). These one-dimensional primitives are well suited for incorporation of muscle activation models along the principal axis of the strand (eg,(Zajac, 1989; Cheng, Brown, & Loeb, 2000)).",3
Preliminary Analysis: The Effects of Gait Interventions on Knee Joint Contact Forces in Healthy Adults,"Matthew Prebble, Qi Wei, Oladipo Eddo, Bryndan Lindsey, Shane V Caswell, Nelson Cortes",2019/6/1,Journal Med. Sci. Sports Exercise,RESULTS: Average peak joint contact force for both the medial and lateral knee compartments are summarized in table 1. A one-way ANOVA found no statistical differences (p> 0.05) between gait strategies for all conditions.,2
Biomechanical modeling and simulation of human eye movement,Qi Wei,2010,"Institution Rutgers The State University of New Jersey, School of Graduate Studies","Studying human eye movement has significant implications for understanding the oculomotor system and treating vision disorders. Existing models of the oculomotor system either simplify the geometry and mechanics of the orbit, or are restricted to static simulation. In this dissertation, we present a novel three-dimensional (3D) biomechanical modeling framework for simulation of the oculomotor plant that addresses the above limitations. We aim to lay the foundation of a biomechanical simulator that will potentially be used for scientific research on ocular motility and clinical applications.",2
Longitudinal strain estimation in incompressible cylindrical tissues from magnetic resonance imaging,"Qi Wei, Dinesh K Pai",2009/9/3,Conference 2009 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"In this paper, we present a simple approach for estimating the average longitudinal strains from models reconstructed from medical images. It can be used for many incompressible generalized cylindrical tissues, such as tendons, ligaments, and fusiform muscles; the major deformation directions of these soft tissues are along the longitudinal axes. The method is especially useful when pre- and post-deformation tissue correspondences are difficult to establish directly from images for various reasons, such as insufficient image resolution, homogenous image intensity, and noise. Incompressibility, which is accepted as a good approximation for soft tissues, is exploited as a constraint on the tissue deformation. Experiments with Magnetic Resonance Imaging (MRI) of tissue phantoms and computer simulations show that the method is accurate and practical even in the presence of noise. Finally, we demonstrate the …",2
Interactive character animation with vision,"T Edmunds, D Kaufman, PG Kry, DK Pai, S Sadhukhan, S Sueda, D Wang, Q Wei",2004/8/27,Journal Eurographics/ACM SIGGRAPH Symposium on Computer Animation,"We demonstrate the Scarlet Knight Interactive Persona, a life-sized animated human avatar which interacts with users using stereo vision. Interaction includes mimicry (where the Knight moves around his domain to reflect the user’s position in the world), and game play (in which the user’s movement is construed as mark placement in a game of tic-tac-toe).",2
Can Binocular Alignment Distinguish Hypertropia in Sagging Eye Syndrome From Superior Oblique Palsy?,"Qi Wei, Robert A Clark, Joseph L Demer",2022/9/1,Journal Investigative Ophthalmology & Visual Science,"Purpose: Although the three-step test (3ST) is typically used to diagnose superior oblique palsy (SOP), sagging eye syndrome (SES) has clinical similarities. We sought to determine if alignment measurements can distinguish unilateral SOP from hypertropia in SES.",1
Correlation between pelvic floor ultrasound parameters and vaginal pressures in nulliparous women: a subanalysis of the SUM-AN study,"Jonia Alshiek, Qi Wei, S Abbas Shobeiri",2022/6,Journal International Urogynecology Journal,"Pelvic floor ultrasound is used as a validated technique for measuring levator ani dimensions. Vaginal manometry has been used in the past as a method to assess levator ani muscle (LAM) strength. Whether the combination of both methods can contribute to our understanding of pelvic floor pathophysiology has not yet been described. We hypothesized that as female pelvic floor muscular hiatus increases, the vaginal pressure and strength decrease.",1
Does aging affect the elastic properties of the bladder and the urethra in nulliparous women: An ultrasound shear‐wave elastography study,"Yael Baumfeld, Qi Wei, Paraq Chitnis, Joanna Marroquin, S Abbas Shobeiri, Jonia Alshiek",2022/3,Journal Neurourology and Urodynamics,To investigate how aging and menopausal status in absence of pregnancy and childbirth affect the elasticity of the bladder and urethra.,1
Utilization of Artificial Intelligence for Diagnosis and Management of Urinary Incontinence in Women Residing in Areas with Low Resources: An Overview,"Amad Qureshi, Aanchal Mathur, Jonia Alshiek, S Abbas Shobeiri, Qi Wei",2021/4/25,Source Open Journal of Obstetrics and Gynecology,"Urinary incontinence (UI) is a distressing condition involving involuntary loss of urine from the body. Urinary incontinence can negatively impact a person’s overall quality of life and lead them into stages of embarrassment and depression. It is an underrepresented and undertreated condition prevalent in women, especially in low socioeconomic regions where women may not be able to express their concerns due to unawareness of diagnosis and treatment/management options. There are different diagnostic and management protocols for UI; however, utilizing artificially intelligent systems is not standard care. This paper overviews the use of artificial intelligence in women’s health and as a means of cost-effectively diagnosing patients, and as an avenue for providing low-cost treatments to women that suffer from urinary incontinence in low-resource communities. Studies found that these systems, mainly utilizing artificial neural networks (ANNs) and convolutional neural networks (CNNs), served to be an effective method in diagnosing patients and providing an avenue for personalized treatment for improved patient outcomes. A simple artificial intelligence (AI) model utilizing Multilayer Perceptron (MLP) Networks was proposed to diagnose and manage urinary incontinence.",1
The effect of age on levator ani muscle volumes assessed by three dimensional ultrasound in nulliparous women,"Jonia Alshiek, Qi Wei, Veronica Peterkin, Parag Chitnis, S Abbas Shobeiri",2019/9/28,Journal AUGS/IUGA Joint Scientific Meeting 2019,,1
"Posterior perineal translevator hernia: application of MRI, 3D ultrasound, and computerized modeling","Ghazaleh Rostaminia, Qi Wei, Janet Tomezsko",2018/10,Journal International Urogynecology Journal,"Translevator hernia is defined as a pelvic floor defect through which the intra-abdominal viscera may protrude; it can occur after pelvic surgeries [1–3]. With the advent of new imaging modalities and modern computational software, methods from computational biomechanics can be used to develop patientspecific 3D models. Computational models have emerged as a quantitative analysis tool that can provide insights into complex mechanical systems like the levator ani muscle that cannot be directly observed. Magnetic resonance imaging (MRI) can provide high-resolution detailed anatomy to reconstruct realistic 3D geometric models.",1
Automatic Segmentation of Extraocular Muscles Using Superpixel and Normalized Cuts,"Qi Xing, Yifan Li, Brendan Wiggins, Joseph L Demer, Qi Wei",2015,"Conference Advances in Visual Computing: 11th International Symposium, ISVC 2015, Las Vegas, NV, USA, December 14-16, 2015, Proceedings, Part I 11","This paper proposes a novel automatic method to segment extraocular muscles and orbital structures. Instead of conventional segmentation at the pixel level, superpixels at the structure level were used as the basic image processing unit. A region adjacency graph was built based on the neighborhood relationship among superpixels. Using Normalized Cuts on the region adjacency graph, we refined the segmentation by using a variety of features derived from the classical shape cues, including contours and continuity. To demonstrate the efficiency of the method, segmentation of Magnetic Resonance images of five healthy subjects was performed and analyzed. Three region-based image segmentation evaluation metrics were applied to quantify the automatic segmentation accuracy against manual segmentation. Our novel method could produce accurate and reproducible eye muscle segmentation.",1
"Longitudinal Strain Estimation in Muscles, Tendons, and other Incompressible Generalized Cylinders","Qi Wei, Dinesh K Pai",preparation,"Description Estimation of the mechanical properties of soft tissues is critical for better understanding their functions and conducting realistic simulation. However, measuring mechanical parameters in vivo is challenging. Advanced imaging techniques (Akasawa et al., 2003; Osman et al., 1999) and physical markers (Miller et al., 2006) have been investigated to track the tissue deformation. However, applications of these techniques are limited by their availability.We propose a simple algorithm for measuring longitudinal strain of generalized cylindrical objects. It is particularly useful when images are inadequate in providing information for the object interior deformation due to image resolution or homogeneity. Usually the boundaries are relatively easy to segment because of the contrast between different tissues. Our goal is to compute the 1D axial strain fields along the major deformation axis, given only the 3D boundaries of the …","Estimation of the mechanical properties of soft tissues is critical for better understanding their functions and conducting realistic simulation. However, measuring mechanical parameters in vivo is challenging. Advanced imaging techniques (Akasawa et al., 2003; Osman et al., 1999) and physical markers (Miller et al., 2006) have been investigated to track the tissue deformation. However, applications of these techniques are limited by their availability.",1
Simulated Tibiofemoral Joint Reaction Forces for Three Previously Studied Gait Modifications in Healthy Controls,"Matt Prebble, Qi Wei, Joel Martin, Oladipo Eddo, Bryndan Lindsey, Nelson Cortes",2023/4/1,Journal Journal of Biomechanical Engineering,"Gait modifications, such as lateral trunk lean (LTL), medial knee thrust (MKT), and toe-in gait (TIG), are frequently investigated interventions used to slow the progression of knee osteoarthritis. The Lerner knee model was developed to estimate the tibiofemoral joint reaction forces (JRF) in the medial and lateral compartments during gait. These models may be useful for estimating the effects on the JRF in the knee as a result of gait modifications. We hypothesized that all gait modifications would decrease the JRF compared to normal gait. Twenty healthy individuals volunteered for this study (26.7 ± 4.7 years, 1.75 ± 0.1 m, 73.4 ± 12.4 kg). Ten trials were collected for normal gait as well as for the three gait modifications: LTL, MKT, and TIG. The data were used to estimate the JRF in the first and second peaks for the medial and lateral compartments of the knee via opensim using the Lerner knee model. No …",
The Correlation Between the Sonographic Course of Transobturator Slings and Sling‐Related Pain,"Jonia Alshiek, Qi Wei, Pouya Javadian, Lieschen H Quiroz, Yael Baumfeld, S Abbas Shobeiri",2023/1,Journal Journal of Ultrasound in Medicine,To determine whether transobturator slings follow a consistent path and whether there is an association between ultrasonographically visualized sling pattern or position with sling‐related pain.,
Observability Analysis and Reduced-Order Observer Design for a Super-Coiled Polymer-Driven Robotic Eye,"Sunil Kumar Rajendran, Qi Wei, Ningshi Yao, Feitian Zhang",2022/12/6,Conference 2022 IEEE 61st Conference on Decision and Control (CDC),"With the aid of a robotic eye platform, several ocular motor disorders such as strabismus can be studied by ophthalmologists and biomedical researchers to better under-stand the biomechanisms of the human eye. Our previous work modeled a 2-DOF robotic eye driven by Super-Coiled Polymer (SCP) artificial muscles and presented a Deep Deterministic Policy Gradient (DDPG) learning-based controller. The control policy requires access to the full system states that include the orientation of the robotic eye and temperature changes of the SCPs. While the angular orientations of the robotic eye can be determined using embedded sensors or image-processing of the visual feed, it is quite laborious and expensive to measure the temperatures of the slender SCP muscles without affecting robot dynamics. To address this problem, this paper designs a linear reduced-order state observer based on the linearization of …",
"Empty Perineum Syndrome, An Elusive Condition: A Retrospective Cohort study","R Tomashev, Y Baumfeld, Q Wei, SA Shobeiri",2022/10/1,Conference INTERNATIONAL UROGYNECOLOGY JOURNAL,,
