titles,authors,date,source,descriptions,citations
Personal PIN Leakage from Wearable Devices,"Chen Wang, Xiaonan Guo, Yingying Chen, Yan Wang, Liu Bo",2017,Journal IEEE Transactions on Mobile Computing,"The proliferation of wearable devices, e.g., smartwatches and activity trackers, with embedded sensors has already shown its great potential on monitoring and inferring human daily activities. This paper reveals a serious security breach of wearable devices in the context of divulging secret information (i.e., key entries) while people are accessing key-based security systems. Existing methods of obtaining such secret information rely on installations of dedicated hardware (e.g., video camera or fake keypad), or training with labeled data from body sensors, which restrict use cases in practical adversary scenarios. In this work, we show that a wearable device can be exploited to discriminate mm-level distances and directions of the user's fine-grained hand movements, which enable attackers to reproduce the trajectories of the user's hand and further to recover the secret key entries. In particular, our system confirms the …",22
"A review of IoT-enabled mobile healthcare: technologies, challenges, and future trends","Yilin Yang, Haocong Wang, Ruizhe Jiang, Xiaonan Guo, Jerry Cheng, Yingying Chen",2022/1/19,Source IEEE Internet of Things Journal,"The Internet of Things (IoT) has grown over decades to encompass many forms of sensing modalities, and continues to improve in terms of sophistication and lower costs. The trend of hardware miniaturization and emphasis on user convenience has inspired numerous studies to integrate more varied devices within the IoT into modernizing healthcare systems, facilitating applications, such as activity recognition, fitness assistance, vital signs monitoring, daily dietary tracking, and sleep monitoring. These applications are vital for prevention, detection, and treatment of ailments and can be realized using both dedicated health sensors as well as general-purpose sensors not originally designed for health monitoring. This article surveys such studies, detailing smart health monitoring systems, and the types of sensor components utilized within the IoT. We categorize and analyze these works based on their leverage of …",21
Localizing multiple objects in an rf-based dynamic environment,"Xiaonan Guo, Dian Zhang, Lionel M Ni",2012/6/18,Conference 2012 IEEE 32nd International Conference on Distributed Computing Systems,"Radio Frequency (RF) based technologies play an important role in indoor localization, since Radio Signal Strength (RSS) is easily achieved by various wireless devices without additional cost. Among these, radio map based technologies (also referred as fingerprinting technologies) are attractive. They are able to accurately localize the targets without introducing many reference nodes. Therefore, their hardware cost is low. However, this technology has two fatal limitations. First, it is hard to localize multiple objects, since radio map has to collect all the RSS information when targets are at different possible positions. But due to the multipath phenomenon, different number of target nodes at different positions often generates different multipath signals. So when the target object number is unknown, constructing a radio map of multiple objects is almost impossible. Second, environment changes will generate different …",15
WristSpy: Snooping Passcodes in Mobile Payment Using Wrist-worn Wearables,"Chen Wang, Jian Liu, Xiaonan Guo, Yan Wang, Yingying Chen",2019,Conference IEEE International Conference on Computer Communications (INFOCOM 2019),"Mobile payment has drawn considerable attention due to its convenience of paying via personal mobile devices at anytime and anywhere, and passcodes (i.e., PINs or patterns) are the first choice of most consumers to authorize the payment. This paper demonstrates a serious security breach and aims to raise the awareness of the public that the passcodes for authorizing transactions in mobile payments can be leaked by exploiting the embedded sensors in wearable devices (e.g., smartwatches). We present a passcode inference system, WristSpy, which examines to what extent the user's PIN/pattern during the mobile payment could be revealed from a single wrist-worn wearable device under different passcode input scenarios involving either two hands or a single hand. In particular, WristSpy has the capability to accurately reconstruct fine-grained hand movement trajectories and infer PINs/patterns when mobile …",14
When your wearables become your fitness mate,"Xiaonan Guo, Jian Liu, Yingying Chen",2020/5/1,Journal Smart Health,"Acknowledging the powerful sensors on wearables and smartphones enabling various applications to improve users' life styles and qualities (eg, sleep monitoring and running rhythm tracking), this paper takes one step forward developing FitCoach, a virtual fitness coach leveraging users' wearable mobile devices (including wrist-worn wearables and arm-mounted smartphones) to assess dynamic postures (movement patterns & positions) in workouts. FitCoach aims to help the user to achieve effective workout and prevent injury by dynamically depicting the short-term and long-term picture of a user's workout based on various sensors in wearable mobile devices. In particular, FitCoach recognizes different types of exercises and interprets fine-grained fitness data (ie, motion strength and speed) to an easy-to-understand exercise review score, which provides a comprehensive workout performance evaluation and …",11
RSS-based ranging by leveraging frequency diversity to distinguish the multiple radio paths,"Yunhuai Liu, Dian Zhang, Xiaonan Guo, Min Gao, Zhong Ming, Lei Yang, Lionel M Ni",2016/6/9,Journal IEEE Transactions on Mobile Computing,"Among various ranging techniques, Radio Signal Strength (RSS) based approaches attract intensive research interests because of its low cost and wide applicability. RSS-based ranging is prone to be affected by the multipath phenomenon which allows the radio signals to reach the destination through multiple propagation paths. To address this issue, previous works try to profile the environment and refer this profile during run-time. In a practical dynamic environment, however, the profile frequently changes and the painful retraining is needed. Ratherthan such static ways of profiling the environments, in this paper, we tryto accommodate the environmental dynamics automatically in real-time. The key observation is that given a pair of nodes, the RSS at different spectrum channels will be different. This difference carries the valuable phase information of the radio signals. By analyzing these RSS values, we are …",10
"A survey of deep learning on mobile devices: Applications, optimizations, challenges, and research opportunities","Tianming Zhao, Yucheng Xie, Yan Wang, Jerry Cheng, Xiaonan Guo, Bin Hu, Yingying Chen",2022/3/11,Journal Proceedings of the IEEE,"Deep learning (DL) has demonstrated great performance in various applications on powerful computers and servers. Recently, with the advancement of more powerful mobile devices (e.g., smartphones and touch pads), researchers are seeking DL solutions that could be deployed on mobile devices. Compared to traditional DL solutions using cloud servers, deploying DL on mobile devices have unique advantages in data privacy, communication overhead, and system cost. This article provides a comprehensive survey for the current studies of adopting and deploying DL on mobile devices. Specifically, we summarize and compare the state-of-the-art DL techniques on mobile devices in various application domains involving vision, speech/speaker recognition, human activity recognition, transportation mode detection, and security. We generalize an optimization pipeline for bringing DL to mobile devices, including …",7
LiveScreen: Video chat liveness detection leveraging skin reflection,"Hongbo Liu, Zhihua Li, Yucheng Xie, Ruizhe Jiang, Yan Wang, Xiaonan Guo, Yingying Chen",2020/7/6,Conference IEEE INFOCOM 2020-IEEE Conference on Computer Communications,"The rapid advancement of social media and communication technology enables video chat to become an important and convenient way of daily communication. However, such convenience also makes personal video clips easily obtained and exploited by malicious users who launch scam attacks. Existing studies only deal with the attacks that use fabricated facial masks, while the liveness detection that targets the playback attacks using a virtual camera is still elusive. In this work, we develop a novel video chat liveness detection system, LiveScreen, which can track the weak light changes reflected off the skin of a human face leveraging chromatic eigenspace differences. We design an inconspicuous challenge frame with minimal intervention to the video chat and develop a robust anomaly frame detector to verify the liveness of the remote user in the video chat using the response to the challenge frame …",5
mmEat: Millimeter wave-enabled environment-invariant eating behavior monitoring,"Yucheng Xie, Ruizhe Jiang, Xiaonan Guo, Yan Wang, Jerry Cheng, Yingying Chen",2022/3/1,Journal Smart Health,"Dietary habits are closely related to people’s health condition. Unhealthy diet can cause obesity, diabetes, heart diseases, as well as increase the risk of cancers. It is necessary to have a monitoring system that helps people keep tracking his/her eating behaviors. Traditional sensor-based and camera-based dietary monitoring systems either require users to wear dedicated devices or may potentially incur privacy concerns. WiFi-based methods, though yielding reasonably robust performance in certain cases, have major limitations. The wireless signals usually carry substantial information that is specific to the environment where eating activities are performed. To overcome these limitations, we propose mmEat, a millimeter wave-enabled environment-invariant eating behavior monitoring system. In particular, we propose an environment impact mitigation method by analyzing mmWave signals in Dopper-Range …",4
Environment-independent in-baggage object identification using wifi signals,"Cong Shi, Tianming Zhao, Yucheng Xie, Tianfang Zhang, Yan Wang, Xiaonan Guo, Yingying Chen",2021/10/4,Conference 2021 IEEE 18th International Conference on Mobile Ad Hoc and Smart Systems (MASS),"Low-cost in-baggage object identification is highly demanded in enhancing public safety and smart manufacturing. Existing approaches usually require specialized equipment and heavy deployment overhead, making them hard to scale for wide deployment. The recent WiFi-based approach is unsuitable for practical deployment as it did not address dynamic environmental impacts. In this work, we propose an environment-independent in-baggage object identification system by leveraging low-cost WiFi. We exploit the channel state information (CSI) to capture material and shape characteristics to facilitate fine-grained inbaggage object identification. A major challenge of building such a system is that CSI measurements are sensitive to real-world dynamics, such as different types of baggage, time-varying ambient noises and interferences, and different deployment environments. To tackle these problems, we …",4
WiEat: Fine-grained device-free eating monitoring leveraging Wi-Fi signals,"Zhenzhe Lin, Yucheng Xie, Xiaonan Guo, Yanzhi Ren, Yingying Chen, Chen Wang",2020/8/3,Conference 2020 29th International Conference on Computer Communications and Networks (ICCCN),"Eating well plays a key role in people's overall health and wellbeing. Studies have shown that many health-related problems such as obesity, diabetes and anemia are closely associated with people's unhealthy eating habits (e.g., skipping meals, eating irregularly and overeating). Thus, keeping track of diet is becoming more important. Traditional eating monitoring solutions relying on self-report remain an onerous task, while the recent trends requiring users to wear dedicated yet expensive hardware are cumbersome. To overcome these limitations, in this paper, we develop a device-free eating monitoring system using WiFi-enabled devices (e.g., smartphone or laptop). Our system aims to automatically monitor users' eating activities by identifying the fine-grained eating motions and detecting the minute movements during chewing and swallowing. In particular, our system distinguishes eating from non-eating …",4
Poster: Automatic personal fitness assistance through wearable mobile devices,"Xiaonan Guo, Jian Liu, Yingying Chen",2016/10/3,Conference Proceedings of the 22nd Annual International Conference on Mobile Computing and Networking,,4
WiFi-enabled Automatic Eating Moment Monitoring Using Smartphones,"Zhenzhe Lin, Yucheng Xie, Xiaonan Guo, Chen Wang, Yanzhi Ren, Yingying Chen",2019,"Description  Dietary habits are closely correlated with people’s health. Study reveals that unhealthy eating habits may cause various diseases such as obesity, diabetes and anemia. To help users create good eating habits, eating moment monitoring plays a significant role. However, traditional methods mainly rely on manual self-report or wearable devices, which either require much user efforts or intrusive dedicated hardware. In this work, we propose a user effort-free eating moment monitoring system by leveraging the WiFi signals extracted from the commercial off-the-shelf (COTS) smartphones. In particular, our system captures the eating activities of users to determine the eating moments. The proposed system can further identify the fine-grained food intake gestures (e.g., eating with fork, knife, spoon, chopsticks and bard hand) to estimate the detailed eating episode for each food intake gesture. Utilizing the dietary …","Dietary habits are closely correlated with people’s health. Study reveals that unhealthy eating habits may cause various diseases such as obesity, diabetes and anemia. To help users create good eating habits, eating moment monitoring plays a significant role. However, traditional methods mainly rely on manual self-report or wearable devices, which either require much user efforts or intrusive dedicated hardware. In this work, we propose a user effort-free eating moment monitoring system by leveraging the WiFi signals extracted from the commercial off-the-shelf (COTS) smartphones. In particular, our system captures the eating activities of users to determine the eating moments. The proposed system can further identify the fine-grained food intake gestures (e.g., eating with fork, knife, spoon, chopsticks and bard hand) to estimate the detailed eating episode for each food intake gesture. Utilizing the dietary …",3
Smart Health,"Xiaonan Guo, Jian Liu, Yingying Chen",2013,"Description Acknowledging the powerful sensors on wearables and smartphones enabling various applications to improve users' life styles and qualities (eg, sleep monitoring and running rhythm tracking), this paper takes one step forward developing FitCoach, a virtual fitness coach leveraging users' wearable mobile devices (including wrist-worn wearables and arm-mounted smartphones) to assess dynamic postures (movement patterns & positions) in workouts. FitCoach aims to help the user to achieve effective workout and prevent injury by dynamically depicting the short-term and long-term picture of a user's workout based on various sensors in wearable mobile devices. In particular, FitCoach recognizes different types of exercises and interprets fine-grained fitness data (ie, motion strength and speed) to an easy-to-understand exercise review score, which provides a comprehensive workout performance evaluation and recommendation. Our system further enables contactless device control during workouts (eg, gesture to pick up an incoming call) through distinguishing customized gestures from regular exercise movement. In addition, FitCoach has the ability to align the sensor readings from wearable devices to the human coordinate system, ensuring the accuracy and robustness of the system. Extensive experiments with over 5000 repetitions of 12 types of exercises involve 12 participants doing both anaerobic and aerobic exercises in indoors as well as outdoors. Our results demonstrate that FitCoach can provide meaningful review and recommendations to users by accurately measure their workout performance and achieve 93% and 90% accuracy …","Acknowledging the powerful sensors on wearables and smartphones enabling various applications to improve users' life styles and qualities (eg, sleep monitoring and running rhythm tracking), this paper takes one step forward developing FitCoach, a virtual fitness coach leveraging users' wearable mobile devices (including wrist-worn wearables and arm-mounted smartphones) to assess dynamic postures (movement patterns & positions) in workouts. FitCoach aims to help the user to achieve effective workout and prevent injury by dynamically depicting the short-term and long-term picture of a user's workout based on various sensors in wearable mobile devices. In particular, FitCoach recognizes different types of exercises and interprets fine-grained fitness data (ie, motion strength and speed) to an easy-to-understand exercise review score, which provides a comprehensive workout performance evaluation and recommendation. Our system further enables contactless device control during workouts (eg, gesture to pick up an incoming call) through distinguishing customized gestures from regular exercise movement. In addition, FitCoach has the ability to align the sensor readings from wearable devices to the human coordinate system, ensuring the accuracy and robustness of the system. Extensive experiments with over 5000 repetitions of 12 types of exercises involve 12 participants doing both anaerobic and aerobic exercises in indoors as well as outdoors. Our results demonstrate that FitCoach can provide meaningful review and recommendations to users by accurately measure their workout performance and achieve 93% and 90% accuracy …",3
MIXP: Efficient Deep Neural Networks Pruning for Further FLOPs Compression via Neuron Bond,"Bin Hu, Tianming Zhao, Yucheng Xie, Yan Wang, Xiaonan Guo, Jerry Cheng, Yingying Chen",2021,Conference International Joint Conference on Neural Networks,"Neuron networks pruning is effective in compressing pre-trained CNNs for their deployment on low-end edge devices. However, few works have focused on reducing the computational cost of pruning and inference. We find that existing pruning methods usually remove parameters without fine-grained impact analysis, making it hard to achieve an optimal solution. This work develops a novel mixture pruning mechanism, MIXP, which can effectively reduce the computational cost of CNNs while maintaining a high weight compression ratio and model accuracy. We propose to remove neuron bond that can effectively reduce convolution computations and weight size in CNNs. We also design an influence factor to analyze the importance of neuron bonds and weights in a fine-grained way so that MIXP could achieve precise pruning with few retraining iterations. Experiments with MNIST, CIFAR-10, and ImageNet …",2
mmFit: Low-Effort Personalized Fitness Monitoring Using Millimeter Wave,"Yucheng Xie, Ruizhe Jiang, Xiaonan Guo, Yan Wang, Jerry Cheng, Yingying Chen",2022/7/25,Conference 2022 International Conference on Computer Communications and Networks (ICCCN),"There is a growing trend for people to perform work-outs at home due to the global pandemic of COVID-19 and the stay-at-home policy of many countries. Since a self-designed fitness plan often lacks professional guidance to achieve ideal outcomes, it is important to have an in-home fitness monitoring system that can track the exercise process of users. Traditional camera-based fitness monitoring may raise serious privacy concerns, while sensor-based methods require users to wear dedicated devices. Recently, researchers propose to utilize RF signals to enable non-intrusive fitness monitoring, but these approaches all require huge training efforts from users to achieve a satisfactory performance, especially when the system is used by multiple users (e.g., family members). In this work, we design and implement a fitness monitoring system using a single COTS mm Wave device. The proposed system integrates …",1
Mobile device usage recommendation based on user context inference using embedded sensors,"Cong Shi, Xiaonan Guo, Ting Yu, Yingying Chen, Yucheng Xie, Jian Liu",2020/8/3,Conference 2020 29th International Conference on Computer Communications and Networks (ICCCN),"The proliferation of mobile devices along with their rich functionalities/applications have made people form addictive and potentially harmful usage behaviors. Though this problem has drawn considerable attention, existing solutions (e.g., text notification or setting usage limits) are insufficient and cannot provide timely recommendations or control of inappropriate usage of mobile devices. This paper proposes a generalized context inference framework, which supports timely usage recommendations using low-power sensors in mobile devices Comparing to existing schemes that rely on detection of single type user contexts (e.g., merely on location or activity), our framework derives a much larger-scale of user contexts that characterize the phone usages, especially those causing distraction or leading to dangerous situations. We propose to uniformly describe the general user context with context fundamentals, i.e …",1
Poster: Inferring Mobile Payment Passcodes Leveraging Wearable Devices,"Chen Wang, Jian Liu, Xiaonan Guo, Yan Wang, Yingying Chen",2018,Conference Proceedings of the 24nd Annual International Conference on Mobile Computing and Networking,"Mobile payment has drawn considerable attention due to its convenience of paying via personal mobile devices at anytime and anywhere, and passcodes (i.e., PINs) are the first choice of most consumers to authorize the payment. This work demonstrates a serious security breach and aims to raise the awareness of the public that the passcodes for authorizing transactions in mobile payments can be leaked by exploiting the embedded sensors in wearable devices (e.g., smartwatches). We present a passcode inference system, which examines to what extent the user's PIN during mobile payment could be revealed from a single wrist-worn wearable device under different input scenarios involving either two hands or a single hand. Extensive experiments with 15 volunteers demonstrate that an adversary is able to recover a user's PIN with high success rate within 5 tries under various input scenarios.",1
Universal targeted attacks against mmWave-based human activity recognition system,"Yucheng Xie, Ruizhe Jiang, Xiaonan Guo, Yan Wang, Jerry Cheng, Yingying Chen",2022/6/27,"Book Proceedings of the 20th Annual International Conference on Mobile Systems, Applications and Services","Millimeter wave (mmWave)-based human activity recognition (HAR) systems have emerged in recent years due to their better privacy preservation and higher-resolution sensing. However, these systems are vulnerable to adversarial attacks. In this work, we propose a universal targeted attack method for mmWave-based HAR system. In particular, a universal perturbation is generated in advance which can be added to new-coming mmWave data to deceive the HAR system, causing it to output our desired label. We validate our proposed attack using a public mmWave dataset. We demonstrate the effectiveness of our proposed universal attack with a high attack success rate of over 95%.",
Cross-Technology Localization: Leveraging Commodity WiFi to Localize Non-WiFi Device.,"Dian Zhang, Rujun Zhang, Haizhou Guo, Peng Xiang, Xiaonan Guo",2021/11/1,Journal KSII Transactions on Internet & Information Systems,"Radio Frequency (RF)-based indoor localization technologies play significant roles in various Internet of Things (IoT) services (eg, location-based service). Most such technologies require that all the devices comply with a specified technology (eg, WiFi, ZigBee, and Bluetooth). However, this requirement limits its application scenarios in today's IoT context where multiple devices complied with different standards coexist in a shared environment. To bridge the gap, in this paper, we propose a cross-technology localization approach, which is able to localize target nodes using a different type of devices. Specifically, the proposed framework reuses the existing WiFi infrastructure without introducing additional cost to localize Non-WiFi device (ie, ZigBee). The key idea is to leverage the interference between devices that share the same operating frequency (eg, 2.4GHz). Such interference exhibits unique patterns that depend on the target device's location, thus it can be leveraged for cross-technology localization. The proposed framework uses Principal Components Analysis (PCA) to extract salient features of the received WiFi signals, and leverages Dynamic Time Warping (DTW), Gradient Boosting Regression Tree (GBRT) to improve the robustness of our system. We conduct experiments in real scenario and investigate the impact of different factors. Experimental results show that the average localization accuracy of our prototype can reach 1.54m, which demonstrates a promising direction of building cross-technology technologies to fulfill the needs of modern IoT context.",
Poster: Video Chat Scam Detection Leveraging Screen Light Reflection,"Hongbo Liu, Zhihua Li, Yucheng Xie, Ruizhe Jiang, Yan Wang, Xiaonan Guo, Yingying Chen",2019/10/11,Book The 25th Annual International Conference on Mobile Computing and Networking,"The rapid advancement of social media and communication technology enables video chat to become an important and convenient way of daily communication. However, such convenience also makes personal video clips easily obtained and exploited by malicious users who launch scam attacks. Existing studies only deal with the attacks that use fabricated facial masks, while the liveness detection that targets the playback attacks using a virtual camera is still elusive. In this work, we develop a novel video chat liveness detection system, which can track the weak light changes reflected off the skin of a human face leveraging chromatic eigenspace differences. We design an inconspicuous challenge frame with minimal intervention to the video chat and develop a robust anomaly frame detector to verify the liveness of remote user in a video chat session. Furthermore, we propose a resilient defense strategy to defeat …",
ADAS: Adjust directional antenna with sensor hints,"Xiaonan Guo, Kaishun Wu, Qian Zhang",2014/12/16,Conference 2014 20th IEEE International Conference on Parallel and Distributed Systems (ICPADS),"Recently, directional antenna has shown great potential to deploy in indoor environments and significantly improve wireless network capacity. Due to its directionality, the orientation of antenna becomes a critical issue especially for moving devices while exchanging data with directional AP. Previous work largely focused on scenarios, in which the clients are stable at most of the time and addressed the issue of moving device by remeasurement of the whole network information such as received signal strength, conflict graph. However, re-collection of such information will introduce significant overhead. To adjust directional antenna quickly and wisely in real-time, in this paper, we introduce ADAS, a system that adjust orientation of directional antenna with sensor hints from mobile devices. The key idea of ADAS system is to obtain the movement behavior and location information from sensors equipped in mobile …",
ShopProfiler: Profiling Shops with Crowdsourcing Data.(2014),"Xiaonan GUO, Eddie CL CHAN, Ce LIU, Kaishun WU, Siyuan LIU, Lionel NI","INFOCOM, 2014 Proceedings IEEE","Description Sensing data from mobile phones provide us exciting and profitable applications. Recent research focuses on sensing indoor environment, but suffers from inaccuracy because of the limited reachability of human traces or requires human intervention to perform sophisticated tasks. In this paper, we present ShopProfiler, a shop profiling system on crowdsourcing data. First, we extract customer movement patterns from traces. Second, we improve accuracy of building floor plan by adopting a gradient-based approach and then localize shops through WiFi heat map. Third, we categorize shops by designing an SVM classifier in shop space to support multi-label classification. Finally, we infer brand name from SSID by applying string similarity measurement. Based on over five thousand traces in three big malls in two different countries, we conclude that ShopProfiler achieves better accuracy in building refined floor plan, and characterizes shops in terms of location, category and name with little human intervention.","Sensing data from mobile phones provide us exciting and profitable applications. Recent research focuses on sensing indoor environment, but suffers from inaccuracy because of the limited reachability of human traces or requires human intervention to perform sophisticated tasks. In this paper, we present ShopProfiler, a shop profiling system on crowdsourcing data. First, we extract customer movement patterns from traces. Second, we improve accuracy of building floor plan by adopting a gradient-based approach and then localize shops through WiFi heat map. Third, we categorize shops by designing an SVM classifier in shop space to support multi-label classification. Finally, we infer brand name from SSID by applying string similarity measurement. Based on over five thousand traces in three big malls in two different countries, we conclude that ShopProfiler achieves better accuracy in building refined floor plan, and characterizes shops in terms of location, category and name with little human intervention.",
