titles,authors,date,source,descriptions,citations
Minimizing the impact of low interoperability between optical fingerprints sensors,"Emanuela Marasco, Luca Lugini, Bojan Cukic, Thirimachos Bourlai",2013/9/29,"Conference 2013 IEEE Sixth International Conference on Biometrics: Theory, Applications and Systems (BTAS)","In fingerprint recognition, interoperability is the ability of a system to work with a diverse set of fingerprint devices. Variations induced by fingerprint sensors include image resolution, scanning area, gray levels, etc. Such variations can impact (i) the quality of the extracted features, and (ii) cross-device matching performance. This is true even when dealing with fingerprint sensors of the same sensing technology (e.g. optical). Previous research did not provide a model to accommodate sensor distortions to increase cross-device matching performance. In this paper, we propose a method that increases interoperability in systems which deploy optical fingerprint sensors. We design and evaluate a set of characteristics suitable for measuring differences in fingerprint image acquisition. Further, we propose a classification scheme, which combines the defined features with match scores. The classification performance is …",25
Biometric liveness detection: Framework and metrics,"Peter Johnson, Richard Lazarick, Emanuela Marasco, Elaine Newton, Arun Ross, Stephanie Schuckers",2012/3,Journal International biometric performance conference,,24
Interoperability between fingerprint biometric systems: An empirical study,"Stephen Mason, Ilir Gashi, Luca Lugini, Emanuela Marasco, Bojan Cukic",2014/6/23,Conference 2014 44th Annual IEEE/IFIP International Conference on Dependable Systems and Networks,"Fingerprints are likely the most widely used biometric in commercial as well as law enforcement applications. With the expected rapid growth of fingerprint authentication in mobile devices their importance justifies increased demands for dependability. An increasing number of new sensors, applications and a diverse user population also intensify concerns about the interoperability in fingerprint authentication. In most applications, fingerprints captured for user enrollment with one device may need to be ""matched"" with fingerprints captured with another device. We have performed a large-scale study with 494 participants whose fingerprints were captured with 4 different industry-standard optical fingerprint devices. We used two different image quality algorithms to evaluate fingerprint images, and then used three different matching algorithms to calculate match scores. In this paper we present a comprehensive …",19
Secure Multibiometric Systems.,Emanuela Marasco,2010/11,"Institution University of Naples Federico II, Italy","The authentication process determines or verifies the identity of an individual. It assumes significant importance in high security applications, such as logical access to personal computers, cellular phone, ATMs, or physical access to buildings, border crossing [63]. Traditionally, to ensure that only authorized users access to the protected services, possessionbased (badges) or knowledge-based (passwords) solutions have been adopted. However, when a password is divulged to an unauthorized user or a badge is stolen by an impostor, these authentication schemes may be deceived. Vulnerabilities of such schemes are being addressed by the emergence of biometric systems which establish the identity of an individual based on what the person is, rather than what the person carries or remembers [45]. The identity of an individual is encoded by different biometric traits, such as fingerprints, hand geometry, iris, retina, face, hand vein, facial thermograms, signature, voiceprint, gait, palmprint, referred to as biometric modalities (see Fig. 1.1). The biometric recognition process involves firstly the acquisition of biometric data and",15
Predicting identification errors in a multibiometric system based on ranks and scores,"Emanuela Marasco, Arun Ross, Carlo Sansone",2010/9/27,"Conference 2010 Fourth IEEE International Conference on Biometrics: Theory, Applications and Systems (BTAS)","The goal of a biometric identification system is to determine the identity of the input biometric data. In such a system, the input probe (e.g., a face image) is compared against the labeled gallery data (e.g., face images in a watch-list) resulting in a set of ranked scores pertaining to the different identities in the gallery database. The identity corresponding to the best score is then associated with that of the probe. The aim of this work is to predict identification errors and improve the recognition accuracy of the biométrie system. The method utilizes the rank and score information generated by the identification operation in order to validate the output. Further, we demonstrate the proposed predictor can be effectively applied in multimodal scenarios. Experiments performed on two multimodal databases show the effectiveness of our framework in improving identification performance of biométrie systems.",15
Multisketches: Practical secure sketches using off-the-shelf biometric matching algorithms,"Rahul Chatterjee, M Sadegh Riazi, Tanmoy Chowdhury, Emanuela Marasco, Farinaz Koushanfar, Ari Juels",2019/11/6,Book Proceedings of the 2019 ACM SIGSAC conference on computer and communications security,"Biometric authentication is increasingly being used for large scale human authentication and identification, creating the risk of leaking the biometric secrets of millions of users in the case of database compromise. Powerful ""fuzzy"" cryptographic techniques for biometric template protection, such as secure sketches, could help in principle, but go unused in practice. This is because they would require new biometric matching algorithms with potentially much diminished accuracy. We introduce a new primitive called a multisketch that generalizes secure sketches. Multisketches can work with existing biometric matching algorithms to generate strong cryptographic keys from biometric data reliably. A multisketch works on a biometric database containing multiple biometrics --- e.g., multiple fingerprints --- of a moderately large population of users (say, thousands). It conceals the correspondence between users and their …",14
Biases in fingerprint recognition systems: Where are we at?,Emanuela Marasco,2019/9/23,"Conference 2019 IEEE 10th International Conference on Biometrics Theory, Applications and Systems (BTAS)","Biometric technologies based on fingerprints are widely deployed in systems of national importance to safeguard our society through prevention of identity theft, access control to sensitive facilities (e.g., airports, military bases) and identification of suspected terrorists. Fingerprint technology is subject to biases depending upon the dataset available and the conditions in which the algorithms are created. Common countermeasures to discovered biases consist of exposing machines to more fresh data, feature engineering, algorithm selection, hyper-parameter optimization and retraining the machine to reduce or eliminate the biased outcome. Although gathering data from several random sources may increase the quality of machine learning approaches, systematic research is needed to understand and minimize biases influencing performance and security of biometric systems. The contribution of this paper includes …",11
Liveness-based fusion approaches in multibiometrics,"Luca Marfella, Emanuela Marasco, Carlo Sansone",2012/9/14,Conference 2012 IEEE Workshop on Biometric Measurements and Systems for Security and Medical Applications (BIOMS) Proceedings,"Recent works have shown that multimodal biometric systems are vulnerable to direct spoof attacks, even partial ones. On the other hand, liveness detection approaches have been proposed as a countermeasure. The aim of this paper is to devise proper approaches to integrate liveness detection into fusion at score or decision level, and then test them to assess which benefit can be obtained by smartly using vitality information in multibiometric systems.",10
Improving the accuracy of a score fusion approach based on likelihood ratio in multimodal biometric systems,"Emanuela Marasco, Carlo Sansone",2009,"Conference Image Analysis and Processing–ICIAP 2009: 15th International Conference Vietri sul Mare, Italy, September 8-11, 2009 Proceedings 15","Multimodal biometric systems integrate information from multiple sources to improve the performance of a typical unimodal biometric system. Among the possible information fusion approaches, those based on fusion of match scores are the most commonly used. Recently, a framework for the optimal combination of match scores that is based on the likelihood ratio (LR) test has been presented. It is based on the modeling of the distributions of genuine and impostor match scores as a finite Gaussian mixture models. In this paper, we propose two strategies for improving the performance of the LR test. The first one employs a voting strategy to circumvent the need of huge datasets for training, while the second one uses a sequential test to improve the classification accuracy on genuine users.",10
Removing Gender Signature from Fingerprints,"Luca Lugini, Emanuela Marasco, Bojan Cukic, Jeremy Dawson",2014,"Description The need of sharing fingerprint image data in many emerging applications raises concerns about the protection of privacy. It has become possible to use automated algorithms for inferring soft biometrics from fingerprint images. Even if we cannot uniquely match the person to an existing fingerprint, revealing their age or gender may lead to undesirable consequences. Our research is focused on de-identifying fingerprint images in order to obfuscate soft biometrics. In this paper, we first discuss a general framework for soft biometrics fingerprint de-identification. We implemented the framework to reduce the risk of successful estimation of gender from fingerprint images using ad-hoc image filtering. We evaluate the proposed approach through experiments using a data set of rolled fingerprints collected at West Virginia University. Results show the proposed method is effective in preventing gender estimation from …","The need of sharing fingerprint image data in many emerging applications raises concerns about the protection of privacy. It has become possible to use automated algorithms for inferring soft biometrics from fingerprint images. Even if we cannot uniquely match the person to an existing fingerprint, revealing their age or gender may lead to undesirable consequences. Our research is focused on de-identifying fingerprint images in order to obfuscate soft biometrics. In this paper, we first discuss a general framework for soft biometrics fingerprint de-identification. We implemented the framework to reduce the risk of successful estimation of gender from fingerprint images using ad-hoc image filtering. We evaluate the proposed approach through experiments using a data set of rolled fingerprints collected at West Virginia University. Results show the proposed method is effective in preventing gender estimation from …",9
A methodology for prevention of biometric presentation attacks,"Emanuela Marasco, Mohamed Shehab, Bojan Cukic",2016/10/19,Conference 2016 Seventh Latin-American Symposium on Dependable Computing (LADC),"Given their widespread use for authentication, biometric systems are a key target for Presentation Attacks (PAs). A presentation attack is an attempt to circumvent a biometric system by simulating the trait of an authorized person and presenting it to the sensor. Social dimension of biometric authentication nourishes the interest in spoofing attacks. Depending on motivation and availability of resources, general users become potential attackers. There is a strong need for extensive vulnerability analysis of biometric authentication systems to aid the implementation of appropriate countermeasures. One of the methodologies for analyzing system security is based on attack trees (ATs). In ATs, attacks against a system are represented in a tree structure that helps the designer understand different ways in which the system may be attacked as well as who the attackers may be, including their abilities, motivation, and goals …",8
Improving fingerprint interoperability by integrating wavelet entropy and binarized statistical image features,"Emanuela Marasco, Zachary Chapman, Bojan Cukic",2016,Journal Biosig 2016,"Assuming that a large recognition system based on fingerprints will allow one sensor type at its creation and throughout its lifetime is not realistic. The vendor diversity on the market accentuates the need to make these systems interoperable, ie, able to compare fingerprints collected using different devices with comparable high accuracy. In this paper, we propose a learning-based scheme for enhancing interoperability between optical fingerprint sensors. Different features (ie image quality, texture) and signal domains (space and frequency) are utilized to compensate for the variations in cross-sensor recognition performance of a commercial matcher. Specifically, we consider Binarized Statistical Image Features (BSIF) and characteristics derived from the Discrete Wavelet Transform (DWT). DWT is able to preserve spatial information of an image when perform-ing frequency analysis while BSDF has shown to be an …",8
An experimental comparison of different methods for combining biometric identification systems,"Emanuela Marasco, Carlo Sansone",2011,"Conference Image Analysis and Processing–ICIAP 2011: 16th International Conference, Ravenna, Italy, September 14-16, 2011, Proceedings, Part II 16","Several works in the recent literature on biometrics demonstrate the efficiency of the multimodal fusion to enhance performance and reliability of the automatic recognition. In this paper, we experimentally compare the behavior of different rules for integrating different biometric identification systems. We investigated how the benefits of the fusion change by varying the set of the fused modalities, the adopted fusion scheme and the performance of the individual matchers. The experiments were carried out on two multimodal databases, using face and fingerprint. We considered trained and fixed fusion methods at score, rank and decision level.",7
Enhancing optical cross-sensor fingerprint matching using local textural features,"Emanuela Marasco, Alex Feldman, Keleigh Rachel Romine",2018/3/15,Conference 2018 IEEE Winter Applications of Computer Vision Workshops (WACVW),"Fingerprint systems have been designed to typically operate on images acquired using the same sensor. Existing fingerprint systems are not able to accurately compare images collected using different sensors. In this paper, we propose a learning-based scheme for enhancing interoperability between optical fingerprint sensors by compensating the output of a traditional commercial matcher. Specifically, cross-sensor differences are captured by incorporating Local Binary Patterns (LBP) and Local Phase Quantization (LPQ), while dimensionality reduction is performed by using Reconstruction Independent Component Analysis (RICA). The evaluation is carried out on rolled fingerprints pertaining to 494 users collected atWest Virginia University and acquired using multiple optical sensors and Ten Print cards. In cross-sensor at False Acceptance Rate of 0.01%, the proposed approach achieves a False Rejection Rate …",6
Why rank-level fusion? And what is the impact of image quality?,"Emanuela Marasco, Ayman Abaza, Bojan Cukic",2015,Journal International Journal of Big Data Intelligence,"Recent research has established benefits of rank-level fusion in identification systems; however, these studies have not compared the advantages, if any, of rank-level fusion schemes over classical score-level fusion schemes. In the presence of low quality biometric data, the genuine match score is claimed to be low and expected to be an unreliable individual output. Conversely, the rank assigned to that genuine identity is believed to remain stable even when using low quality biometric data. However, to the best of our knowledge, there is not a deepen investigation on the stability of ranks. The contribution of this paper is two-fold: 1) investigating the rank stability in both unimodal and multimodal biometric systems; 2) comparing the identification performance of rank-level and score-level fusion in the presence of low quality data. The results show that a variant of the highest rank fusion scheme, performs better than …",6
A look at non-cooperative presentation attacks in fingerprint systems,"Emanuela Marasco, Stefany Cando, Larry Tang, Luca Ghiani, Gian Luca Marcialis",2018/11/7,"Conference 2018 Eighth International Conference on Image Processing Theory, Tools and Applications (IPTA)","Scientific literature lacks of countermeasures specifically for fingerprint presentation attacks (PAs) realized with non-cooperative methods; even though, in realistic scenarios, it is unlikely that individuals would agree to duplicate their fingerprints. For example, replicas can be created from finger marks left on a surface without the person's knowledge. Existing anti-spoofing mechanisms are trained to detect presentation attacks realized with cooperation of the user and are assumed to be able to identify non-cooperative spoofs as well. In this regard, latent prints are perceived to be of low quality and less likely to succeed in gaining unauthorized access. Thus, they are expected to be blocked without the need of a particular presentation attack detection system. Currently, the lowest Presentation Attack Detection (PAD) error rates on spoofs from latent prints are achieved using frameworks involving Convolutional Neural …",5
Impact of biometric data quality on rank-level fusion schemes,"Emanuela Marasco, Ayman Abaza, Luca Lugini, Bojan Cukic",2013,"Conference Algorithms and Architectures for Parallel Processing: 13th International Conference, ICA3PP 2013, Vietri sul Mare, Italy, December 18-20, 2013, Proceedings, Part II 13","Recent research has established benefits of rank-level fusion in identification systems; however, these studies have not compared the advantages, if any, of rank-level fusion schemes over classical score-level fusion schemes. In the presence of low quality biometric data, the genuine match score is claimed to be low and expected to be an unreliable individual output. Conversely, the rank assigned to that genuine identity is believed to remain stable even when using low quality biometric data. However, to the best of our knowledge, there is not a deepen investigation on the stability of ranks. In this paper, we analyze changes of the rank assigned to the genuine identity in multi-modal scenarios when using actual low quality data. The performance is evaluated on a subset of the database Face and Ocular Challenge Series (FOCS) collection (the Good, Bad and Ugly database), composed of three frontal faces …",5
Cross-sensor evaluation of textural descriptors for gender prediction from fingerprints,"Emanuela Marasco, Stefany Cando, Larry Tang, Elham Tabassi",2019/1/7,Conference 2019 IEEE Winter Applications of Computer Vision Workshops (WACVW),"Estimating gender from fingerprints brings benefits to various security, forensic and intelligence applications. However, achieving high prediction accuracy without human intervention is currently a challenge. Furthermore, biometric data may be originated from different sensors; thus, analyzing the sensitivity of the feature set to acquisition device changes becomes important. This paper evaluates performance of three local textural descriptors combined with image quality and minutiae count for automatic gender estimation from fingerprint images acquired using four different optical sensors and TenPrint cards. In particular, Local Binary Patterns (LBP), Local Phase Quantization (LPQ) and Binarized Statistical Image Features (BSIF) features were concatenated with image quality NFIQ2 and minutiae count. Such a study explores robustness and degradation of these features with respect to capture bias. Additionally …",4
On the stability of ranks to low image quality in biometric identification systems,"Emanuela Marasco, Ayman Abaza",2013,"Conference Image Analysis and Processing–ICIAP 2013: 17th International Conference, Naples, Italy, September 9-13, 2013. Proceedings, Part I 17","The goal of a biometric identification system is to determine the identity of the input biometric probe. This is accomplished using a matcher which compares the input probe data against each labeled biometric data present in the gallery database. The output is a set of similarity scores that are ranked in decreasing order. The identity of the gallery entry corresponding to the highest similarity score (i.e., rank 1) is associated with that of the probe. In multibiometric systems, the outputs of multiple biometric matchers are combined. Such a combination, or fusion, can be accomplished at the score level or rank level (apart from other levels of fusion). In the literature, rank is believed to be a stable statistic. However, this belief has not been experimentally demonstrated. The contribution of this paper is to investigate the stability of ranks to the image quality degradation in both unimodal and multimodal scenarios …",4
Can liveness be automatically detected from latent fingerprints?,"Emanuela Marasco, Stefany Cando, Larry Tang",2019/1/7,Conference 2019 IEEE Winter Applications of Computer Vision Workshops (WACVW),"Fingerprint liveness detection has been widely discussed as a solution for addressing the vulnerability of fingerprint recognition systems to presentation attacks. Multiple algorithms have been designed and implemented to operate on images acquired with commercial sensors, but such methodology is not currently available for latent prints. The possibility of wrongful conviction from fake latent evidence is reasonable, since spoof finger marks can be realistically planted at a crime scene. This paper discusses concerns pertaining to spoofing friction ridges with the purpose of leaving fake marks to contaminate the evidence associated with the investigation of a crime. There is no prior literature on liveness detection from latent prints acquired from crime scene. We illustrate the need to address such threat by experimentally evaluating the existing liveness detection approaches on latent fingerprints. This study allow us to …",3
Automatic Enhancement of Interoperability between Fingerprint Optical Sensors,"Emanuela Marasco, Luca Lugini, Bojan Cukic",2014,Conference NIST International Biometric Performance Testing Conference (IBPC),,3
Detecting STR peaks in degraded DNA samples,"Emanuela Marasco, Arun Ross, Jeremy Dawson, Tina Moroose, Tanya Ambrose",2012,"Description Human identification from DNA is typically based on 13 short-tandem repeat (STR) alleles. Commercial kits used in forensic casework rely on the detection of these alleles in DNA samples acquired from an individual. However, the process itself is slow (it can take up to 2 days when conducting a laboratory analysis or 1 hour when using Rapid DNA systems) and has been designed to operate on pristine DNA samples. The need for achieving fast and accurate DNA processing has spurred efforts in developing portable systems that can reduce the processing time to less than 1 hour. But such systems are expected to operate on degraded DNA samples due to the architecture and process used by the instrument. Consequently, detecting the alleles in such degraded DNA samples can be a challenging problem. In this paper, we present an algorithm to detected allelic peaks from degraded DNA signals based on an adaptive signalprocessing scheme. The performance of the algorithm is evaluated on two datasets: 1) data collected at the WVU Department of Forensic and Investigative Sciences, obtained by performing a controlled DNA degradation using ultraviolet radiation, 2) data provided by NIST obtained by varying cycle counts for the PCR processing step. Experiments indicate the efficacy of the algorithm in allelic peak detection and reiterate the need for approaching the problem in a systematic manner.","Human identification from DNA is typically based on 13 short-tandem repeat (STR) alleles. Commercial kits used in forensic casework rely on the detection of these alleles in DNA samples acquired from an individual. However, the process itself is slow (it can take up to 2 days when conducting a laboratory analysis or 1 hour when using Rapid DNA systems) and has been designed to operate on pristine DNA samples. The need for achieving fast and accurate DNA processing has spurred efforts in developing portable systems that can reduce the processing time to less than 1 hour. But such systems are expected to operate on degraded DNA samples due to the architecture and process used by the instrument. Consequently, detecting the alleles in such degraded DNA samples can be a challenging problem. In this paper, we present an algorithm to detected allelic peaks from degraded DNA signals based on an adaptive signalprocessing scheme. The performance of the algorithm is evaluated on two datasets: 1) data collected at the WVU Department of Forensic and Investigative Sciences, obtained by performing a controlled DNA degradation using ultraviolet radiation, 2) data provided by NIST obtained by varying cycle counts for the PCR processing step. Experiments indicate the efficacy of the algorithm in allelic peak detection and reiterate the need for approaching the problem in a systematic manner.",3
On the security evaluation of a multibiometric system based on a voting strategy involving likelihood ratio statistic tests,"Emanuela Marasco, Carlo Sansone",2011/9/28,Conference 2011 IEEE Workshop on Biometric Measurements and Systems for Security and Medical Applications (BIOMS),"Multimodal biometric systems integrate information from multiple sources to improve the performance of a typical unimodal biometric system. The use of multimodal biometric systems has been encouraged by the threat of spoofing, where an impostor fakes a biometric trait. The reason lies on the assumption that, an impostor must fake all the fused modalities to be accepted. Recent studies showed that, there is a vulnerability of the existing fusion schemes in presence of attacks where only a subset of the fused modalities is spoofed. Among the possible information fusion approaches, recently, a framework for the optimal combination of match scores that is based on the likelihood ratio (LR) test has been presented. It is based on the modeling of the distributions of genuine and impostor match scores as a finite Gaussian mixture models. Since standard LR test demonstrated to be very sensitive to spoofing attacks, in …",3
Deep Color Spaces for Fingerphoto Presentation Attack Detection in Mobile Devices,"Emanuela Marasco, Anudeep Vurity, Asem Otham",2022/7/24,"Book Computer Vision and Image Processing: 6th International Conference, CVIP 2021, Rupnagar, India, December 3–5, 2021, Revised Selected Papers, Part I","Fingerphotos are fingerprint images acquired using a basic smartphone camera. Although significant progress has been made in matching fingerphotos, the security of these authentication mechanisms is challenged by presentation attacks (PAs). A presentation attack can subvert a biometric system by using simple tools such as a printout or a photograph displayed on a device. The goal of this research is to improve the performance of fingerphoto presentation attack detection (PAD) algorithms by exploring the effectiveness of deep representations derived from various color spaces. For each color space, different convolutional neural networks (CNNs) are trained and the most accurate is selected. The individual scores output by the selected CNNs are combined to yield the final decision. Experiments were carried out on the IIITD Smartphone Fingerphoto Database, and results demonstrate that integrating various …",2
Fingerprint Recognition,Emanuela Marasco,URL: http://www. csee. wvu. edu/~ gdguo/courses/fa14/biom426/Slides/Lecture1_Fingerprint_Recognition. pdf,"Description • In Capacitive sensors, the finger is modeled as the upper electrode of a capacitor, while a metal plate is modeled as the lower electrode. Given the difference in terms of capacitive values between skin-sensor and air-sensor contact, the variation in capacitance between valleys and ridges can be measured when the finger is placed on the sensor• In Thermal sensors, the finger is placed on pyro-electric material which converts variations in temperature into voltage. The contact of the ridges with the sensing material causes a change in temperature, while the temperature remains constant under the valleys that are not in direct contact with the material. The signal (image) disappears once a thermal equilibrium is reached between the finger and the chip","• In Capacitive sensors, the finger is modeled as the upper electrode of a capacitor, while a metal plate is modeled as the lower electrode. Given the difference in terms of capacitive values between skin-sensor and air-sensor contact, the variation in capacitance between valleys and ridges can be measured when the finger is placed on the sensor",2
Biometric multi‐factor authentication: On the usability of the FingerPIN scheme,"Emanuela Marasco, Massimiliano Albanese, Venkata Vamsi Ram Patibandla, Anudeep Vurity, Sumanth Sai Sriram",2023/1,Journal Security and Privacy,"Fingerprint‐based authentication has been successfully adopted in a wide range of applications, including law enforcement and immigration, due to its numerous advantages over traditional password‐based authentication. Despite the usability and accuracy of this technology, some significant concerns still exist, which can potentially hinder its further adoption. For instance, a fingerprint is permanently associated with an individual and, once stolen, cannot be replaced, thus compromising biometric‐based authentication. To mitigate this concern, we previously designed a multi‐factor authentication approach that integrates Type‐1 and Type‐3 authentication factors into a fingerprint‐based personal identification number (PIN). To authenticate, a subject is required to present a sequence of fingerprints corresponding to the digits of the PIN, based on a predefined secret mapping between digits and fingers. We …",1
