titles,authors,date,source,descriptions,citations
Using attack graphs in forensic examinations,"Changwei Liu, Anoop Singhal, Duminda Wijesekera",2012/8/20,"Conference 2012 Seventh International Conference on Availability, Reliability and Security","Attack graphs are used to compute potential attackpaths from a system configuration and known vulnerabilities of asystem. Attack graphs can be used to eliminate knownvulnerability sequences that can be eliminated to make attacksdifficult and help forensic examiners in identifying manypotential attack paths. After an attack happens, forensic analysis, including linking evidence with attacks, helps further understandand refine the attack scenario that was launched. Given thatthere are anti-forensic tools that can obfuscate, minimize oreliminate attack footprints, forensic analysis becomes harder. Asa solution, we propose to apply attack graph to forensic analysis. We do so by including anti-forensic capabilities into attackgraphs, so that the missing evidence can be explained by usinglonger attack paths that erase potential evidence. We show thiscapability in an explicit case study involving a database attack.",44
Policy algebras for access control the predicate case,"Duminda Wijesekera, Sushil Jajodia",2002/11/18,Book Proceedings of the 9th ACM conference on Computer and Communications Security,"This paper deals with the algebra used to compose access control policies of collaborating organizations. To maintain a conceptual coherence and to have a common basis for comparison, we seek a framework that can be viewed at different levels of abstraction. In [21, 22], we presented a propositional version of the algebra that can support algebraic manipulations of uninterpreted policies. This paper extends the algebra to many sorted first order predicate case. The predicate version can be used to reason about first order properties of security policies from their components. We show how to compose and reason about security properties such as those used in role based access control models usually specified using second order (set) quantifiers in languages (see RCL2000 [1]). We also show how different application specific notions of consistency and completeness can be formulated as sentences in our many …",44
Precisely answering multi-dimensional range queries without privacy breaches,"Lingyu Wang, Yingjiu Li, Duminda Wijesekera, Sushil Jajodia",2003,"Conference Computer Security–ESORICS 2003: 8th European Symposium on Research in Computer Security, Gjøvik, Norway, October 13-15, 2003. Proceedings 8","This paper studies the privacy breaches caused by multi-dimensional range (MDR) sum queries in online analytical processing (OLAP) systems. We show that existing inference control methods are generally infeasible for controlling MDR queries. We then consider restricting users to even MDR queries (that is, the MDR queries involving even numbers of data values). We show that the collection of such even MDR queries is safe if and only if a special set of sum-two queries (that is, queries involving exactly two values) is safe. On the basis of this result, we give an efficient method to decide the safety of even MDR queries. Besides safe even MDR queries we show that any odd MDR query is unsafe. Moreover, any such odd MDR query is different from the union of some even MDR queries by only one tuple. We also extend those results to the safe subsets of unsafe even MDR queries.",43
Mining Cinematic Knowledge Work in Progress,"Duminda Wijesekera, Daniel Barbará",2000/8/20,Conference MDM/KDD,"¢¤£¦¥ § ©©© § !"" $# § %#£¦'&¦() 0©¥ 1"" $# 3 2546 5"" 7 25"" 9 852@¥"" 08A BC2!#) 0"" D E! FG H# P IQ 25 8@ S RT 5 § ! 25"" V UQ"" 0¥ WX Y § !¥#HQ# 2G a# 6¤ bc2 Wd¥ e bc¥"" 0¥"" 08 § fH § f# bg#£ h#¤)¦ § ! § ¤(EHi p¥ 1 § f#¥""¦ 8'a25"" $#"" $# E# a#¥ 2@"" c# aq£ 0""¦ 2@(rD 2585H $ st¢¤£ 0 A bc© 0£ 0 5 § !¥ § u 254%#£ 0¥ § v© 2 wx a# c¥ § '# 27 p¦ bc¥ 1""¦ c#£ 0 y § !) 0¥ r#! D &0¥(¥ r# xH 2 4Q p¥ § f#¥"" 087 a25"" 0a©# § v¥"" E h# q 7 bc¥""¦¥ 1""¦ 8T# 27 bv) 0 (r#¥ bc E¥ d F£¦ S#£¦ S § ! by"" d#¥ a6 a2@"" $#"" $#¥ § #¥ bc § !"" 0 § !¥ r#¥ WX G"" Ea2@""¦ § f#!) 0a# E & $ Hc 4) 0 § !¥"" 08E# qu 2@ &# q 5¥"" 0 E4 25b a2@ bc© 25"" 0"" $#¤ § f#! 5bc § s6 R#£¦ 2E § )¦ § ! E4 25 u#£ 0¥ § © 0)© 2@ § ! i£ 0 WX c""¦ 2@"" t 2T©¦ 25& &0¥(¥#H9 254G &¥""¦ 8¥""¦ a25! aY# se E¥ 1 § ! a) 0 § ! § ! E#£ 0¤¥ § ! § !) 0 § 6¥"" dWX2@(WX E¥"" v bc¥""¦¥ 1""¦ 8Q d"" 02 F (rD E8@ 4 2@ b 25 3 & 2@)¦#% bc2hWd¥ § 5"" E©¦ 25© 2@ § ! § ! 25bc § ! 2@()¦#¥ 2@""¦ § s",43
Detecting malicious ADS-B broadcasts using wide area multilateration,"Márcio Monteiro, Alexandre Barreto, Research Division, Thabet Kacem, Jeronymo Carvalho, Duminda Wijesekera, Paulo Costa",2015/9/13,Conference 2015 IEEE/AIAA 34th Digital Avionics Systems Conference (DASC),"Automatic Dependent Surveillance Broadcast (ADS-B) is an emerging radio technology capable of extending or replacing current RADAR-based surveillance for air traffic management. However, due to its reliance on unencrypted radio transmissions, ADS-B is exploitable using relatively inexpensive and open source tools. This paper demonstrates how multilateration technique can be applied to detect some types of malicious ADS-B transmissions, based on known GPS errors (used by ADS-B transmitters) and clock precision inaccuracies (used by multilateration systems). As it requires the measurement of radio signal's time of arrival (TOA) at different sensors to calculate the transmitter's location, the placement of those sensors play an important role to determine the accuracy of the estimates. In this direction, this paper also presents a method based on genetic algorithms in order to determine the position of …",42
Cardinality-based inference control in sum-only data cubes,"Lingyu Wang, Duminda Wijesekera, Sushil Jajodia",2002,"Conference Computer Security—ESORICS 2002: 7th European Symposium on Research in Computer Security Zurich, Switzerland, October 14–16, 2002 Proceedings 7","This paper addresses the inference problems in data warehouses and decision support systems such as on-line analytical processing (OLAP) systems. Even though OLAP systems restrict user accesses to predefined aggregations, inappropriate disclosure of sensitive attribute values may still occur. Based on a definition of non-compromiseability to mean that any member of a set of variables satisfying a given set of their aggregations can have more than one value, we derive sufficient conditions for non-compromiseability in sum-only data cubes. Under this definition, (1) the non-compromiseability of multi-dimensional aggregations can be reduced to that of one dimensional aggregations, (2) full or dense core cuboids are non-compromiseable, and (3) there is a tight lower bound for the cardinality of a core cuboid to remain non-compromiseable. Based on these results, taken together with a three-tier model …",42
Pattern Directed Mining of Sequence Data.,"Valery Guralnik, Duminda Wijesekera, Jaideep Srivastava",1998/8/27,Conference KDD,"Sequence data arise naturally in many applications, and can be viewed as an ordering of events, where each event has an associated time of occurrence. An important characteristic of event sequences is the occurrence of episodes, ie a collection of events occurring in a certain pattern. Of special interest are frequent episodes, ie episodes occurring with a frequency above a certain threshold. In this paper, we study the problem of mining for frequent episodes in sequence data. We present a framework for efficient mining of frequent episodes which goes beyond previous work in a number of ways. First, we present a language for specifying episodes of interest. Second, we describe a novel data structure, called the sequential pattern tree (SP Tree), which captures the relationships specified in the pattern language in a very compact manner. Third, we show how this data structure can be used by a standard bottom-up mining algorithm to generate frequent episodes in an efficient manner. Finally, we show how the SP Tree can be optimized by sharing common conditions, and evaluating each such expression only once. We present the results of an evaluation of the proposed techniques.",40
Status-based access control,"Steve Barker, Marek J Sergot, Duminda Wijesekera",2008/10/1,Journal ACM Transactions on Information and System Security (TISSEC),"Despite their widespread adoption, Role-based Access Control (RBAC) models exhibit certain shortcomings that make them less than ideal for deployment in, for example, distributed access control. In the distributed case, standard RBAC assumptions (e.g., of relatively static access policies, managed by human users, with complete information available about users and job functions) do not necessarily apply. Moreover, RBAC is restricted in the sense that it is based on one type of ascribed status, an assignment of a user to a role. In this article, we introduce the status-based access control (SBAC) model for distributed access control. The SBAC model (or family of models) is based on the notion of users having an action status as well as an ascribed status. A user's action status is established, in part, from a history of events that relate to the user; this history enables changing access policy requirements to be …",38
Integrity and authenticity of ADS-B broadcasts,"Thabet Kacem, Duminda Wijesekera, Paulo Costa",2015/3/7,Conference 2015 IEEE Aerospace Conference,"We propose a novel approach to provide authenticity and integrity of Automatic Dependent Surveillance-Broadcast (ADS-B) messages. We employ a key-management schema for authentication and rely on a keyed-hashed message authentication code (HMAC) for integrity. Our approach avoids scalability and compatibility issues, as we neither change the packet format nor its size.",37
Voice pharming attack and the trust of VoIP,"Xinyuan Wang, Ruishan Zhang, Xiaohui Yang, Xuxian Jiang, Duminda Wijesekera",2008/9/22,Book Proceedings of the 4th international conference on Security and privacy in communication netowrks,"Voice communication is fundamental to the normal operation of our society. The general public have put a lot of trust in voice communication and they have been relying on it for many critical and sensitive information exchange (e.g., emergency 911 calls, calls to customer service of financial institutions). Now more and more voice calls are carried, at least partially, over the public Internet rather than traditional Public Switched Telephone Network (PSTN). The security ramifications of using VoIP, however, have not been fully recognized. It is not clear how secure and trustworthy the currently deployed VoIP systems are, and there exists a substantial gap in the understanding of the potential impact of VoIP exploits on the VoIP users. In this paper, we seek to fill this gap by investigating the trust issues of currently deployed VoIP systems and their implications to the VoIP users.",37
Ontologies for modeling enterprise level security metrics,"Anoop Singhal, Duminda Wijesekera",2010/4/21,Book Proceedings of the Sixth Annual Workshop on Cyber Security and Information Intelligence Research,"Currently, it is difficult to answer simple questions such as ""are we more secure than yesterday"" or ""how should we invest our limited security budget."" Decision makers in other areas of business and engineering often use metrics for determining whether a projected return on investment justifies its costs. Spending for new cyber-security measures is such an investment. Therefore, security metrics [1] that can quantify the overall risk in an enterprise system are essential in making sensible decisions in security management.",36
Security and the US rail infrastructure,"Mark Hartong, Rajni Goel, Duminda Wijesekera",2008/12/1,Journal International Journal of Critical Infrastructure Protection,"Railroads play a significant role in the United States economy, transporting a wide variety of goods across a geographical disperse network. Hardening this network against all forms of attack is not possible. This paper will address the role of freight and passenger rail in the United States, provide an unclassified set of relatively easy attacks that can be used to disrupt rail traffic, outline actions by industry and government to reduce the probability of an attack occurring or mitigate the consequences of a successful attack, and identify shortcomings in the current rail security program.",36
Consistent and complete access control policies in use cases,"Khaled Alghathbar, Duminda Wijesekera",2003,"Conference «UML» 2003-The Unified Modeling Language. Modeling Languages and Applications: 6th International Conference, San Francisco, CA, USA, October 20-24, 2003. Proceedings 6","Security requirements of a software product need to receive attention throughout its development life cycle. This paper proposes several design artifacts that specify the details of access control policies formally and precisely in the requirement and analysis phases. The work is based on extending the use cases in Unified Modeling Language, with access control schemas and tables. In addition, we propose a methodology to resolve several issues such as consistency and completeness of access control specifications that are not totally resolved before.",36
Policy algebras for access control: the propositional case,"Duminda Wijesekera, Sushil Jajodia",2001/11/5,Book Proceedings of the 8th ACM conference on Computer and communications security,"Although different organizations operate under different requirements for protection of their data, increasingly there is a need for organizations to connect their computing resources together to achieve common goals. The fundamental problem addressed in this paper is to capture the algebra used in composing access control policies of collaborating organizations. In doing so, we seek a framework that can be viewed at many levels of abstraction (such as abstract vs. explicit or propositional vs. predicate), independent of implementation mechanisms and environments, and is expressive enough to model existing practices of policy compositions.Propositional version consists of a syntax where policies are viewed as abstract symbols, and semantics consists of authorization state transformers, where an authorization state is a collection of (subject, object, access set) triples and a set of propositions satisfied by them …",36
