titles,authors,date,source,descriptions,citations
User terminal device and content sharing method thereof,"Sungsoo (Ray) Hong, Sahng-hee Bahn, Chang-Hwan Hwang, Samsung Electronics Co., Ltd.",2013/4/18,Patent office US,,21
Method and Apparatus for Communication Connection Service,"Sahnghee Bahn, Sungsoo (Ray) Hong, Changhwan Hwang",2013/4/4,Patent office US,"Methods and apparatus are provided for communication connection service. Identification information of a second device is acquired. An inquiry about whether to register the second device as a favorite device is displayed. A registration request message is sent to a server, when a request to register the second device as the favorite device is inputted in response to the inquiry. The registration request message includes the identification information of the second device. A registration response message is received from the server in response to the registration request message. A user interface of the first device is controlled to provide feedback informing of a success or a failure in registering the second device as the favorite device based on the registration response message.",18
System and method for displaying usage history of applications executed between devices,"Changhwan Hwang, Sahnghee Bahn, Sungsoo (Ray) Hong",2012/9/27,Patent office US,,17
Collaborative Dynamic Queries: Supporting Distributed Small Group Decision-making,"Sungsoo Ray Hong, Minhyang Mia Suh, Nathalie Henry Riche, Jooyoung Lee, Juho Kim, Mark Zachry","Proceedings of the ACM Conference on Human Factors in Computing Systems (CHI’18). ACM, New York, NY, USA, Paper",Issue 66,,17
Hidden Symbols: How Informal Symbolism in Digital Interfaces Disrupts Usability for Preschoolers,"Alexis Hiniker, Kiley Sobel, Sungsoo (Ray) Hong, Hyewon Suh, India Irish, Julie A. Kientz",2016/6,Journal International Journal of Human-Computer Studies,"Linking a symbol to the object it represents is a skill that develops gradually over the first few years of life. However, prior work shows that frequent use of this capacity makes it unintuitive for adults to recognize it as a challenge for young children. We hypothesized that this disconnect would manifest in software interfaces designed for young children, such that applications would embed symbols that the target audience would fail to understand. We conducted a randomized controlled trial with 34 preschoolers between the ages of 2 and 5 to assess their ability to work with user interface elements that require symbolic mappings. In particular, we assessed, (1) symbolic progress bars and (2) demonstrations of touch interactions by an on-screen cartoon hand. We found that these techniques are entirely inaccessible for children under 3 and that they require specific design choices to facilitate understanding in children …",16
VIZMO game browser: accessing video games by visual style and mood,"Jin Ha Lee, Sungsoo Hong, Hyerim Cho, Yea-Seul Kim",2015/4/18,Book Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems,"Despite the growing interests in video games as consumer products as well as objects of research, current methods for accessing video games are limited. We present Vizmo as a new way of browsing video games based on their visual style and mood. In order to test the usability and usefulness of Vizmo, we asked 19 video game experts to evaluate their interaction with the tool. The results show that experts perceived Vizmo as a novel and aesthetically pleasing game discovery tool which would be most useful for game research on historical and aesthetic aspects. We discuss five key points for improving the design of Vizmo as well as our future plan for the next iteration of this prototype game browser.",14
Gnes: Learning to explain graph neural networks,"Yuyang Gao, Tong Sun, Rishab Bhatt, Dazhou Yu, Sungsoo Hong, Liang Zhao",2021/12/7,Conference 2021 IEEE International Conference on Data Mining (ICDM),"In recent years, graph neural networks (GNNs) and the research on their explainability are experiencing rapid developments and achieving significant progress. Many methods are proposed to explain the predictions of GNNs, focusing on “how to generate explanations” However, research questions like “whether the GNN explanations are inaccurate”, “what if the explanations are inaccurate”, and “how to adjust the model to generate more accurate explanations” have not been well explored. To address the above questions, this paper proposes a GNN Explanation Supervision (GNES)  1  framework to adaptively learn how to explain GNNs more correctly. Specifically, our framework jointly optimizes both model prediction and model explanation by enforcing both whole graph regularization and weak supervision on model explanations. For the graph regularization, we propose a unified explanation formulation for …",13
Toward the operationalization of visual metaphor,"Alexis Hiniker, Sungsoo Hong, Yea‐Seul Kim, Nan‐Chen Chen, Jevin D West, Cecilia Aragon",2017/10,Journal Journal of the Association for Information Science and Technology,"Many successful digital interfaces employ visual metaphors to convey features or data properties to users, but the characteristics that make a visual metaphor effective are not well understood. We used a theoretical conception of metaphor from cognitive linguistics to design an interactive system for viewing the citation network of the corpora of literature in the JSTOR database, a highly connected compound graph of 2 million papers linked by 8 million citations. We created 4 variants of this system, manipulating 2 distinct properties of metaphor. We conducted a between‐subjects experimental study with 80 participants to compare understanding and engagement when working with each version. We found that building on known image schemas improved response time on look‐up tasks, while contextual detail predicted increases in persistence and the number of inferences drawn from the data. Schema‐congruency …",11
Apparatus and content playback method thereof,"Sungsoo (Ray) Hong, Sahng Hee Bahn, Chang Hwan Hwang",2013/4/18,Patent office US,"An apparatus and a content playback method of playing content of a wired/wireless network-connectable apparatus, includes discovering a connectable device with the apparatus through the wired/wireless network using an application provided in the apparatus, finding executable content from the discovered device, displaying a content metaphor corresponding to the found content and a device metaphor corresponding the discovered device on a first screen of the apparatus, and executing the found executable content through the discovered device.",11
Lariat: A visual analytics tool for social media researchers to explore Twitter datasets,"Nan-Chen Chen, Michael Brooks, Rafal Kocielnik, Sungsoo Ray Hong, Jeff Smith, Sanny Lin, Zening Qu, Cecilia Aragon",2017/1/4,"Description Online social data is potentially a rich source of insight into human behavior, but the sheer size of these datasets requires specialized tools to facilitate social media research. Visual analytics tools are one promising approach, but calls have been made for more in-depth studies in specific application domains to contribute to the design of such tools. We conducted a formative study to better understand the needs of social media researchers, and created Lariat, a visual analytics tool that facilitates exploratory data analysis through integrated grouping and visualization of social media data. The design of Lariat was informed by the results of the formative study and sensemaking theory, both indicating that the exploratory processes require search, comparison, verification, and iterative refinement. Based on our results and the evaluation of Lariat, we identify a number of design implications for future visual analytics tools in this domain.","Online social data is potentially a rich source of insight into human behavior, but the sheer size of these datasets requires specialized tools to facilitate social media research. Visual analytics tools are one promising approach, but calls have been made for more in-depth studies in specific application domains to contribute to the design of such tools. We conducted a formative study to better understand the needs of social media researchers, and created Lariat, a visual analytics tool that facilitates exploratory data analysis through integrated grouping and visualization of social media data. The design of Lariat was informed by the results of the formative study and sensemaking theory, both indicating that the exploratory processes require search, comparison, verification, and iterative refinement. Based on our results and the evaluation of Lariat, we identify a number of design implications for future visual analytics tools in this domain.",9
Visual representations of distance cartograms,"Sungsoo Hong, Cecilia Aragon, Min-Joon Yoo",2017/9/26,Patent office US,"Technology for generating high perceptual-quality distance cartograms, which use geo-contextual anchors to avoid topological violations, is disclosed. A system can calculate the travel times between a selected origin of the graph, and other locations within the graph based on a graph describing the transportation network within a region (eg, an urban setting) and data describing travel conditions. Other nodes are then shifted such that the distances between them and the origin are reflective of the travel times between them. When a shifted node violates the topology of the transportation network, which hamper a user's ability to utilize a map due to disruptions in the physical relations between adjacent nodes and map overlaps, the node is instead placed at an alternate location that does not result in a violation. A graphical projection, or geo-contextual anchor, is then generated that indicates where the node would be …",7
Designing Interactive Distance Cartograms to Support Urban Travelers,"Sungsoo (Ray) Hong, Rafal Kocielnik, Min-Joon Yoo, Sarah Battersby, Juho Kim, Cecilia Aragon",2017/4,Journal IEEE PacificVis 2017,"A distance cartogram (DC) is a technique that alters distances between a user-specified origin and the other locations in a map with respect to travel time. With DC, users can weigh the relative travel time costs between the origin and potential destinations at a glance because travel times are projected in a linearly interpolated time space from the origin. Such glance-ability is known to be useful for travelers who are mindful of travel time when finding their travel destinations. When constructing DC, however, uneven urban traffic conditions introduce excessive distortion and challenge user intuition. In addition, there has been little research focusing on DC's user interaction design. To tackle these challenges and realize the potential of DC as an interactive decision-making support tool, we derive a set of useful interactions through two formative studies and devise two novel techniques called Geo-contextual Anchoring …",7
User terminal device and method for controlling a renderer thereof,"Sungsoo (Ray) Hong, Sahng-hee Bahn, Chang-Hwan Hwang, Jong-chan Park, Ju-yun Sung, Keum-Koo Lee, Samsung Electronics Co., Ltd.",2013/4/18,Patent office US,,7
To distort or not to distort: Distance Cartograms in the wild,"Sungsoo Hong, Min-Joon Yoo, Bonnie Chinh, Amy Han, Sarah Battersby, Juho Kim",2018/4/21,Book Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems,"Distance Cartograms (DC) distort geographical features so that the measured distance between a single location and any other location on a map indicates absolute travel time. Although studies show that users can efficiently assess travel time with DC, distortion applied in DC may confuse users, and its usefulness ""in the wild"" is unknown. To understand how real world users perceive DC's benefits and drawbacks, we devise techniques that improve DC's presentation (preserving topological relationships among map features while aiming at retaining shapes) and scalability (presenting accurate live travel time). We developed a DC-enabled system with these techniques, and deployed it to 20 participants for 4 weeks. During this period, participants spent, on average, more than 50% of their time with DC as opposed to a standard map. Participants felt DC to be intuitive and useful for assessing travel time. They …",6
FlatMagic: Improving Flat Colorization through AI-Driven Design for Digital Comic Professionals,"Chuan Yan, John Joon Young Chung, Yoon Kiheon, Yotam Gingold, Eytan Adar, Sungsoo Ray Hong",2022/4/29,Book Proceedings of the 2022 CHI Conference on Human Factors in Computing Systems," Creating digital comics involves multiple stages, some creative and some menial. For example, coloring a comic requires a labor-intensive stage known as ‘flatting,’ or masking segments of continuous color, as well as creative shading, lighting, and stylization stages. The use of AI can automate the colorization process, but early efforts have revealed limitations—technical and UX—to full automation. Via a formative study of professionals, we identify flatting as a bottleneck and key target of opportunity for human-guided AI-driven automation. Based on this insight, we built FlatMagic, an interactive, AI-driven flat colorization support tool for Photoshop. Our user studies found that using FlatMagic significantly reduced professionals’ real and perceived effort versus their current practice. While participants effectively used FlatMagic, we also identified potential constraints in interactions with AI and partially automated …",5
"Sangwha Sien, Janet Ng, Mark Zachry, and Juho Kim. 2019. Design for Collaborative Information-Seeking: Understanding User Challenges and Deploying Collaborative Dynamic Queries","Sungsoo Hong, Minhyang Suh, Tae Soo Kim, Irina Smoke",2019,Journal Proceedings of the ACM on Human-Computer Interaction,,5
Methods and systems for providing geotemporal graphs,"Sungsoo (Ray) Hong, Cecilia Aragon, Jong-Chul Yoon.",2016/5/17,Patent office US,,5
Universal Remote Controller and Remote Control Method Thereof,"Sungsoo (Ray) Hong, Chang-seog Ko, Hyo-in Ahn",2013/6/13,Patent office US,"A universal remote controller and a remote control method thereof are provided. The remote controller includes a display screen, a communication module configured to communicate with a plurality of devices, an input unit configured to receive a user command, a controlling unit configured to receive identification information from a device of the plurality of devices which is pointed at by the remote controller through the communication module, control the display screen to display a user interface customized for the device corresponding to the identification information, and receive information input through the user interface for communication with the device so that the remote controller can operate with the device.",44
Designing tools to support advanced users in new forms of social media interaction,"Hyunggu Jung, Sungsoo (Ray) Hong, Perry Meas, Mark Zachry",2015/7,Conference ACM SIGDOC 2015,"Interface design practices in social media systems change rapidly, routinely presenting new tools and functionalities. In order to attract a broad base of users and acceptance of system enhancements, interface designs are typically highly conventional, building on best practices in HCI. In such systems, the needs of advanced users are often secondary. To probe how the design of tools should be adjusted to the needs of advanced users, we created CrediVis, a tool for visualizing multi-dimensional user data in Wikipedia. Through a two-round study of advanced users, we find that such users value specialized and complex tools designed to fit their needs. We further observed that although they value such advanced tools they prefer conventional rather than novel interface design. Our study suggests that tool design for advanced users must be closely aligned with needs that can be co-discovered with advanced users.",5
RES: A Robust Framework for Guiding Visual Explanation,"Yuyang Gao, Tong Steven Sun, Guangji Bai, Siyi Gu, Sungsoo Ray Hong, Zhao Liang",2022/8/14,Book Proceedings of the 28th ACM SIGKDD Conference on Knowledge Discovery and Data Mining,"Despite the fast progress of explanation techniques in modern Deep Neural Networks (DNNs) where the main focus is handling ""how to generate the explanations"", advanced research questions that examine the quality of the explanation itself (e.g., ""whether the explanations are accurate"") and improve the explanation quality (e.g., ""how to adjust the model to generate more accurate explanations when explanations are inaccurate"") are still relatively under-explored. To guide the model toward better explanations, techniques in explanation supervision - which add supervision signals on the model explanation - have started to show promising effects on improving both the generalizability as and intrinsic interpretability of Deep Neural Networks. However, the research on supervising explanations, especially in vision-based applications represented through saliency maps, is in its early stage due to several inherent …",4
Aligning eyes between humans and deep neural network through interactive attention alignment,"Yuyang Gao, Tong Steven Sun, Liang Zhao, Sungsoo Ray Hong",2022/11/11,Journal Proceedings of the ACM on Human-Computer Interaction,"While Deep Neural Networks (DNNs) are deriving the major innovations through their powerful automation, we are also witnessing the peril behind automation as a form of bias, such as automated racism, gender bias, and adversarial bias. As the societal impact of DNNs grows, finding an effective way to steer DNNs to align their behavior with the human mental model has become indispensable in realizing fair and accountable models. While establishing the way to adjust DNNs to ""think like humans'' is in pressing need, there have been few approaches aiming to capture how ""humans would think'' when DNNs introduce biased reasoning in seeing a new instance. We propose Interactive Attention Alignment (IAA), a framework that uses the methods for visualizing model attention, such as saliency maps, as an interactive medium that humans can leverage to unveil the cases of DNN's biased reasoning and directly …",3
Understanding Human-side Impact of Sampling Image Batches in Subjective Attribute Labeling,"Chaeyeon Chung, Jungsoo Lee, Kyungmin Park, Junsoo Lee, Minjae Kim, Mookyung Song, Yeonwoo Kim, Jaegul Choo, Sungsoo Ray Hong",2021/10/18,Journal Proceedings of the ACM on Human-Computer Interaction,"Capturing human annotators' subjective responses in image annotation has become crucial as vision-based classifiers expand the range of application areas. While there has been significant progress in image annotation interface design in general, relatively little research has been conducted to understand how to elicit reliable and cost-efficient human annotation when the nature of the task includes a certain level of subjectivity. To bridge this gap, we aim to understand how different sampling methods in image batch labeling, a design that allows human annotators to label a batch of images simultaneously, can impact human annotation performances. In particular, we developed three different strategies in forming image batches: (1) uncertainty-based labeling (UL) that prioritizes images that a classifier predicts with the highest uncertainty, (2) certainty-based labeling (CL), a reverse strategy of UL, and (3) random …",3
Can conversational agents change the way children talk to people?,"Alexis Hiniker, Amelia Wang, Jonathan Tran, Mingrui Ray Zhang, Jenny Radesky, Kiley Sobel, Sungsoo Ray Hong",2021/6/24,Book Interaction Design and Children," Millions of children now use conversational agents (CAs), leading researchers and the public alike to ask how interactions with these devices might shape children’s communication with people. We conducted a single-session observational lab study with 22 five-to-ten-year-old children as a step toward understanding whether and how children might transfer a linguistic routine they learned from a CA to a conversation with another person. We found that 68% of children spontaneously used this routine in a conversation with their parent in the lab, and 55% continued to use it at home. When addressing parents, children infused the routine with warmth and playfulness that they did not use when addressing the CA, adapting it to suit their relationship with their parent. However, only 18% of children used it in conversation with an unfamiliar researcher, where they instead were more likely to follow conventional …",3
Towards Evaluating Exploratory Model Building Process with AutoML Systems,"Sungsoo Ray Hong, Sonia Castelo, Vito D'Orazio, Christopher Benthune, Aecio Santos, Scott Langevin, David Jonker, Enrico Bertini, Juliana Freire",2020/9/1,Journal arXiv preprint arXiv:2009.00449,"The use of Automated Machine Learning (AutoML) systems are highly open-ended and exploratory. While rigorously evaluating how end-users interact with AutoML is crucial, establishing a robust evaluation methodology for such exploratory systems is challenging. First, AutoML is complex, including multiple sub-components that support a variety of sub-tasks for synthesizing ML pipelines, such as data preparation, problem specification, and model generation, making it difficult to yield insights that tell us which components were successful or not. Second, because the usage pattern of AutoML is highly exploratory, it is not possible to rely solely on widely used task efficiency and effectiveness metrics as success metrics. To tackle the challenges in evaluation, we propose an evaluation methodology that (1) guides AutoML builders to divide their AutoML system into multiple sub-system components, and (2) helps them reason about each component through visualization of end-users' behavioral patterns and attitudinal data. We conducted a study to understand when, how, why, and applying our methodology can help builders to better understand their systems and end-users. We recruited 3 teams of professional AutoML builders. The teams prepared their own systems and let 41 end-users use the systems. Using our methodology, we visualized end-users' behavioral and attitudinal data and distributed the results to the teams. We analyzed the results in two directions: what types of novel insights the AutoML builders learned from end-users, and (2) how the evaluation methodology helped the builders to understand workflows and the effectiveness of …",3
Disseminating Machine Learning to Domain Experts: Understanding Challenges and Opportunities in Supporting a Model Building Process,"Sungsoo (Ray) Hong, Jorge Piazentin Ono, Juliana Freire, Enrico Bertini",2019,"Conference CHI 2019 Workshop, Emerging Perspectives in Human-Centered Machine Learning",,3
Why should we teach machines to read charts made for humans?,"Jorge Piazentin Ono, Ray Sungsoo Hong, Claudio T Silva, Juliana Freire",2018,"Description ABSTRACT Recent advances in Machine Learning (ML) have enabled the creation of models that can read, parse, and to a certain extent, reason about data visualization charts. These models cannot reach human performance yet, but given the fast progress of the field, they might reach superhuman performance in the near future. We, as HCI researchers who use visualization as a primary way to support human-data interaction, think it is valuable to pose the question:“Does it make sense to make machines read charts made for humans?”. In this paper, we portray possible cases where enabling ML models to read visualizations could be beneficial to the community. In particular, we describe three use cases that show how such a model can potentially speed up the visualization design process, and even allow us to come up with novel visualization designs. We also describe possible research directions that can engender fruitful outcomes in the future.","ABSTRACT Recent advances in Machine Learning (ML) have enabled the creation of models that can read, parse, and to a certain extent, reason about data visualization charts. These models cannot reach human performance yet, but given the fast progress of the field, they might reach superhuman performance in the near future. We, as HCI researchers who use visualization as a primary way to support human-data interaction, think it is valuable to pose the question:“Does it make sense to make machines read charts made for humans?”. In this paper, we portray possible cases where enabling ML models to read visualizations could be beneficial to the community. In particular, we describe three use cases that show how such a model can potentially speed up the visualization design process, and even allow us to come up with novel visualization designs. We also describe possible research directions that can engender fruitful outcomes in the future.",3
"India Irish, and Julie A Kientz. 2016. Hidden symbols: How informal symbolism in digital interfaces disrupts usability for preschoolers","Alexis Hiniker, Kiley Sobel, Sungsoo Hong, Hyewon Suh",2016,Journal International Journal of Human-Computer Studies,,3
Point and control: The intuitive method to control multi-device with single remote control,"Sungsoo (Ray) Hong, Ju Il Eom",2009/1/1,"Book Human-Computer Interaction. Ambient, Ubiquitous and Intelligent Interaction","Remote controls are mainly used to control most of the CE devices in home environment these days. As the number of electronic devices increases in home, each device’s corresponding remote may also be added, and user frequently controls several devices at one time. This situation makes a user feel difficulty in finding desired remote control among many of other controllers. To alleviate this inconvenience, a technique for controlling multiple electronic devices with a single remote, well-known as a universal remote control technique, has attracted attention. Generally, when a user uses the universal remote control, she must input a key code of a desired device. If a user were to control several devices interchangeably, she may hang out pushing the key code for one device after the other. This kind of maneuver can be very tiresome, and it may lead to dropping the usability drastically. This paper propose the hardware, and software structure of Point and Control (PAC), which uses the metaphor of pointing a objective target, to select the device user intend to control. By using PAC, users can easily select and control the target device among many of candidates in real time with just simple behavior.",3
Methods and apparatus for registering a device to server,"Chang Hwan Hwang, Sahng Hee Bahn, Sung Soo Hong",2023/1/3,Patent office US,"An electronic device and method are provided for registering a device in a server through an application installed in an external device different from the device. The method includes providing a first user interface for inputting a user ID; causing, through the application, the external device to connect to the server using the user ID; providing a second user interface for receiving a user input to select a function to identify the device; causing the external device to connect to the device, in response to a message received from the device; obtaining, from the device, identification information of the device; controlling to transmit a registration request message, to the server, for requesting registration of the device in the server, the registration request message including the identification information of the device; and in response to registration of the device in the server, providing a third user interface including a visual …",2
Design for Collaborative Information-Seeking: Understanding User Challenges and Deploying Collaborative Dynamic Queries,"Sungsoo Ray Hong, Minhyang Mia Suh, Tae Soo Kim, Irian Smoke, Sangwha Sien, Janet Ng, Mark Zachry, Juho Kim",2019,Journal Proceedings of the ACM conference on Computer Supported Cooperative Work and Social Computing,"Although Collaborative Information-Seeking (CIS) is becoming prevalent as people engage in shared decision-making, interface components adopted in the most commonly used information seeking tools (e.g., search, filter, select, and sort) are designed for individual use. To deepen our understanding of (1) how such single-user designs affect people's consensus building processes in CIS and (2) how to devise an alternative design to improve current practices, we conducted two 4-week diary studies and observed how groups seek out places together. Our studies focus on social event coordination as a case where CIS is necessary and important. In Study 1, we examined the major challenges people encounter when performing CIS using their preferred tools. These challenges include difficulties in capturing mutual preferences, high communication cost, and disparity of work depending on a group member's …",2
Integrated Operation Method for Social Network Service Function and System Supporting the Same,"Sungsoo (Ray) Hong, Sahng Hee Bahn, Chang Hwan Hwang",2013/3/21,Patent office US,,2
"Method of Storing Status Information about Content Reproducing Device, and Method and Apparatus for Allowing Content to be Automatically Reproduced Using the Status Information","Hyo-in Ahn, Chang-Seog Ko, Sungsoo (Ray) Hong",2013/1/1,Patent office US,"Provided are a method of storing status information in a first content reproducing device, and a method of allowing content to be automatically reproduced in a second content reproducing device based on the status information stored in the first content reproducing device. The method of storing status information includes: monitoring an operation of the first content reproducing device; generating status information about the monitored operation; and storing the status information in the first content reproducing device. The method of allowing content to be automatically reproduced includes: checking if the first and second content reproducing devices are connected to each other; reading a log file recording the status information from the first content reproducing device if the first and second content reproducing devices are connected to each other; interpreting the status information; and selectively performing an …",2
"Method of Storing Status Information about Content Reproducing Device, and Method and Apparatus for Allowing Content to be Automatically Reproduced Using the Status Information","Hyo-in Ahn, Chang-Seog Ko, Sungsoo (Ray) Hong",2013/1/1,Patent office US,"Provided are a method of storing status information in a first content reproducing device, and a method of allowing content to be automatically reproduced in a second content reproducing device based on the status information stored in the first content reproducing device. The method of storing status information includes: monitoring an operation of the first content reproducing device; generating status information about the monitored operation; and storing the status information in the first content reproducing device. The method of allowing content to be automatically reproduced includes: checking if the first and second content reproducing devices are connected to each other; reading a log file recording the status information from the first content reproducing device if the first and second content reproducing devices are connected to each other; interpreting the status information; and selectively performing an …",2
Interactive system for efficient video cartooning,"Sungsoo (Ray) Hong, Jong-Chul Yoon, In-Kwon Lee, Siwoo Byun",2007/1/1,Conference MIRAGE 2007,"Non-Photorealistic Rendering (NPR) can offer increased concentration and familiarity to the watcher. For this reason, many media such as movies, games, and commercials currently use the NPR method to deliver information. In this paper, we suggest an interactive system for video cartooning based on the mean-shift segmentation of image and video. In order to solve the problems of time complexity and memory allocation, the conventional problems of video mean-shift segmentation, this paper proposes several techniques such as foreground object based segmentation and sequential segmentation. We also propose the interactive correction technique to get enhanced results. For more cartoonic representation, we used spline curve approximation of segment boundaries in the final rendering results. With our method, we can easily create cartoon rendering output using the video streams such like home …",2
