titles,authors,date,source,descriptions,citations
Mesostructured CuCo2S4/CuCo2O4 nanoflowers as advanced electrodes for asymmetric supercapacitors,"Xiaowei Xu, Ying Liu, Pei Dong, Pulickel M Ajayan, Jianfeng Shen, Mingxin Ye",2018/10/1,Journal Journal of Power Sources,"Novel high performance active electrode materials for green energy-storage systems attract great interest in the past decades. Here, for the first time, 3D mesoporous flower-like CuCo2S4/CuCo2O4 heterostructure with compatible nanoscale interfaces and tunable chemical composition is designed and prepared. Because of the unique architecture and components, the electrode exhibits large electrochemical surface area, enhanced conductivity, short ion diffusion path, and rapid electron and ion transport rate, resulting in its outstanding electrochemical properties of specific capacity (599.9C g−1), excellent cycling stability and high rate capability. An asymmetric supercapacitor device based on these unique nanoflowers as cathode and graphene aerogel as anode delivers substantial energy density (33.2 W h kg−1), power density (13.3 kW kg−1), and high long-term stability (73% capacitance retention after …",122
3D nanostructured molybdenum diselenide/graphene foam as anodes for long-cycle life lithium-ion batteries,"Jianyu Yao, Borui Liu, Sehmus Ozden, Jingjie Wu, Shubin Yang, Marco-Tulio F Rodrigues, Kaushik Kalaga, Pei Dong, Peng Xiao, Yunhuai Zhang, Robert Vajtai, Pulickel M Ajayan",2015/9/10,Journal Electrochimica Acta,"A self-assembled MoSe2 nanolayers/reduced graphene oxide (MoSe2/rGO) foam was prepared using a hydrothermal method. The samples were systematically investigated by X-ray diffraction, field emission scanning electron microscopy, energy dispersive X-ray spectroscopy, and high-resolution transmission electron microscopy. Electrochemical performances were evaluated in two-electrode cells versus metallic lithium. It is demonstrated that the obtained MoSe2/rGO nanocomposites show three-dimensional architecture and excellent electrochemical performance as anode materials for Li-ion batteries. The specific capacity of MoSe2/rGO anode can reach up to 650 mAh g−1 at a current rate of 0.1C in the voltage range 0.01–3.0 V (vs. Li/Li+), which is higher than the theoretical capacity of MoSe2 (422 mAh g−1). Additionally, the fabricated half cells have shown good rate capability and long cycling stability with …",114
Vertically aligned single-walled carbon nanotubes as low-cost and high electrocatalytic counter electrode for dye-sensitized solar cells,"Pei Dong, Cary L Pint, Mel Hainey, Francesca Mirri, Yongjie Zhan, Jing Zhang, Matteo Pasquali, Robert H Hauge, Rafael Verduzco, Mian Jiang, Hong Lin, Jun Lou",2011/8/24,Journal ACS applied materials & interfaces,"A novel dye-sensitized solar cell (DSSC) structure using vertically aligned single-walled carbon nanotubes (VASWCNTs) as the counter electrode has been developed. In this design, the VASWCNTs serve as a stable high surface area and highly active electrocatalytic counter-electrode that could be a promising alternative to the conventional Pt analogue. Utilizing a scalable dry transfer approach to form a VASWCNTs conductive electrode, the DSSCs with various lengths of VASWCNTs were studied. VASWCNTs-DSSC with 34 μm original length was found to be the optimal choice in the present study. The highest conversion efficiencies of VASWCNTs-DSSC achieved 5.5%, which rivals that of the reference Pt DSSC. From the electrochemical impedance spectroscopy analysis, it shows that the new DSSC offers lower interface resistance between the electrolyte and the counter electrode. This reproducible work …",104
Controlled electrodeposition synthesis of Co–Ni–P film as a flexible and inexpensive electrode for efficient overall water splitting,"Yu Pei, Yang Yang, Fangfang Zhang, Pei Dong, Robert Baines, Yuancai Ge, Hang Chu, Pulickel M Ajayan, Jianfeng Shen, Mingxin Ye",2017/9/20,Journal ACS applied materials & interfaces,"Synthesis of highly efficient and robust catalysts with earth-abundant resources for overall water splitting is essential for large-scale energy conversion processes. Herein, a series of highly active and inexpensive Co–Ni–P films were fabricated by a one-step constant current density electrodeposition method. These films were demonstrated to be efficient bifunctional catalysts for both H2 and O2 evolution reactions (HER and OER), while deposition time was deemed to be the crucial factor governing electrochemical performance. At the optimal deposition time, the obtained Co–Ni–P-2 catalyst performed remarkably for both HER and OER in alkaline media. In particular, it requires −103 mV overpotential for HER and 340 mV for OER to achieve the current density of 10 mA cm–2, with corresponding Tafel slopes of 33 and 67 mV dec–1. Moreover, it outperforms the Pt/C//RuO2 catalyst and only needs −160 mV (430 mV …",101
Metal diselenide nanoparticles as highly active and stable electrocatalysts for the hydrogen evolution reaction,"Jia Liang, Yingchao Yang, Jing Zhang, Jingjie Wu, Pei Dong, Jiangtan Yuan, Gengmin Zhang, Jun Lou",2015/9/3,Journal Nanoscale,"In this communication, nickel diselenide (NiSe2) nanoparticles are synthesized by a facile and low-cost hydrothermal method. The synthesis method can be extended to other metal diselenides as well. The electrode made of NiSe2 exhibits superior electrocatalytic activity in the hydrogen evolution reaction (HER). A low Tafel slope of 31.1 mV per decade is achieved for NiSe2, which is comparable to that of platinum (∼30 mV per decade). Moreover, the catalytic activity of NiSe2 is very stable and no obvious degradation is found even after 1000 cyclic voltammetric sweeps.",100
High electrocatalytic activity of vertically aligned single-walled carbon nanotubes towards sulfide redox shuttles,"Feng Hao, Pei Dong, Jing Zhang, Yongchang Zhang, Phillip E Loya, Robert H Hauge, Jianbao Li, Jun Lou, Hong Lin",2012/4/16,Journal Scientific reports,"Vertically aligned single-walled carbon nanotubes (VASWCNTs) have been successfully transferred onto transparent conducting oxide glass and implemented as efficient low-cost, platinum-free counter electrode in sulfide –mediated dye-sensitized solar cells (DSCs), featuring notably improved electrocatalytic activity toward thiolate/disulfide redox shuttle over conventional Pt counter electrodes. Impressively, device with VASWCNTs counter electrode demonstrates a high fill factor of 0.68 and power conversion efficiency up to 5.25%, which is significantly higher than 0.56 and 3.49% for that with a conventional Pt electrode. Moreover, VASWCNTs counter electrode produces a charge transfer resistance of only 21.22 Ω towards aqueous polysulfide electrolyte commonly applied in quantum dots-sensitized solar cells (QDSCs), which is several orders of magnitude lower than that of a typical Pt electrode. Therefore …",99
Etching‐doping sedimentation equilibrium strategy: accelerating kinetics on hollow Rh‐doped CoFe‐layered double hydroxides for water splitting,"Keyu Zhu, Jiyi Chen, Wenjie Wang, Jiangwen Liao, Juncai Dong, Mason Oliver Lam Chee, Ning Wang, Pei Dong, Pulickel M Ajayan, Shangpeng Gao, Jianfeng Shen, Mingxin Ye",2020/8,Journal Advanced Functional Materials,"Exploring highly active and inexpensive bifunctional electrocatalysts for water‐splitting is considered to be one of the prerequisites for developing hydrogen energy technology. Here, an efficient simultaneous etching‐doping sedimentation equilibrium (EDSE) strategy is proposed to design and prepare hollow Rh‐doped CoFe‐layered double hydroxides for overall water splitting. The elaborate electrocatalyst with optimized composition and typical hollow structure accelerates the electrochemical reactions, which can achieve a current density of 10 mA cm−2 at an overpotential of 28 mV (600 mA cm−2 at 188 mV) for hydrogen evolution reaction (HER) and 100 mA cm−2 at 245 mV for oxygen evolution reaction (OER). The cell voltage for overall water splitting of the electrolyzer assembled by this electrocatalyst is only 1.46 V, a value far lower than that of commercial electrolyzer constructed by Pt/C and RuO2 and …",91
Cobalt-Doped FeSe2-RGO as Highly Active and Stable Electrocatalysts for Hydrogen Evolution Reactions,"Xiaowei Xu, Yuancai Ge, Man Wang, Zhuqing Zhang, Pei Dong, Robert Baines, Mingxin Ye, Jianfeng Shen",2016/7/20,Journal ACS Applied Materials & Interfaces,"Herein, we describe the preparation and testing of Co-doped FeSe2 hybridized with graphene (Fe1–xCoxSe2/RGO), a high-active yet stable electrocatalyst for hydrogen evolution reactions (HERs) in acidic solutions. First, we systematically analyze the composition and morphology of Fe1–xCoxSe2/RGO and attribute its excellent electrochemical performance to its unique architecturea base of highly conductive graphene with fully exposed active edges that enhances conductivity and facilitates ion/electron transfer. Our experimental measurements indicate elevated HER activity with a moderate overpotential of ∼166 mV at a hydrogen production current density of 10 mA cm–2, a small Tafel slope of ∼36 mV dec–1, and long cycling lifespan more than 20 h. The promising results, in addition to the fact that Fe1–xCoxSe2/RGO is a high-performance, precious-metal-free electrocatalyst, pave the way for exciting …",90
Insight into the hydrogen evolution reaction of nickel dichalcogenides nanosheets: activities related to non-metal ligands,"Yuancai Ge, Shang-Peng Gao, Pei Dong, Robert Baines, Pulickel M Ajayan, Mingxin Ye, Jianfeng Shen",2017/4/4,Journal Nanoscale,"Transition metal dichalcogenides, MX2 (M = Fe, Co, Ni, X = S, Se, Te), have been proven to be promising substitutes for noble metals in hydrogen evolution reactions (HERs). However, forthright comparisons of metal sulfides, metal selenides, and metal tellurides are rarely conducted, let alone the mechanism of the important role of their non-metal ligands. In this paper, we report the pilot study of a controllable method for the preparation of a series of NiX2 (X = S, Se, Te) nanosheets via a facile anion-exchange reaction. Consequently, the HER activities and stabilities of NiS2, NiSe2, and NiTe2 nanosheets were tested in both acid and alkaline solutions. The required overpotentials to reach 10 mA cm−2 in 0.5 M H2SO4 for NiS2, NiSe2, and NiTe2 were 213, 156, and 276 mV, respectively. The best performance of NiSe2 was also confirmed in 1 M KOH. Besides NiS2 and NiTe2 nanosheets, the HER properties of …",86
Recent advances in micro-supercapacitors,"Hongxi Zhang, Yudong Cao, Mason Oliver Lam Chee, Pei Dong, Mingxin Ye, Jianfeng Shen",2019,Source Nanoscale,"Micro-supercapacitors (MSCs) possessing the remarkable features of high electrochemical performance and relatively small volume are promising candidates for energy storage in micro-devices. Tremendous effort has been devoted in recent years to design and to fabricate MSCs with different active electrode materials, including carbon-based materials, conducting polymers, and graphene/metal oxide composites. Moreover, various methods have been developed to prepare MSCs, such as photolithography, laser direct writing, printing methods. This review presents a summary of the recent developments in MSC technology, including electrode materials, fabrication methods, and patterning. Finally, future developments, perspectives, and challenges in the MSC industry are also discussed.",85
Dual-functional starfish-like P-doped Co–Ni–S nanosheets supported on nickel foams with enhanced electrochemical performance and excellent stability for overall water splitting,"Fangfang Zhang, Yuancai Ge, Hang Chu, Pei Dong, Robert Baines, Yu Pei, Mingxin Ye, Jianfeng Shen",2018/2/28,Journal ACS applied materials & interfaces,"Dual-functional electrocatalysts have recently been reported to improve the conversion and storage of energy generated from overall water splitting in alkaline electrolytes. Herein, for the first time, a shape-controlled synthesis of starfish-like Co–Ni–S nanosheets on three-dimensional (3D) hierarchically porous nickel foams (Co–Ni–S/NF) via a one-step hydrothermal method was developed. The influence of reaction time on the nanosheet structure and properties was intensively studied. After 11 h reaction, the Co–Ni–S/NF-11 sample displays the most regular structure of nanosheets and the most outstanding electrochemical properties. As to water splitting, hydrogen evolution reaction (HER) and oxygen evolution reaction (OER) required overpotentials of 284.3 and 296 mV, respectively, to provide a current density of 100 mA cm–2. The marvelous electrochemical performance can be attributed to the conductive …",85
Controlled synthesis of 3D porous structured cobalt-iron based nanosheets by electrodeposition as asymmetric electrodes for ultra-efficient water splitting,"Yu Pei, Yuancai Ge, Hang Chu, William Smith, Pei Dong, Pulickel M Ajayan, Mingxin Ye, Jianfeng Shen",2019/5/5,Journal Applied Catalysis B: Environmental,"Exploring more active, low-cost and stable electrocatalysts to substitute precious noble metals has always been a research focus on the application of water splitting. In this study, firstly, we prepared CoFe-layered double hydroxide (CoFe-LDH) via one-step electrodeposition. The CoFe-LDH nanosheets grew on the nickel foam and formed a 3D hierarchical structure, making the CoFe-LDH exhibit excellent activity for oxygen evolution reaction (OER). The overpotential was 250 mV and the Tafel slope is 35 mV dec−1 at 10 mA cm−2 in alkaline condition. With such a 3D porous structure as a framework, we fabricated CoFe phosphides using a solid-phase reaction. After phosphorization, the nanosheets retained the original 3D porous structure and electrochemical performance for hydrogen evolution reaction had been greatly enhanced. The overpotential in alkaline condition was 58 mV and the Tafel slope is …",83
Amorphous Sn/Crystalline SnS2 Nanosheets via In Situ Electrochemical Reduction Methodology for Highly Efficient Ambient N2 Fixation,"Pengxiang Li, Wenzhi Fu, Peiyuan Zhuang, Yudong Cao, Can Tang, Angelica Blake Watson, Pei Dong, Jianfeng Shen, Mingxin Ye",2019/10,Journal Small,"Electrochemical nitrogen reduction reaction (NRR) as a new strategy for synthesizing ammonia has attracted ever‐growing attention, due to its renewability, flexibility, and sustainability. However, the lack of efficient electrocatalysts has hampered the development of such reactions. Herein, a series of amorphous Sn/crystalline SnS2 (Sn/SnS2) nanosheets by an L‐cysteine‐based hydrothermal process, followed by in situ electrochemical reduction, are synthesized. The amount of reduced amorphous Sn can be adjusted by selecting electrolytes with different pH values. The optimized Sn/SnS2 catalyst can achieve a high ammonia yield of 23.8 µg h−1 mg−1, outperforming most reported noble‐metal NRR electrocatalysts. According to the electrochemical tests, the conversion of SnS2 to an amorphous Sn phase leads to the substantial increase of its catalytic activity, while the amorphous Sn is identified as the active …",80
Advances in Zn-ion batteries via regulating liquid electrolyte,"Zhuolin Ye, Ziyi Cao, Mason Oliver Lam Chee, Pei Dong, Pulickel M Ajayan, Jianfeng Shen, Mingxin Ye",2020/11/1,Source Energy Storage Materials,"With distinct advantages like high gravimetric and volumetric capacity, low redox potential, a natural abundance of zinc, and compatibility with water, Zn-ion batteries have become a potential alternative to Li-ion batteries. However, several challenges still need to be addressed prior to the practical applications of Zn-ion batteries, such as their narrow electrochemical window, irreversibility, unstable anode, sluggish kinetics and difficulties regarding the insertion of Zn2+ into the host material for the cathode. Such issues can be addressed by regulating the components and structures of the electrolyte which connects the cathode and anode parts. In this mini review, we systematically describe the compositions and structures of the electrolyte and then discuss the core issues faced by the batteries, particularly their mechanism and affected factors. Furthermore, a relatively comprehensive overview is presented of the …",79
Controlled Synthesis of Eutectic NiSe/Ni3Se2 Self‐Supported on Ni Foam: An Excellent Bifunctional Electrocatalyst for Overall Water Splitting,"Fangfang Zhang, Yu Pei, Yuancai Ge, Hang Chu, Steven Craig, Pei Dong, Jun Cao, Pulickel M Ajayan, Mingxin Ye, Jianfeng Shen",2018/4,Journal Advanced Materials Interfaces,"Here, the controlled synthesis of eutectic NiSe/Ni3Se2 directly supported on Ni foam (NiSe/Ni3Se2/NF) is reported through a facile one‐pot hydrothermal method for the first time. The effects of reaction parameters on morphologies and corresponding electrochemical performances of NiSe/Ni3Se2/NF are investigated in detail. As a newfangled three‐dimensional bifunctional electrocatalyst, the electrocatalyst synthesized at 180 °C with 12 hours reaction time (denoted as NiSe/Ni3Se2/NF‐12) demonstrates the most regular morphology and best electrochemical properties. Benefiting from the synergistic effects between NiSe and Ni3Se2, and the large surface area of the highly conductive Ni foam, the novel 3D hybrid electrode provides predominant electrocatalytic performances towards both hydrogen evolution reaction (HER) and oxygen evolution reaction (OER) in alkaline media. In addition, when used for full …",74
A flexible solar cell/supercapacitor integrated energy device,"Pei Dong, Marco-Tulio F Rodrigues, Jing Zhang, Raquel S Borges, Kaushik Kalaga, Arava LM Reddy, Glaura G Silva, Pulickel M Ajayan, Jun Lou",2017/12/1,Journal Nano Energy,"Both flexible energy harvesting and storage devices have been widely reported separately to satisfy part of the needs in the emerging areas, including wearable electronics, and low-density applications such as rooftop solar collectors. However, a flexible energy system with mechanical robustness and light-weight is the integrated device that will serve the real demand. Herein, a flexible printable dye-sensitized solar cell/supercapacitor integrated energy device has been designed, fabricated and characterized. This new device has several advantages: flexible, portable, high voltage capacity (up to 1.8 V), lightweight, environmental friendly and expanded indoor-use capabilities. The device demonstrated very stable performances under various extreme mechanical loading conditions in outdoor testing. This work paves way for future development of highly flexible integrated energy system for many potential …",74
Controlled synthesis and comparison of NiCo 2 S 4/graphene/2D TMD ternary nanocomposites for high-performance supercapacitors,"Jianfeng Shen, Pei Dong, Robert Baines, Xiaowei Xu, Zhuqing Zhang, Pulickel M Ajayan, Mingxin Ye",2016,Journal Chemical Communications,"Novel ternary electrode materials based on graphene, NiCo2S4, and transition metal dichalcogenides (TMDs) were designed and fabricated with the intention of exploiting synergistic effects conducive to supercapacitive energy storage. Compared to NiCo2S4-g-MoSe2, the NiCo2S4-g-MoS2 electrode exhibited higher specific capacitance, enhanced rate capability (1002 F g−1 even at 5 A g−1, 6.01 F cm−2 at a current density of 25 mA cm−2) and cycling stability (94.8% retention of its original capacity after cycling 4000 times). The mechanism was proposed and this pioneering work will be helpful in making judicious choices of which 2D materials to be selected for supercapacitor applications in the future.",67
Fabrication of manganese oxide/three-dimensional reduced graphene oxide composites as the supercapacitors by a reverse microemulsion method,"Bing Wei, Lidong Wang, Qinghua Miao, Yinan Yuan, Pei Dong, Robert Vajtai, Weidong Fei",2015/4/1,Journal Carbon,"Manganese oxide (MnO2)/three-dimensional (3D) reduced graphene oxide (RGO) composites were prepared by a reverse microemulsion (water/oil) method. MnO2 nanoparticles (3–20 nm in diameter) with different morphologies were produced and dispersed homogeneously on the macropore surfaces of the 3D RGO. Scanning electron microscopy and transmission electron microscopy were applied to characterize the microstructure of the composites. The MnO2/3D RGO composites, which were annealed at 150 °C, displayed a significantly high specific capacitance of 709.8 F g−1 at 0.2 A g−1. After 1000 cycles, the capacitance retention was measured to be 97.6%, which indicates an excellent long-term stability of the MnO2/3D RGO composites.",66
"Integrated Energy Aerogel of N,S-rGO/WSe2/NiFe-LDH for Both Energy Conversion and Storage","Xiaowei Xu, Hang Chu, Zhuqing Zhang, Pei Dong, Robert Baines, Pulickel M Ajayan, Jianfeng Shen, Mingxin Ye",2017/9/27,Journal ACS applied materials & interfaces,"High-performance active materials for energy-storage and energy-conversion applications require a novel class of electrodes: ones with a structure conducive to conductivity, large specific surface area, high porosity, and mechanical robustness. Herein, we report the design and fabrication of a new ternary hybrid aerogel. The process entails an in situ assembly of 2D WSe2 nanosheets and NiFe-LDH nanosheets on a 3D N,S-codoped graphene framework, accomplished by a facile hydrothermal method and electrostatic self-assembly technology. The obtained nanocomposite architecture maximizes synergistic effects among its three 2D-layer components. To assess the performance of this hybrid material, we deployed it as an advanced electrode in overall water splitting and in a supercapacitor. Results in both scenarios attest to its excellent electrochemical properties. Specifically, serving as a catalyst in an oxygen …",62
3D macroporous solids from chemically cross‐linked carbon nanotubes,"Sehmus Ozden, Tharangattu N Narayanan, Chandra S Tiwary, Pei Dong, Amelia HC Hart, Robert Vajtai, Pulickel M Ajayan",2015/2,Journal Small,"Suzuki reaction for covalently interconnected 3D carbon nanotube (CNT) architectures is reported. The synthesis of 3D macroscopic solids made of CNTs covalently connected via Suzuki cross-coupling, a well-known carbon–carbon covalent bond forming reaction in organic chemistry, is scalable. The resulting solid has a highly porous, interconnected structure of chemically cross-linked CNTs. Its use for the removal of oil from contaminated water is demonstrated.",61
Hierarchically porous polyimide/Ti3C2Tx film with stable electromagnetic interference shielding after resisting harsh conditions,"Yang Cheng, Xuanyang Li, Yixiu Qin, Yuting Fang, Guanglei Liu, Zengyao Wang, John Matz, Pei Dong, Jianfeng Shen, Mingxin Ye",2021/9/22,Journal Science advances,"Polymer-based conductive nanocomposites are promising for electromagnetic interference (EMI) shielding to ensure stable operations of electronic devices and protect humans from electromagnetic radiation. Although MXenes have shown high EMI shielding performances, it remains a great challenge to construct highly efficient EMI shielding polymer/MXene composite films with minimal MXene content and high durability to harsh conditions. Here, hierarchically porous polyimide (PI)/Ti3C2Tx films with consecutively conductive pathways have been constructed via a unidirectional PI aerogel–assisted immersion and hot-pressing strategy. Contributed by special architectures and high conductivities, PI/Ti3C2Tx films with 2.0 volume % Ti3C2Tx have high absolute EMI shielding effectiveness up to 15,527 dB cm2 g−1 at the thickness of 90 μm. Superior EMI shielding performance can be retained even after being …",60
