titles,authors,date,source,descriptions,citations
On the interplay of voltage/frequency scaling and device power management for frame-based real-time embedded applications,"Vinay Devadas, Hakan Aydin",2012/1,Journal IEEE Transactions on Computers,"Voltage/Frequency Scaling (VFS) and Device Power Management (DPM) are two popular techniques commonly employed to save energy in real-time embedded systems. VFS policies aim at reducing the CPU energy, while DPM-based solutions involve putting the system components (e.g., memory or I/O devices) to low-power/sleep states at runtime, when sufficiently long idle intervals can be predicted. Despite numerous research papers that tackled the energy minimization problem using VFS or DPM separately, the interactions of these two popular techniques are not yet well understood. In this paper, we undertake an exact analysis of the problem for a real-time embedded application running on a VFS-enabled CPU and using multiple devices. Specifically, by adopting a generalized system-level energy model, we characterize the variations in different components of the system energy as a function of the CPU …",113
On Reliability Management of Energy-Aware Real-Time Systems through Task Replication,"Mohammad Haque, Hakan Aydin, Dakai Zhu",2017,Journal IEEE Transactions on Parallel and Distributed Systems,"On emerging multicore systems, task replication is a powerful way to achieve high reliability targets. In this paper, we consider the problem of achieving a given reliability target for a set of periodic real-time tasks running on a multicore system with minimum energy consumption. Our framework explicitly takes into account the coverage factor of the fault detection techniques and the negative impact of Dynamic Voltage Scaling (DVS) on the rate of transient faults leading to soft errors. We characterize the subtle interplay between the processing frequency, replication level, reliability, fault coverage, and energy consumption on DVS-enabled multicore systems. We first develop static solutions and then propose dynamic adaptation schemes in order to reduce the concurrent execution of the replicas of a given task and to take advantage of early completions. Our simulation results indicate that through our algorithms, a very …",105
Energy management for real-time embedded systems with reliability requirements,"Dakai Zhu, Hakan Aydin",2006/11/5,Conference Proceedings of the 2006 IEEE/ACM international conference on Computer-aided design,"With the continued scaling of CMOS technologies and reduced design margins, the reliability concerns induced by transient faults have become prominent. Moreover, the popular energy management technique dynamic voltage and frequency scaling (DVFS) has been shown to have direct and negative effects on reliability. In this work, for a set of real-time tasks, we focus on the slack allocation problem to minimize their energy consumption while preserving the overall system reliability. Building on our previous findings for a single real-time application where a recovery task was used to preserve reliability, we identify the problem of reliability-aware energy management for multiple tasks as NP-hard and propose two polynomial-time heuristic schemes. We also investigate the effects of on-chip/off-chip workload decomposition on energy management, by considering a generalized power model. Simulation results …",105
Shared recovery for energy efficiency and reliability enhancements in real-time applications with precedence constraints,"Baoxian Zhao, Hakan Aydin, Dakai Zhu",2013/4/11,Journal ACM Transactions on Design Automation of Electronic Systems (TODAES),"While Dynamic Voltage Scaling (DVS) remains as a popular energy management technique for modern computing systems, recent research has identified significant and negative impacts of voltage scaling on system reliability. To preserve system reliability under DVS settings, a number of reliability-aware power management (RA-PM) schemes have been recently studied. However, the existing RA-PM schemes normally schedule a separate recovery for each task whose execution is scaled down and are rather conservative. To overcome such conservativeness, we study in this article novel RA-PM schemes based on the shared recovery (SHR) technique. Specifically, we consider a set of frame-based real-time tasks with individual deadlines and a common period where the precedence constraints are represented by a directed acyclic graph (DAG). We first show that the earliest deadline first (EDF) algorithm can …",102
On maximizing reliability of real-time embedded applications under hard energy constraint,"Baoxian Zhao, Hakan Aydin, Dakai Zhu",2010/8,Journal IEEE Transactions on Industrial Informatics,"The dynamic voltage and frequency scaling (DVFS) technique is the basis of numerous state-of-the-art energy management schemes proposed for real-time embedded systems. However, recent research has illustrated the alarmingly negative impact of DVFS on task and system reliability. In this paper, we consider the problem of assigning processing frequencies to a set of real-time tasks in order to maximize the overall reliability, under given time and energy constraints. First, under the frame-based task model, we formulate the problem as a nonlinear optimization problem and show how to obtain the static optimal solution. Then, we propose online (dynamic) algorithms that detect early completions and adjust the task frequencies at runtime, to improve overall reliability. Furthermore, we extend these solutions to the periodic task model, with both static and dynamic solutions. All our solutions ensure that all timing …",100
Energy-constrained scheduling for weakly-hard real-time systems,"Tarek A AlEnawy, Hakan Aydin",2005/12/8,"Conference Real-Time Systems Symposium, 2005. RTSS 2005. 26th IEEE International","In this paper, we explore performance optimization problems for real-time systems that have to rely on a fixed energy budget during an operation/mission. We adopt the weakly-hard realtime scheduling paradigm to ensure a predictable performance for all the tasks: Our aim is to minimize the number of dynamic failures (in terms of (m, k)-firm deadline constraints) while remaining within the energy budget. We prove that this problem is NP-hard in the strong sense even for an ideal DVS architecture with continuous speed spectrum. We propose techniques to statically compute the speed of the CPU in order to meet the (m, k)-firm deadline constraints. We present on-line speed adjustment algorithms to exploit the slack time of skipped and completed jobs. Through extensive simulations, we show how the performance can be significantly improved by selectively dispatching jobs by considering their energy costs as well …",97
Energy Management under General Task-Level Reliability Constraints,"Baoxian Zhao, Hakan Aydin, Dakai Zhu",2012/4/16,"Conference Real-Time and Embedded Technology and Applications Symposium (RTAS), 2012 IEEE 18th","The negative impact of the popular energy management technique Dynamic Voltage and Frequency Scaling (DVFS) on the reliability of real-time embedded systems, in terms of increased transient fault rates, has been recently identified. As a result, recent research literature includes a number of solutions within the so-called Reliability-Aware Power Management (RA-PM) framework, where the aim is to preserve the system's original reliability. In this research effort, we propose a more general framework where the aim is to achieve arbitrary reliability levels that may vary for each periodic task. A critical component of our solution is the use of dynamically allocated recoveries: we show that providing a relatively modest recovery allowance to a given periodic task helps to achieve surprisingly high reliability levels as long as these allowances can be reclaimed on-demand during the hyper period. We propose a pseudo …",82
On Partitioned Scheduling of Fixed-Priority Mixed-Criticality Task Sets,"Owen R Kelly, Hakan Aydin, Baoxian Zhao",2011/11/16,Journal 2011 International Joint Conference of IEEE TrustCom-11/IEEE ICESS-11/FCST-11,"Mixed-criticality real-time systems, where tasks may be associated with different criticality and assurance levels, have attracted much attention in the recent past. In this paper, we consider partitioning-based multiprocessor scheduling of mixed- criticality real-time task sets. Guaranteeing feasibility in this setting is shown to be NP-Hard. With a focus on fixed-priority preemptive scheduling on each processor, we identify the two main aspects of the problem, namely the task allocation and priority assignment dimensions. For the task allocation dimension, we propose and compare bin-packing-inspired heuristics, based on offline task ordering according to utilization and criticality. For the priority assignment dimension, we compare the well- known Rate Monotonic priority assignment policy with Audsley's priority assignment algorithm. Through simulations, we also assess and discuss the relative importance of these two …",80
On the interplay of dynamic voltage scaling and dynamic power management in real-time embedded applications,"Vinay Devadas, Hakan Aydin",2008/10/19,Conference Proceedings of the 8th ACM international conference on Embedded software,"Dynamic Voltage Scaling (DVS) and Dynamic Power Management (DPM) are two popular techniques commonly employed to save energy in real-time embedded systems. DVS policies aim at reducing the CPU energy, while DPM-based solutions involve putting the system components (e.g. memory or I/O devices) to low-power/sleep states at run-time, when sufficiently long idle intervals can be predicted. Despite numerous research papers that tackled the energy minimization problem using DVS or DPM separately, the interactions of these two popular techniques are not yet well understood. In this paper, we undertake an exact analysis of the problem for a real-time embedded application running on a DVS-enabled CPU and using potentially multiple devices. Specifically, by adopting a generalized system-level energy model and taking into account the non-trivial time/energy overheads involved in device …",80
Enhanced reliability-aware power management through shared recovery technique,"Baoxian Zhao, Hakan Aydin, Dakai Zhu",2009/11/2,Conference Proceedings of the 2009 International Conference on Computer-Aided Design,"While Dynamic Voltage Scaling (DVS) remains as a popular energy management technique for real-time embedded applications, recent research has identified significant and negative impact of voltage scaling on system reliability. For this reason, a number of reliability-aware power management (RA-PM) schemes were recently proposed to preserve the system reliability when DVS is used. In this paper, we propose a new approach, called the shared recovery (SHR) technique, to minimize the system-level energy consumption while still preserving the system's original reliability. The main idea of the SHR technique is to avoid the offline allocation of separate recovery tasks to the scaled tasks by assigning a global/shared recovery block that can be used by any task at run-time. Our simulation results show that, compared to the existing RA-PM schemes, our scheme can achieve up to 35% energy savings. Further …",72
Harvesting Aware Energy Management for Time Critical Wireless Sensor Networks with Joint Voltage and Modulation Scaling,"B Zhang, R Simon, H Aydin",2013,"Journal Industrial Informatics, IEEE Transactions on","As Cyber-Physical-Systems (CPSs) evolve they will be increasingly relied on to support time-critical and performance-intensive monitoring and control activities. Further, many CPSs that utilize Wireless Sensor Networking (WSN) technologies will require the use of energy harvesting methods to extend their lifetimes. For this application class, there are currently few algorithmic techniques that combine performance sensitive processing and communication with efficient management techniques for energy harvesting. Our paper addresses this problem. We first propose a general purpose, multihop WSN architecture capable of supporting time-critical CPS systems using energy harvesting. We then present a set of Harvesting Aware Speed Selection (HASS) algorithms. Our technique maximizes the minimum energy reserve for all the nodes in the network, thus ensuring highly resilient performance under emergency or …",65
Generalized reliability-oriented energy management for real-time embedded applications,"Baoxian Zhao, Hakan Aydin, Dakai Zhu",2011/6/5,"Conference Design Automation Conference (DAC), 2011 48th ACM/EDAC/IEEE","DVFS remains an important energy management technique for embedded systems. However, its negative impact on transient fault rates has been recently shown. In this paper, we propose the Generalized Shared Recovery (GSHR) technique to optimally use the DVFS technique in order to achieve a given reliability goal for real-time embedded applications. Our technique determines the optimal number of recoveries to deploy as well as task-level processing frequencies to minimize the energy consumption while achieving the reliability goal and meeting the timing constraints. The recoveries may be shared among tasks, improving the prospects of DVFS compared to existing reliability-aware power management frameworks. The experimental evaluation points to the close-to-optimal energy savings of our proposed technique.",65
Energy-aware Standby-Sparing Technique for periodic real-time applications,"Mohammad A Haque, Hakan Aydin, Dakai Zhu",2011/10/9,"Conference Computer Design (ICCD), 2011 IEEE 29th International Conference on","In this paper, we present an energy-aware standby-sparing technique for periodic real-time applications. A standby-sparing system consists of a primary processor where the application tasks are executed using Dynamic Voltage Scaling (DVS) to save energy, and a spare processor where the backup tasks are executed at maximum voltage/frequency, should there be a need. In our framework, we employ Earliest-Deadline-First (EDF) and Earliest-Deadline-Late (EDL) scheduling policies on the primary and spare CPUs, respectively. The use of EDL on the spare CPU allows delaying the backup tasks on the spare CPU as much as possible, enabling energy savings. We develop static and dynamic algorithms based on these principles, and evaluate their performance experimentally. Our simulation results show significant energy savings compared to existing reliability-aware power management (RAPM) techniques …",64
Exact fault-sensitive feasibility analysis of real-time tasks,Hakan Aydin,2007/10,Journal IEEE Transactions on Computers,"In this paper, we consider the problem of checking the feasibility of a set of n real-time tasks while provisioning for timely recovery from (at most) k transient faults. We extend the well-known processor demand approach to take into account the extra overhead that may be induced by potential recovery operations under earliest-deadline-first scheduling. We develop a necessary and sufficient test using a dynamic programming technique. An improvement upon the previous solutions is to address and efficiently solve the case where the recovery blocks associated with a given task do not necessarily have the same execution time. We also provide an online version of the algorithm that does not require a priori knowledge of release times. The online algorithm runs in O(m ldr k 2 ) time, where m is the number of ready tasks. We extend the framework to periodic execution settings: We derive a sufficient condition that can …",63
Maximum utility rate allocation for energy harvesting wireless sensor networks,"Bo Zhang, Robert Simon, Hakan Aydin",2011/10/31,"Conference Proceedings of the 14th ACM international conference on Modeling, analysis and simulation of wireless and mobile systems","There is currently tremendous interest in deploying energy harvesting wireless sensor networks. Engineering such systems requires striking a careful balance between sensing performance and energy management. Our work addresses this problem through the design and analysis of a harvesting aware utility-based sensing rate allocation algorithm. Based on a network utility formulation, we show that our algorithm is optimal in terms of assigning rates to individual nodes to maximize overall utility, while ensuring energy-neutral operation. To our knowledge, our work is the first optimal solution that maximizes network utility through rate assignments for tree-structured energy harvesting sensor networks. Our algorithm is fast and efficient with running time O(N3), where N is the number of nodes. We evaluate the performance, scalability, and overhead of our algorithm for various utility functions and network sizes …",62
Coordinated power management of periodic real-time tasks on chip multiprocessors,"Vinay Devadas, Hakan Aydin",2010/8/15,"Conference Green Computing Conference, 2010 International","In this paper, we undertake the problem of minimizing system-level energy on chip-multicore processors (CMPs) executing a periodic real-time workload. Our framework has two components: i.) a static phase that selects a subset of cores upon which the workload can be executed without dissipating excessive static power and performs task-to-core allocation, ii.) a dynamic phase that involves managing the selected cores at run-time through coordinated power management framework that exploits Dynamic Voltage and Frequency Scaling (DVFS) as well as multiple idle states offered by modern CMP architectures, to reduce the dynamic power. We explicitly consider the unique traits of the currently available CMP architectures that distinguish them from multiprocessors, including the unique voltage level shared by the cores and its implications for DVFS. We identify the global energy-efficient frequency which …",60
Reliability-aware dynamic voltage scaling for energy-constrained real-time embedded systems,"Baoxian Zhao, Hakan Aydin, Dakai Zhu",2008/10/12,Conference 2008 IEEE International Conference on Computer Design,"The dynamic voltage scaling (DVS) technique is the basis of numerous state-of-the-art energy management schemes proposed for real-time embedded systems. However, recent research has illustrated the alarmingly negative impact of DVS on task and system reliability. In this paper, we consider the problem of processing frequency assignment to a set of real-time tasks in order to maximize the overall reliability, under given time and energy constraints. First, we formulate the problem as a non-linear optimization problem and show how to obtain the static optimal solution. Then, we propose on-line (dynamic) algorithms that detect early completions and adjust the task frequencies at run-time, to improve overall reliability. Our simulation results indicate that our algorithms perform comparably to a clairvoyant optimal scheduler that knows the exact workload in advance.",57
Minimizing expected energy consumption through optimal integration of dvs and dpm,"Baoxian Zhao, Hakan Aydin",2009/11/2,"Conference Computer-Aided Design-Digest of Technical Papers, 2009. ICCAD 2009. IEEE/ACM International Conference on","While Dynamic Voltage Scaling (DVS) and Dynamic Power Management (DPM) techniques are widely used in real-time embedded applications, their complex interaction is not fully understood. In this research effort, we consider the problem of minimizing the expected energy consumption on settings where the workload is known only probabilistically. By adopting a system-level power model, we formally show how the optimal processing frequency can be computed efficiently for a real-time embedded application that can use multiple devices during its execution, while still meeting the timing constraints. Our evaluations indicate that the new technique provides clear (up to 35%) energy gains over the existing solutions that are proposed for deterministic workloads. Moreover, in a non-negligible part of the parameter spectrum, the algorithm's performance is shown to be close to that of a clairvoyant algorithm that can …",52
Optimistic reliability aware energy management for real-time tasks with probabilistic execution times,"Dakai Zhu, Hakan Aydin, Jian-Jia Chen",2008/11/30,"Conference Real-Time Systems Symposium, 2008","Reliability-aware power management (RAPM) schemes have been recently studied to save energy while preserving system reliability. The existing RAPM schemes, however, provision for worst-case execution scenarios and are rather conservative. In this paper, by exploiting the probabilistic execution time information of real-time tasks, we develop an optimistic RAPM scheme. Instead of scheduling a full recovery for tasks whose executions are scaled down, the new scheme puts aside just enough slack to guarantee the required reliability leave while leaving more slack for energy management to achieve better energy savings. The problem is shown to be NP-hard and a novel heuristic algorithm is proposed and evaluated. The simulation results show that the optimistic RAPM scheme performs very well. It achieves energy savings comparable to that of the ordinary (but reliability-ignorant) power management …",51
Real-time dynamic power management through device forbidden regions,"Vinay Devadas, Hakan Aydin",2008/4/22,"Conference Real-Time and Embedded Technology and Applications Symposium, 2008. RTAS'08. IEEE","Dynamic power management (DPM) techniques are crucial in minimizing the overall energy consumption in real-time embedded systems. The timing constraints of real-time applications and non-trivial time/energy transition overheads introduce significant challenges, as the device sleep intervals should be longer than a minimum threshold (called the break-even time) to ensure energy-efficiency. In this paper, we present a novel approach to the real-time DPM problem by explicitly enforcing long device sleep intervals for different devices, called device forbidden regions. We focus on the application of our technique to task systems with rate-monotonic priorities, and develop our algorithm DFR-RMS. Our solution includes a static component where the duration and frequency of forbidden regions are determined through the extended time-demand analysis to preserve the temporal correctness of all the tasks, while …",51
On energy-constrained real-time scheduling,"Tarek A AlEnawy, Hakan Aydin",2004/6/30,"Conference Proceedings. 16th Euromicro Conference on Real-Time Systems, 2004. ECRTS 2004.","In this paper, we explore the feasibility and performance optimization problems for real-time systems that must remain functional during an operation/mission with a fixed, initial energy budget. We show that the feasibility problem is NP-hard in the context of systems with dynamic voltage scaling (DVS) capability and discrete speed levels. Then, we focus on energy-constrained periodic task systems where the available energy budget is not sufficient to meet all the deadlines. We propose techniques to maximize the total number of deadlines met and the total reward (utility) while guaranteeing the completion of the mission and a minimum performance for each task. We consider separately: (i) systems with or without DVS capability, and (ii) off-line (static) and on-line (dynamic) solutions to select most valuable jobs for execution. We also discuss the tractability of the involved optimization problems. Our on-line algorithms …",47
Energy-responsiveness tradeoffs for real-time systems with mixed workload,"Hakan Aydin, Qi Yang",2004/5/25,"Conference Real-Time and Embedded Technology and Applications Symposium, 2004. Proceedings. RTAS 2004. 10th IEEE","We explore the performance tradeoffs for real-time systems with dynamic voltage scaling (DVS) capability, when the workload includes aperiodic jobs as well as periodic tasks. As opposed to the assumptions of early works on real-tune DVS or nonpower-aware scheduling of hybrid task sets, the settings require the consideration of two often-conflicting objectives: Improving the responsiveness of aperiodic jobs and reducing the energy consumption. We propose the composite metric, energy * average response time, as a performance measure in energy-aware scheduling of hybrid task sets. Then we develop our framework that integrates dynamic reclaiming algorithm (DRA) and total bandwidth server (TBS) mechanism in variable-speed settings. In addition to the static algorithm, we propose basic reclaiming scheme (BRS) and mutual reclaiming scheme (MRS) that enable the reuse of the system slack arising from …",43
Reliability-aware power management for parallel real-time applications with precedence constraints,"Yifeng Guo, Dakai Zhu, Hakan Aydin",2011/7/25,"Conference Green Computing Conference and Workshops (IGCC), 2011 International","The negative effects of the Dynamic Voltage and Frequency Scaling (DVFS) technique on the system reliability has recently promoted the research on reliability-aware power management (RAPM). RAPM aims at reducing the system energy consumption while preserving the system's reliability. In this paper, we study the RAPM problem for parallel realtime applications for shared memory multiprocessor systems in the presence of precedence constraints. We show that this problem is NP-hard. Depending on how recoveries are scheduled and utilized by a subset of selected tasks, we investigate both individual-recovery and shared-recovery based RAPM heuristics. Online RAPM schemes that exploit dynamic slack generated at runtime are also considered. The proposed schemes are evaluated through extensive simulations. The results show that all schemes can preserve system reliability under all settings. For …",42
Power management points in power-aware real-time systems,"Rami Melhem, Nevine AbouGhazaleh, Hakan Aydin, Daniel Mossé",2002/1/1,Journal Power aware computing,Managing power consumption while simultaneously delivering acceptable levels of performance is becoming a critical issue in several application domains such as wireless computing. We integrate compiler-assisted techniques with power-aware operating system services and present scheduling techniques to reduce energy consumption of applications that have deadlines. We show by simulation that our dynamic power management schemes dramatically decrease energy consumption.,42
Generalized standby-sparing techniques for energy-efficient fault tolerance in multiprocessor real-time systems,"Yifeng Guo, Dakai Zhu, Hakan Aydin",2013/8/19,"Conference Embedded and Real-Time Computing Systems and Applications (RTCSA), 2013 IEEE 19th International Conference on","The Standby-Sparing (SS) technique has been previously explored to improve energy efficiency while providing fault tolerance in dual-processor real-time systems. In this paper, by considering both transient and permanent faults, we develop energy-efficient fault tolerance techniques for real-time systems deploying an arbitrary number of identical processors. First, we study the Paired-SS technique, where processors are organized as groups of two (i.e., pairs) and SS is applied within each pair of processors directly after partitioning tasks to the pairs. Then, we propose a Generalized-SS technique that partitions processors into two groups containing primary and secondary processors, respectively. The main and backup copies of tasks are executed on the primary and secondary processors under the partitioned-EDF and partitioned-EDL scheduling policies, respectively. The objective is to reduce the overlapped …",40
Tolerating faults while maximizing reward,"Hakan Aydin, Rami Melhem, Daniel Mossé",2000,"Conference Real-Time Systems, 2000. Euromicro RTS 2000. 12th Euromicro Conference on","The imprecise computation (IC) model is a general scheduling framework that is capable of expressing the precision vs. timeliness tradeoff involved in many current real-time applications. In that model, each task comprises mandatory and optional parts. While allowing greater scheduling flexibility, the mandatory parts in the IC model still have hard deadlines, and hence they must be completed before the task's deadline, even in the presence of faults. In this paper, we address fault-tolerant (FT) scheduling issues for IC tasks. First, we propose two recovery schemes, namely immediate recovery and delayed recovery. These schemes can be readily applied to provide fault tolerance to the mandatory parts by scheduling the optional parts appropriately for recovery operations. After deriving the necessary and sufficient conditions for both schemes, we consider the FT-optimality problem, i.e. generating a schedule which …",39
DFR-EDF: A unified energy management framework for real-time systems,"Vinay Devadas, Hakan Aydin",2010/4/12,"Conference Real-Time and Embedded Technology and Applications Symposium (RTAS), 2010 16th IEEE","Dynamic Voltage Scaling (DVS) and Dynamic Power Management (DPM) techniques form the basis of numerous energy management schemes proposed for real-time embedded systems. DVS targets reducing the dynamic CPU energy consumption, while DPM attempts to reduce theenergy consumption of idle devices by putting them to low-power states over sufficiently long intervals. It is imperative that the system-wide energy management schemes efficiently integrate DVS and DPM while exploiting the subtle trade-off dimensions. In this paper, we develop and propose a unified framework for periodic real-time tasks where DVS and DPM are judiciously combined. The framework, called DFR-EDF, assumes a general system-level energy model and includes both static and dynamic(online) components. The static part is based on the extension of the recently proposed Device Forbidden Regions (DFRs) approach …",37
Energy-aware task replication to manage reliability for periodic real-time applications on multicore platforms,"Mohammad A Haque, Hakan Aydin, Dakai Zhu",2013/6/27,"Conference Green Computing Conference (IGCC), 2013 International","Energy and reliability management are important design constraints for real-time embedded systems. We consider the problem of achieving a given reliability target for a set of periodic real-time applications running on a multi-core system with minimum energy consumption. Specifically, we observe that the emerging multicore platforms provide ample opportunities to use task replication to achieve reliability targets and mitigate the negative impact of Dynamic Voltage Scaling (DVS) on the rate of transient faults leading to soft errors. However, while it allows using lower execution frequencies, replication may also increase overall energy consumption due to additional task copies. Our objective is to determine the level of replication and frequency assignment for each task, as well as task-to-core allocations, in such a way to achieve the target reliability levels with minimum energy consumption. We first identify the …",35
Energy management for time-critical energy harvesting wireless sensor networks,"Bo Zhang, Robert Simon, Hakan Aydin",2010/9/20,Conference Symposium on Self-Stabilizing Systems,"As Cyber-Physical Systems (CPSs) evolve they will be increasingly relied on to support time-critical monitoring and control activities. Further, many CPSs that utilize Wireless Sensor Networking (WSN) technologies require energy harvesting methods to extend their lifetimes. For this important system class, there are currently no effective approaches that balance system lifetime with system performance under both normal and emergency situations. To address this problem, we present a set of Harvesting Aware Speed Selection (HASS) algorithms. We use an epoch-based architecture to dynamically adjust CPU frequencies and radio transmit speeds of sensor nodes, hence regulate their power consumption. The objective is to maximize the minimum energy reserve over any node in the network, while meeting application’s end-to-end deadlines. Through this objective we ensures highly resilient performance under …",34
