titles,authors,date,source,descriptions,citations
Interactive Portfolio Optimization Using Mean-Gini Criteria,"Ran Ji, Miguel A Lejeune, Srinivas Y Prasad","We study a multi-objective portfolio optimization model that employs two conflicting objectives–maximizing mean return, and minimizing risk as measured by the Gini Mean Difference (GMD). We assume that an investor's implicit utility is a function of these two objectives and help the investor identify the optimal (ie, most preferred) portfolio among the efficient ones. We develop an interactive solution procedure based on the concept of domination cones that can be used with a class of utility functions defined over Mean-Gini criteria. The investor's preferences are elicited interactively through pairwise comparisons of efficient Mean-Gini portfolios based on which domination cones are derived to guide the search for the most preferred portfolio. The interactive solution method enjoys a finite convergence property. Computational results illustrating the effectiveness of the interactive procedure and the out-of-sample …",Total citations Cited by 22019202011,"We study a multi-objective portfolio optimization model that employs two conflicting objectives–maximizing mean return, and minimizing risk as measured by the Gini Mean Difference (GMD). We assume that an investor's implicit utility is a function of these two objectives and help the investor identify the optimal (ie, most preferred) portfolio among the efficient ones. We develop an interactive solution procedure based on the concept of domination cones that can be used with a class of utility functions defined over Mean-Gini criteria. The investor's preferences are elicited interactively through pairwise comparisons of efficient Mean-Gini portfolios based on which domination cones are derived to guide the search for the most preferred portfolio. The interactive solution method enjoys a finite convergence property. Computational results illustrating the effectiveness of the interactive procedure and the out-of-sample …",2
Risk-aversion adjusted portfolio optimization with predictive modeling,"Ran Ji, KC Chang, Zhenlong Jiang",2019/7/2,Conference 2019 22th International Conference on Information Fusion (FUSION),"We propose a multi-period portfolio optimization method rooted on the mean-risk framework, in which the risk-aversion coefficient is adjusted in response to the market trend movement predicted by machine learning models. We use the Gini's Mean Difference to characterize the risk of the portfolio, and employ a series of technical indicators as the features to feed the predictive machine learning models. A set of comprehensive computational tests are carried out within a rolling-horizon approach to evaluate the performance of the generated portfolios. The empirical results show that the regularized logistic regression model provides the best prediction of market trend movement, while the proposed dynamic risk-aversion adjusted portfolio rebalancing strategy generates portfolios with higher time-series cumulative returns than a static strategy with fixed risk-aversion coefficient.",1
Predicting Household Disaster Preparedness: An Integrated Machine Learning and Simulation Framework,"Zhenlong Jiang, Yudi Chen, Ting-Yeh Yang, Wenying Ji, Sasha Zhijie Dong, Ran Ji",2023/3/3,Publisher Preprints,"Effective household and individual disaster preparedness can minimize physical harm and property damage during catastrophic events. To assess the risk and vulnerability of affected areas, it is crucial for relief agencies to understand the level of public preparedness. Traditionally, government agencies have employed nationwide random telephone surveys to gauge the public’s attitudes and actions towards disaster preparedness. However, these surveys may lack generalizability in certain affected locations due to low response rates or areas not covered by the survey. To address this issue and enhance the comprehensiveness of disaster preparedness assessments, we develop a framework that seamlessly integrates machine learning and simulation. Our approach leverages machine learning algorithms to establish relationships between public attitudes towards disaster preparedness and demographic characteristics. Using Monte Carlo simulation, we generate datasets that incorporate demographic information of the affected location based on government-provided demographic distribution data. The generated dataset is then input into the machine learning model to predict the disaster preparedness attitudes of the affected population. We demonstrate the effectiveness of our framework by applying it to Miami-Dade County, where it accurately predicts the level of disaster preparedness. With this innovative approach, relief agencies can have a clearer and more comprehensive understanding of public disaster preparedness.",
Novel Integer L-shaped Method for Parallel Machine Scheduling Problem under Uncertain Sequence-Dependent Setups,"Zhengyang Fan, Ran Ji, Shi-Chung Chang, Kuo-Chu Chang",2022/12,Journal Available at SSRN: https://ssrn.com/abstract=4311594,"We study scheduling problems on unrelated parallel machines with uncertainty in job processing and sequence-dependent setup times. We first formulate the problem into a scenario-based two-stage stochastic program, where the first stage decisions are job-machine assignment, and the second stage decisions are job sequencing. We then design a novel modified integer L-shaped method which (i) decomposes the overall problem into independent sub-problems in both scenario and machine levels, and (ii) incorporates a specialized integer optimality cut that is strengthened via the sequential lifting procedure. We further generalize our proposed model and solution method to the distributionally robust optimization (DRO) counterpart under Wasserstein ambiguity. We first equivalently reformulate the DRO model into a mixed-integer linear program (MILP) by exploiting conic duality theory. We then incorporate a distribution separation program to specify the worst-case probability distribution at each iteration of the proposed integer L-shaped method to foster computational speed for solving the DRO model. We conduct a series of numerical experiments to illustrate the effectiveness and scalability of the proposed solution methodology. Computational results showed that, for problem instances that are solved to exactness within the time limit, our novel decomposition algorithms achieve solution times up to two orders of magnitudes faster than using classical integer L-shaped method for the stochastic scheduling model and the direct MILP reformulation of the DRO model. Furthermore, the solution from DRO model displayed more robust …",
Distributionally Robust Portfolio Optimization under Marginal and Copula Ambiguity,"Zhengyang Fan, Ran Ji, Miguel A Lejeune",2022/12,Journal Available at SSRN: https://ssrn.com/abstract=4300358,"We investigate a new family of distributionally robust optimization problem under marginal and copula ambiguity with applications to portfolio optimization problems. The proposed model considers the ambiguity set of portfolio return in which the marginal distributions and their copula are close--in terms of the Wasserstein distance--to their nominal counterparts. We develop a cutting-surface method to solve the proposed problem, in which the distribution separation subproblem is nonconvex and includes bilinear terms. We propose three approaches to solve the bilinear formulation, including (1) linear relaxation via McCormick inequalities,(2) exact mixed-integer linear program reformulation via disjunctive inequalities, and (3) inner approximation method via a novel iterative procedure that exploits the structural properties of the bilinear optimization problem. We further carry out a comprehensive set of computational experiments with distributionally robust Mean-CVaR portfolios to compare the solution accuracy of the proposed algorithms, analyze the impact of the radius of the Wasserstein ambiguity ball on the portfolio, and assess portfolio performance. We use a rolling-horizon approach to conduct the out-of-sample tests, which show the superior performance of the portfolios under marginal and copula ambiguity over the equally weighted and ambiguity-free Mean-CVaR benchmark portfolios.",
Identification of mutational signature for lung adenocarcinoma prognosis and immunotherapy prediction,"Sainan Zhang, Mengyue Li, Yilong Tan, Juxuan Zhang, Yixin Liu, Wenbin Jiang, Xin Li, Haitao Qi, Lefan Tang, Ran Ji, Wenyuan Zhao, Yunyan Gu, Lishuang Qi",2022/12,Journal Journal of Molecular Medicine,"There is no robust genomic signature to predict the prognosis of patients with early-stage lung adenocarcinoma (LUAD). It was known that clonal heterogeneity was closely associated to tumour progression and prognosis prediction. Herein, using stage I patients from The Cancer Genome Atlas, we identified the clonal/subclonal events of each gene and preselected a set of genes with prognosis-specific mutation patterns based on a robust published transcriptomic prognostic signature. Subsequently, we constructed a mutational prognostic signature (MPS), whose prognostic performance was independently validated in two datasets of stage I samples. The predicted high-risk patients had significantly higher immune cell infiltration, along with higher expression of cytotoxic and immune checkpoint genes, and an integrated dataset with 88 samples confirmed that high-risk patients could benefit from immunotherapy …",
Machine Learning and Simulation-Based Framework for Disaster Preparedness Prediction,"Zhenlong Jiang, Ran Ji, Yudi Chen, Wenying Ji",2021,Conference Winter Simulation Conference,"Sufficient preparedness is essential to community resilience following natural disasters. Understanding disaster preparedness of residents in the affected area improves the efficiency and equity of relief operations. This research aims to develop a machine learning and simulation-based approach to predict disaster preparedness using various demographic features from multisource data. The proposed approach comprises four steps: (1) collecting and integrating various data sources, including the FEMA National Household Survey data, US census data, and county-level disaster declaration data; (2) training multiple classification models with the prepared data set and selecting the model with best prediction performance; (3) simulating resident demographic features for at the county level; (4) predicting disaster preparedness status with simulated data for a selected county. A case study is presented to demonstrate …",
A Sample Average Approximation for Facility Location Considering Uncertain Demand,"Zhijie (Sasha) Dong, Shaolong Hu, Ran Ji",2019,Conference IISE Annual Conference Proceedings,,
Managing Supply Risk in Fixed Price Contracts: A Contingent Claims Perspective,"Bardia Kamrad, Ran Ji, Glen M Schmidt",2017/12/20,"Journal Foundations and Trends® in Technology, Information and Operations Management","The primary focus of this paper is supply risk mitigation. though, its objectives are twofold. First, we develop a generic contingent claims model framed as an exercise in stochastic optimal control. The model is easily adjusted to a number of risk-based operational problems. Second, we adapt the model to the problem of supply uncertainty and the valuation of a fixed price contract with a focus on managing supply uncertainty through a portfolio based risk sharing framework. The risk and reward tradeoffs characterizing our general findings in this chapter indicate a subtle balance between supply risk, sourcing allocations and related costs, and accordingly, the resulting operational strategies considered. Given this setup, increased supplier-portfolio risk is a defining measure in establishing optimal operating policies, with the caveat that increases in the supplier portfolio’s volatility, also increase shortages which lowers the contract’s value.",
Models and Algorithms for Portfolio Optimization Under Uncertainty,Ran Ji,2016,Institution The George Washington University,"This dissertation consists of four papers addressing different aspects of financial portfolio optimization problems. The first paper studies an extended set of Mean-Gini models and explores the properties of the reward-to-variability Mean-Gini Ratio performance measure. Compared to other mean-risk models, the performances of Gini-based models are evaluated via an empirical cross-validation test based on different market trend patterns. The second paper develops an interactive solution procedure to help an investor with implicit utility function search for the optimal portfolio among the efficient portfolios through a reasonable number of pari-wise comparisons. The effectiveness of the proposed interactive procedure and performance of optimal portfolios corresponding to a range of utility functions are assessed via computational tests. In the third paper, we propose a class of new stochastic risk budgeting multi …",
