titles,authors,date,source,descriptions,citations
Block truncated-Newton methods for parallel optimization,"Stephen G Nash, Ariela Sofer",1989/8,Journal Mathematical Programming,"Truncated-Newton methods are a class of optimization methods suitable for large scale problems. At each iteration, a search direction is obtained by approximately solving the Newton equations using an iterative method. In this way, matrix costs and second-derivative calculations are avoided, hence removing the major drawbacks of Newton's method. In this form, the algorithms are well-suited for vectorization. Further improvements in performance are sought by using block iterative methods for computing the search direction. In particular, conjugate-gradient-type methods are considered. Computational experience on a hypercube computer is reported, indicating that on some problems the improvements in performance can be better than that attributable to parallelism alone.",60
A Bayesian modification to the Jelinski-Moranda software reliability growth model,"Bev Littlewood, Ariela Sofer",1987/3/1,Journal Software engineering journal,"The Jelinski-Moranda (JM) model for software reliability growth is one of the most commonly cited (often in its guise as the ‘Musa model’). Recent studies show that the reliability estimates and predictions given by the model are often grossly inaccurate. It has been suggested that one reason for this poor performance may be the use of the maximum-likelihood method of inference. This paper describes a Bayesian version of the model and shows that it is sometimes an improvement on JM. However, both versions have a tendency to give optimistic answers, probably owing to a key, but implausible, underlying assumption common to both models. The authors conclude that the generally poor performance of the models is such that they should only be used with great caution.",46
A data-parallel algorithm for iterative tomographic image reconstruction,"Calvin A Johnson, Ariela Sofer",1999/2/26,Conference Proceedings. Frontiers' 99. Seventh Symposium on the Frontiers of Massively Parallel Computation,"In the tomographic imaging problem images are reconstructed from a set of measured projections. Iterative reconstruction methods are computationally intensive alternatives to the more traditional Fourier-based methods. Despite their high cost, the popularity of these methods is increasing because of the advantages they pose. Although numerous iterative methods have been proposed over the years, all of these methods can be shown to have a similar computational structure. This paper presents a parallel algorithm that we originally developed for performing the expectation maximization algorithm in emission tomography. This algorithm is capable of exploiting the sparsity and symmetries of the model in a computationally efficient manner. Our parallelization scheme is based upon decomposition of the measurement-space vectors. We demonstrate that such a parallelization scheme is applicable to the vast …",43
A general-purpose parallel algorithm for unconstrained optimization,"Stephen G Nash, Ariela Sofer",1991/11,Journal SIAM Journal on Optimization,"This paper describes a general-purpose algorithm for unconstrained optimization that is suitable for a parallel computer. It is designed to be as easy to use as traditional algorithms for this problem, requiring only that a (scalar) subroutine be provided to evaluate the objective function and its gradient vector of first derivatives. The algorithm used is a block truncated-Newton method. Truncated-Newton methods are a class of methods that compromise on Newton’s method so that large problems can be solved. Enhancements to the basic method suitable for a parallel computer are described. These include a revised data storage scheme, new preconditioning and initialization strategies to accelerate the method, a parallel line search, revised stopping rules for the inner algorithm, and a new “nonlinearity” test to determine the adequacy of the quadratic model. Numerical results are presented to illustrate the performance …",40
A nonparametric software-reliability growth model,"Ariela Sofer, Douglas R Miller",1991/8,Journal IEEE Transactions on Reliability,"The authors (Proc. Eighth Int. Conf. Software Eng., London, England, p.343-4, 1985) previously introduced a nonparametric model for software-reliability growth which is based on complete monotonicity of the failure rate. The authors extend the completely monotone software model by developing a method for providing long-range predictions of reliability growth, based on the model. They derive upper and lower bounds on extrapolation of the failure rate and the mean function. These are then used to obtain estimates for the future software failure rate and the mean future number of failures. Preliminary evaluation indicates that the method is competitive with parametric approaches, while being more robust.< >",39
On the quality of software reliability prediction,"PA Keiller, B Littlewood, DR Miller, A Sofer",1983,Conference Electronic Systems Effectiveness and Life Cycle Costing,We suggest that users are interested solely in the quality of predictions which can be obtained from software reliability models. Some ways of analysing the quality of predictions are proposed and several models and inference procedures are compared on real software failure data sets. We conclude that some predictions are extremely poor: notably those arising from ML analysis of the Jelinski-Moranda model. Others seem quite good. We suggest promising areas for future work.,32
Optimal biopsy protocols for prostate cancer,"Ariela Sofer, Jianchao Zeng, Seong K Mun",2003/3,Journal Annals of Operations Research,"Prostate cancer is the second leading cause of cancer-related death among American men. Biopsy for prostate cancer is a procedure known as transrectal ultrasound-guided needle biopsy. Because of the low resolution of ultrasound, the urologist cannot usually distinguish between cancerous and healthy tissue. For this reason, most biopsies follow standard protocols based on long-term experience of physicians. Recent studies indicate that these protocols have a significant rate of false negative diagnoses. In this research we use real prostate specimens removed by prostatectomy to develop a 3-D distribution map of cancer in the prostate, and use this to develop optimized biopsy procedures. The new procedures have detection rates that are significantly higher than those of current procedures, and thus have the potential to increase the rate of early detection of prostate cancer.",27
A primal-dual method for large-scale image reconstruction in emission tomography,"Calvin A Johnson, Ariela Sofer",2001,Journal SIAM Journal on Optimization,"In emission tomography, images can be reconstructed from a set of measured projections using a maximum likelihood (ML) criterion. In this paper, we present a primal-dual algorithm for large-scale three-dimensional image reconstruction. The primal-dual method is specialized to the ML reconstruction problem. The reconstruction problem is extremely large; in several of our data sets the Hessian of the objective function is the product of a 1.4 million by 63 million matrix and its scaled transpose. As such, we consider only approaches that are suitable for large-scale parallel computation. We apply a stabilization technique to the system of equations for computing the primal direction and demonstrate the need for stabilization when approximately solving the system using an early-terminated conjugate gradient iteration.",25
Algorithm 711: BTN: Software for parallel unconstrained optimization,"Stephen G Nash, Ariela Sofer",1992/12/1,Journal ACM Transactions on Mathematical Software (TOMS),"BTN is a collection of FORTRAN subroutines for solving unconstrained nonlinear optimization problems. It currently runs on both Intel hypercube computers (distributed memory) and Sequent computers (shared memory), and can take advantage of vector processors if they are available. The software can also be run on traditional computers to simulate the performance of a parallel computer. BTN is a general-purpose algorithm, capable of solving problems with a large numbers of variables and suitable for users inexperienced with parallel computing. It is designed to be as easy to use as traditional algorithms for this problem, requiring only that a (scalar) subroutine be provided to evaluate the objective function and its gradient vector of first derivatives. The algorithm is based on a block truncated-Newton method. Truncated-Newton methods obtain the search direction by approximately solving the Newton equations …",23
Why extrapolation helps barrier methods,"Stephen G Nash, Ariela Sofer",1998/9,"Journal Operations Research and Engineering Dept., George Mason Univ",,22
Distribution of prostate cancer for optimized biopsy protocols,"Jianchao Zeng, John J Bauer, Ariela Sofer, Xiaohu Yao, Brett Opell, Wei Zhang, Isabell A Sesterhenn, Judd W Moul, John Lynch, Seong K Mun",2000,"Conference Medical Image Computing and Computer-Assisted Intervention–MICCAI 2000: Third International Conference, Pittsburgh, PA, USA, October 11-14, 2000. Proceedings 3","Prostate cancer is the leading cause of death for American men. The gold standard for diagnosis of prostate cancer is transrectal ultrasound-guided needle core biopsy. Unfortunately, no imaging modality, including ultrasound, can effectively differentiate prostate cancer from normal tissues. As a result, most current prostate needle biopsy procedures have to be performed under empiric protocols, leading to unsatisfactory detection rate. The goal of this research is to establish an accurate 3D distribution map of prostate cancer and develop optimized biopsy protocols. First, we used real prostate specimens with localized cancer to reconstruct 3D prostate models. We then divided each model into zones based on clinical conventions, and calculate cancer presence in each zone. As a result, an accurate 3D prostate cancer distribution map was developed using 281 prostate models. Finally, the linear …",20
On the complexity of a practical interior-point method,"Stephen G Nash, Ariela Sofer",1998/8,Journal SIAM Journal on Optimization,"The theory of self-concordance in convex optimization has been used to analyze the complexity of interior-point methods based on Newton's method. For large problems, it may be impractical to use Newton's method; here we analyze a truncated-Newton method, in which an approximation to the Newton search direction is used. In addition, practical interior-point methods often include enhancements such as extrapolation that are absent from the theoretical algorithms analyzed previously. We derive theoretical results that apply to such an algorithm, one similar to a sophisticated computer implementation of a barrier method. The results for a single barrier subproblem are a satisfying extension of the results for Newton's method. When extrapolation is used in the overall barrier method, however, our results are more limited. We indicate (by both theoretical arguments and examples) why more elaborate results may be …",20
Completely monotone regression estimates of software failure rates,"Douglas Rathke Miller, Ariela Sofer",1985/1/18,Issue NAS 1.26: 174319,"A method for estimating the present failure rate of a program is presented. A crude nonparameter estimate of the failure rate function is obtained from past failure times. This estimate is then smoothed by fitting a completely monotonic function, which is the solution of a quadratic programming problem. The value of the smoothed function at present time is used as the estimate of present failure rate. Results of a Monte Carlo study of performance are given.",20
Least-Squares Regression Under Convexity and Higher-Order Difference Constraints with Application to Software Reliabiilty,"Douglas R Miller, Ariela Sofer",1986,"Conference Advances in Order Restricted Statistical Inference: Proceedings of the Symposium on Order Restricted Statistical Inference held in Iowa City, Iowa, September 11–13, 1985","The isotone regression problem of finding a least squares isotone sequence is extended by imposing order restrictions also on higher order differences of the sequence. This new problem has a number of applications, and one example in the area of software reliability is presented.",15
A Bayesian modification to the Jelinski-Moranda software reliability growth model,"Bev Littlewood, Ariela Sofer",1987/3/1,Journal Software engineering journal,"The Jelinski-Moranda (JM) model for software reliability growth is one of the most commonly cited (often in its guise as the ‘Musa model’). Recent studies show that the reliability estimates and predictions given by the model are often grossly inaccurate. It has been suggested that one reason for this poor performance may be the use of the maximum-likelihood method of inference. This paper describes a Bayesian version of the model and shows that it is sometimes an improvement on JM. However, both versions have a tendency to give optimistic answers, probably owing to a key, but implausible, underlying assumption common to both models. The authors conclude that the generally poor performance of the models is such that they should only be used with great caution.",46
Optimization with unary functions,"Garth P McCormick, Ariela Sofer",1991/5,Journal Mathematical programming,"Most nonlinear programming problems consist of functions which are sums of unary functions of linear functions. Advantage can be taken of this form to calculate second and higher order derivatives easily and at little cost. Using these, high order optimization techniques such as Halley's method can be utilized to accelerate the rate of convergence to the solution. These higher order derivatives can also be used to compute second order sensitivity information. These techniques are applied to the solution of the classical chemical equilibrium problem.",12
Grand challenges in systems engineering education,"Steven Hoffenson, Peggy Brouse, Don S Gelosh, Michael Pafford, Larry D Strawser, Jon Wade, Ariela Sofer",2019,Conference Systems Engineering in Context: Proceedings of the 16th Annual Conference on Systems Engineering Research,"Many of today’s global Grand Challenges can be traced back, at least partially, to deficiencies in the education system. While systems engineering education has the potential to radically change the ways that people approach problem-solving, a number of challenges stand in the way. These challenges involve both research needs related to methodology development and understanding the problem, as well as a practical perspective regarding implementation at different levels, including K-12, undergraduate, graduate, and continuing education. Through a series of workshops organized by the International Council on Systems Engineering (INCOSE) that brought together distinguished systems engineering researchers and professionals from across the United States, this paper documents the identification and synthesis of research gaps in the area of systems engineering education. These include research …",11
"Linear and nonlinear programming, 1996","SG Nash, A Sofer","McGraw-Hill, New York",Total citations Cited by 920022003200420052006200720082009201020112012201320142015201620172018111231,,9
A parallel line search for Newton type methods in computer science and statistics,"Stephen G Nash, Ariela Sofer",1989,Journal Proc. 21st Symp. on the Interface: Computing Science and Statistic,,6
The impact of emerging technologies on computer science and operations research,"Stephen G Nash, Ariela Sofer",2012/12/6,Volume 4,"The emergence of high-performance computers and sophisticated software tech nology has led to significant advances in the development and application of operations research. In turn, the growing complexity of operations research models has posed an increasing challenge to computational methodology and computer technology. This volume focuses on recent advances in the fields of Computer Science and Operations Research, on the impact of technologi cal innovation on these disciplines, and on the close interaction between them. The papers cover many relevant topics: computational probability; design and analysis of algorithms; graphics; heuristic search and learning; knowledge-based systems; large-scale optimization; logic modeling and computation; modeling languages; parallel computation; simulation; and telecommunications. 1 This volume developed out of a conference held in Williamsburg, Virginia, January 5-7, 1994. It was sponsored by the Computer Science Technical Section of the Operations Research Society of America. The conference was attended by over 120 people from across the United States, and from many other countries. We would like to take this opportunity to thank the participants of the con ference, the authors, the anonymous referees, and the publisher for helping produce this volume. We express our special thanks to Bill Stewart and Ed Wasil for serving as Area Editors.",5
Maturing System Competencies to Engineer a Better World,"Alice F Squires, Ariela Sofer",2018/11/12,Conference 2018 World Engineering Education Forum-Global Engineering Deans Council (WEEF-GEDC),"Creating a better world requires a systems thinking mindset that incorporates conflicting ideas, sees the world through multiple perspectives, anticipates the impact of systems in use over time and space, and can reliably adjust for the dynamic influences of an uncertain future. Global engineers of the future need to understand the foundations of systems theory and science, and be exposed to challenges that help them mature their knowledge, skills, abilities, and attitudes (competencies) about applying a systems approach. To this end, this paper will report on various efforts to understand the essential systems related competencies that all engineers should develop, the level of proficiency attained by today's engineers in these competencies based on their current level of experience (measured in years), the proposed level of proficiency needed to achieve the goals of peace engineering, and the current gap. The …",3
Optimized needle biopsy strategies for prostate cancer detection,"Ariela Sofer, Jianchao Zeng",2002,Journal Biocomputing,"Clinical diagnosis of prostate cancer is most often done by transrectal ultrasound-guided needle biopsy. Because of the low resolution of ultrasound, however, the urologist cannot usually distinguish between cancerous and healthy tissue. Therefore, most biopsies follow standard procedures (known as “protocols”) based on long-term physician experience. Recent studies indicate that these protocols may have a significant rate of false negative diagnoses. This research develops optimized biopsy protocols. We use real prostate specimens removed by prostatectomy to develop a 3D distribution map of cancer in the prostate. We develop also a probability model of the needle insertion procedure. Using this model, the tumor map, and the geometry of the biopsy needle, we obtain estimates for the probability of obtaining a positive biopsy in various zones of prostates with cancer. Using this we develop a …",3
Probability of cancer detection with optimized prostate biopsy protocols,"Jianchao Zeng, Ariela Sofer, John J Bauer, Wei Zhang, Isabell A Sesterhenn, Judd W Moul, Seong Ki Mun",2001/5/28,"Conference Medical Imaging 2001: Visualization, Display, and Image-Guided Procedures","What is the maximal possibility that a physician can detect a prostate cancer, given it is there? This research explores this issue from a statistical point of view and evaluates the theoretical results experimentally. We have collected 300 prostate specimens each with clinically localized cancers. We have reconstructed 300 computerized 3D prostate models from these collected prostate specimens. What we will present here is an innovative study we have done recently using the above 300 3D prostate models: First, a 3D prostate cancer distribution atlas has been built by mapping the 300 individual prostate models. Optimal biopsy protocols have then been developed based on the 3D cancer distribution atlas using nonlinear optimization techniques. By then, we have known, in theory, the maximal possible detection rate of prostate cancer with optimized biopsy. Finally, to experimentally evaluate the developed optimal …",2
Parallel optimization via the block Lanczos method,"Stephen G Nash, Ariela Sofer",1989,Journal Computer Science and Statistics: Proceedings of the 20th Symposium on the Interface,"Traditional optimization algorithms are not easily adap-ted to parallel computers. Even though the linear alge-bra operations can be programmed in parallel, the costs associated with evaluating the objective function often overwhelm the linear algebra costs, and so some paral-lelism in the function evaluations is essential. This pa-per describes how such parallelism can be obtained by using the block Lanczos algorithm within a truncated-Newton method. This algorithm also admits parallelism in the linear algebra of the algorithm. The resulting algo-rithms are suitable for coarse-grained parallel computers.",2
Linear and Nonlinear,"Igor Griva, Stephen G Nash, Ariela Sofer",2009,"Journal Optimization,, 2nd edition,, Society for Industrial and Applied, Mathematics,, Philadelphia, PA","Optimization models attempt to express, in mathematical terms, the goal of solving a prob-tent in the"" I:-est"" way. That might mean running a business to rnaxiiiiize proﬁt, minimize loss, inuxiinivzc eflieiency, or I ‘l1iI"" liIi] i2. C risk. it might mean designing a bridge to minimize weight or maximize strength. It might mean selecting a [light plan for an aircraft to minimize time or fuel use. The desire to solve a problem in an optimal way is so common that optimization models arise in almost every area of application. They have even been used to explain the laws of nature, as in Ferinafs derivation of the law of refraction for ‘light. Optimization models have been tlsetl for cettttirics, since their purpose is so appealing. In recent times they have come to be essential, as businesses beeotne larger and rnon.-. Cﬂlﬂpliﬁﬂlﬂf-l. and as engineering designs become more ambitious. in many circumstances it is no longer possibie, or …",1
Development and evaluation of optimal prostate biopsy protocols for individual groups of patients,"Jianchao Zeng, Ariela Sofer, Wei Zhang, Leon Sun, Isabell Sesterhenn, Judd Moul, Seong K Mun, Mohamed Chouikha",2004/6/1,Journal International Congress Series,"We have developed a number of optimal biopsy protocols for the detection of prostate cancer for both general and specific groups of patients. Age, race and prostate volume were considered in the development and optimal protocols were developed for individual patients based on these factors. Experimental results showed that optimal 6-needle protocols outperformed traditional sextant protocol for all age, race and prostate volume groups of patients, and the difference is statistically significant. We did not find significant improvements for developing protocols for age-specific, race-specific or prostate volume-specific patients in this preliminary study. Our results also indicated that more biopsy cores should be used in older men to achieve a targeted detection rate.",1
Computational and optimization approaches to medical and life sciences applications,"Eva K Lee, Ariela Sofer",2003,Volume 119,"Each volume will consist of original manuscripts, survey articles, selected and tested computer programs, etc. Every manuscript will be subjected to peer refereeing at the standard of the major scientific journals. The Annals of Operations Research hopes to play an active role in the publication of well-refereed Conference Proceedings or selected papers thereof, and in publishing volumes of contributed papers in well-defined fields of OR, from highly theoretical to the algorithmic and also to the very applied. Every volume will have one or more Guest Editors who will be personally responsible for the collection of papers to appear in that volume, for the refereeing process and for the time schedule. Manuscripts should be prepared following the “Instructions to Contributors”. New submissions and suggestions should be directed to the Editor-in-Chief.",1
Efficient matrix methods for solving nonlinearly constrained optimization problems via Newton's method when the projected Lagrangian Hessian is given in dyadic form.,Ariela Sofer,1985,Pages 0333-0333,Degree: D. Sc.,1
Panel 2—The Great Debate: Is Formal Systems Engineering Education Necessary?,"Beth Wilson, Steve Henry, Garry Roedler, Shamsnaz Virani, Ariela Sofer",2013/9,Journal INSIGHT,,
Operations research in medicine-Computing and optimization in medicine and life-Preface,"Eva K Lee, Ariela Sofer",2006/11/1,Source ANNALS OF OPERATIONS RESEARCH,,
Operations Research in Medicine-computing and Optimization in Medicine and Life Sciences,Ariela Sofer,2006,Volume 148,"The Annals of Operations Research will publish a series of volumes dedicated to the presentation of the current level and of the main trends of the development of specific areas of this field. Each volume will consist of original manuscripts, survey articles, selected and tested computer programs, etc. Every manuscript will be subjected to peer refereeing at the standard of the major scientific journals. The Annals of Operations Research hopes to play an active role in the publication of well-refereed Conference Proceedings or selected papers thereof, and in publishing volumes of contributed papers in well-defined fields of OR, from highly theoretical to the algorithmic and also to the very applied. Every volume will have one or more Guest Editors who will be personally responsible for the collection of papers to appear in that volume, for the refereeing process and for the time schedule. Manuscripts should be prepared following the"" Instructions to Contributors”. New submissions and suggestions should be directed to the Editor-in-Chief.",
Optimized Biopsy Protocols,"Jianchao Zeng, John J Bauer, Ariela Sofer, Xiaohu Yao, Brett Opell, Isabell A Sesterhenn Wei Zhang, Judd W Moul",2004/2/12,"Journal Medical Image Computing and Computer-Assisted Intervention-MICCAI 2000: Third International Conference Pittsburgh, PA, USA, October 11-14, 2000 Proceedings","Prostate cancer is the leading cause of death for American men. The gold standard for diagnosis of prostate cancer is transrectal ultrasound-guided needle core biopsy. Unfortunately, no imaging modality, including ultrasound, can effectively differentiate prostate cancer from normal tissues. As a result, most current prostate needle biopsy procedures have to be performed under empiric protocols, leading to unsatisfactory detection rate. The goal of this research is to establish an accurate 3D distribution map of prostate cancer and develop optimized biopsy protocols. First, we used real prostate specimens with localized cancer to reconstruct 3D prostate models. We then divided each model into zones based on clinical conventions, and calculate cancer presence in each zone. As a result, an accurate 3D prostate cancer distribution map was developed using 281 prostate models. Finally, the linear programming approach was used to optimize biopsy protocols using anatomy and symmetry constraints, and the optimized protocols were developed with various criteria.",
Untitled-Preface,"EK Lee, A Sofer",2003/3/1,Source ANNALS OF OPERATIONS RESEARCH,,
ICS Officers,"David L Woodruff, Ariela Sofer, John W Chinneck",2002,"Description Dinosaurs roamed the earth and Dick Barr was chair of ICS the last time the chair was acting editor as well. In fact, Dick was chair of the Computer Science Technical Section rather than the INFORMS Computing Society. Regardless of the name, the membership remains very engaged, which makes the ICS successful.We had over 20 invited sessions volunteered for the annual meeting of INFORMS in San Jose in November. This is a sharp increase over Miami, which I attribute to a couple of factors. First, I think that the move to an annual meeting is having an effect. People who didn’t go to Miami haven’t been to an INFORMS meeting in a long time and people who did go to Miami realize that if they don’t go to San Jose, they won’t attend an INFORMS meeting for a long time. Second, San Jose is a good location for Computing Society constituencies. Finally, we have an energized membership that is working on some of the hottest areas in Operations Research, Management Science and Computer Science.","Dinosaurs roamed the earth and Dick Barr was chair of ICS the last time the chair was acting editor as well. In fact, Dick was chair of the Computer Science Technical Section rather than the INFORMS Computing Society. Regardless of the name, the membership remains very engaged, which makes the ICS successful.",
Optimization in Prostate Cancer Detection,"Ariela Sofer, Jianchao Zeng, Seong K Mun",2001,"Conference Medical Image Computing and Computer-Assisted Intervention–MICCAI 2001: 4th International Conference Utrecht, The Netherlands, October 14–17, 2001 Proceedings 4","Clinical diagnosis of prostate cancer is most often done by transrectal ultrasound-guided needle biopsy. Because of the low resolution of ultrasound, however, the urologist cannot usually distinguish between cancerous and healthy tissue. Therefore, most biopsies follow standard protocols based on long-term physician experience. Recent studies indicate that these protocols may have a significant rate of false negative diagnoses. This research develops optimized biopsy protocols. We use real prostate specimens removed by prostatectomy to develop a 3D distribution map of cancer in the prostate. We develop also a probability model of the needle insertion procedure. Using this model, the tumor map, and the geometry of the biopsy needle, we obtain estimates for the probability of obtaining a positive biopsy in various zones of prostates with cancer. We develop a nonlinear optimization problem that determines the protocols that maximize the probability of cancer detection for a given number of needles, and present new optimized protocols.",
Development of a New Image-Guided Prostate Biopsy System,"Jianchao Zeng, Ariela Sofer, Seong K Mun",2001,"Conference Medical Image Computing and Computer-Assisted Intervention–MICCAI 2001: 4th International Conference Utrecht, The Netherlands, October 14–17, 2001 Proceedings 4","This paper presents a new image-guided prostate biopsy system under development. The system features a 3-D prostate cancer distribution atlas and new biopsy protocols optimized based on the cancer atlas using a nonlinear integer programming approach. Both the cancer atlas and the optimal protocols are being dynamically registered and superimposed onto the trans-rectal ultrasound images during live-patient biopsy procedures. Clear visual guidance will be provided to the physicians by color-coded spots on top of the ultrasound images, which represent best possible targets for biopsy. Clinical test will be performed to evaluate the system.",
Interior-Point Methodology for Large-Scale Regularized Maximum Likelihood Reconstruction in Emission Tomography,"Calvin A Johnson, Ariela Sofer",1997/6/9,"Description Interior-point methods possess strong theoretical properties and have been successfully applied to a wide variety of linear and nonlinear programming applications. This paper presents a class of algorithms, based on interior-point methodology, for performing regularized maximum likelihood reconstructions on 3-D emission tomography data. The algorithms solve a sequence of subproblems that converge to the regularized maximum likelihood solution from the interior of the feasible region (the non-negative orthant). We propose two methods, a primal method which updates only the primal image variables and a primal-dual method which simultaneously updates the primal variables and the Lagrange multipliers. Termination to a solution of desired accuracy is based on well-defined convergence measures. We demonstrate the rapid convergence of the interior-point methods using both data from a small animal scanner and Monte Carlo simulated data. We present a parallel implementation that permits the interior-point methods to scale to very large reconstruction problems.","Interior-point methods possess strong theoretical properties and have been successfully applied to a wide variety of linear and nonlinear programming applications. This paper presents a class of algorithms, based on interior-point methodology, for performing regularized maximum likelihood reconstructions on 3-D emission tomography data. The algorithms solve a sequence of subproblems that converge to the regularized maximum likelihood solution from the interior of the feasible region (the non-negative orthant). We propose two methods, a primal method which updates only the primal image variables and a primal-dual method which simultaneously updates the primal variables and the Lagrange multipliers. Termination to a solution of desired accuracy is based on well-defined convergence measures. We demonstrate the rapid convergence of the interior-point methods using both data from a small animal scanner and Monte Carlo simulated data. We present a parallel implementation that permits the interior-point methods to scale to very large reconstruction problems.",
