titles,authors,date,source,descriptions,citations
Automated reconstruction of neuronal morphology: an overview,"Duncan E Donohue, Giorgio A Ascoli",2011/6/24,Source Brain research reviews,"Digital reconstruction of neuronal morphology is a powerful technique for investigating the nervous system. This process consists of tracing the axonal and dendritic arbors of neurons imaged by optical microscopy into a geometrical format suitable for quantitative analysis and computational modeling. Algorithmic automation of neuronal tracing promises to increase the speed, accuracy, and reproducibility of morphological reconstructions. Together with recent breakthroughs in cellular imaging and accelerating progress in optical microscopy, automated reconstruction of neuronal morphology will play a central role in the development of high throughput screening and the acquisition of connectomic data. Yet, despite continuous advances in image processing algorithms, to date manual tracing remains the overwhelming choice for digitizing neuronal morphology. We summarize the issues involved in automated …",168
L-Neuron: a modeling tool for the efficient generation and parsimonious description of dendritic morphology,"Giorgio A Ascoli, Jeffrey L Krichmar",2000/6/1,Journal Neurocomputing,"We introduce L-Neuron (www.krasnow.gmu.edu/L-Neuron), a software package for the generation and study of anatomically accurate neuronal analogs. L-Neuron is based on sets of recursive rules that parsimoniously describe dendritic geometry and topology by locally inter-correlating morphological parameters (e.g. branch diameter and length). The L-Neuron algorithm stochastically samples parameter values from experimental statistical distributions, to generate multiple, non-identical virtual neurons within various morphological classes. Such neuronal structures, described by an L-system/Turtle graphic formalism, can be converted in various 3D-graphic formats and/or in compartmental anatomical files to be used in electrophysiological simulation studies with modeling programs such as Genesis or Neuron.",167
Neuromantic–from semi-manual to semi-automatic reconstruction of neuron morphology,"Darren R Myatt, Tye Hadlington, Giorgio A Ascoli, Slawomir J Nasuto",2012/3/16,Journal Frontiers in neuroinformatics,"The ability to create accurate geometric models of neuronal morphology is important for understanding the role of shape in information processing. Despite a significant amount of research on automating neuron reconstructions from image stacks obtained via microscopy, in practice most data are still collected manually. This paper describes Neuromantic, an open source system for three dimensional digital tracing of neurites. Neuromantic reconstructions are comparable in quality to those of existing commercial and freeware systems while balancing speed and accuracy of manual reconstruction. The combination of semi-automatic tracing, intuitive editing, and ability of visualizing large image stacks on standard computing platforms provides a versatile tool that can help address the reconstructions availability bottleneck. Practical considerations for reducing the computational time and space requirements of the extended algorithm are also discussed.",153
"Generation, description and storage of dendritic morphology data","Giorgio A Ascoli, Jeffrey L Krichmar, Slawomir J Nasuto, Stephen L Senft",2001/8/29,Source Philosophical Transactions of the Royal Society of London. Series B: Biological Sciences,"It is generally assumed that the variability of neuronal morphology has an important effect on both the connectivity and the activity of the nervous system, but this effect has not been thoroughly investigated. Neuroanatomical archives represent a crucial tool to explore structure–function relationships in the brain. We are developing computational tools to describe, generate, store and render large sets of three–dimensional neuronal structures in a format that is compact, quantitative, accurate and readily accessible to the neuroscientist. Single–cell neuroanatomy can be characterized quantitatively at several levels. In computer–aided neuronal tracing files, a dendritic tree is described as a series of cylinders, each represented by diameter, spatial coordinates and the connectivity to other cylinders in the tree. This ‘Cartesian’ description constitutes a completely accurate mapping of dendritic morphology but it bears little …",149
The DIADEM data sets: representative light microscopy images of neuronal morphology to advance automation of digital reconstructions,"Kerry M Brown, Germán Barrionuevo, Alison J Canty, Vincenzo De Paola, Judith A Hirsch, Gregory SXE Jefferis, Ju Lu, Marjolein Snippe, Izumi Sugihara, Giorgio A Ascoli",2011/9,Source Neuroinformatics,"The comprehensive characterization of neuronal morphology requires tracing extensive axonal and dendritic arbors imaged with light microscopy into digital reconstructions. Considerable effort is ongoing to automate this greatly labor-intensive and currently rate-determining process. Experimental data in the form of manually traced digital reconstructions and corresponding image stacks play a vital role in developing increasingly more powerful reconstruction algorithms. The DIADEM challenge (short for DIgital reconstruction of Axonal and DEndritic Morphology) successfully stimulated progress in this area by utilizing six data set collections from different animal species, brain regions, neuron types, and visualization methods. The original research projects that provided these data are representative of the diverse scientific questions addressed in this field. At the same time, these data provide a benchmark …",147
A community-based transcriptomics classification and nomenclature of neocortical cell types,"Rafael Yuste, Michael Hawrylycz, Nadia Aalling, Argel Aguilar-Valles, Detlev Arendt, Ruben Armañanzas, Giorgio A Ascoli, Concha Bielza, Vahid Bokharaie, Tobias Borgtoft Bergmann, Irina Bystron, Marco Capogna, Yoonjeung Chang, Ann Clemens, Christiaan PJ de Kock, Javier DeFelipe, Sandra Esmeralda Dos Santos, Keagan Dunville, Dirk Feldmeyer, Richárd Fiáth, Gordon James Fishell, Angelica Foggetti, Xuefan Gao, Parviz Ghaderi, Natalia A Goriounova, Onur Güntürkün, Kenta Hagihara, Vanessa Jane Hall, Moritz Helmstaedter, Suzana Herculano-Houzel, Markus M Hilscher, Hajime Hirase, Jens Hjerling-Leffler, Rebecca Hodge, Josh Huang, Rafiq Huda, Konstantin Khodosevich, Ole Kiehn, Henner Koch, Eric S Kuebler, Malte Kühnemund, Pedro Larrañaga, Boudewijn Lelieveldt, Emma Louise Louth, Jan H Lui, Huibert D Mansvelder, Oscar Marin, Julio Martinez-Trujillo, Homeira Moradi Chameh, Alok Nath Mohapatra, Hermany Munguba, Maiken Nedergaard, Pavel Němec, Netanel Ofer, Ulrich Gottfried Pfisterer, Samuel Pontes, William Redmond, Jean Rossier, Joshua R Sanes, Richard H Scheuermann, Esther Serrano-Saiz, Jochen F Staiger, Peter Somogyi, Gábor Tamás, Andreas Savas Tolias, Maria Antonietta Tosches, Miguel Turrero García, Christian Wozny, Thomas V Wuttke, Yong Liu, Juan Yuan, Hongkui Zeng, Ed Lein",2020/12,Source Nature neuroscience,"To understand the function of cortical circuits, it is necessary to catalog their cellular diversity. Past attempts to do so using anatomical, physiological or molecular features of cortical cells have not resulted in a unified taxonomy of neuronal or glial cell types, partly due to limited data. Single-cell transcriptomics is enabling, for the first time, systematic high-throughput measurements of cortical cells and generation of datasets that hold the promise of being complete, accurate and permanent. Statistical analyses of these data reveal clusters that often correspond to cell types previously defined by morphological or physiological criteria and that appear conserved across cortical areas and species. To capitalize on these new methods, we propose the adoption of a transcriptome-based taxonomy of cell types for mammalian neocortex. This classification should be hierarchical and use a standardized nomenclature. It should …",135
Digital reconstructions of neuronal morphology: three decades of research trends,"Maryam Halavi, Kelly A Hamilton, Ruchi Parekh, Giorgio A Ascoli",2012/4/23,Source Frontiers in neuroscience,"The importance of neuronal morphology has been recognized from the early days of neuroscience. Elucidating the functional roles of axonal and dendritic arbors in synaptic integration, signal transmission, network connectivity, and circuit dynamics requires quantitative analyses of digital three-dimensional reconstructions. We extensively searched the scientific literature for all original reports describing reconstructions of neuronal morphology since the advent of this technique three decades ago. From almost 50,000 titles, 30,000 abstracts, and more than 10,000 full-text articles, we identified 902 publications describing ∼44,000 digital reconstructions. Reviewing the growth of this field exposed general research trends on specific animal species, brain regions, neuron types, and experimental approaches. The entire bibliography, annotated with relevant metadata and (wherever available) direct links to the underlying digital data, is accessible at NeuroMorpho.Org.",135
Hippocampome. org: a knowledge base of neuron types in the rodent hippocampus,"Diek W Wheeler, Charise M White, Christopher L Rees, Alexander O Komendantov, David J Hamilton, Giorgio A Ascoli",2015/9/24,Journal Elife,"Hippocampome.org is a comprehensive knowledge base of neuron types in the rodent hippocampal formation (dentate gyrus, CA3, CA2, CA1, subiculum, and entorhinal cortex). Although the hippocampal literature is remarkably information-rich, neuron properties are often reported with incompletely defined and notoriously inconsistent terminology, creating a formidable challenge for data integration. Our extensive literature mining and data reconciliation identified 122 neuron types based on neurotransmitter, axonal and dendritic patterns, synaptic specificity, electrophysiology, and molecular biomarkers. All ∼3700 annotated properties are individually supported by specific evidence (∼14,000 pieces) in peer-reviewed publications. Systematic analysis of this unprecedented amount of machine-readable information reveals novel correlations among neuron types and properties, the potential connectivity of the full hippocampal circuitry, and outstanding knowledge gaps. User-friendly browsing and online querying of Hippocampome.org may aid design and interpretation of both experiments and simulations. This powerful, simple, and extensible neuron classification endeavor is unique in its detail, utility, and completeness.",133
A multimodal cell census and atlas of the mammalian primary motor cortex,"Principal manuscript editors, Analysis coordination, Integrated data analysis Armand Ethan 42 Yao Zizhen 5, ATAC-seq data generation and processing Fang Rongxin 45 Hou Xiaomeng 10 Lucero Jacinta D. 18 Osteen Julia K. 18 Pinto-Duarte Antonio 18 Poirion Olivier 10 Preissl Sebastian 10 Wang Xinxin 10 97, Epi-retro-seq data generation and processing Dominguez Bertha 53 Ito-Cole Tony 1 Jacobs Matthew 1 Jin Xin 54 99 100 Lee Cheng-Ta 53 Lee Kuo-Fen 53 Miyazaki Paula Assakura 1 Pang Yan 1 Rashid Mohammad 1 Smith Jared B. 54 Vu Minh 1 Williams Elora 54, OLST/STPT and other data generation Narasimhan Arun 6 Palaniswamy Ramesh 6, Morphology, connectivity and imaging analysis Banerjee Samik 6 Ding Liya 70 Huilgol Dhananjay 6 7 Huo Bingxing 6 Kuo Hsien-Chi 5 Laturnus Sophie 36 Li Xu 6 Mitra Partha P. 6 Mizrachi Judith 76 Wang Quanxin 5 Xie Peng 70 Xiong Feng 70 Yu Yang 5, Spatially resolved single-cell transcriptomics (MERFISH) Eichhorn Stephen W. 15, Transgenic tools Allen Shona 8 Hockemeyer Dirk 8 65 83 Lee Angus Y. 84 Veldman Matthew B. 85 86, Brain Image Library (BIL) archive Hood Greg 31, DANDI archive Dichter Benjamin 90 Grauer Michael 91 Helba Brian 91, Brain Cell Data Center (BCDC) Bandrowski Anita 28 Barkas Nikolaos 92 Carlin Benjamin 92 D’Orazi Florence D. 5 Degatano Kylee 92 Gillespie Thomas H. 28 Khajouei Farzaneh 32 Konwar Kishori 32 Thompson Carol 5, Project management Kelly Kathleen 6 Mok Stephanie 5 Sunkin Susan 5",2021/10/7,Journal Nature,"Here we report the generation of a multimodal cell census and atlas of the mammalian primary motor cortex as the initial product of the BRAIN Initiative Cell Census Network (BICCN). This was achieved by coordinated large-scale analyses of single-cell transcriptomes, chromatin accessibility, DNA methylomes, spatially resolved single-cell transcriptomes, morphological and electrophysiological properties and cellular resolution input–output mapping, integrated through cross-modal computational analysis. Our results advance the collective knowledge and understanding of brain cell-type organization–. First, our study reveals a unified molecular genetic landscape of cortical cell types that integrates their transcriptome, open chromatin and DNA methylation maps. Second, cross-species analysis achieves a consensus taxonomy of transcriptomic types and their hierarchical organization that is conserved from mouse …",121
A simple neural network model of the hippocampus suggesting its pathfinding role in episodic memory retrieval,"Alexei V Samsonovich, Giorgio A Ascoli",2005/3/1,Journal Learning & Memory,"The goal of this work is to extend the theoretical understanding of the relationship between hippocampal spatial and memory functions to the level of neurophysiological mechanisms underlying spatial navigation and episodic memory retrieval. The proposed unifying theory describes both phenomena within a unique framework, as based on one and the same pathfinding function of the hippocampus. We propose a mechanism of reconstruction of the context of experience involving a search for a nearly shortest path in the space of remembered contexts. To analyze this concept in detail, we define a simple connectionist model consistent with available rodent and human neurophysiological data. Numerical study of the model begins with the spatial domain as a simple analogy for more complex phenomena. It is demonstrated how a nearly shortest path is quickly found in a familiar environment. We prove numerically …",121
Distinct classes of pyramidal cells exhibit mutually exclusive firing patterns in hippocampal area CA3b,"Peter Hemond, Daniel Epstein, Angela Boley, Michele Migliore, Giorgio A Ascoli, David B Jaffe",2008/4,Journal Hippocampus,"It is thought that CA3 pyramidal neurons communicate mainly through bursts of spikes rather than so‐called trains of regular firing action potentials. Reports of both burst firing and nonburst firing CA3 cells suggest that they may fire with more than one output pattern. With the use of whole‐cell recording methods we studied the firing properties of rat hippocampal pyramidal neurons in vitro within the CA3b subregion and found three distinct types of firing patterns. Approximately 37% of cells were regular firing where spikes generated by minimal current injection (rheobase) were elicited with a short latency and with stronger current intensities trains of spikes exhibited spike frequency adaptation (SFA). Another 46% of neurons exhibited a delayed onset at rheobase with a weakly‐adapting firing pattern upon stronger stimulation. The remaining 17% of cells showed a burst‐firing pattern, though only elicited in response …",118
Computer generation and quantitative morphometric analysis of virtual neurons,"Giorgio A Ascoli, Jeffrey L Krichmar, Ruggero Scorcioni, Slawomir J Nasuto, Stephen L Senft, GL Krichmar",2001/10,Journal Anatomy and Embryology,"An important goal in computational neuroanatomy is the complete and accurate simulation of neuronal morphology. We are developing computational tools to model three-dimensional dendritic structures based on sets of stochastic rules. This paper reports an extensive, quantitative anatomical characterization of simulated motoneurons and Purkinje cells. We used several local and global algorithms implemented in the L-Neuron and ArborVitae programs to generate sets of virtual neurons. Parameters statistics for all algorithms were measured from experimental data, thus providing a compact and consistent description of these morphological classes. We compared the emergent anatomical features of each group of virtual neurons with those of the experimental database in order to gain insights on the plausibility of the model assumptions, potential improvements to the algorithms, and non-trivial relations …",117
Progress and perspectives in computational neuroanatomy,Giorgio A Ascoli,1999/12/15,Source The Anatomical Record: An Official Publication of the American Association of Anatomists,"The tremendous increase in processing power of personal computers has recently allowed the construction of highly sophisticated models of neuronal function and behavior. Anatomy plays a fundamental role in supporting and shaping nervous system activity, yet to date most details of such a role have escaped the efforts of experimental and theoretical neuroscientists, mainly because of the problem's complexity. When accurate cellular morphologies are included in electrophysiological computer simulations, quantitative and qualitative effects of dendritic structure on firing properties can be extensively characterized. Complete models of dendritic morphology can be implemented to allow the computer generation of virtual neurons that model the anatomical characteristics of their real counterparts to a great degree of approximation. From a restricted and already available experimental database, stochastic and …",116
Virtual finger boosts three-dimensional imaging and microsurgery as well as terabyte volume image visualization and analysis,"Hanchuan Peng, Jianyong Tang, Hang Xiao, Alessandro Bria, Jianlong Zhou, Victoria Butler, Zhi Zhou, Paloma T Gonzalez-Bellido, Seung W Oh, Jichao Chen, Ananya Mitra, Richard W Tsien, Hongkui Zeng, Giorgio A Ascoli, Giulio Iannello, Michael Hawrylycz, Eugene Myers, Fuhui Long",2014/7/11,Journal Nature communications,"Three-dimensional (3D) bioimaging, visualization and data analysis are in strong need of powerful 3D exploration techniques. We develop virtual finger (VF) to generate 3D curves, points and regions-of-interest in the 3D space of a volumetric image with a single finger operation, such as a computer mouse stroke, or click or zoom from the 2D-projection plane of an image as visualized with a computer. VF provides efficient methods for acquisition, visualization and analysis of 3D images for roundworm, fruitfly, dragonfly, mouse, rat and human. Specifically, VF enables instant 3D optical zoom-in imaging, 3D free-form optical microsurgery, and 3D visualization and annotation of terabytes of whole-brain image volumes. VF also leads to orders of magnitude better efficiency of automated 3D reconstruction of neurons and similar biostructures over our previous systems. We use VF to generate from images of 1,107 …",114
The DIADEM metric: comparing multiple reconstructions of the same neuron,"Todd A Gillette, Kerry M Brown, Giorgio A Ascoli",2011/9,Journal Neuroinformatics,"Digital reconstructions of neuronal morphology are used to study neuron function, development, and responses to various conditions. Although many measures exist to analyze differences between neurons, none is particularly suitable to compare the same arborizing structure over time (morphological change) or reconstructed by different people and/or software (morphological error). The metric introduced for the DIADEM (DIgital reconstruction of Axonal and DEndritic Morphology) Challenge quantifies the similarity between two reconstructions of the same neuron by matching the locations of bifurcations and terminations as well as their topology between the two reconstructed arbors. The DIADEM metric was specifically designed to capture the most critical aspects in automating neuronal reconstructions, and can function in feedback loops during algorithm development. During the Challenge, the metric …",112
Towards effective and rewarding data sharing,"Daniel Gardner, Arthur W Toga, Giorgio A Ascoli, Jackson T Beatty, James F Brinkley, Anders M Dale, Peter T Fox, Esther P Gardner, John S George, Nigel Goddard, Kristen M Harris, Edward H Herskovits, Michael L Hines, Gwen A Jacobs, Russell E Jacobs, Edward G Jones, David N Kennedy, Daniel Y Kimberg, John C Mazziotta, Perry L Miller, Susumu Mori, David C Mountain, Allan L Reiss, Glenn D Rosen, David A Rottenberg, Gordon M Shepherd, Neil R Smalheiser, Kenneth P Smith, Tom Strachan, David C Van Essen, Robert W Williams, Stephen TC Wong",2003,Journal Neuroinformatics,,105
Towards the automatic classification of neurons,"Rubén Armañanzas, Giorgio A Ascoli",2015/5/1,Source Trends in neurosciences,"The classification of neurons into types has been much debated since the inception of modern neuroscience. Recent experimental advances are accelerating the pace of data collection. The resulting growth of information about morphological, physiological, and molecular properties encourages efforts to automate neuronal classification by powerful machine learning techniques. We review state-of-the-art analysis approaches and the availability of suitable data and resources, highlighting prominent challenges and opportunities. The effective solution of the neuronal classification problem will require continuous development of computational methods, high-throughput data production, and systematic metadata organization to enable cross-laboratory integration.",103
Digital reconstruction and morphometric analysis of human brain arterial vasculature from magnetic resonance angiography,"Susan N Wright, Peter Kochunov, Fernando Mut, Maurizio Bergamino, Kerry M Brown, John C Mazziotta, Arthur W Toga, Juan R Cebral, Giorgio A Ascoli",2013/11/15,Journal Neuroimage,"Characterization of the complex branching architecture of cerebral arteries across a representative sample of the human population is important for diagnosing, analyzing, and predicting pathological states. Brain arterial vasculature can be visualized by magnetic resonance angiography (MRA). However, most MRA studies are limited to qualitative assessments, partial morphometric analyses, individual (or small numbers of) subjects, proprietary datasets, or combinations of the above limitations. Neuroinformatics tools, developed for neuronal arbor analysis, were used to quantify vascular morphology from 3 T time-of-flight MRA high-resolution (620 μm isotropic) images collected in 61 healthy volunteers (36/25 F/M, average age = 31.2 ± 10.7, range = 19–64 years). We present in-depth morphometric analyses of the global and local anatomical features of these arbors. The overall structure and size of the vasculature …",102
Signal propagation in oblique dendrites of CA1 pyramidal cells,"Michele Migliore, Michele Ferrante, Giorgio A Ascoli",2005/12,Journal Journal of neurophysiology,"The electrophysiological properties of the oblique branches of CA1 pyramidal neurons are largely unknown and very difficult to investigate experimentally. These relatively thin dendrites make up the majority of the apical tree surface area and constitute the main target of Schaffer collateral axons from CA3. Their electrogenic properties might have an important role in defining the computational functions of CA1 neurons. It is thus important to determine if and to what extent the back- and forward propagation of action potentials (AP) in these dendrites could be modulated by local properties such as morphology or active conductances. In the first detailed study of signal propagation in the full extent of CA1 oblique dendrites, we used 27 reconstructed three-dimensional morphologies and different distributions of the A-type K+ conductance (KA), to investigate their electrophysiological properties by computational …",100
Quantitative morphometry of hippocampal pyramidal cells: differences between anatomical classes and reconstructing laboratories,"Ruggero Scorcioni, Maciej T Lazarewicz, Giorgio A Ascoli",2004/5/24,Journal Journal of Comparative Neurology,"The dendritic trees of hippocampal pyramidal cells play important roles in the establishment and regulation of network connectivity, synaptic plasticity, and firing dynamics. Several laboratories routinely reconstruct CA3 and CA1 dendrites to correlate their three‐dimensional structure with biophysical, electrophysiological, and anatomical observables. To integrate and assess the consistency of the quantitative data available to the scientific community, we exhaustively analyzed 143 completely reconstructed neurons intracellularly filled and digitized in five different laboratories from 10 experimental conditions. Thirty morphometric parameters, including the most common neuroanatomical measurements, were extracted from all neurons. A consistent fraction of parameters (11 of 30) was significantly different between CA3 and CA1 cells. A considerably large number of parameters was also found that discriminated …",98
Weighing the evidence in Peters’ rule: does neuronal morphology predict connectivity?,"Christopher L Rees, Keivan Moradi, Giorgio A Ascoli",2017/2/1,Source Trends in neurosciences,"Although the importance of network connectivity is increasingly recognized, identifying synapses remains challenging relative to the routine characterization of neuronal morphology. Thus, researchers frequently employ axon–dendrite colocations as proxies of potential connections. This putative equivalence, commonly referred to as Peters’ rule, has been recently studied at multiple levels and scales, fueling passionate debates regarding its validity. Our critical literature review identifies three conceptually distinct but often confused applications: inferring neuron type circuitry, predicting synaptic contacts among individual cells, and estimating synapse numbers within neuron pairs. Paradoxically, at the originally proposed cell-type level, Peters’ rule remains largely untested. Leveraging Hippocampome.org, we validate and refine the relationship between axonal–dendritic colocations and synaptic circuits, clarifying …",94
Feed-forward inhibition as a buffer of the neuronal input-output relation,"Michele Ferrante, Michele Migliore, Giorgio A Ascoli",2009/10/20,Journal Proceedings of the National Academy of Sciences,"Neuronal processing depends on the input-output (I/O) relation between the frequency of synaptic stimulation and the resultant axonal firing rate. The all-or-none properties of spike generation and active membrane mechanisms can make the neuronal I/O relation very steep. The ensuing nearly bimodal behavior may severely limit information coding, as minimal input fluctuations within the expected natural variability could cause neuronal output to jump between quiescence and maximum firing rate. Here, using biophysically and anatomically realistic computational models of individual neurons, we demonstrate that feed-forward inhibition, a ubiquitous mechanism in which inhibitory interneurons and their target cells are activated by the same excitatory input, can change a steeply sigmoid I/O curve into a double-sigmoid typical of buffer systems. The addition of an intermediate plateau stabilizes the spiking response …",93
