titles,authors,date,source,descriptions,citations
Systems and methods for device detection and authorization in a IoT framework,"Ashvatth Lakshmanan, Eric Osterweil, Andrew Fregly",2017/4/25,Patent office US,"Provided herein are a method, a device, and a computer-readable medium operable to perform a method of automatically admitting a device to a network. The method can include receiving, from the one or more authorized devices in the network, first data that is associated with one or more sensing modalities, wherein the one or more sensing modalities are detected by the one or more of the one or more of the authorized devices during a defined time window; identifying a new device to be admitted to the network; constructing a time sequence of proximity events of the new device, within the defined time window, based on the first data; determining that the time sequence of the proximity events matches an expected time sequence of expected of proximity events; and admitting the new device to the network based on the determining.",60
Deploying and monitoring dns security (dnssec),"Eric Osterweil, Dan Massey, Lixia Zhang",2009/12/7,Conference 2009 Annual Computer Security Applications Conference,"SecSpider is a DNSSEC monitoring system that helps identify operational errors in the DNSSEC deployment and discover unforeseen obstacles. It collects, verifies, and publishes the DNSSEC keys for DNSSEC-enabled zones, which enables operators of both authoritative zones and recursive resolvers to deploy DNSSEC immediately, and benefit from its cryptographic protections. In this paper we present the design and implementation of SecSpider as well as several general lessons that stem from its design and implementation.",46
Architectural considerations of IP anycast,"Danny McPherson, Dave Oran, D Thaler, E Osterweil",2014/1,Issue rfc7094,,44
Extending DNSSEC trust chains to objects outside the DNS,"Burton S Kaliski Jr, Eric Osterweil, Glen Wiley",2017/7/11,Patent office US,The present invention generally relates to systems and methods for extending a chain of trust beyond the DNS. Some embodiments provide a verifier with the ability to validate a chain of trust starting with the trust anchor at the DNS root all the way to a service or object of interest outside the DNS.,40
Problem definition and classification of BGP route leaks,"Kotikalapudi Sriram, Doug Montgomery, D McPherson, Eric Osterweil, Brian Dickson",2016/6,Issue rfc7908,,34
Implementing instant messaging using named data,"Jiangzhe Wang, Chunyi Peng, Chiyu Li, Eric Osterweil, Ryuji Wakikawa, Pei-chun Cheng, Lixia Zhang",2010/11/15,Book Proceedings of the 6th Asian Internet Engineering Conference,"The Internet has been a huge success, but it is showing signs of age. Among multiple proposed directions for the Internet's future design is a promising architecture called Named Data Networking (NDN). NDN casts data as a first class element of the network's architecture in an effort to greatly facilitate new application development. However, as with any new architecture, one important deployment issues is being able to evolve existing applications. In this paper, we use a library for Instant Messaging (IM) applications called libpurple as a case study to demonstrate both the advantages of implementing IM as a serverless application in NDN and to explore promising approaches to porting applications to NDN. Our new serverless design enables IM clients to chat with each other without infrastructure support. Since libpurple is widely used as the transport layer of several IM applications (including Pidgin, Adium, and …",26
Observations from the DNSSEC Deployment,"Eric Osterweil, Dan Massey, Lixia Zhang",2007/10/16,Conference 2007 3rd IEEE Workshop on Secure Network Protocols,DNS security extensions have been developed to add cryptographic protection to the Internet name resolution service. In this paper we report the results from our monitoring effort with early DNSSEC deployment trials and the. lessons learned.,26
MitM attack by name collision: Cause analysis and vulnerability assessment in the new gTLD era,"Qi Alfred Chen, Eric Osterweil, Matthew Thomas, Z Morley Mao",2016/5/22,Conference 2016 IEEE Symposium on Security and Privacy (SP),"Recently, Man in the Middle (MitM) attacks on web browsing have become easier than they have ever been before because of a problem called ""Name Collision"" and a protocol called the Web Proxy Auto-Discovery (WPAD) protocol. This name collision attack can cause all web traffic of an Internet user to be redirected to a MitM proxy automatically right after the launching of a standard browser. The underlying problem of this attack is internal namespace WPAD query leakage, which itself is a known problem for years. However, it remains understudied since it was not easily exploitable before the recent new gTLD (generic Top-Level Domains) delegation. In this paper, we focus on this newly-exposed MitM attack vector and perform the first systematic study of the underlying problem causes and its vulnerability status in the wild. First, we show the severity of the problem by characterizing leaked WPAD query traffic to …",23
Interadministrative challenges in managing dnskeys,"Eric Osterweil, Lixia Zhang",2009/10/6,Journal IEEE Security & Privacy,"Although the visible deployment of domain name system security extensions is growing at a tremendous rate, evidence suggests that managing cryptographic keys is deceptively complex. Here, the authors outline the problem of managing DNSKEYs and present a survey comparison of existing proposed solutions.",23
Sizing estimates for a fully deployed rpki,"Eric Osterweil, Terry Manderson, Russ White, Danny McPherson",2012/12,"Journal Verisign Labs, TR","As the Resource Public Key Infrastructure (RPKI)[12] has begun its early deployment trials, estimating how large a global RPKI deployment must be to certify today’s Internet has become increasingly relevant. In this document, we present a “back-of-the-envelope” style evaluation of the number of objects required to fully deploy a global RPKI in today’s Internet, the performance characteristics of the RPKI under potential usage models (ie, the degree of “hosting” employed, cache replication strategies, etc.), and how deployments of the RPKI under these different deployment models might scale. This work is intended to be a first stab at addressing these questions, and the authors welcome feedback, corrections, comments, etc. Note this document does not try to estimate the increasing size of the RPKI system due to massive new connectivity expected as IPv6 grows. With these caveats in mind, we begin from the perspective of a thought exercise, and pose the following questions:",19
Reducing the X. 509 Attack Surface with DNSSEC’s DANE,"Eric Osterweil, Burt Kaliski, Matt Larson, Danny McPherson",2012/3,"Journal Securing and Trusting Internet Names, SATIN","For the last decade, perhaps the most commonly used type of end-user security has been the HTTP Secure (HTTPS) protocol employed by web browsers (which runs over the Secure Sockets Layer, SSL or its successor, TLS). In HTTPS, any service (such as a website) may create its own cryptographic certificate to secure its communication channel, and clients use this certificate to verify data from, and transmit data to the server. This model has helped to secure online banking transactions, eCommerce websites, social networking websites, and more. However, two inherent complications to this approach are that clients must have a secure way to learn the authentic certificate for each website before they begin using this protocol, and they must be able to determine if they can trust the named entity that the certificate belongs to. These complications are conflated in today’s security model, which is based on a list of prespecified trusted X. 509 Certificate Authorities (CAs) that every client must know a priori, and a very ad-hoc approach to determining which of this list of CAs will vouch for any keys discovered. In this paper we first outline some of the fundamental problems that exist with today’s CA model, problems that arise from its conflation of the two inherent complications, and some of the implications and attack vectors that these problems present to the security of this model’s users. Then we introduce some of the relative benefits that can be gained from a new approach being standardized in the IETF called DNS-based Authentication of Named Entities (DANE), in which certificate credentials are verified by DNSSEC-enabled zones, rather than the …",19
"Behavior of DNS’ Top Talkers, a .com/.net View","Eric Osterweil, Danny McPherson, Steve DiBenedetto, Christos Papadopoulos, Dan Massey",2012,"Conference Passive and Active Measurement: 13th International Conference, PAM 2012, Vienna, Austria, March 12-14th, 2012. Proceedings 13","This paper provides the first systematic study of DNS data taken from one of the 13 servers for the. com/. net registry. DNS’generic Top Level Domains (gTLDs) such. com and. net serve resolvers from throughout the Internet and respond to billions of DNS queries every day. This study uses gTLD data to characterize the DNS resolver population and profile DNS query types. The results show a small and relatively stable set of resolvers (ie the top-talkers) constitute 90% of the overall traffic. The results provide a basis for understanding for this critical Internet service, insights on typical resolver behaviors and the use of IPv6 in DNS, and provides a foundation for further study of DNS behavior.",19
Security Through Publicity.,"Eric Osterweil, Daniel Massey, Batsukh Tsendjav, Beichuan Zhang, Lixia Zhang",2006/7/31,Conference HotSec,"Current large-scale authentication and non-repudiation systems offer various security measures, but do not meet the needs of today’s Internet-scale applications. Though several designs exist, there have been no significant deployments of Internet-scale security infrastructures. In this paper we propose a novel concept called the public-space that makes complete information of digital entities’ actions publicly available to every user. It is a structured framework that maintains a large number of entities, their actions, relationships, and histories. Posting such information in public does not endorse the information’s correctness, but it does provide users with a quantifiable set of information that enables them to detect faults and make informed security decisions. Combined with traditional cryptographic techniques, the public-space system can support the intrinsic heterogeneity of user security requirements in Internetscale infrastructures and applications.",19
Zone state revocation for dnssec,"Eric Osterweil, Vasileios Pappas, Dan Massey, Lixia Zhang",2007/8/27,Book Proceedings of the 2007 workshop on Large scale attack defense,"DNS Security Extensions (DNSSEC) are designed to add cryptographic protection to the Internet's name resolution service. However the current design lacks a key revocation mechanism. In this paper we present Zone State Revocation (ZSR), a lightweight and backward compatible enhancement to DNSSEC. ZSR enables zones to explicitly revoke keys using self-certifying certificates, and enables DNS name-servers to opportunistically inform distributed caching resolvers of key revocations via lightweight control messages. Further, ZSR allows resolvers to distinguish between legitimate key changes and potential attacks when authentication chains are broken. ZSR is designed to work well with global-scale DNS operations, where millions of caches may need to be informed of a revocation, and where time is critical.",16
Limiting replay vulnerabilities in dnssec,"He Yan, Eric Osterweil, Jon Hajdu, Jonas Acres, Dan Massey",2008/10/19,Conference 2008 4th Workshop on Secure Network Protocols,"The DNS security extensions (DNSSEC) added public key cryptography to the DNS, but problems remain in selecting signature lifetimes. A zonepsilas master server distributes signatures to secondary servers. The signatures lifetimes should be long so that a secondary server can still operate if the master fails. However, DNSSEC lacks revocation. Signed data can be replayed until the signature expires and thus zones should select a short signature lifetime. Operators must choose between reduced robustness or long replay vulnerability windows. This paper introduces a revised DNSSEC signature that allows secondary servers to operate even if the master has failed while simultaneously limiting replay windows to twice the TTL. Each secondary server constructs a hash chain and relays the hash chain anchor to the master server. The signature produced by the master server ensures the authenticity of the hash …",14
Tools for deployment and simulation of heterogeneous sensor networks,"Lewis Girod, Thanos Stathopoulos, Nithya Ramanathan, Eric Osterweil, Tom Schoellhammer, Deborah Estrin",2004,"Description Tools for Deployment and Simulation of Heterogeneous Sensor Networks Skip to main content 
eScholarship Open Access Publications from the University of California Search eScholarship 
Refine Search All of eScholarship This Series Center for Embedded Network Sensing 
Technical Reports banner UCLA Deposit ManageSubmissions Menu Unit Home About Main 
Menu Full Bibliography Policies Submission Guidelines RSS eScholarship UCLA Center for 
Embedded Network Sensing Technical Reports This item is not available for download from 
eScholarship Share EmailFacebookTwitter Tools for Deployment and Simulation of 
Heterogeneous Sensor Networks 2004 Author(s): Lewis Girod; Thanos Stathopoulos; Nithya 
Ramanathan; Eric Osterweil; Tom Schoellhammer; Deborah Estrin et al. No data is associated 
with this publication. ... Main Content Author & Article Info The text for this item is currently …",,14
21 years of distributed denial-of-service: A call to action,"Eric Osterweil, Angelos Stavrou, Lixia Zhang",2020/8/1,Journal Computer,"IEEE Senior Member; bmichael@ nps. edu web, email, messaging, streaming and video delivery, and so forth, are typically equipped to handle expected loads and user behavior under “peacetime” conditions. This provisioning often has a monetary component: buying transit traffic capacities, setting up server infrastructure, and staffing operations, among others. It also includes capacity plans for periodic above-average bursts of traffic, slow Transport Layer Security (TLS) handshakes, and other suboptimal but nonthreatening client behaviors. However, DDoS attacks are designed to overcome these capacities. Once an attack is detected, the common response is to apply network-or application-level filters to packets and/or packet flows to inspect and “scrub” attack traffic away from legitimate flows.",13
Route Leaks & MITM Attacks Against BGPSEC,"Danny McPherson, Shane Amante, Eric Osterweil, Dave Mitchell",2014,Journal IETF Draft draft-ietfgrow-simple-leak-attack-bgpsec-no-help-04,,13
The shape and size of threats: Defining a networked system's attack surface,"Eric Osterweil, Danny McPherson, Lixia Zhang",2014/10/21,Conference 2014 IEEE 22nd International Conference on Network Protocols,"As more complex security services have been added to today's Internet, it becomes increasingly difficult to quantify their vulnerability to compromise. The concept of ""attack surface"" has emerged in recent years as a measure of such vulnerabilities, however systematically quantifying the attack surfaces of networked systems remains an open challenge. In this work we propose a methodology to both quantify the attack surface and visually represent semantically different components (or resources) of such systems by identifying their dependencies. To illustrate the efficacy of our methodology, we examine two real Internet standards (the X.509 CA verification system and DANE) as case studies. We believe this work represents a first step towards systemically modeling dependencies of (and interdependencies between) networked systems, and shows the usability benefits from leveraging existing services.",12
The great ipv4 land grab: resource certification for the ipv4 grey market,"Eric Osterweil, Shane Amante, Dan Massey, Danny McPherson",2011/11/14,Book Proceedings of the 10th ACM Workshop on Hot Topics in Networks,"The era of free IPv4 address allocations has ended and the grey market in IPv4 addresses is now emerging. This paper argues that one cannot and should not try to regulate who sells addresses and at what price, but one does need to provide some proof of ownership in the form of resource certification. In this paper we identify key requirements of resource certification, gained from both theoretical analysis and operational history. We further argue these requirements can be achieved by making use of the existing reverse DNS hierarchy, enhanced with DNS Security. Our analysis compares reverse DNS entries and BGP routing tables and shows this is both feasible and achievable today; an essential requirement as the grey market is also emerging today and solutions are needed now, not years in the future.",12
Operational implications of the dns control plane,"Eric Osterweil, Danny McPherson, Lixia Zhang",2011/5/31,Journal IEEE Reliability Society Newsletter,"The Domain Name System (DNS)[7] provides vital mapping services for the Internet. It maps domain names such as ucla. edu to values ranging from IP addresses to email servers to geographic locations and more. Virtually every Internet application relies on looking up some form of DNS data. This article first describes a dichotomy that exists between DNS’well structured and ordered data plane (the hierarchical tree of domain names) and its, as yet underappreciated, control plane (the interconnected graph of name servers). Then the article focuses on the control structure’s dependency graphs, which are the recursive graphs of the inter-dependencies that exist between the name servers associated with each zone. The goal of this investigation is to understand the implications these graphs have on the security and performance of the overall DNS itself.",12
Managing trusted keys in internet-scale systems,"Eric Osterweil, Dan Massey, Lixia Zhang",2009/7/20,Conference 2009 Ninth Annual International Symposium on Applications and the Internet,"This paper considers a fundamental problem facing all applications that rely on public key cryptography: how to obtain, verify, and maintain the set of trusted public keys. Without some notion of where to find the right keys or which keys can be trusted, an adversary can create false keys, trick users into accepting the false keys, and impersonate legitimate online parties. Unfortunately, the problem of obtaining and managing trusted keys is made challenging by Internet's lack of a central authority: Generally speaking, there is no single point of authority to issue lists of trusted PGP keys, or SSL certificates, or DNSSEC keys for the entire Internet. In this work we explore a new direction to address the challenge of distributing and maintaining trusted keys. First, we note many of today's more successful Internet cryptographic systems (such as the SSL and PGP) use various forms of locally trusted key lists.",11
The missing piece: On namespace management in NDN and how DNSSEC might help,"Pouyan Fotouhi Tehrani, Eric Osterweil, Jochen H Schiller, Thomas C Schmidt, Matthias Wählisch",2019/9/24,Book Proceedings of the 6th ACM Conference on Information-Centric Networking,"Names are the cornerstone of every Information-Centric Network (ICN), nonetheless, namespace management has been by far neglected in ICN. A global and scalable namespace management approach is a challenge which not only concerns technical, but also requires attention to non-technical, e.g., organizational issues. In this paper, we present both a clear position on namespace management in ICN and preliminary work on a potential solution. We conceptualize a namespace management system for hierarchical names and introduce a prototype for NDN, which leverages existing DNSSEC equipped DNS infrastructure. Based on this, we are able to implement both technical and non-technical aspects of namespace management. We consider lessons learned and pitfalls from decades of the ever-evolving development of domain name system. As the de facto standard namespace management for the Internet …",10
Providing privacy enhanced resolution system in the domain name system,"Danny Mcpherson, Eric Osterweil",2014/11/4,Patent office US,An apparatus and a non-transitory computer-readable medium may perform a method of minimizing the disclosure of a domain name contained in a DNS query. The method may include: determining a first label and a second label associated with a domain name included in a DNS query; querying a first nameserver for the first label without revealing the second label to the first nameserver; receiving a response from the first nameserver directing a resolver to a second nameserver; and querying the second nameserver for the first label and the second label.,10
21 years of distributed denial-of service: Current state of affairs,"Eric Osterweil, Angelos Stavrou, Lixia Zhang",2020/6/30,Journal Computer,"The Internet's features and capacity have evolved, but is the nature of its security noticeably better? We examine the fundamental nature of distributed denial-of-service (DDoS) and the state of the union of our defenses in today's DDoS wars.",9
20 years of DDoS: A call to action,"Eric Osterweil, Angelos Stavrou, Lixia Zhang",2019/4/4,Journal arXiv preprint arXiv:1904.02739,"Botnet Distributed Denial of Service (DDoS) attacks are now 20 years old; what has changed in that time? Their disruptive presence, their volume, distribution across the globe, and the relative ease of launching them have all been trending in favor of attackers. Our increases in network capacity and our architectural design principles are making our online world richer, but are favoring attackers at least as much as Internet services. The DDoS mitigation techniques have been evolving but they are losing ground to the increasing sophistication and diversification of the attacks that have moved from the network to the application level, and we are operationally falling behind attackers. It is time to ask fundamental questions: are there core design issues in our network architecture that fundamentally enable DDoS attacks? How can our network infrastructure be enhanced to address the principles that enable the DDoS problem? How can we incentivize the development and deployment of the necessary changes? In this article, we want to sound an alarm and issue a call to action to the research community. We propose that basic research and principled analyses are badly needed, because the status quo does not paint a pretty picture for the future.",9
Strengthening integrity assurances for DNS data,"Burton S Kaliski Jr, Eric Osterweil",2018/10/23,Patent office US,"One or more DNS services are provided that are configured to not only tolerate some commonly observed DNSSEC misconfigurations (while still providing DNSSEC's security guarantees), but also provide a more intelligent DNS resolution process informed by DNSSEC.",9
Client-side name collision vulnerability in the new gtld era: A systematic study,"Qi Alfred Chen, Matthew Thomas, Eric Osterweil, Yulong Cao, Jie You, Z Morley Mao",2017/10/30,Book Proceedings of the 2017 ACM SIGSAC Conference on Computer and Communications Security,"The recent unprecedented delegation of new generic top-level domains (gTLDs) has exacerbated an existing, but fallow, problem called name collisions. One concrete exploit of such problem was discovered recently, which targets internal namespaces and enables Man in the Middle (MitM) attacks against end-user devices from anywhere on the Internet. Analysis of the underlying problem shows that it is not specific to any single service protocol, but little attention has been paid to understand the vulnerability status and the defense solution space at the service level. In this paper, we perform the first systematic study of the robustness of internal network services under name collision attacks.",9
Providing privacy enhanced resolution system in the domain name system,"Danny Mcpherson, Eric Osterweil",2014/11/4,Patent office US,An apparatus and a non-transitory computer-readable medium may perform a method of minimizing the disclosure of a domain name contained in a DNS query. The method may include: determining a first label and a second label associated with a domain name included in a DNS query; querying a first nameserver for the first label without revealing the second label to the first nameserver; receiving a response from the first nameserver directing a resolver to a second nameserver; and querying the second nameserver for the first label and the second label.,10
Assessing IPv6 adoption,"Jakub Czyz, Mark Allman, S Iekel-Johnson, E Osterweil, M Bailey",2013/8,"Journal International Computer Science Institute, Tec. Report TR-13-004","On February 3, 2011 the Internet Assigned Numbers Authority (IANA) allocated the last unallocated blocks of IPv4 address space to the five Regional Internet Registries (RIRs). While many solutions that tackle the problem of address scarcity have been proposed (eg address markets), the predominant opinion is that networks will eventually adopt the new Internet Protocol, IPv6. As a result, the Internet is on the verge of its first fundamentally disruptive transition–one which will impose extensive change throughout the network. This inflection point offers a unique opportunity to measure the adoption of new technologies at an unprecedented scale. In this paper, we tackle the problem of measuring this significant transition by first providing a framework to assess the complex ecosystem that underlies IPv6 adoption. We then provide the largest and most comprehensive snapshot of this evolution to date.",9
Tiny Diffusion in the Extensible Sensing System at the James Reserve,Eric Osterweil,2003,Journal http://www. cens. ucla. edu/~ eoster/tinydiff,,9
Detecting and remediating highly vulnerable domain names using passive DNS measurements,"Eric M Osterweil, Danny R McPherson, Matthew A Thomas, Qi Alfred Chen",2020/5/12,Patent office US,"Some embodiments provide a technique for detecting highly-vulnerable domain names and remediating associated problems. The technique can include collecting DNS data representing a requests to the DNS over a period of time and determining a subset of the DNS data representing DNS-based service discovery requests to unregistered domains over the period of time. The technique can also include, for each of the unregistered domains, determining a query ratio and a persistence ratio. The technique can also include ranking the unregistered domains according to a metric that includes the query ratios and the persistence ratios, such that a ranked list of domain names is produced and outputting an initial segment of the ranked list of domain names as the highly-vulnerable domain names. The technique can also include remediating attacks on at least one of the highly-vulnerable domain names.",8
Methods and systems for bootstrapping,"Ramakant Pandrangi, Eric Osterweil, Paul Livesay",2018/4/3,Patent office US,"The disclosure is directed to securely bootstrapping devices in a network environment. Methods and systems include hardware and/or operations for receiving, based on an identifier provisioned at a relying entity, instances of a security credential of an information system, wherein the instances are associated with respective certifying entities. The operations also include verifying the authenticity of the instances of the security credential using information of the certifying entities provisioned at the relying entity. The operations further includes determining matches between the instances of the security credential. Additionally, the operations include determining based on the matches that a first instance of the security credential satisfies a policy provisioned at the relying entity. Further, the operations include verifying the authenticity of information requested from the information system using the first instance of the …",8
Considerations for internet routing registries (IRRs) and routing policy configuration,"D McPherson, S Amante, E Osterweil, L Blunk, D Mitchell",2015/12,Issue rfc7682,,8
