titles,authors,date,source,descriptions,citations
Vital sign and sleep monitoring using millimeter wave,"Zhicheng Yang, Parth H Pathak, Yunze Zeng, Xixi Liran, Prasant Mohapatra",2017/4/24,Journal ACM Transactions on Sensor Networks (TOSN),"Continuous monitoring of human’s breathing and heart rates is useful in maintaining better health and early detection of many health issues. Designing a technique that can enable contactless and ubiquitous vital sign monitoring is a challenging research problem. This article presents mmVital, a system that uses 60GHz millimeter wave (mmWave) signals for vital sign monitoring. We show that the mmWave signals can be directed to human’s body and the Received Signal Strength (RSS) of the reflections can be analyzed for accurate estimation of breathing and heart rates. We show how the directional beams of mmWave can be used to monitor multiple humans in an indoor space concurrently. mmVital also provides sleep monitoring with sleeping posture identification and detection of central apnea and hypopnea events. It relies on a novel human finding procedure where a human can be located within a room by …",79
Your ap knows how you move: fine-grained device motion recognition through wifi,"Yunze Zeng, Parth H Pathak, Chao Xu, Prasant Mohapatra",2014/9/11,Book Proceedings of the 1st ACM workshop on Hot topics in wireless,"Recent WiFi standards use Channel State Information (CSI) feedback for better MIMO and rate adaptation. CSI provides detailed information about current channel conditions for different subcarriers and spatial streams. In this paper, we show that CSI feedback from a client to the AP can be used to recognize different fine-grained motions of the client. We find that CSI can not only identify if the client is in motion or not, but also classify different types of motions. To this end, we propose APsense, a framework that uses CSI to estimate the sensor patterns of the client. It is observed that client's sensor (e.g. accelerometer) values are correlated to CSI values available at the AP. We show that using simple machine learning classifiers, APsense can classify different motions with accuracy as high as 90%.",61
Monitoring Building Door Events using Barometer Sensor in Smartphones,"Muchen Wu, Parth H Pathak, Prasant Mohapatra",2015,Conference ACM International Joint Conference on Pervasive and Ubiquitous Computing (UbiComp 2015),"Building security systems are commonly deployed to detect intrusion and burglary in home and business structures. Such systems can accurately detect door open/close events, but their high-cost of installation and maintenance makes them unsuitable for certain building monitoring applications, such as times of high/low entrance traffic, estimating building occupancy, etc. In this paper, we show that barometer sensors found in latest smartphones can directly detect the building door open/close events anywhere inside an insulated building. The sudden pressure change observed by barometers is sufficient to detect events even in presence of user mobility (e.g. climbing stairs). We study various characteristics of the pressure variation due to door events, and demonstrate that door open/close events can be recognized with an accuracy range of 99.34% -- 99.81% based on the data collected from 3 different buildings …",57
Sensor-assisted Codebook-based Beamforming for Mobility Management in 60 GHz WLANs,"Zhicheng Yang, Parth H Pathak, Yunze Zeng, Prasant Mohapatra",2015,Conference IEEE International Conference on Mobile Ad hoc and Sensor Systems (MASS),"The potential to provide multi-gbps throughput has made 60 GHz communication an attractive choice for next-generation WLANs. Due to highly directional nature of the communication, a 60 GHz link faces frequent outages in the presence of mobility. In this work, we present a sensor-assisted multi-level codebook-based beam width adaptation and beam switching to address the mobility challenges in 60 GHz WLANs. First, we show that by combining antenna element selection with codebook design, it is possible to generate a multilevel codebook that can cover different beam forming directions with many possible beam widths and directive gain. Second, we propose that accelerometer and magnetometer sensors which are commonly available on mobile devices can be used to better account for mobility, and perform near-real time beam width adaptation and beam switching. We evaluate the sensor-assisted multi …",46
Contextual Localization Through Network Traffic Analysis,"Aveek K Das, Parth H Pathak, Chen-Nee Chuah, Prasant Mohapatra",2014,Conference IEEE INFOCOM 2014,"The rise of location-based services has enabled many opportunities for content service providers to optimize the content delivery based on user's location. Since sharing precise location remains a major privacy concern among the users, many location-based services rely on contextual location (e.g. residence, cafe etc.) as opposed to acquiring user's exact physical location. In this paper, we present PACL (Privacy-Aware Contextual Localizer), which can learn user's contextual location just by passively monitoring user's network traffic. PACL can discern a set of vital attributes (statistical and application-based) from user's network traffic, and predict user's contextual location with a very high accuracy. We design and evaluate PACL using real-world network traces of over 1700 users with over 100 gigabytes of total data. Our results show that PACL (built using decision tree) can predict user's contextual location with the …",40
mmasl: Environment-independent asl gesture recognition using 60 ghz millimeter-wave signals,"Panneer Selvam Santhalingam, Al Amin Hosain, Ding Zhang, Parth Pathak, Huzefa Rangwala, Raja Kushalnagar",2020/3/18,"Journal Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies","Home assistant devices such as Amazon Echo and Google Home have become tremendously popular in the last couple of years. However, due to their voice-controlled functionality, these devices are not accessible to Deaf and Hard-of-Hearing (DHH) people. Given that over half a million people in the United States communicate using American Sign Language (ASL), there is a need of a home assistant system that can recognize ASL. The objective of this work is to design a home assistant system for DHH users (referred to as mmASL) that can perform ASL recognition using 60 GHz millimeter-wave wireless signals. mmASL has two important components. First, it can perform reliable wake-word detection using spatial spectrograms. Second, using a scalable and extensible multi-task deep learning model, mmASL can learn the phonological properties of ASL signs and use them to accurately recognize the ASL …",36
PLiFi: Hybrid WiFi-VLC networking using power lines,"Pengfei Hu, Parth H Pathak, Aveek K Das, Zhicheng Yang, Prasant Mohapatra",2016/10/3,Book Proceedings of the 3rd Workshop on Visible Light Communication Systems,"With advancements in solid-state lighting, Visible Light Communication (VLC) provides novel opportunities for high-speed networking. Properties such as feasibility of multi-gbps data rates, lower interference, better communication privacy, and dual use of LEDs for illumination and communication make VLC an attractive choice for indoor Internet access networking. However, three major challenges - absence of low-cost solution for LED-Internet connectivity, unavailability of uplink communication, and performance degradation due to device mobility - need to be addressed for realizing VLC's full potential as Internet access network technology. In this paper, we propose PLiFi, a hybrid WiFi-VLC network architecture through the use of Power Line Communication (PLC). PLiFi creates a high-speed interconnection between LEDs themselves and to Internet at low cost, and also seamlessly integrates WiFi and VLC …",28
[WiFi-based] Non-Intrusive Multi-Modal Estimation of Building Occupancy,"Aveek K Das, Parth H Pathak, Josiah Jee, Chen-Nee Chuah, Prasant Mohapatra",2017/5,Journal ACM SenSys 2017,,27
Sign Language Recognition Analysis using Multimodal Data,"Al Amin Hosain, Panneer Selvam Santhalingam, Parth Pathak, Jana Košecká, Huzefa Rangwala",2019/10/5,Conference 2019 IEEE International Conference on Data Science and Advanced Analytics (DSAA),"Voice-controlled personal and home assistants (such as the Amazon Echo and Apple Siri) are becoming increasingly popular for a variety of applications. However, the benefits of these technologies are not readily accessible to Deaf or Hard-ofHearing (DHH) users. The objective of this study is to develop and evaluate a sign recognition system using multiple modalities that can be used by DHH signers to interact with voice-controlled devices. With the advancement of depth sensors, skeletal data is used for applications like video analysis and activity recognition. Despite having similarity with the well-studied human activity recognition, the use of 3D skeleton data in sign language recognition is rare. This is because unlike activity recognition, sign language is mostly dependent on hand shape pattern. In this work, we investigate the feasibility of using skeletal and RGB video data for sign language recognition using a combination of different deep learning architectures. We validate our results on a large-scale American Sign Language (ASL) dataset of 12 users and 13107 samples across 51 signs. It is named as GMUASL51. We collected the dataset over 6 months and it will be publicly released in the hope of spurring further machine learning research towards providing improved accessibility for digital assistants.",22
On insider misbehavior detection in cognitive radio networks,"Kefeng Tan, Shraboni Jana, Parth H Pathak, Prasant Mohapatra",2013/6/7,Journal IEEE Network,"As the long-envisioned idea of cognitive radio becomes reality, an increasing number of security threats are being identified. Most of the security threats identified in the literature deal with external malicious users and provide solutions to mitigate the threats. In this article we elaborate on a newer kind of threat referred to as an insider attack in which cognitive users themselves misbehave in order to gain unauthorized or unfair access to spectrum resources. We show that insider attacks are comparatively easier to carry out in both licensed and unlicensed cognitive operations, and they can severely damage the expected system performance. We discuss how these threats can be mitigated, and outline the specific challenges that need to be addressed when designing a detection and mitigation strategy.",22
Hand pose guided 3d pooling for word-level sign language recognition,"Al Amin Hosain, Panneer Selvam Santhalingam, Parth Pathak, Huzefa Rangwala, Jana Kosecka",2021,Conference Proceedings of the IEEE/CVF Winter Conference on Applications of Computer Vision,"Gestures in American Sign Language (ASL) are characterized by fast, highly articulate motion of upper body, including arm movements with complex hand shapes and facial expressions. In this work, we propose a new method for word-level sign recognition from American Sign Language (ASL) using video. Our method uses both motion and hand shape cues while being robust to variations of execution. We exploit the knowledge of the body pose, estimated from an off-the-shelf pose estimator. Using the pose as a guide, we pool spatio-temporal feature maps from different layers of a 3D convolutional neural network. We train separate classifiers using pose guided pooled features from different resolutions and fuse their prediction scores during test time. This leads to a significant improvement in performance on the WLASL benchmark dataset [25]. The proposed approach achieves 10%, 12%, 9: 5% and 6: 5% performance gain on WLASL100, WLASL300, WLASL1000, WLASL2000 subsets respectively. To demonstrate the robustness of the pose guided pooling and proposed fusion mechanism, we also evaluate our method by fine tuning the model on another dataset. This yields 10% performance improvement for the proposed method using only 0: 4% training data during fine tuning stage.",21
Human tracking and activity monitoring using 60 GHz mmWave,"Yunze Zeng, Parth H Pathak, Zhicheng Yang, Prasant Mohapatra",2016/4/11,Conference 2016 15th ACM/IEEE International Conference on Information Processing in Sensor Networks (IPSN),"We propose human mobility tracking and activity monitoring using 60 GHz millimeter wave (mmWave). We discuss the benefits of using mmWave signals for the purpose over existing 2.4/5 GHz based techniques. We also identify related challenges of determining human's initial location and tracking, and demonstrate the feasibility of activity monitoring using an example of walking activity.",20
Sense and Deploy: Blockage-aware Deployment of Reliable 60 GHz mmwave WLANs,"Zhicheng Yang, Parth H Pathak, Jianli Pan, Mo Sha, Prasant Mohapatra",2018/10/9,Conference 2018 IEEE 15th International Conference on Mobile Ad Hoc and Sensor Systems (MASS),"60 GHz millimeter-wave networks have emerged as a potential candidate for designing the next generation of multi-gigabit WLANs. Since the 60 GHz links suffer from frequent outages due to blockages caused by human mobility, deploying 60 GHz WLANs that can provide robust coverage in presence of blockages is a challenging problem. In this paper, we study blockage-aware coverage and deployment of 60 GHz WLANs. We first show that the reflection profile of an indoor environment can be sensed using a few measurements. A novel coverage metric (angular spread coverage) which captures the number of available paths and their spatial diversity is proposed. Additionally, it is shown that using relays can extend the coverage of the AP at a lower cost and provide added spatial diversity in the available paths. We propose a heuristic algorithm that determines the AP and relay locations while maximizing the …",19
Centrality-based power control for hot-spot mitigation in multi-hop wireless networks,"Parth H Pathak, Rudra Dutta",2012/5/15,Journal Computer Communications,"When shortest path routing is employed in large scale multi-hop wireless networks such as sensor networks, nodes located near the center of the network have to perform disproportionate amount of relaying for others. Nodes in such traffic hot-spots deplete their batteries faster than others due to their high relay load. These traffic hot-spots also adversely affect the network capacity due to increased congestion in the regions. To solve the problem, various divergent routing schemes are used which route the data on center-avoiding divergent routing paths. Though they achieve better load balancing, overall relaying is increased significantly due to their longer routing paths. In this paper, we propose power control as a way for balancing relay load and mitigating hot-spots in wireless sensor networks. Using a heuristic based on the concept of centrality, we show that if we increase the power levels of only the nodes …",19
High speed led-to-camera communication using color shift keying with flicker mitigation,"Pengfei Hu, Parth H Pathak, Huanle Zhang, Zhicheng Yang, Prasant Mohapatra",2019/4/30,Journal IEEE Transactions on Mobile Computing,"LED-to-camera communication allows LEDs deployed for illumination purposes to modulate and transmit data which can be received by camera sensors available in mobile devices like smartphones, wearable smart-glasses, etc. Such communication has a unique property that a user can visually identify a transmitter (i.e., LED) and specifically receive information from the transmitter. It can support a variety of novel applications such as augmented reality through mobile devices, navigation using smart signs, fine-grained location specific advertisement, etc. However, the achievable data rate in current LED-to-camera communication techniques remains very low to support any practical application. In this paper, we present ColorBars, an LED-to-camera communication system that utilizes Color Shift Keying (CSK) to modulate data using different colors transmitted by the LED. It exploits the increasing popularity of Tri …",18
"Throughput, energy efficiency and interference characterisation of 802.11 ac","Yunze Zeng, Parth H Pathak, Prasant Mohapatra",2017/2,Journal Transactions on Emerging Telecommunications Technologies,"This paper is the first of its kind in presenting a detailed characterisation of IEEE 802.11ac using real experiments. 802.11ac is the latest Wireless Local Area Network (WLAN) standard that is rapidly being adapted because of its potential to deliver very high throughput. The throughput increase in 802.11ac can be attributed to three factors—larger channel width (80/160 MHz), support for denser modulation (256 Quadrature Amplitude Modulation (QAM)) and increased number of spatial streams for Multiple‐input Multiple‐output (MIMO). We provide an experiment evaluation of these factors and their impact using a real 802.11ac testbed. Our findings provide numerous insights on benefits and challenges associated with using 802.11ac in practice.",17
Finger and hand gesture recognition using smartwatch,"Yixin Zhao, Parth H Pathak, Chao Xu, Prasant Mohapatra",2015/5/18,"Book Proceedings of the 13th Annual International Conference on Mobile Systems, Applications, and Services","There has been a sharp increase in the popularity of smartwatches in last 2-3 years. Apart from the fitness applications, the smartwatch provides rich graphical interface to users that has enabled applications like email, messaging and navigation using the smartwatch. Since most current smartwatches come equipped with accelerometer and gyroscope sensors, they provide a unique opportunity for gesture recognition. It is expected that user’s arm movements can be identified using the smartwatch easily, however it is not clear how much of user’s hand and finger gestures can be recognized. For example, when user performs a hand gesture such as volume up by rotating hand right, the amount of motion registered with the smartwatch is likely to be very small. Even worse, when the user performs a finger gesture such as zoom-in or zoom-out using fingers and thumb, the movement recorded at the wrist area can be …",17
Characterization of Wireless Multi-Device Users,"Aveek K Das, Parth H Pathak, Chen-Nee Chuah, Prasant Mohapatra",2015,"Conference IEEE International Conference on Sensing, Communication and Networking (SECON)","The number of wireless-enabled devices owned by a user has had huge growth over the past few years. Over one third of adults in the United States currently own three wireless devices: a smartphone, laptop, and tablet. This article provides a study of the network usage behavior of today’s multidevice users. Using data collected from a large university campus, we provide a detailed multidevice user (MDU) measurement study of more than 30,000 users. The major objective of this work is to study how the presence of multiple wireless devices affects the network usage behavior of users. Specifically, we characterize the usage pattern of the different device types in terms of total and intermittent usage, how the usage of different devices overlap over time, and uncarried device usage statistics. We also study user preferences of accessing sensitive content and device-specific factors that govern the choice of WiFi …",17
Characterizing instant messaging apps on smartphones,"Li Zhang, Chao Xu, Parth H Pathak, Prasant Mohapatra",2015,"Conference Passive and Active Measurement: 16th International Conference, PAM 2015, New York, NY, USA, March 19-20, 2015, Proceedings 16","Proliferation of smart devices has fueled the popularity of using mobile instant messaging (IM) apps at a rapid pace. While the IM apps on smartphones have become increasingly popular, there has only been a little research on understanding the characteristics of these apps. Because most of the IM apps use proprietary protocols, it is challenging to analyze their internal operations. In this work, we present a comprehensive characterization of mobile IM apps using experiments on LTE cellular network. We decompose the operations of an IM app into multiple independent states which allows us to systematically study them. We characterize the energy and bandwidth efficiency of each of the states and provide numerous insights. Our analysis reveals that typing notification feature of the IM apps is a major contributor to the energy consumption. We also find that the bandwidth efficiency of current IM apps are …",17
mmchoir: Exploiting joint transmissions for reliable 60GHz mmwave wlans,"Ding Zhang, Mihir Garude, Parth H Pathak",2018/6/26,Book Proceedings of the Eighteenth ACM International Symposium on Mobile Ad Hoc Networking and Computing,"60 GHz millimeter-wave WLANs are gaining traction with their ability to provide multi-gigabit per second data rates. In spite of their potential, link outages due to human body blockage remain a challenging outstanding problem. In this work, we propose mmChoir, a novel proactive blockage mitigation technique that utilizes joint transmissions from multiple Access Points (APs) to provide blockage resilience to clients. We derive a new reliability metric based on angular spread of incoming paths to a client and their blockage probabilities. The metric can be used to intelligently select joint transmissions that can provide higher reliability. The reliability metric along with a novel interference estimation model, is used by mmChoir's scheduler to judiciously schedule joint transmissions, and increase network capacity and reliability. Our testbed and trace-driven simulations show that mmChoir can outperform existing …",15
Uncovering the footprints of malicious traffic in wireless/mobile networks,"Arun Raghuramu, Parth H Pathak, Hui Zang, Jinyoung Han, Chang Liu, Chen-Nee Chuah",2016/12/1,Journal Computer Communications,"This paper presents a measurement study that analyzes large-scale traffic data gathered from two different wireless scenarios: cellular and Wi-Fi networks. We first analyze packet traces and security event logs generated by over 2 million devices in a major US-based cellular network, and show that 0.17% of mobile devices are affected by security threats. We then analyze the aggregate network footprint of malicious and benign traffic in the cellular network, and demonstrate that statistical network features (e.g., uplink data transfer volume, IP entropy) can be effectively used to distinguish such malicious and benign traffic. We next investigate over 2.4 TB of Wi-Fi traffic data, which are generated by 27 K distinct users, in a university campus network. Based on the lessons learned from a comprehensive exploration of a large feature space consisting of over 500 statistical attributes derived from network traffic to/from …",15
Finehand: Learning hand shapes for american sign language recognition,"Panneer Selvam Santhalingam, Parth Pathak, Huzefa Rangwala, Jana Košecká",2020/11/16,Conference 2020 15th IEEE International Conference on Automatic Face and Gesture Recognition (FG 2020),"American Sign Language recognition is a difficult gesture recognition problem, characterized by fast, highly articulate gestures. These are comprised of arm movements with different hand shapes, facial expression and head movements. Among these components, hand shape is the vital, often the most discriminative part of a gesture. In this work, we present an approach for effective learning of hand shape embeddings, which are discriminative for ASL gestures. For hand shape recognition our method uses a mix of manually labelled hand shapes and high confidence predictions to train deep convolutional neural network (CNN). The sequential gesture component is captured by recursive neural network (RNN) trained on the embeddings learned in the first stage. We will demonstrate that higher quality hand shape models can significantly improve the accuracy of final video gesture classification in challenging …",12
On The Feasibility of Estimating Soluble Sugar Content Using Millimeter-wave,"Zhicheng Yang, Parth H Pathak, Mo Sha, Tingting Zhu, Junai Gan, Pengfei Hu, Prasant Mohapatra",2019,Journal ACM/IEEE conference on internet of things design and implementation (IoTDI),"With the development of novel sensing techniques, continuous monitoring, data-driven inferences, precision irrigation control, and intelligent Internet-of-Things (IoT) systems, agriculture sector is witnessing a revolution. Specialized devices based on infrared and laser are developed to assist farmers in assessing the produce quality, especially its sugar content. However, such devices are expensive and not readily available to consumers. In this paper, we investigate the feasibility of using 60 GHz millimeter-wave (mmWave) signal as a ubiquitous and non-invasive way to estimate the Soluble Sugar Content (SSC) in fruits. With the rapid development in the mmWave technology, 60 GHz WiFi is likely to become pervasive in future mobile devices. Our study shows that when 60 GHz WiFi signals reflect from a fruit, the reflection can be used to infer the fruit's sugar content. We identify the underlying reasons of variations …",12
Flowintent: Detecting privacy leakage from user intention to network traffic mapping,"Hao Fu, Zizhan Zheng, Aveek K Das, Parth H Pathak, Pengfei Hu, Prasant Mohapatra",2016/6/27,"Conference 2016 13th Annual IEEE International Conference on Sensing, Communication, and Networking (SECON)","The exponential growth of mobile devices has raised concerns about sensitive data leakage. In this paper, we make the first attempt to identify suspicious location-related HTTP transmission flows from the user's perspective, by answering the question: Is the transmission user-intended? In contrast to previous network-level detection schemes that mainly rely on a given set of suspicious hostnames, our approach can better adapt to the fast growth of app market and the constantly evolving leakage patterns. On the other hand, compared to existing system-level detection schemes built upon program taint analysis, where all sensitive transmissions as treated as illegal, our approach better meets the user needs and is easier to deploy. In particular, our proof-of- concept implementation (FlowIntent) captures sensitive transmissions missed by TaintDroid, the state-of-the-art dynamic taint analysis system on Android …",11
Privacy-aware contextual localization using network traffic analysis,"Aveek K Das, Parth H Pathak, Chen-Nee Chuah, Prasant Mohapatra",2017/5/8,Journal Computer Networks,"The rise of location-based services has enabled many opportunities for content service providers to optimize the content delivery to user’s wireless devices based on her location. Since the sharing precise location remains a major privacy concern among the users, certain location-based services rely on contextual location (e.g. residence, work, etc.) as opposed to acquiring user’s exact physical location. In this paper, we present PACL (Privacy-Aware Contextual Localizer) model, which can learn user’s contextual location just by passively monitoring user’s network traffic. PACL can discern a set of vital attributes (statistical and application-based) from user’s network traffic, and predict user’s contextual location with a very high accuracy. We design and evaluate PACL using real-world network traces of over 1700 users with over 100GB of total data. Our results show that PACL, when built using the Bayesian Network …",10
Designing for network and service continuity in wireless mesh networks,"Parth H Pathak, Rudra Dutta",2012/11/2,Publisher Springer Science & Business Media,"“Designing for Network and Service Continuity in Wireless Mesh Networks” describes performance predictability of the new wireless mesh network paradigm, and describes considerations in designing networks from the perspective of survivability and service continuity metrics. The work provides design insights for network design researchers and industry professionals. It includes designs for new mesh networks and extensions of existing networks with predictable performance.",10
Impact of power control on capacity of large scale wireless mesh networks,"Parth H Pathak, Rudra Dutta",2009/12/14,Conference 2009 IEEE 3rd International Symposium on Advanced Networks and Telecommunication Systems (ANTS),"Wireless mesh networks (WMNs) have emerged as low-cost alternative for broadband access networks in metropolitan area. In this paper, we revisit power control as a network layer problem in design of WMNs. Specifically, we show that increasing power levels of nodes in WMNs actually results into throughput improvements in node-to-gateway traffic pattern. It is proven that WMNs can achieve per node throughput of O(1/¿n) where ¿ is factor dependent on hop-radius of the network, which in turn is reliant on power control. Also, it is shown that in case of multiple gateways, increasing power levels of nodes is more cost-effective because it results into increased throughput with fewer number of gateways.",10
