titles,authors,date,source,descriptions,citations
Mechanical instability driven self-assembly and architecturing of 2D materials,"Michael Cai Wang, Juyoung Leem, Pilgyu Kang, Jonghyun Choi, Peter Knapp, Keong Yong, SungWoo Nam",2017/3/17,Source 2D Materials,"Two-dimensional (2D) materials have been well studied for their diverse and impressive properties and superlative mechanical strength. Their atomic thinness and weak van der Waals interaction, while fascinating and unique, dictate their tendency to exhibit out of plane morphologies such as bending, buckling, folding, rippling, scrolling, and wrinkling, etc. In this review, we discuss the mechanisms behind these instability driven morphologies and the resultant phenomena that arise. We then survey methods to manipulate them especially in a scalable manner, and elucidate some interesting applications uniquely enabled by these structures. Contrary to conventional wisdom, the deterministic control of these features has great implications for the local and overall material properties due to heterogeneous distribution of stresses and strains. The introduction of deformable and shape memory substrates especially …",39
Nanophotonic detection of freely interacting molecules on a single influenza virus,"Pilgyu Kang, Perry Schein, Xavier Serey, Dakota O’Dell, David Erickson",2015/7/10,Journal Scientific Reports,"Biomolecular interactions, such as antibody-antigen binding, are fundamental to many biological processes. At present, most techniques for analyzing these interactions require immobilizing one or both of the interacting molecules on an assay plate or a sensor surface. This is convenient experimentally but can constrain the natural binding affinity and capacity of the molecules, resulting in data that can deviate from the natural free-solution behavior. Here we demonstrate a label-free method for analyzing free-solution interactions between a single influenza virus and specific antibodies at the single particle level using near-field optical trapping and light-scattering techniques. We determine the number of specific antibodies binding to an optically trapped influenza virus by analyzing the change of the Brownian fluctuations of the virus. We develop an analytical model that determines the increased size of the virus …",39
Angular orientation of nanorods using nanophotonic tweezers,"Pilgyu Kang, Xavier Serey, Yih-Fan Chen, David Erickson",2012/12/12,Journal Nano letters,"Near-field optical techniques have enabled the trapping, transport, and handling of nanoscopic materials much smaller than what can be manipulated with traditional optical tweezers. Here we extend the scope of what is possible by demonstrating angular orientation and rotational control of both biological and nonbiological nanoscale rods using photonic crystal nanotweezers. In our experiments, single microtubules (diameter 25 nm, length 8 μm) and multiwalled carbon nanotubes (outer diameter 110–170 nm, length 5 μm) are rotated by the optical torque resulting from their interaction with the evanescent field emanating from these devices. An angular trap stiffness of κ = 92.8 pN·nm/rad2·mW is demonstrated for the microtubules, and a torsional spring constant of 22.8 pN·nm/rad2·mW is measured for the nanotubes. We expect that this new capability will facilitate the development of high precision nanoassembly …",38
Nanophotonic force microscopy: characterizing particle–surface interactions using near-field photonics,"Perry Schein, Pilgyu Kang, Dakota O’Dell, David Erickson",2015/2/11,Journal Nano letters,"Direct measurements of particle–surface interactions are important for characterizing the stability and behavior of colloidal and nanoparticle suspensions. Current techniques are limited in their ability to measure pico-Newton scale interaction forces on submicrometer particles due to signal detection limits and thermal noise. Here we present a new technique for making measurements in this regime, which we refer to as nanophotonic force microscopy. Using a photonic crystal resonator, we generate a strongly localized region of exponentially decaying, near-field light that allows us to confine small particles close to a surface. From the statistical distribution of the light intensity scattered by the particle we are able to map out the potential well of the trap and directly quantify the repulsive force between the nanoparticle and the surface. As shown in this Letter, our technique is not limited by thermal noise, and therefore …",36
Strain-resilient electrical functionality in thin-film metal electrodes using two-dimensional interlayers,"Chullhee Cho, Pilgyu Kang, Amir Taqieddin, Yuhang Jing, Keong Yong, Jin Myung Kim, Md Farhadul Haque, Narayana R Aluru, SungWoo Nam",2021/2,Journal Nature electronics,"Flexible electrodes that allow electrical conductance to be maintained during mechanical deformation are required for the development of wearable electronics. However, flexible electrodes based on metal thin films on elastomeric substrates can suffer from complete and unexpected electrical disconnection after the onset of mechanical fracture across the metal. Here we show that the strain-resilient electrical performance of thin-film metal electrodes under multimodal deformation can be enhanced by using a two-dimensional interlayer. Insertion of atomically thin interlayers—graphene, molybdenum disulfide or hexagonal boron nitride—induces continuous in-plane crack deflection in thin-film metal electrodes. This leads to unique electrical characteristics (termed electrical ductility) in which electrical resistance gradually increases with strain, creating extended regions of stable resistance. Our two-dimensional …",35
Laser scribing of fluorinated polyimide films to generate microporous structures for high-performance micro-supercapacitor electrodes,"Minsu Kim, Min Guk Gu, Heeyoung Jeong, Eunseok Song, Jun Woo Jeon, Kang-Moo Huh, Pilgyu Kang, Sung-Kon Kim, Byoung Gak Kim",2020/11/25,Journal ACS Applied Energy Materials,"Laser-induced graphene (LIG) typically exhibits a mesostructure with a small specific surface area, which is detrimental to the electrochemical performance of micro-supercapacitors (MSCs). Herein, 3D nanostructured LIGs patterned on fluorinated polyimides (fPIs) via a laser photothermal method are reported. During laser-induced graphitization, a highly microporous structure in the LIG develops. Consequently, the patterned LIG (LIG-fPI) exhibits a very large specific surface area (1126.0 m2 g–1), thereby enhancing its electrochemical performance. Specifically, in an H2SO4 aqueous electrolyte, the micropatterned electrode exhibits an exceptional areal capacitance of 110 mF cm–2 (determined by cyclic voltammetry), which is 27 times higher than that of a LIG based on commercial polyimides and at least 7 times higher than that of current state-of-the-art MSCs. Furthermore, mechanically stable and flexible LIG-fPI …",26
Uniaxially crumpled graphene as a platform for guided myotube formation,"Junghoon Kim, Juyoung Leem, Hong Nam Kim, Pilgyu Kang, Jonghyun Choi, Md Farhadul Haque, Daeshik Kang, SungWoo Nam",2019/11/4,Journal Microsystems & nanoengineering,"Graphene, owing to its inherent chemical inertness, biocompatibility, and mechanical flexibility, has great potential in guiding cell behaviors such as adhesion and differentiation. However, due to the two-dimensional (2D) nature of graphene, the microfabrication of graphene into micro/nanoscale patterns has been widely adopted for guiding cellular assembly. In this study, we report crumpled graphene, i.e., monolithically defined graphene with a nanoscale wavy surface texture, as a tissue engineering platform that can efficiently promote aligned C2C12 mouse myoblast cell differentiation. We imparted out-of-plane, nanoscale crumpled morphologies to flat graphene via compressive strain-induced deformation. When C2C12 mouse myoblast cells were seeded on the uniaxially crumpled graphene, not only were the alignment and elongation promoted at a single-cell level but also the differentiation and maturation of …",26
"Photodetectors: Crumpled Graphene Photodetector with Enhanced, Strain‐Tunable, and Wavelength‐Selective Photoresponsivity (Adv. Mater. 23/2016)","Pilgyu Kang, Michael Cai Wang, Peter M Knapp, SungWoo Nam",2016/6,Journal Advanced Materials,"On page 4639, SW Nam and co-workers present a stretchable photodetector with enhanced, strain-tunable photoresponsivity based on engineering 2D graphene into crumpled 3D structures. The crumpled graphene photodetector demonstrates ca. 400% enhanced photo-responsivity, led by an order-of-magnitude enhanced optical extinction over flat graphene. The highly flexible system has future potential for integrated biomedical optical sensing systems.",13
Photothermochemical nanoassembly of 3D porous graphene and palladium nanoparticles for high-performance hydrogen detection,"Minsu Kim, Seung Min Lee, Jun Woo Jeon, Shirin Movaghgharnezhad, Heeyoung Jeong, Farbod Moghaddam, Daniel Mitchell, Pilgyu Kang, Byoung Gak Kim",2021/10/1,Journal ACS Applied Materials & Interfaces,"Hybrid materials comprising graphene and palladium nanoparticles (PdNPs) are desirable for high-performance hydrogen detection because of the high specific surface area, electron mobility, and flexibility of graphene and the high electrochemical responsivity and reversibility of PdNPs. However, obtaining hybrid materials is energy-intensive and time-consuming. Here, a facile and rapid laser photothermochemical single-step processing method to synchronously produce a nanoassembly of three-dimensional porous graphene and PdNPs from polymer films is reported. Polymers with intrinsic microporosity show high solubility in volatile solvents and miscibility with inorganic materials, allowing the fabrication of homogeneous polymer films containing Pd ligands. The films are photothermally processed using a laser to generate a nanohybrid via photoinduced thermal and chemical processes. The nanohybrid …",2
Mechanically robust flexible hybrid electrode,"SungWoo Nam, Pilgyu Kang, Chullhee Cho",2019/9/26,Patent office US,"A mechanically robust flexible hybrid electrode comprises a polymeric substrate, one or more monolayers of a two-dimensional (2D) material on the polymeric substrate, and an electrically conductive film on the 2D material. The mechanically robust flexible hybrid electrode may exhibit a bending strain to failure of at least about 12%. A method of making a flexible hybrid electrode may comprise transferring a monolayer comprising a 2D material to a polymeric substrate. After transferring one or more of the monolayers to the polymeric substrate, an electrically conductive film may be formed on the one or more monolayers, thereby forming a mechanically robust flexible hybrid electrode.",2
Localized Opto-Mechanical Control of Protein Adsorption onto Carbon Nanotubes,"Dakota O'Dell, Xavier Serey, Pilgyu Kang, David Erickson",2014/10/21,Journal Scientific Reports,"Chemical reactions can be described by an energy diagram along a reaction coordinate in which an activation barrier limits the rate at which reactants can be transformed into products. This reaction impedance can be overcome by reducing the magnitude of the barrier through the use of catalysis, increasing the thermal energy of the system, or through macroscopic mechanical processes. Here, we demonstrate direct molecular-scale control of a reaction through the precise application of opto-mechanical work. The method uses optical gradient forces generated in the evanescent field surrounding hybrid photonic-plasmonic structures to drive an otherwise unlikely adsorption reaction between proteins and carbon nanotubes. The adsorption of immunoglobulins on carbon nanotubes is used as a model reaction and investigated with an extended DLVO theory. The technique is also used to force a Förster resonance …",1
Hybrid Sensors: Colloidal Photonic Crystal Strain Sensor Integrated with Deformable Graphene Phototransducer (Adv. Funct. Mater. 33/2019),"Peter Snapp, Pilgyu Kang, Juyoung Leem, SungWoo Nam",2019/8,Journal Advanced Functional Materials,"In article number 1902216, SungWoo Nam and co-workers report a colorimetric strain sensor with electrical quantification based on an integrated system of colloidal photonic crystals and a crumpled graphene photo-transducer. The developed sensor enables direct visual readout and a 100-fold improved strain sensing over plain crumpled graphene strain sensors in applications including body motion monitoring.",
Methods and apparatus for monitoring interactions between particles and molecules using nanophotonic trapping,"David Erickson, Pilgyu Kang",2019/3/26,Patent office US,"A method for characterizing an interaction between a first particle and a second particle is provided. The method includes the steps of:(i) providing an optical trap system including a photonics-based trap, a light source, and a camera;(ii) optically trapping, using the photonics-based trap, the first particle;(iii) obtaining a first measurement of a trap stiffness of the photonics-based trap;(iv) introducing the second particle to the optically trapped particle;(v) incubating the first and second particles under conditions suitable for an interaction between the first and second particles;(vi) obtaining a second measurement of the trap stiffness of the photonics-based trap after the incubation; and (vii) determining, using the first measurement of trap stiffness and the second measurement of trap stiffness, a property of the interaction between the first particle and the second particle.",
Crumple nanostructuring of atomically thin 2D materials for flexible optoelectronic devices and plasmonic metamaterials,"Pilgyu Kang, Michael Cai Wang, Peter M Knapp, Kyoung-Ho Kim, Hong-Gyu Park, SungWoo Nam",2019/2/27,Conference 2D Photonic Materials and Devices II,"Atomically-thin two-dimensional (2D) materials including graphene and transition metal dichalcogenide (TMD) atomic layers (e.g. Molybdenum disulfide, MoS2) are attractive materials for optoelectronic and plasmonic applications and devices due to their exceptional flexural strength led by atomic thickness, broadband optical absorption, and high carrier mobility. Here, we show that crumple nanostructuring of 2D materials allows the enhancement of the outstanding material properties and furthermore enables new, multi-functionalities in mechanical, optoelectronic and plasmonic properties of atomically-thin 2D materials. Crumple nanostructuring of atomically thin materials, graphene and MoS2 atomic layers are used to achieve flexible/stretchable, strain-tunable photodetector devices and plasmonic metamaterials with mechanical reconfigurability. Crumpling of graphene enhances optical absorption by more than …",
Crumple nanostructured graphene for mechanically reconfigurable plasmonic resonances,"Pilgyu Kang, Kyoung-Ho Kim, Hong-Gyu Park, SungWoo Nam",2018/9/16,Conference Laser Science,"Graphene has been widely used for optical and optoelectronic applications due to the capability of achieving electrostatically tunable plasmonic resonances. However, patterning of graphene in complex geometries and a narrow tunable range of plasmonic resonances have been a challenge for practical use of graphene in the applications. Here, we present a novel approach to achieve mechanically reconfigurable, strong plasmonic resonances based on crumple-nanostructured graphene. We show that the mechanical reconfiguration of crumple nanostructured graphene enables broad spectral tunability of plasmonic resonances from mid-to near-infrared, introducing a new tuning method combined with conventional electrostatic tuning. Our results demonstrate that crumple nanostructured graphene provides an innovative platform to graphene-based plasmonics for strong, broadband tunable plasmonic resonances.",
Optofluidics and the next generation of health-care engineering,"Li Jiang, Pilgyu Kang, David Erickson",2014/5/1,Journal LASER FOCUS WORLD,"Instruments that can do medical diagnoses at home or other places far from hospitals are the wave of the future. Optofluidic devices, some of which can be used with smartphones, have a part to play in this future.",
Nanophotonic technologies for manipulating biomolecules and investigating molecular interactions,Pilgyu Kang,2014,Institution Cornell University,"This dissertation aims to develop nanophotonic technologies by integrating photonic-crystal-based nanostructures with microfluidic techniques. Firstly, a selfassembled photonic nanostructure is developed to exploit that a range of colors on incident light will reflect on a crystalline structure with appropriate periodicity.",
Near-Field Angular Orientation of Biological Materials,"Pilgyu Kang, Xavier Serey, Yih-Fan Chen, Dakota O'Dell, David Erickson",2013/1/29,Journal Biophysical Journal,"Near-field optical techniques have enabled trapping, transport, and handling of nanoscale materials. Despite its importance, angular orientation has not been addressed by nano-optics. The angular orientation control of trapped objects provides an additional restriction on their rotational movement leaving them with one degree of freedom. This capability is well established for conventional optical tweezers, but has not been addressed in the near-field trapping literature. Near-field optical traps are of particular interest because they allow for the trapping of smaller materials than far-field optics. Additionally, in biophysical studies the orientation control of elongated objects is significant since numerous biomolecules such as DNA, viruses, and bacteria can take rod-like shapes.",
Near-Field Optical Immobilization of Antibodies for Novel Fluorescent Bioassays,"Xavier Serey, Pilgyu Kang, Dakota O'Dell, David Erickson",2013/1/29,Journal Biophysical Journal,"Tsz-Leung To, Xiaokun Shu. University of California San Francisco, San Francisco, CA, USA. Forster resonance energy transfer (FRET) has been widely used for the detection of protein-protein interactions but its detection distance is< 10 nm. To overcome the short detection range of FRET, we have developed a new concept for molecular imaging: Singlet oxygen Triplet Energy Transfer (STET). We have engineered genetically encoded singlet oxygen generator (SOG) and singlet oxygen sensor (SOS). The proximity of protein X to protein Y can be assayed by fusing X to SOS and Y to SOG. Upon illumination, SOG is excited and converts molecular oxygen into singlet oxygen through triplet energy transfer. The singlet oxygen transfers to SOS through diffusion and chemically reacts with the sensor. The closer X and Y are, the faster SOS will respond to illumination of SOG. STET has a distance range (~ 50-100 nm) an …",
Label-free optofluidic biomolecular sensing using a photonic crystal nanotweezer: The wiggle assay,"Pilgyu Kang, Yih Fan Chen, David Erickson",2013,"Conference 17th International Conference on Miniaturized Systems for Chemistry and Life Sciences, MicroTAS 2013","Here we introduce a novel optofluidic biosensing method using a nanotweezer which allows a simple and rapid biological assay. Optical biosensing methods have provided necessities that biosensors needed such as high sensitivity and specificity with a price. The methodology we present rely on an optical trapping and an observation with epifluorescent microscopy. We utilize an optical trap and observe a change of the trap stiffness, which is sensitive to the change of the size of an optically trapped particle caused by the binding of label-free target biomolecules. We have demonstrated reliability and consistency of our sensing method with experimental results.",
Overcoming the temperature increase hurdle in photonic crystal molecular tweezers,"Xavier Serey, Yih-Fan Chen, Romy Fain, Pilgyu Kang, David Erickson",2012/5/6,Conference CLEO: Science and Innovations,We study the thermal effects on flow and transport of species near 1550nm silicon photonic crystal nano-tweezers. With a silicon nitride based 1064nm alternative we reduce heating to 0.3 K temperature increase and demonstrate molecular tweezing.,
Forced Spreading and Coalescence of Viscous Drops,"Shelley Anna, Pilgyu Kang, Shahab Shojaei-Zadeh, Christine Appleby",2009/11,Journal APS Division of Fluid Dynamics Meeting Abstracts,"This study investigates the dynamics of spreading and coalescence of sessile droplets on a surface, a process important in applications such as inkjet printing, spray coating, and flooding of fuel cells. We use a simple microfluidic device to control the spreading and merging processes. Droplet shape, diameter and maximum height are monitored as functions of time. We compare the dynamics with existing scaling models modified to incorporate time dependent volume, and we extend these models to describe the scaling behavior of the liquid bridge growing between merging droplets on a surface. The experiments agree well with the expected scaling incorporating capillary, gravity, and viscous forces.",
Scaling Law for Driven Spreading and Coalescence of Sessile Droplets,"Pilgyu Kang, Shahab Shojaei-Zadeh, Christine Appleby, Shelley Anna",2009/3,Journal APS March Meeting Abstracts,"This study investigates the dynamics of spreading and coalescence of droplets on a surface, a process important in applications such as inkjet printing, spray coating, and flooding of fuel cells. We use a simple microfluidic device to control the spreading and merging processes. Droplet diameter and maximum height are monitored as functions of time. We compare the dynamics with existing scaling models modified to incorporate time dependent volume, and we extend the model to describe the scaling behavior of the liquid bridge growing between merging droplets on a surface. The experiments agree well with the expected scaling.",
Highly Sensitive Photodetector Based on Laser-Generated Graphene with 3d Heterogeneous Multiscale Porous Structures,"Pilgyu Kang, Shirin Movaghgharnezhad, Minsu Kim, Seung Min Lee, Heeyoung Jeong, Hyojin Kim, Byoung Gak Kim",Available at SSRN 4374227,"Description Graphene holds great promise in optoelectronics because of its high broadband light absorption across a wide range of wavelengths. Despite low optical absorption, various techniques have been devised to address this challenge. This study presents a new highly sensitive, broadband photodetector based on three-dimensional (3D) porous graphene derived from fluorinated polyimide (fPI-3DPG). This material is produced via a laser photothermal process and features micro-and nanopore structures that increase the light absorbing area and support optically resonant structures. The resulting fPI-3DPG photodetectors display high photoresponsibility of 4.4 mA W 1 in the visible light range, an ultrahigh signal-to-noise ratio of~ 208, and a noise equivalent power of 0.54× 10− 11 W Hz− 1/2. These photodetectors are also mechanically durable, surviving 10,000 cycles of bending and twisting. The laser photothermal method used in this study enables fast, cost effective production of wearable and flexible optical sensors for imaging and spectroscopy applications, making this 3D graphene a promising functional material for sensing technologies.","Graphene holds great promise in optoelectronics because of its high broadband light absorption across a wide range of wavelengths. Despite low optical absorption, various techniques have been devised to address this challenge. This study presents a new highly sensitive, broadband photodetector based on three-dimensional (3D) porous graphene derived from fluorinated polyimide (fPI-3DPG). This material is produced via a laser photothermal process and features micro-and nanopore structures that increase the light absorbing area and support optically resonant structures. The resulting fPI-3DPG photodetectors display high photoresponsibility of 4.4 mA W 1 in the visible light range, an ultrahigh signal-to-noise ratio of~ 208, and a noise equivalent power of 0.54× 10− 11 W Hz− 1/2. These photodetectors are also mechanically durable, surviving 10,000 cycles of bending and twisting. The laser photothermal method used in this study enables fast, cost effective production of wearable and flexible optical sensors for imaging and spectroscopy applications, making this 3D graphene a promising functional material for sensing technologies.",
Scaling Law for Driven Coalescence of Droplets Spreading on a Substrate,"Pilgyu Kang, Shahab Shojaei-Zadeh, Christine Appleby, Shelley L Anna","We investigate the dynamics of spreading and merging of droplets on a surface both theoretically and experimentally. We developed the Tanner’s law for ‘driven’spreading of a droplet supplied at a constant inflow rate. We also developed a new model that predicts the time-dependent variation of the meniscus bridge diameter and height dimensions during coalescence of two droplets supplied at a constant-inflow-rate using a modified Tanner’s law argument for a spreading droplet filling at a constant flow rate. To demonstrate that the scaling behavior of driven spreading and coalescence is consistent with the models, we presented the results on measurements of the diameter and height of the growing meniscus bridge between the droplets, comparing the measurements with theoretical predictions in this letter. The experimental results exhibited that the scaling behavior of driven spreading in both the capillary and gravity regime, and driven coalescence is consistent with the models we presented in the letter.","Scholar articles Scaling Law for Driven Coalescence of Droplets Spreading on a SubstrateP Kang, S Shojaei-Zadeh, C Appleby, SL AnnaRelated articles ","We investigate the dynamics of spreading and merging of droplets on a surface both theoretically and experimentally. We developed the Tanner’s law for ‘driven’spreading of a droplet supplied at a constant inflow rate. We also developed a new model that predicts the time-dependent variation of the meniscus bridge diameter and height dimensions during coalescence of two droplets supplied at a constant-inflow-rate using a modified Tanner’s law argument for a spreading droplet filling at a constant flow rate. To demonstrate that the scaling behavior of driven spreading and coalescence is consistent with the models, we presented the results on measurements of the diameter and height of the growing meniscus bridge between the droplets, comparing the measurements with theoretical predictions in this letter. The experimental results exhibited that the scaling behavior of driven spreading in both the capillary and gravity regime, and driven coalescence is consistent with the models we presented in the letter.",
