titles,authors,date,source,descriptions,citations
Cooperative material handling by human and robotic agents: Module development and system synthesis,"Julie A Adams, Ruzena Bajcsy, Jana Kosecka, Vijay Kumar, Robert Mandelbaum, Max Mintz, R Paul, Curtis Wang, Yoshio Yamamoto, Xiaoping Yun",1995/8/5,Source Proceedings 1995 IEEE/RSJ International Conference on Intelligent Robots and Systems. Human Robot Interaction and Cooperative Robots,"Presents a collaborative effort to design and implement a cooperative material handling system by a small team of human and robotic agents in an unstructured indoor environment. The authors' approach makes fundamental use of the human agents' expertise for aspects of task planning, task monitoring, and error recovery. The authors' system is neither fully autonomous nor fully teleoperated. It is designed to make effective use of the human's abilities within the present state of the art of autonomous systems. The authors' robotic agents refer to systems which are each equipped with at least one sensing modality and which possess some capability for self-orientation and/or mobility. The authors' robotic agents are not required to be homogeneous with respect to either capabilities or function. The authors' research stresses both paradigms and testbed experimentation. Theory issues include the requisite coordination …",112
Visual door detection integrating appearance and shape cues,"Ana Cris Murillo, Jana Košecká, José Jesús Guerrero, Carlos Sagüés",2008/6/30,Journal Robotics and Autonomous Systems,"An important component of human–robot interaction is the capability to associate semantic concepts with encountered locations and objects. This functionality is essential for visually guided navigation as well as location and object recognition. In this paper we focus on the problem of door detection using visual information only. Doors are frequently encountered in structured man-made environments and function as transitions between different places. We adopt a probabilistic approach for door detection, by defining the likelihood of various features for generated door hypotheses. Differing from previous approaches, the proposed model captures both the shape and appearance of the door. This is learned from a few training examples, exploiting additional assumptions about the structure of indoor environments. After the learning stage, we describe a hypothesis generation process and several approaches to …",110
Vision-based lateral control of vehicles,"J Kosecka, R Blasi, CJ Taylor, Jitendra Malik",1997/11/12,Conference Proceedings of Conference on Intelligent Transportation Systems,"We describe the problem of automated steering using computer vision, focusing the analysis and design on appropriate lateral controllers. We investigate various static feedback strategies where the measurements obtained from vision, namely offset from the center line at some lookahead distance and the angle between the road tangent and the orientation of the vehicle at some lookahead distance, are directly used for control. Within this setting we explore the role of lookahead, its relation to the vision processing delay, the longitudinal velocity and road geometry. Results from ongoing experiments with our autonomous vehicle system are presented along with simulation results.",108
Linear differential algorithm for motion recovery: A geometric approach,"Yi Ma, Jana Košecká, Shankar Sastry",2000/1,Journal International Journal of Computer Vision,"The aim of this paper is to explore a linear geometric algorithm for recovering the three dimensional motion of a moving camera from image velocities. Generic similarities and differences between the discrete approach and the differential approach are clearly revealed through a parallel development of an analogous motion estimation theory previously explored in Vieville, T. and Faugeras, O.D. 1995. In Proceedings of Fifth International Conference on Computer Vision, pp. 750–756; Zhuang, X. and Haralick, R.M. 1984. In Proceedings of the First International Conference on Artificial Intelligence Applications, pp. 366–375. We present a precise characterization of the space of differential essential matrices, which gives rise to a novel eigenvalue-decomposition-based 3D velocity estimation algorithm from the optical flow measurements. This algorithm gives a unique solution to the motion estimation problem …",107
Nonparametric estimation of multiple structures with outliers,"Wei Zhang, Jana Kǒsecká",2007,"Conference Dynamical Vision: ICCV 2005 and ECCV 2006 Workshops, WDV 2005 and WDV 2006, Beijing, China, October 21, 2005, Graz, Austria, May 13, 2006. Revised Papers","Common problem encountered in the analysis of dynamic scene is the problem of simultaneous estimation of the number of models and their parameters. This problem becomes difficult as the measurement noise in the data increases and the data are further corrupted by outliers. This is especially the case in a variety of motion estimation problems, where the displacement between the views is large and the process of establishing correspondences is difficult. In this paper we propose a novel nonparametric sampling based method for estimating the number of models and their parameters. The main novelty of the proposed method lies in the analysis of the distribution of residuals of individual data points with respect to the set of hypotheses, generated by a RANSAC-like sampling process. We will show that the modes of the residual distributions directly reveal the presence of multiple models and facilitate …",106
Probabilistic location recognition using reduced feature set,"Fayin Li, Jana Kosecka",2006/5/15,"Conference Proceedings 2006 IEEE International Conference on Robotics and Automation, 2006. ICRA 2006.","The localization capability is central to basic navigation tasks and motivates development of various visual navigation systems. In this paper we describe a two stage approach for localization in indoor environments. In the first stage, the environment is partitioned into several locations, each characterized by a set of scale-invariant keypoints and their associated descriptors. In the second stage the keypoints of the query view are integrated probabilistically yielding an estimate of most likely location. The novelty of our approach is in the selection of discriminative features, best suited for characterizing individual locations. We demonstrate that high location recognition rate is maintained with only 10% of the originally detected features, yielding a substantial speedup in recognition and capability of handling larger environments. The ambiguities due to the self-similarity and dynamic changes in the environment are …",106
Localization based on building recognition,"Wei Zhang, Jana Kosecka",2005/9/21,Conference 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR'05)-Workshops,"Navigational capabilities of people in urban areas are to a large extent determined by their knowledge of current location. In addition to location information available by means of global positioning sensors, images can provide additional and often complementary information about relative position and/or viewpoint of the person with respect to some known landmarks. In order to enable such functionality, landmarks (e.g. buildings) have to be reliably and efficiently recognized. In this paper we describe a hierarchical approach for recognition of buildings. At the first stage, we use a novel and efficient representation named localized color histograms. This representation enables efficient retrieval of a small number of candidate matches from the database. At the second stage, the recognition is refined by matching descriptors associated with local image regions. Once the correct building is identified, the relative pose …",100
Semantic segmentation of street scenes by superpixel co-occurrence and 3d geometry,"Branislav Mičušĺík, Jana Košecká",2009/9/27,"Conference 2009 IEEE 12th International Conference on Computer Vision Workshops, ICCV Workshops","We present a novel approach for image semantic segmentation of street scenes into coherent regions, while simultaneously categorizing each region as one of the predefined categories representing commonly encountered object and background classes. We formulate the segmentation on small blob-based superpixels and exploit a visual vocabulary tree as an intermediate image representation. The main novelty of this generative approach is the introduction of an explicit model of spatial co-occurrence of visual words associated with super-pixels and utilization of appearance, geometry and contextual cues in a probabilistic framework. We demonstrate how individual cues contribute towards global segmentation accuracy and how their combination yields superior performance to the best known method on the challenging benchmark dataset which exhibits diversity of street scenes with varying viewpoints, large …",99
Detection and matching of rectilinear structures,"Branislav Micusik, Horst Wildenauer, Jana Kosecka",2008/6/23,Conference 2008 IEEE Conference on Computer Vision and Pattern Recognition,"Indoor and outdoor urban environments posses many regularities which can be efficiently exploited and used for general image parsing tasks. We present a novel approach for detecting rectilinear structures and demonstrate their use for wide baseline stereo matching, planar 3D reconstruction, and computation of geometric context. Assuming a presence of dominant orthogonal vanishing directions, we proceed by formulating the detection of the rectilinear structures as a labeling problem on detected line segments. The line segment labels, respecting the proposed grammar rules, are established as the MAP assignment of the corresponding MRF. The proposed framework allows to detect both full as well as partial rectangles, rectangle-in-rectangle structures, and rectangles sharing edges. The use of detected rectangles is demonstrated in the context of difficult wide baseline matching tasks in the presence of …",97
Experiments in place recognition using gist panoramas,"Ana C Murillo, Jana Kosecka",2009/9/27,"Conference 2009 IEEE 12Th international conference on computer vision workshops, ICCV workshops","In this paper we investigate large scale view based localization in urban areas using panoramic images. The presented approach utilizes global gist descriptor computed for portions of panoramic images and a simple similarity measure between two panoramas, which is robust to changes in vehicle orientation, while traversing the same areas in different directions. The global gist feature has been demonstrated previously to be a very effective conventional image descriptor, capturing the basic structure of different types of scenes in a very compact way. We present an extensive experimental validation of our panoramic gist approach on a large scale Street View data set of panoramic images for place recognition or topological localization.",96
A comparative study of vision-based lateral control strategies for autonomous highway driving,"Camillo J Taylor, Jana Košecká, Robert Blasi, Jitendra Malik",1999/5,Journal The International Journal of Robotics Research,"With the increasing speeds of modern microprocessors, it has become ever more common                 for computer-vision algorithms to find application in real-time control tasks. In                 this paper, we present an analysis of the problem of steering an autonomous vehicle                 along a highway based on the images obtained from a CCD camera mounted in the                 vehicle. We explore the effects of changing various important system parameters like                 the vehicle velocity, the look-ahead range of the vision sensor, and the processing                 delay associated with the perception and control systems.",232
Hierarchical building recognition,"Wei Zhang, Jana Košecká",2007/5/1,Journal Image and vision Computing,"In urban areas, buildings are often used as landmarks for localization. Reliable and efficient recognition of buildings is crucial for enabling this functionality. Motivated by the applications which would enhance visual localization and navigation capabilities, we propose in this paper a hierarchical approach for building recognition. In the first recognition stage the model views are indexed by localized color histograms computed from dominant orientation structures in the image. This novel representation enables quick retrieval of a small number of candidate buildings from the database. In the second stage the recognition results are refined by matching previously proposed SIFT descriptors associated with local image regions. For this stage, we propose a method for selecting discriminative SIFT features and a simple probabilistic model for integration of the evidence from individual matches based on the match quality …",94
Landmark-based pedestrian navigation with enhanced spatial reasoning,"Harlan Hile, Radek Grzeszczuk, Alan Liu, Ramakrishna Vedantham, Jana Košecka, Gaetano Borriello",2009,"Conference Pervasive Computing: 7th International Conference, Pervasive 2009, Nara, Japan, May 11-14, 2009. Proceedings 7","Computer vision techniques can enhance landmark-based navigation by better utilizing online photo collections. We use spatial reasoning to compute camera poses, which are then registered to the world using GPS information extracted from the image tags. Computed camera pose is used to augment the images with navigational arrows that fit the environment. We develop a system to use high-level reasoning to influence the selection of landmarks along a navigation path, and lower-level reasoning to select appropriate images of those landmarks. We also utilize an image matching pipeline based on robust local descriptors to give users of the system the ability to capture an image and receive navigational instructions overlaid on their current context. These enhancements to our previous navigation system produce a more natural navigation plan and more understandable images in a fully automatic way.",89
Visual loop closing using gist descriptors in manhattan world,"Gautam Singh, Jana Kosecka",2010/10,Journal ICRA omnidirectional vision workshop,"We present an approach for detecting loop closures in a large sequence of omni-directional images of urban environments. In particular we investigate the efficacy of global gist descriptors computed for 360o cylindrical panoramas and compare it with the baseline vocabulary tree approach. In the context of loop closure detection, we describe a novel matching strategy for panoramic views, exploiting the fact that the vehicle travels in urban environments where heading of the vehicle at previously visited locations and loop closure points are related by multiple of 90o degrees. The performance of the presented approach is promising despite the simplicity of the descriptor.",87
