titles,authors,date,source,descriptions,citations
Neural Networks for Multiuse Detection in Code-Division Multiple-Access Systems,"Behnaam Aazhang, Berndt-Peter Paris, GC Orsak",1992/7,Journal IEEE Trans. Commun.,,8
Mapping the growth of the Internet,"Song Xing, B-P Paris",2003/10/22,Conference Proceedings. 12th International Conference on Computer Communications and Networks (IEEE Cat. No. 03EX712),"The Internet is growing rapidly, causing concerns that the address space for IPv4 may soon be used up. Taking a snapshot of the Internet size can help in planning the future evolution and capabilities of the Internet as well as planning the implementation of the next generation IPv6. We extended our previous work on measuring the number of publicly accessible web servers to make more accurate measurements of the size of the Internet. An improved importance sampling approach is introduced which achieves a significant gain over Monte Carlo methods. The growth of the Internet is mapped by periodic measurements of the number of active web servers.",7
Neural Networks for Code Division Multiple Access Communications,"B Aazhang, BP Paris, GC Orsak",1992/7,Journal IEEE Transactions on Communications,,5
A Probabilistic Ontology for Large-Scale IP Geolocation.,"Kathryn Blackmond Laskey, Sudhanshu Chandekar, Bernd-Peter Paris",2015,Conference STIDS,"Mapping IP addresses to physical locations is important for a host of cyber security applications. Examples include identifying the origin of cyber attacks, protecting against fraud in internet commerce, screening emails for phishing, and enforcing restrictions on commerce with sanctioned countries. Simultaneous geolocation of large numbers of IP hosts is needed for cyber situation awareness. Explicit formal representation of the geospatial aspects of the cyber domain is necessary for interoperation with other cyber security capabilities. Formally representing the uncertainty inherent in geolocation supports increased accuracy via information fusion, as well as integration of geospatial inference with inference about other aspects of the cyber landscape. This paper presents a probabilistic ontology (PO) for IP geolocation. The geolocation PO is represented in the PR-OWL language, which allows an OWL ontology to be augmented with information to support uncertainty management. We show how the PR-OWL ontology supports automated construction of a Bayesian network for simultaneously geolocating a large number of IP hosts. The ultimate aim is to integrate our probabilistic ontology into a comprehensive cyber security probabilistic ontology to support cyber situation awareness, predictive modeling, and response strategy definition.",4
Importance sampling for measuring the size of the Internet,"S Xing, B Paris",2001/3,Journal Proc. 35th Conf. Information Sciences Systems,,4
Access methods,Bernd-Peter Paris,2018/10/8,Book The Communications Handbook,"69.1 Introduction The radio channel is fundamentally a broadcast communication medium. Therefore, signals transmitted by one user can potentially be received by all other users within range of the transmitter. Although this high connectivity is very useful in some applications, like broadcast radio or television, it requires stringent access control in wireless communication systems to avoid, or at least to limit, interference between transmissions. Throughout, the term wireless communication systems is taken to mean communication systems that facilitate two-way communication between a portable radio communication terminal and the fixed network infrastructure. Such systems range from mobile cellular systems through personal communication systems (PCS) to cordless telephones.",3
Channel order estimation via sample sorting,"Simon G Wood, Bernd-Peter Paris, Jill K Nelson",2011/3/23,Conference 2011 45th Annual Conference on Information Sciences and Systems,We present a computationally efficient channel order estimation technique that can be used as a first step in blind channel estimation and equalization. Our approach is based entirely on context sorting inter-symbol interference corrupted samples. This leads to high computational efficiency when compared to other standard techniques that rely on second-order correlation statistics. In addition to demonstrating the computational efficiency of our approach we also show that it has superior estimation performance in comparison to other techniques presented in the literature in recent years.,3
Modeling of Wireless Communication Systems using MATLAB,BP Paris,2010/9/23,"Journal Department of Electrical and Computer Engineering, George Mason University",,3
Precoder design via approximate joint diagonalization for ricean correlated MIMO channels in STBC systems,"Shyam Pandula, Bernd-Peter Paris",2008/3/19,Conference 2008 42nd Annual Conference on Information Sciences and Systems,"We present a novel linear precoder design based on the minimum pair-wise error probability (PEP) criterion for general space-time block coded (STBC) MIMO systems. The channel state information at the transmitter consists of the channel mean and transmit antenna correlation matrices. Approximate joint diagonalization reveals the ""average eigenstructure"" shared by the mean and correlation matrices. These average eigenvectors turn out to be the left singular vectors of the precoder matrix. The right singular vectors of the precoder matrix depend on the space-time code. The singular values correspond to the power allocated to each mode, which depends on the channel statistics and the space-time code. Precoder design examples for a non-orthogonal STBCs and simulation results are provided to illustrate the achieved performance gain.",3
Self-Adaptive Sequence Detection via the M-Algorithm,"Ali Shah, Bernd-Peter Paris",1998/6,Conference Virginia Tech's Eighth Symposium on Wireless Personal Communications,"The problem of implementing self-adaptive algorithms in real-time is addressed. Self-adaptive equalization determines the transmitted sequence without using a training sequence. Tree search procedures have been shown to be more effective than dynamic programming. Simulation results for tree search procedures based on the M-algorithm are presented. The focus is on the effects of channel order, sequence length and modulation format on the BER. The performance of the M-algorithm is compared with traditional approaches.",3
Matched subspace detectors for distinguishing between two signals with extensions to blind maximum likelihood sequence estimation,"Bernd-Peter Paris, Ali R Shah",1995/3,Journal Proceedzngs of the 29-th Annual Conference on Informatzon Sczence and Systems,The problem of distinguishing between two signals when only a ltered version of the transmitted signals is available and the coe cients of the lter are unknown gives rise to matched subspace detector. In this paper we will investigate the performance of matched subspace detectors for distinguishing between two signals. We will demonstrate that the matched subspace detector is equivalent to a GLRT and that it utilizes the maximally invariant statistic for the problem. Exponentially tight upper bounds on the error rate are derived and performance relative to the matched lter is analyzed in the high SNR regime.,3
Asymptotic properties of self-adaptive maximum-likelihood sequence estimation,Bernd-Peter Paris,1993/3,"Journal Proceedings of the 27-th Annual Conference on Information Science and Systems,(Baltimore, MD), Johns Hopkins University","The problem of estimating the most likely state sequence of a discrete-time finite-state Markov process with unknown parameters observed in independent noise arises in many important problems in digital communications, including self-adaptive equalization and adaptive multi-user detection. A maximum likelihood criterion over both the input sequence and the parameters is introduced for estimating the state sequence without using an embedded training sequence. Asymptotically, this estimator is close to the maximum-likelihood sequence estimator with completely known parameters. To facilitate the search for the most likely state sequence, we introduce computationally simple algorithms which are guaranteed to converge. Performance of the self-adaptive maximum-likelihood sequence estimator for the blind equalization problem is illustrated through numerical examples.",3
Distributed multi-cell power control in transmit beamforming systems using intercell-interference plus noise estimates,"Shyam Pandula, Bernd-Peter Paris",2011/3/23,Conference 2011 45th Annual Conference on Information Sciences and Systems,"We address the problem of distributed multi-cell power control in multi-user transmit beamforming systems. The transmit beamforming vectors are obtained by exploiting the multi-cell uplink-downlink duality, and for fixed beamformers, the downlink power is allocated so as to satisfy certain per user SINR constraints with minimal total power. The proposed scheme is based on measurement of real-time intercell-interference plus noise (I+N) at the users using an interference projection technique. At each base station (BS), locally available information and the intercell I+N reports from the users can be combined to implement improved distributed multi-cell power control. Simulation results are provided to assess the performance of the proposed technique.",2
Capacity optimization for Ricean correlated MIMO channels with decorrelator receiver,"Shyam Pandula, Bernd-Peter Paris",2008/3/19,Conference 2008 42nd Annual Conference on Information Sciences and Systems,"This paper addresses the capacity optimization problem for MIMO wireless channels with a non-zero mean and transmit antenna correlation. With a decorrelator receiver, the capacity of the MIMO system is a function of the diagonal elements of an inverted noncentral Wishart distributed matrix. Hence, finding the average capacity is difficult. We simplify the problem by approximating the SNR of each spatial stream by a standard noncentral Chi-squared random variable. Using the moments of the SNR, we obtain a Taylor series approximation for the average capacity that is significantly better than the commonly used bound via Jensen's inequality. The obtained Taylor series approximation is used to design a linear precoder that maximizes the total average capacity of the system. Simulation results are provided to illustrate the performance gain.",2
On the Exponential Growth of the Web,"Song Xing, Bernd-Peter Paris",2004/6,"Conference International Conference on Internet Computing, IC '04",,2
"Large-scale, discrete IP geolocation via multi-factor evidence fusion using factor graphs","Sudhanshu Chandekar, Bernd-Peter Paris",2015/7/6,Conference 2015 18th International Conference on Information Fusion (Fusion),"Traditionally, IP geolocation has been focused on finding the exact location of a given internet host. In this work, we focus on the problem of simultaneously geolocating large numbers of IP hosts to within a discrete set of geographical regions. Towards this objective, we present a fusion algorithm that combines information from multiple, heterogeneous sources of location information. Our algorithm estimates the most likely region for all hosts simultaneously. A key component of the algorithm is a systematic procedure for automatically constructing factor graphs to perform information fusion from a collection of delay measurements between hosts. While the paper focuses on the algorithmic aspects of the problem, we present initial results that demonstrate that hosts are placed in the correct region with very good accuracy.",1
Adaptive stochastic sensor scheduling for multi-channel radio environment mapping,"Joseph Ryan Crawford, Bernd-Peter Paris",2014/12/3,Conference 2014 IEEE Global Conference on Signal and Information Processing (GlobalSIP),"This paper addresses the problem of scheduling a distributed set of RF sensors for the creation of a multichannel Radio Environment Map (REM). We propose a method for tracking the spatial distribution of the activity patterns on each channel via Kaiman filtering. The activity patterns on each channel are then used to inform schedule creation by balancing the achievable expected uncertainty across all channels by using the concepts of Permissible Consecutive Observation Loss (PCOL) and Least Consecutive Observation (LCO). For a stationary wireless sensor network, where each sensor can scan one channel at a time, we create an adaptive stochastic channel sensing order that balances the spatial uncertainty of the estimate of the REM for each of the channels of interest. Herein, the algorithm's effectiveness is demonstrated through simulation. It will also be demonstrated on actual spectrum measurements …",1
Blind Equalization Via Sample Sorting,"SG Wood, B-P Paris, JK Nelson",2006/9/24,Conference 2006 IEEE 12th Digital Signal Processing Workshop & 4th IEEE Signal Processing Education Workshop,We present a computationally efficient blind equalization technique to mitigate the effects of inter-symbol interference (ISI). Our technique is based entirely on context sorting of received ISI corrupted samples of a communications system. Techniques based on rank sorting and successive rank sorting provide context based analysis of the underlying state transitions of a finite memory source channel. We are able to exploit this information to effectively perform blind equalization and moreover recover the transmitted symbols of an ISI corrupted data stream,1
An upper bound on bit error rate for a single user of a two-user system as a function of the interfering user's signal strength,"Seema Sud, B-P Paris",2000/10/22,Conference MILCOM 2000 Proceedings. 21st Century Military Communications. Architectures and Technologies for Information Superiority (Cat. No. 00CH37155),"Many communication systems are characterized by two or more users transmitting simultaneously while only one user's message is of interest. To achieve optimum performance through such systems, we must understand the limitations imposed by the interfering users. We consider the problem of detecting a single user's signal transmitted through a dispersive channel in the presence of a second user. Our goals are to determine the conditions under which the performance is optimum as well as bounds on performance in the presence of the unknown interferer. We begin by describing the binary sequence detection problem and present maximum likelihood sequence estimation, which can be efficiently implemented by the Viterbi algorithm, as an optimum solution. Next, we formulate the problem mathematically and define a metric used to characterize the system performance. We then derive a simple but robust …",1
Nonlinear blind channel equalization via ring decision feedback,"B-P Paris, Hongda Chen",1998/8/16,Conference Proceedings. 1998 IEEE International Symposium on Information Theory (Cat. No. 98CH36252),A novel nonlinear blind equalizer for linearly modulated digital communication is proposed. The equalizer employs a ring decision device that feeds back a weighted sum of past ring decisions to approximately cancel intersymbol interference (ISI) in the present signalling interval. Simple adaptive algorithms for blindly adapting the coefficients of the equalizer are presented.,1
Tree search algorithms for self-adaptive maximum-likelihood sequence estimation,"B-P Paris, Ali R Shah",1995/9/17,Conference Proceedings of 1995 IEEE International Symposium on Information Theory,"The problem of implementing self-adaptive equalization algorithms in real-time is addressed. Self-adaptive equalization determines the transmitted sequence without using a training sequence. We focus our attention on the special case of a discrete-time finite-state Markov process in which a sequence of equally likely symbols s/sub k/ drawn from an a discrete and finite alphabet A is input to a channel which introduces intersymbol interference in addition to white Gaussian noise. Simulation results for the self-adaptive tree search procedures based on Fano (1963), stack and M-algorithm are presented.",1
Practical Methods for Joint Time and Carrier Synchronization in LPI/LPD Communications,"Haotian Zhai, Bernd-Peter Paris",2022/11/28,Conference MILCOM 2022-2022 IEEE Military Communications Conference (MILCOM),"To operate at low SNR, LPI/LPD communication systems rely on coherent processing which requires that the receiver is precisely synchronized in time, frequency and phase. To that end, this paper proposes a family of data-aided joint frame and carrier synchronization algorithms. A sequential detection algorithm based on the generalized likelihood ratio test (GLRT) is used to detect an embedded preamble signal in the received data stream. Novel algorithms for low-complexity, coarse carrier synchronization at low SNR provide carrier estimates during sequential detection. After detection, the coarse carrier estimate is refined for use in coherent demodulation. The proposed family of algorithms can be scaled to support operation over a wide range of SNR, including SNR below 0 dB. Algorithms are validated through simulation. The practicality of our approach is demonstrated by real-time operation on a standard …",
ECE 630: Statistical Communication Theory,BP Paris,2018,Description ▶ Statistical model is used to describe noise.▶ Distortion: undesired filtering during propagation.▶ Mainly due to multi-path propagation.▶ Both deterministic and statistical models are appropriate depending on time-scale of interest.▶ Nature and dynamics of distortion is a key difference between wireless and wired systems.,▶ Statistical model is used to describe noise.▶ Distortion: undesired filtering during propagation.▶ Mainly due to multi-path propagation.▶ Both deterministic and statistical models are appropriate depending on time-scale of interest.▶ Nature and dynamics of distortion is a key difference between wireless and wired systems.,
Access Methods,Bernd-Peter Paris,2017/3/21,Book Encyclopedia of Computer Science and Technology,Multiple-access methods allow many users the capability to share the same spectrum resource.,
Suffix trees for universal source modeling with applications,"Jay Gibble, Bernd-Peter Paris",2011/3/23,Conference 2011 45th Annual Conference on Information Sciences and Systems,"Suffix trees are shown to reveal significant information about the internal structure of an individual sequence S. Specifically it is shown how the number of occurrences of any subsequence of S, the recurrence period for any subsequence that occurs at least twice in S, and the longest subsequence that occurs at least twice in S are determined from the sequences suffix tree. Since suffix trees can be constructed with low, O(N) computational complexity, they provide a powerful tool for information-theoretic sequence analysis. We further demonstrate the utility of suffix trees by using the collected statistics for two common problems in information theory: variable order source modeling and entropy estimation.",
Sampling Approaches on Collecting Internet Statistics in the Digital Economy,"Song Xing, Bernd-Peter Paris, Xiannong Meng",2008,Book Handbook of Research on Global Information Technology Management in the Digital Economy,"The Internet’s complexity restricts analysis or simulation to assess its parameters. Instead, actual measurements provide a reality check. Many statistical measurements of the Internet estimate rare event probabilities. Collection of such statistics renders sampling methods as a primary substitute. Within the context of this inquiry, we have presented the conventional Monte Carlo approach to estimate the Internet event probability. As a variance reduction technique, Importance Sampling is introduced which is a modified Monte Carlo approach resulting in a significant reduction of effort to obtain an accurate estimate. This method works particularly well when estimating the probability of rare events. It has great appeal to use as an efficient sampling scheme for estimating the information server density on the Internet. In this chapter, we have proposed the Importance Sampling approaches to track the prevalence and …",
Collecting Internet Statistics,"Song Xing, Bernd-Peter Paris, Xiannong Meng",2005,"Conference The 2005 International Conference on Modeling, Simulation and Visualization Methods",,
Measuring the size of the Internet via importance sampling—biasing through thresholding,"Song Xing, Bernd-Peter Paris",2002/3,Journal Proc. 36th Conf. Information Sciences Systems,,
Convolution,Bernd‐Peter Paris,2001/8/21,Journal Wiley Encyclopedia of Electrical and Electronics Engineering,The sections in this article are,
A New Approach to the Blind Subspace Separation and and Diversity Combining of MIMO-FIR Channels,"Joseph Hermann, Bernd-Peter Paris",1999/3,Conference 1999 Conference on Information Sciences and Systems,,
K-Look-Ahead Sliding (KLAS) Window Algorithms for Blind Equalization,"Hongda Chen, Bernd-Peter Paris",1998/3,Conference 1998 Conference on Information Sciences and Systems,,
Universal Modulation Classification for Unknown Non-Gaussian Dispersive Channels,"Warke Nirmal, Geoffrey Orsak, Bernd-Peter Paris, Hongda Chen",1997/3,Conference 1997 Conference on Information Sciences and Systems,,
Robust Detectors for Self-Adaptive Sequence Detection,"Ali R. Shah, Bernd-Peter Paris",1996/9,"Conference The International Workshop on Mobile Communications, Thessaloniki, Greece",,
Robust Detectors for Distinguishing between Two Signals in Unknown Dispersive (ISI) Channels,"Ali R. Shah, Bernd-Peter Paris",1996/3,Conference 1996 Conference on Information Sciences and Systems,,
Channel Sharing for Cellular Networks,"Wenzel G. Evans, Bernd-Peter Paris",1996/3,Conference 1996 Conference on Information Sciences and Systems,,
On the relationship between suboptimal detectors and measures of discrimination,"Geoffrey C Orsak, B-P Paris",1993/1/17,Conference Proceedings. IEEE International Symposium on Information Theory,"There are many instances in detector design where one can not implement the minimum probability of error detector for deciding between measures PO and PI. As such, there has been increasing interest in the development of design techniques for determining “good” suboptimal detection strategies. One effective approach to designing detection strategies has been the optimization of a statistical distance measure between competing hypotheses. The advantage of this approach over minimizing the total probability of error is that these dis tance measures can be computed while for most problems, the minimum error rate is analytically intractable. Unfortunately, system parameters derived in this manner are not necessarily optimal in the minimum probability of error sense. To ad-dress this issue, we develop sufficient conditions under which solutions obtained by optimizing arbitrary distance measures results in the …",
On the capacity of infinite population random multiple access collision channels,Bernd-Peter Paris,1991,Institution Rice University,"The task of controlling the access to a shared communication medium is addressed. More specifically, the problem of finding the control strategy which maximizes the throughput is considered for the infinite population multiple access collision channel. A new method for the efficient design and analysis of access control strategies is presented. This method is based on the recursive computation of the expected number of attempted and successful transmissions during the collision resolution phase of these strategies. It is shown that the throughput of any splitting algorithm can be improved if, instead of transmitting a set which contains exactly one packet with high probability by itself, this set is transmitted together with a subset of another collision set. This observation implies that splitting algorithms are not optimum. Besides establishing a new lower bound for the capacity of the channel, the new strategy is …",
Burst Correction Coding from Low-Density Parity-Check Codes,"Shih-Chun Chang, Geir Agnarsson, Bernd-Peter Paris, Brian Mark","This thesis explores techniques and theoretical bounds on efficiently encodable low-density parity-check (LDPC) codes for correcting single and multiple bursts of erasures and/or errors. The approach is to construct good burst correction codes via superposition techniques from smaller constituent codes, such as product codes and/or use existing codes with newer decodings, such as randomly generated LDPC codes with simple recursive erasure decoding. Another goal is to design codes that perform well in a random error environment as well a bursty environment for some channels that change from one state to the other, ie a satellite optical link that suffers from fades due to atmospheric scintillation. Novel decoding approaches are explored, ie iterative decoding of constituent codes and/or decoding over the entire code. The motivation for this work is the use of multiple burst correction coding for the following …","Scholar articles Burst Correction Coding from Low-Density Parity-Check CodesSC Chang, G Agnarsson, BP Paris, B Mark","This thesis explores techniques and theoretical bounds on efficiently encodable low-density parity-check (LDPC) codes for correcting single and multiple bursts of erasures and/or errors. The approach is to construct good burst correction codes via superposition techniques from smaller constituent codes, such as product codes and/or use existing codes with newer decodings, such as randomly generated LDPC codes with simple recursive erasure decoding. Another goal is to design codes that perform well in a random error environment as well a bursty environment for some channels that change from one state to the other, ie a satellite optical link that suffers from fades due to atmospheric scintillation. Novel decoding approaches are explored, ie iterative decoding of constituent codes and/or decoding over the entire code. The motivation for this work is the use of multiple burst correction coding for the following …",
"Notice and Invitation Oral Defense of Doctoral Dissertation The Volgenau School of Engineering, George Mason University","Wook Jung, Shih-Chun Chang, Bijan Jabbari, Brian L Mark, Bernd-Peter Paris, Robert Simon","Traditional network protocols employ error control techniques for reliable information dissemination over noisy communication channels. In this dissertation, two main topics are investigated for efficient error controls over a broadcast channel. First, unequal error protection (UEP) coding schemes for multiuser communications are investigated, and we propose integer programming approaches to UEP coding and decoding. Second, reliable packet transmissions over a single-hop broadcast network are considered, and we propose a unified solution to use a deterministic network coding for a packet retransmission scheme and a packet-level forward error correction scheme.","Scholar articles Notice and Invitation Oral Defense of Doctoral Dissertation The Volgenau School of Engineering, George Mason UniversityW Jung, SC Chang, B Jabbari, BL Mark, BP Paris…","Traditional network protocols employ error control techniques for reliable information dissemination over noisy communication channels. In this dissertation, two main topics are investigated for efficient error controls over a broadcast channel. First, unequal error protection (UEP) coding schemes for multiuser communications are investigated, and we propose integer programming approaches to UEP coding and decoding. Second, reliable packet transmissions over a single-hop broadcast network are considered, and we propose a unified solution to use a deterministic network coding for a packet retransmission scheme and a packet-level forward error correction scheme.",
"Friday, November 18, 2016, 2: 00PM–4: 00PM Room 4801 Nguyen Engineering Building All are invited to attend.",,,,,
