titles,authors,date,source,descriptions,citations
The Intersection of Data Analytics and Data-Driven Innovation,"Marcus Tanque, Harry J Foxwell",2020,Book AI and Big Data’s Potential for Disruptive Innovation,"This chapter discusses businesses, key technology implementations, case studies, limitations, and trends. It also presents recommendations to improve data analysis, data-driven innovation, and big data project implementation. Small-to-large-scale project inefficiencies present unique challenges to both public and private sector institutions and their management. Data analytics management, data-driven innovation, and related project initiatives have grown in scope, scale, and frequency. This evolution is due to continued technological advances in analytical methods and computing technologies. Most public and private sector organizations do not deliver on project benefits and results. Many organizational and managerial practices emphasize these technical limitations. Specialized human and technical resources are essential for an organization's effective project completion. Functional and practical areas …",
The Need for Good Data,"Harry J Foxwell, Harry J Foxwell",2020,Journal Creating Good Data: A Guide to Dataset Structure and Data Representation,"Learning about data analytics tools and methods typically begins with discussions of how to prepare a given dataset for analysis. The reason for this is that many datasets have problems – defects in design, missing or incorrect data items, and non-standard file formats. This often leads to lengthy and complex tasks required to produce datasets ready for efficient analysis. Unfortunately, the critical first step – understanding the nature of data representation – is frequently missing or not sufficiently addressed in resources about data analytics, especially for practitioners just starting their technical careers. Thus, in this chapter, we start with the detailed understanding of data – what it is, how it is expressed, and what we mean by “good” and “bad” data. Only by basing your analyses on good data will you produce trustworthy interpretations of your research, leading to good decisions and knowledge-based actions. Let’s get …",
Cyber Resilience for the Internet of Things,"Marcus Tanque, Harry J Foxwell",2018,Book Handbook of Research on Information and Cyber Security in the Fourth Industrial Revolution,"This chapter examines and explains cyber resilience, internet of things, software-defined networking, fog computing, cloud computing, and related areas. Organizations develop these technologies in tandem with cyber resilience best practices, such as processes and standards. Cyber resilience is at the intersection of cyber security and business resilience. Its core capabilities encompass integrated strategic policies, processes, architectures, and frameworks. Governments and industries often align defensive and resilient capabilities, to address security and network vulnerability breaches through strategic management processes.",
SMF: The Service Management Facility,"Harry J Foxwell, Christine Tran",2009,Journal Pro OpenSolaris: A New Open Source OS for Linux Developers and Administrators,"Much of modern computer hardware is self-monitoring and self-correcting. It tests itself and reports real and impending errors so that preemptive maintenance can be performed, often in the form of “hot swap” components that can be replaced without interrupting system activity. What would a similar approach to system software look like? It would need a framework for identifying and classifying services and their dependencies, for monitoring and reporting their status, and for some form of autorecovery. UNIX has historically lacked such a framework, relying instead on ad hoc solutions to determine which services are running, which services are not running that should be and why, and which potential services are available.",
The Advantages of Developing with OpenSolaris,"Harry J Foxwell, Christine Tran",2009,Journal Pro OpenSolaris: A New Open Source OS for Linux Developers and Administrators,"Netscape founder Marc Andreessen somewhat famously remarked in 2006 that “Solaris is a better Linux than Linux.” That comment raised a bit of ire from many Linux proponents, but what he was referring to at the time was Solaris 10’s excellent reputation for code quality, reliability, performance, and scalability. OpenSolaris inherits those characteristics.",
Introducing OpenSolaris,"Harry J Foxwell, Christine Tran",2009,Journal Pro OpenSolaris: A New Open Source OS for Linux Developers and Administrators,"Welcome, open source solution developers! If you’ve purchased and are reading this book (thanks!) or if you’re scanning it in the bookstore (please keep reading!), you probably think of yourself as a “Solaris developer” or a “Linux developer.” You Solaris users, administrators, and developers may already know that as Sun Microsystems’ commercial version of Solaris continues to evolve, it will look more and more like today’s OpenSolaris, so it’s great that you’ve chosen this book to learn more about it.",
Getting and Installing OpenSolaris,"Harry J Foxwell, Christine Tran",2009,Journal Pro OpenSolaris: A New Open Source OS for Linux Developers and Administrators,"Linux has a justifiably good reputation for being easy to install, and that process has become even easier and with more useful options since Schwartz’s report so long ago. On the other hand, Sun’s Solaris for x86 systems has had a reputation, also somewhat deserved, of being difficult to install and configure, along with doubts as to whether it would run at all on any randomly chosen “commodity” laptop, workstation, or server. But the world has indeed changed. As we pointed out in Chapter 2, Solaris and OpenSolairs run on thousands of differently configured Intel and AMD systems; installation of Solaris and now OpenSolaris has been steadily improving using the same boot technologies and methods found in Linux distributions. Yes, now OpenSolaris is also easy to install.",
Innovative OpenSolaris Features,"Harry J Foxwell, Christine Tran",2009,Journal Pro OpenSolaris: A New Open Source OS for Linux Developers and Administrators,"In the previous chapters, we covered much of the basics of installing and configuring OpenSolaris and using its unique features to develop AMP stack-based web applications. But there is so much more to explore. In this chapter, we’ll introduce you to the DTrace observability tool for monitoring and discovering application and OS behavior. Then we’ll wrap up with a look at a selection of other OpenSolaris features such as the Distribution Constructor, Tracker, Device Driver Utility, SongBird, and some key educational resources.",
A Development Environment on Opensolaris,"Harry J Foxwell, Christine Tran",2009,Journal Pro OpenSolaris: A New Open Source OS for Linux Developers and Administrators,"Not terribly long ago, if a developer had wanted to load a development environment on her laptop, she could count on spending half a day building the operating system and another half a day getting and loading her tools, compilers, scripting languages, and database. If she were a casual tinkerer or a beginner, add another day for figuring out where all the knobs are and reading the manuals. By the time she’s ready to get down to business, her flash of inspiration may well have smoldered down to embers, or worse, the idea of having to go through with the build is so wearying that our budding developer chucks it all in disgust.",
OpenSolaris and Virtualization,"Harry J Foxwell, Christine Tran",2009,Journal Pro OpenSolaris: A New Open Source OS for Linux Developers and Administrators,"Virtualization is a very broad and somewhat overused term that now encompasses a great number of different technologies. The basic ideas and implementations date back to the early days of mainframe computers in the 1960s when such systems were large, expensive, and scarce resources. In order to efficiently use these systems for multiple simultaneous computational tasks, techniques were developed to provide separate execution environments for individual workloads, including support for different operating systems. These execution environments provided performance and security boundaries through both hardware and software containment methods. To do this in software, indirect abstractions were created for access to system resources such as CPUs, memory, disks, and network interfaces. These abstractions are called virtual resources, which is where the term virtualization originates.",
A Familiar User and Developer Environment and More,"Harry J Foxwell, Christine Tran",2009,Journal Pro OpenSolaris: A New Open Source OS for Linux Developers and Administrators,"Long before Sun Microsystems even thought about OpenSolaris, it recognized the benefits of community-developed desktop environments such as KDE and GNOME, especially since many Sun engineers contributed extensively to these systems. GNOME was selected as the default Solaris desktop, replacing the Common Desktop Environment (CDE) originally developed by the corporate consortium comprising IBM, Digital Equipment Corporation (DEC), Novell, and Sun. GNOME is now standard on most UNIX and Linux systems, and GNOME 2.24 is the current default desktop for OpenSolaris (Figure 4-1).",
"Review of"" The Definitive Guide to the Xen Hypervisor""(Prentice Hall Open Source Software Development Series) David Chisnall, Prentice Hall PTR, 2007, $49.99, ISBN: 013234971X …",Harry J Foxwell,2008/5/1,Source Queue,"Review of ""The Definitive Guide to the Xen Hypervisor"" (Prentice Hall Open Source Software Development Series) David Chisnall, Prentice Hall PTR, 2007, $49.99, ISBN: 013234971X",
Introduction to Process Synchronization Using the Java Language,Harry J Foxwell,1997/8,Volume 11,,
SURVTAB: Tabulation Software for Survey Questionnaire Data,Harry J Foxwell,1983/5/1,Journal The American Statistician,,
Creating Good Data,Harry J Foxwell,"Extracting actionable knowledge from data is a major ongoing challenge of modern IT in corporations, governments, and academia. Creating effectively usable datasets requires an understanding of data quality issues and of data types and the related analytics which can properly be applied. There are numerous data analytics resources–books, articles, blogs, and even commercial software–describing how to clean up and transform data after it has been collected, yet there is little practical guidance on how to avoid or minimize the typical “data cleaning” tasks beforehand. Such guidance and best practices are needed to eliminate or reduce lengthy dataset preparation. Data analysts are often simply presented with datasets for exploration and study which are poorly designed, leading to difficulties in interpretation and to delays in producing usable results. In fact, some analysts report spending up to 80% of their time …",Scholar articles Creating Good DataHJ Foxwell,"Extracting actionable knowledge from data is a major ongoing challenge of modern IT in corporations, governments, and academia. Creating effectively usable datasets requires an understanding of data quality issues and of data types and the related analytics which can properly be applied. There are numerous data analytics resources–books, articles, blogs, and even commercial software–describing how to clean up and transform data after it has been collected, yet there is little practical guidance on how to avoid or minimize the typical “data cleaning” tasks beforehand. Such guidance and best practices are needed to eliminate or reduce lengthy dataset preparation. Data analysts are often simply presented with datasets for exploration and study which are poorly designed, leading to difficulties in interpretation and to delays in producing usable results. In fact, some analysts report spending up to 80% of their time …",
